return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.03,22.33,73.19,86.68,100.16,88.70,106.76,124.82,92.89,112.46,132.03
2,2,114.03,22.33,107.27,129.57,151.88,127.82,157.78,187.74,137.69,168.54,199.39
2,3,114.03,22.33,124.83,151.97,179.11,149.59,188.50,227.41,163.50,201.48,239.47
2,4,114.03,22.33,135.90,166.73,197.55,162.87,207.73,252.59,182.00,225.83,269.65
2,5,114.03,22.33,142.68,176.43,210.17,176.15,226.97,277.79,194.25,242.86,291.46
2,6,114.03,22.33,150.38,186.52,222.66,177.97,230.09,282.21,212.93,265.99,319.05
2,9,114.03,22.33,166.04,206.85,247.65,203.06,262.03,321.01,241.58,301.70,361.82
2,12,114.03,22.33,179.05,222.66,266.27,206.37,266.86,327.34,258.62,324.89,391.16
2,18,114.03,22.33,189.35,236.81,284.27,217.59,282.33,347.07,285.25,358.01,430.77
2,24,114.03,22.33,197.15,246.67,296.19,225.70,293.64,361.58,302.15,379.94,457.74
2,48,114.03,22.33,219.58,274.17,328.75,235.34,306.43,377.52,316.49,400.13,483.78
2,72,114.03,22.33,228.23,283.77,339.31,243.14,314.83,386.53,323.27,405.70,488.14
2,96,114.03,22.33,232.94,288.39,343.83,249.02,322.20,395.39,332.71,413.62,494.52
2,120,114.03,22.33,237.28,291.89,346.50,258.96,335.07,411.18,339.82,421.17,502.52
2,144,114.03,22.33,240.69,295.89,351.08,258.79,336.33,413.88,348.15,430.26,512.38
2,168,114.03,22.33,242.68,298.30,353.92,274.21,359.59,444.96,353.55,438.29,523.04
5,1,114.03,22.33,113.83,136.90,159.98,142.78,170.61,198.44,151.32,183.62,215.92
5,2,114.03,22.33,173.33,211.84,250.35,216.61,267.07,317.54,230.19,286.02,341.85
5,3,114.03,22.33,205.91,255.95,305.98,264.81,337.67,410.53,277.59,348.99,420.39
5,4,114.03,22.33,228.18,287.77,347.36,296.18,385.30,474.43,313.31,398.72,484.13
5,5,114.03,22.33,244.30,312.65,381.00,323.55,428.23,532.91,339.48,437.40,535.32
5,6,114.03,22.33,259.50,333.49,407.47,332.95,444.04,555.12,368.36,471.90,575.43
5,9,114.03,22.33,289.43,375.30,461.17,374.88,499.23,623.57,419.80,532.78,645.76
5,12,114.03,22.33,309.96,398.95,487.94,386.74,524.62,662.50,454.83,580.02,705.22
5,18,114.03,22.33,330.31,427.62,524.93,409.71,565.91,722.12,501.26,633.99,766.72
5,24,114.03,22.33,344.85,446.86,548.87,426.95,590.66,754.36,531.58,673.01,814.44
5,48,114.03,22.33,381.33,486.55,591.77,447.03,625.72,804.42,565.27,729.77,894.28
5,72,114.03,22.33,393.03,497.98,602.92,455.47,636.74,818.01,571.57,736.02,900.46
5,96,114.03,22.33,398.90,502.37,605.83,464.05,647.24,830.43,579.93,737.50,895.06
5,120,114.03,22.33,402.42,506.27,610.13,481.60,663.38,845.16,588.82,746.11,903.40
5,144,114.03,22.33,407.87,512.06,616.26,487.04,683.09,879.14,600.18,756.32,912.47
5,168,114.03,22.33,410.97,518.14,625.30,512.05,732.12,952.20,613.31,778.27,943.23
10,1,114.03,22.33,138.82,175.12,211.43,174.75,215.54,256.32,186.37,236.53,286.69
10,2,114.03,22.33,213.27,275.70,338.14,269.91,350.28,430.64,287.71,379.79,471.88
10,3,114.03,22.33,256.34,340.54,424.74,335.82,461.57,587.32,349.46,470.36,591.27
10,4,114.03,22.33,286.58,389.80,493.02,379.65,539.23,698.81,397.31,545.22,693.13
10,5,114.03,22.33,309.89,431.40,552.91,416.64,606.94,797.23,431.92,607.45,782.97
10,6,114.03,22.33,330.37,462.38,594.40,432.17,639.91,847.66,465.63,646.58,827.54
10,9,114.03,22.33,370.34,526.16,681.98,484.00,713.73,943.46,530.01,724.77,919.52
10,12,114.03,22.33,395.02,553.89,712.76,503.74,773.26,1042.79,576.60,793.77,1010.93
10,18,114.03,22.33,421.10,595.96,770.81,535.40,850.08,1164.76,634.45,859.01,1083.57
10,24,114.03,22.33,440.48,624.07,807.65,557.90,888.57,1219.25,672.55,910.25,1147.95
10,48,114.03,22.33,483.03,665.35,847.67,585.51,958.23,1330.95,723.78,1012.70,1301.62
10,72,114.03,22.33,496.25,675.30,854.34,593.94,972.96,1351.98,731.91,1020.83,1309.76
10,96,114.03,22.33,503.04,677.60,852.17,602.63,984.16,1365.69,741.10,1012.19,1283.28
10,120,114.03,22.33,507.89,683.79,859.68,627.43,998.17,1368.92,750.55,1018.52,1286.49
10,144,114.03,22.33,514.52,690.12,865.72,632.71,1048.53,1464.35,764.53,1027.01,1289.49
10,168,114.03,22.33,518.89,702.07,885.26,659.85,1122.60,1585.34,784.44,1064.73,1345.02
25,1,114.03,22.33,164.00,229.94,295.88,206.21,275.52,344.83,220.22,310.80,401.38
25,2,114.03,22.33,250.43,368.94,487.45,319.74,469.61,619.48,344.10,520.28,696.46
25,3,114.03,22.33,304.44,469.52,634.60,399.59,654.10,908.61,419.75,657.32,894.88
25,4,114.03,22.33,342.49,550.52,758.54,453.72,788.04,1122.35,479.74,777.10,1074.45
25,5,114.03,22.33,373.58,624.38,875.19,498.14,902.34,1306.54,517.13,884.45,1251.77
25,6,114.03,22.33,399.89,673.03,946.17,518.31,973.06,1427.82,554.78,923.40,1292.01
25,9,114.03,22.33,449.68,777.54,1105.39,578.29,1074.40,1570.52,630.01,1023.16,1416.32
25,12,114.03,22.33,478.00,807.60,1137.20,599.75,1217.33,1834.91,686.39,1128.55,1570.71
25,18,114.03,22.33,506.86,872.57,1238.27,633.12,1376.06,2118.99,756.67,1202.73,1648.78
25,24,114.03,22.33,531.81,916.14,1300.46,656.98,1440.52,2224.06,802.08,1270.27,1738.46
25,48,114.03,22.33,578.47,946.66,1314.85,680.95,1596.47,2511.99,873.65,1465.89,2058.14
25,72,114.03,22.33,594.33,949.98,1305.63,686.99,1620.11,2553.23,889.51,1478.99,2068.47
25,96,114.03,22.33,604.16,946.37,1288.58,692.60,1628.04,2563.49,907.19,1447.36,1987.53
25,120,114.03,22.33,614.29,958.82,1303.35,732.68,1628.17,2523.66,918.72,1445.46,1972.21
25,144,114.03,22.33,622.50,964.68,1306.87,715.33,1757.92,2800.51,938.76,1447.43,1956.10
25,168,114.03,22.33,627.59,989.83,1352.07,733.23,1876.67,3020.12,967.76,1515.80,2063.84
50,1,114.03,22.33,176.37,275.89,375.41,222.02,322.45,422.89,235.75,371.81,507.86
50,2,114.03,22.33,264.87,448.48,632.09,340.04,569.68,799.31,368.44,643.12,917.80
50,3,114.03,22.33,322.86,584.21,845.55,417.64,828.44,1239.24,448.29,825.20,1202.11
50,4,114.03,22.33,362.43,697.95,1033.47,469.77,1021.98,1574.18,511.51,990.79,1470.07
50,5,114.03,22.33,395.46,806.76,1218.06,511.23,1186.06,1860.88,539.67,1146.83,1753.98
50,6,114.03,22.33,424.39,873.16,1321.94,527.30,1301.81,2076.33,580.42,1178.79,1777.16
50,9,114.03,22.33,475.83,1020.81,1565.79,588.92,1426.47,2264.02,659.67,1293.43,1927.19
50,12,114.03,22.33,506.39,1049.10,1591.81,590.64,1676.25,2761.86,717.06,1434.02,2150.98
50,18,114.03,22.33,531.70,1136.73,1741.76,603.84,1938.25,3272.66,797.08,1508.92,2220.76
50,24,114.03,22.33,559.46,1195.88,1832.30,620.74,2030.98,3441.23,845.84,1588.97,2332.10
50,48,114.03,22.33,609.94,1204.44,1798.94,612.62,2302.36,3992.10,921.75,1888.32,2854.88
50,72,114.03,22.33,629.85,1197.98,1766.11,612.65,2337.72,4062.79,948.03,1907.78,2867.53
50,96,114.03,22.33,644.63,1186.73,1728.82,613.97,2337.24,4060.51,981.98,1848.74,2715.50
50,120,114.03,22.33,661.18,1207.18,1753.18,677.71,2312.08,3946.44,997.75,1835.24,2672.73
50,144,114.03,22.33,670.99,1211.48,1751.98,602.11,2550.84,4499.56,1026.08,1827.95,2629.82
50,168,114.03,22.33,674.42,1252.09,1829.75,596.97,2715.46,4833.95,1060.16,1929.45,2798.73
100,1,114.03,22.33,181.97,326.52,471.07,230.87,371.21,511.55,241.52,437.84,634.16
100,2,114.03,22.33,265.01,537.41,809.81,342.82,679.93,1017.04,372.39,783.38,1194.37
100,3,114.03,22.33,320.63,717.06,1113.49,399.92,1033.55,1667.19,447.78,1021.32,1594.87
100,4,114.03,22.33,354.85,873.37,1391.88,434.63,1306.26,2177.88,505.06,1246.03,1986.99
100,5,114.03,22.33,382.72,1029.34,1675.96,459.52,1537.18,2614.83,507.39,1467.68,2427.97
100,6,114.03,22.33,411.41,1118.53,1825.66,457.39,1718.24,2979.09,554.27,1484.13,2413.99
100,9,114.03,22.33,455.03,1323.84,2192.65,516.08,1868.27,3220.46,634.73,1611.48,2588.22
100,12,114.03,22.33,488.83,1345.66,2202.50,457.42,2281.16,4104.90,684.65,1795.77,2906.89
100,18,114.03,22.33,503.05,1462.05,2421.06,409.34,2701.16,4992.99,777.83,1864.16,2950.49
100,24,114.03,22.33,531.28,1541.27,2551.26,406.84,2832.86,5258.89,828.22,1956.74,3085.25
100,48,114.03,22.33,591.54,1510.84,2430.15,309.25,3288.96,6268.68,886.97,2397.81,3908.65
100,72,114.03,22.33,619.41,1489.03,2358.65,295.71,3342.98,6390.24,928.12,2426.76,3925.41
100,96,114.03,22.33,643.03,1466.52,2290.01,292.94,3324.94,6356.94,992.42,2328.51,3664.60
