return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.09,22.47,79.70,93.08,106.47,97.58,115.85,134.11,105.37,122.60,139.84
2,2,114.09,22.47,120.67,142.35,164.03,150.06,179.03,207.99,162.21,189.24,216.28
2,3,114.09,22.47,143.81,170.94,198.08,179.88,215.70,251.53,194.42,231.00,267.57
2,4,114.09,22.47,160.84,191.55,222.25,199.11,240.10,281.08,214.54,257.38,300.23
2,5,114.09,22.47,170.64,203.64,236.64,210.34,255.19,300.04,232.01,280.52,329.04
2,6,114.09,22.47,178.01,213.19,248.37,220.04,268.05,316.05,244.15,297.25,350.36
2,9,114.09,22.47,192.13,232.32,272.51,240.77,296.85,352.93,278.53,340.40,402.27
2,12,114.09,22.47,203.78,246.99,290.19,248.50,309.33,370.16,295.86,362.75,429.64
2,18,114.09,22.47,214.95,260.12,305.30,270.19,339.70,409.21,318.59,391.50,464.40
2,24,114.09,22.47,224.17,270.55,316.92,271.56,342.33,413.10,329.69,406.43,483.17
2,48,114.09,22.47,240.80,289.35,337.89,287.86,364.51,441.15,336.10,417.41,498.72
2,72,114.09,22.47,252.78,301.82,350.85,312.44,387.47,462.51,346.14,428.98,511.81
2,96,114.09,22.47,264.32,312.53,360.74,319.26,394.96,470.66,354.59,435.82,517.04
2,120,114.09,22.47,271.81,318.32,364.84,332.45,412.07,491.69,366.82,450.17,533.52
2,144,114.09,22.47,278.94,325.75,372.55,342.32,426.64,510.96,372.96,458.96,544.96
2,168,114.09,22.47,287.57,335.81,384.04,343.41,428.36,513.32,374.78,460.29,545.80
5,1,114.09,22.47,120.53,147.81,175.08,152.40,184.62,216.85,157.41,186.12,214.83
5,2,114.09,22.47,186.83,230.14,273.45,237.30,287.57,337.84,242.33,285.86,329.39
5,3,114.09,22.47,224.99,281.64,338.29,286.73,348.30,409.87,301.78,364.46,427.14
5,4,114.09,22.47,252.62,316.71,380.80,321.47,392.08,462.70,339.62,413.93,488.24
5,5,114.09,22.47,269.62,340.61,411.60,343.92,424.18,504.44,374.06,458.93,543.81
5,6,114.09,22.47,283.34,359.53,435.73,362.11,447.66,533.21,399.15,492.54,585.92
5,9,114.09,22.47,311.71,398.34,484.96,404.62,505.84,607.06,459.48,563.35,667.21
5,12,114.09,22.47,331.71,425.16,518.62,427.10,537.43,647.77,491.48,602.18,712.88
5,18,114.09,22.47,349.56,446.59,543.63,466.74,594.92,723.10,532.59,653.87,775.16
5,24,114.09,22.47,363.60,459.87,556.13,476.60,610.97,745.35,555.48,687.97,820.47
5,48,114.09,22.47,388.43,488.27,588.11,511.89,664.47,817.05,579.97,739.18,898.38
5,72,114.09,22.47,402.56,500.11,597.66,535.66,681.93,828.19,595.38,758.48,921.59
5,96,114.09,22.47,412.73,508.30,603.87,545.30,690.60,835.90,602.93,761.64,920.35
5,120,114.09,22.47,414.88,512.19,609.51,568.54,717.00,865.45,621.12,781.57,942.02
5,144,114.09,22.47,422.53,522.21,621.88,588.51,744.65,900.79,634.06,801.03,968.00
5,168,114.09,22.47,435.29,537.00,638.70,595.59,757.82,920.05,636.78,820.13,1003.49
10,1,114.09,22.47,147.41,195.42,243.43,186.38,238.33,290.28,189.20,233.21,277.22
10,2,114.09,22.47,229.96,306.04,382.11,291.21,371.27,451.32,289.81,356.59,423.38
10,3,114.09,22.47,277.34,381.53,485.72,351.92,449.89,547.86,365.98,468.20,570.42
10,4,114.09,22.47,311.81,429.67,547.54,396.35,509.26,622.18,414.21,538.13,662.05
10,5,114.09,22.47,334.34,466.67,599.00,426.12,558.26,690.41,458.88,600.92,742.96
10,6,114.09,22.47,352.08,495.18,638.27,449.43,590.16,730.89,491.97,648.62,805.26
10,9,114.09,22.47,389.20,553.51,717.81,504.55,673.69,842.82,566.86,734.47,902.07
10,12,114.09,22.47,414.86,591.29,767.71,535.22,724.41,913.61,607.54,785.00,962.47
10,18,114.09,22.47,436.74,618.04,799.34,583.85,805.39,1026.94,659.99,854.26,1048.52
