return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.17,22.55,80.15,92.97,105.79,102.60,123.44,144.27,119.53,137.67,155.80
2,2,114.17,22.55,126.15,145.30,164.45,147.43,178.13,208.83,176.02,205.90,235.78
2,3,114.17,22.55,148.32,173.56,198.79,174.33,212.48,250.64,215.92,253.85,291.78
2,4,114.17,22.55,162.31,191.92,221.53,192.22,234.94,277.65,236.99,279.70,322.41
2,5,114.17,22.55,169.27,200.89,232.51,206.92,253.66,300.39,253.84,299.85,345.86
2,6,114.17,22.55,173.68,206.74,239.79,218.21,267.45,316.69,266.66,316.63,366.60
2,9,114.17,22.55,186.52,221.73,256.94,241.83,296.83,351.84,298.61,359.57,420.53
2,12,114.17,22.55,195.11,232.39,269.68,256.16,315.26,374.35,311.10,376.63,442.15
2,18,114.17,22.55,209.01,249.18,289.35,271.94,337.33,402.73,326.53,398.61,470.68
2,24,114.17,22.55,218.66,261.16,303.66,281.51,350.01,418.51,340.07,416.57,493.06
2,48,114.17,22.55,245.01,289.84,334.67,300.00,374.06,448.12,354.54,433.58,512.63
2,72,114.17,22.55,258.63,304.44,350.26,316.50,391.03,465.57,371.31,454.06,536.81
2,96,114.17,22.55,273.84,321.88,369.93,325.01,399.46,473.90,378.02,459.96,541.90
2,120,114.17,22.55,284.94,332.50,380.07,333.19,408.95,484.72,388.59,474.47,560.34
2,144,114.17,22.55,294.74,342.83,390.92,345.69,425.91,506.12,394.96,483.06,571.16
2,168,114.17,22.55,300.71,349.51,398.32,354.37,437.40,520.42,407.57,496.66,585.76
5,1,114.17,22.55,118.75,149.83,180.90,165.05,203.20,241.36,175.43,205.49,235.56
5,2,114.17,22.55,186.15,227.12,268.09,239.79,299.23,358.67,267.81,322.14,376.47
5,3,114.17,22.55,227.67,283.69,339.72,289.74,363.67,437.60,332.16,399.06,465.97
5,4,114.17,22.55,255.46,322.57,389.68,322.46,405.18,487.89,368.37,450.21,532.05
5,5,114.17,22.55,267.91,344.01,420.11,349.53,442.04,534.55,395.47,484.13,572.80
5,6,114.17,22.55,276.04,359.95,443.85,369.87,465.81,561.74,420.33,518.21,616.10
5,9,114.17,22.55,294.09,388.90,483.72,409.42,513.79,618.16,483.66,608.99,734.32
5,12,114.17,22.55,307.95,409.42,510.89,436.58,547.81,659.04,509.63,646.38,783.13
5,18,114.17,22.55,330.94,434.36,537.79,468.82,595.20,721.59,544.67,694.77,844.86
5,24,114.17,22.55,347.60,455.11,562.62,487.90,621.83,755.77,569.67,726.40,883.12
5,48,114.17,22.55,383.79,487.47,591.16,523.87,678.46,833.06,596.91,772.83,948.75
5,72,114.17,22.55,400.59,502.14,603.68,541.89,696.50,851.12,623.02,802.55,982.08
5,96,114.17,22.55,422.44,524.12,625.79,551.46,704.05,856.64,630.08,807.11,984.14
5,120,114.17,22.55,432.95,532.34,631.74,563.84,716.99,870.13,649.66,832.25,1014.84
5,144,114.17,22.55,444.45,544.43,644.42,586.42,746.06,905.70,661.45,848.01,1034.56
5,168,114.17,22.55,453.08,553.38,653.68,605.82,776.99,948.17,683.93,876.52,1069.11
