return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,113.890,22.265,62.630,77.340,92.060,83.450,102.210,120.970,100.320,118.600,136.890
2,2,113.890,22.265,94.700,116.630,138.570,123.200,152.820,182.440,156.030,186.220,216.400
2,3,113.890,22.265,116.000,143.080,170.160,147.210,185.220,223.240,195.140,232.980,270.820
2,4,113.890,22.265,130.420,161.870,193.330,160.840,203.450,246.050,217.210,260.730,304.240
2,5,113.890,22.265,143.450,178.810,214.180,173.030,219.910,266.800,235.730,285.120,334.520
2,6,113.890,22.265,152.630,190.990,229.350,183.680,234.630,285.580,251.410,304.940,358.470
2,9,113.890,22.265,169.690,214.420,259.150,200.780,256.570,312.360,284.570,345.930,407.290
2,12,113.890,22.265,182.580,229.170,275.760,218.950,281.000,343.050,307.580,376.720,445.860
2,18,113.890,22.265,196.560,248.380,300.210,240.180,309.030,377.880,340.090,420.070,500.050
2,24,113.890,22.265,203.120,257.610,312.090,251.960,324.680,397.410,353.300,438.340,523.390
2,48,113.890,22.265,227.170,288.640,350.120,267.820,347.560,427.300,362.940,452.750,542.550
2,72,113.890,22.265,234.460,296.470,358.480,274.690,355.290,435.890,373.020,463.100,553.180
2,96,113.890,22.265,244.280,307.280,370.270,283.390,367.130,450.880,378.860,470.350,561.840
2,120,113.890,22.265,253.990,318.440,382.890,287.980,373.310,458.630,386.460,475.510,564.560
2,144,113.890,22.265,259.240,325.320,391.390,293.070,378.600,464.140,388.630,477.780,566.920
2,168,113.890,22.265,271.680,341.770,411.870,296.450,382.600,468.750,389.800,480.570,571.350
5,1,113.890,22.265,106.230,134.820,163.410,140.690,174.450,208.210,154.630,184.710,214.800
5,2,113.890,22.265,159.930,205.270,250.600,212.300,268.630,324.950,244.430,294.390,344.340
5,3,113.890,22.265,196.400,254.400,312.400,261.210,338.330,415.440,307.120,369.990,432.850
5,4,113.890,22.265,223.530,291.300,359.060,288.360,377.000,465.630,347.030,424.370,501.710
5,5,113.890,22.265,247.630,323.500,399.370,312.880,413.350,513.820,383.430,474.610,565.800
5,6,113.890,22.265,265.810,348.840,431.860,332.800,445.490,558.180,411.730,510.160,608.590
5,9,113.890,22.265,298.640,402.230,505.830,367.480,498.590,629.710,471.140,585.630,700.120
5,12,113.890,22.265,320.720,419.480,518.230,402.350,546.290,690.240,516.830,646.990,777.150
5,18,113.890,22.265,349.000,456.460,563.910,446.630,607.860,769.090,576.800,723.880,870.960
5,24,113.890,22.265,363.770,477.890,592.010,470.110,637.430,804.740,602.870,759.570,916.270
5,48,113.890,22.265,404.150,520.190,636.230,505.110,691.090,877.080,631.110,813.440,995.770
5,72,113.890,22.265,413.790,527.700,641.610,516.540,701.230,885.920,644.270,825.960,1007.660
5,96,113.890,22.265,425.900,537.520,649.150,533.980,722.270,910.560,651.800,836.760,1021.720
5,120,113.890,22.265,440.630,551.940,663.250,541.600,736.290,930.990,655.620,834.250,1012.870
5,144,113.890,22.265,449.470,560.720,671.970,547.900,742.210,936.520,657.750,836.850,1015.940
5,168,113.890,22.265,466.370,583.850,701.340,553.250,749.240,945.220,663.830,850.420,1037.010
10,1,113.890,22.265,133.400,184.210,235.020,177.440,231.780,286.120,187.220,234.060,280.900
10,2,113.890,22.265,201.350,284.980,368.600,269.490,365.280,461.060,296.410,376.520,456.620
10,3,113.890,22.265,247.730,357.330,466.940,334.950,473.250,611.540,374.080,473.520,572.960
10,4,113.890,22.265,282.830,411.600,540.360,370.920,533.680,696.440,427.040,553.540,680.040
10,5,113.890,22.265,313.650,457.180,600.720,403.260,591.780,780.300,475.720,628.370,781.020
10,6,113.890,22.265,337.820,495.470,653.130,428.930,644.530,860.130,511.910,676.280,840.660
10,9,113.890,22.265,378.340,579.580,780.830,477.970,737.340,996.720,589.890,781.540,973.180
10,12,113.890,22.265,408.700,593.310,777.920,523.000,805.120,1087.240,650.060,869.680,1089.300
10,18,113.890,22.265,444.000,644.380,844.760,583.940,901.000,1218.050,723.320,970.730,1218.140
10,24,113.890,22.265,463.630,679.000,894.360,615.260,941.160,1267.050,756.860,1021.130,1285.390
10,48,113.890,22.265,509.530,718.420,927.310,661.330,1027.470,1393.610,804.070,1128.120,1452.170
10,72,113.890,22.265,520.440,722.040,923.640,677.150,1036.220,1395.300,820.760,1140.700,1460.640
10,96,113.890,22.265,532.390,724.370,916.340,698.410,1062.290,1426.160,827.940,1156.060,1484.180
10,120,113.890,22.265,549.410,737.930,926.450,707.270,1086.780,1466.290,831.020,1144.080,1457.140
10,144,113.890,22.265,559.170,745.920,932.670,715.120,1091.400,1467.680,833.050,1147.330,1461.610
10,168,113.890,22.265,576.090,771.390,966.700,722.120,1101.380,1480.640,842.660,1174.570,1506.470
25,1,113.890,22.265,157.220,263.430,369.640,216.600,317.210,417.810,218.300,303.580,388.850
25,2,113.890,22.265,237.210,418.320,599.420,326.650,516.130,705.610,341.770,494.030,646.290
25,3,113.890,22.265,290.620,534.010,777.400,404.960,694.700,984.440,436.250,621.020,805.790
25,4,113.890,22.265,331.410,619.120,906.820,446.500,796.730,1146.960,504.310,745.070,985.830
25,5,113.890,22.265,367.560,686.510,1005.460,482.630,897.400,1312.170,565.370,862.200,1159.030
25,6,113.890,22.265,396.890,748.280,1099.670,508.840,992.860,1476.880,609.470,928.350,1247.220
25,9,113.890,22.265,436.330,890.050,1343.780,571.070,1172.790,1774.520,710.600,1081.450,1452.300
25,12,113.890,22.265,483.770,888.330,1292.890,624.140,1272.310,1920.470,783.900,1213.170,1642.450
25,18,113.890,22.265,520.310,959.960,1399.600,702.940,1432.840,2162.730,860.820,1346.600,1832.370
25,24,113.890,22.265,541.200,1020.140,1499.080,743.360,1487.060,2230.750,899.450,1420.180,1940.910
25,48,113.890,22.265,587.340,1035.160,1482.980,791.990,1636.710,2481.430,970.940,1639.890,2308.830
25,72,113.890,22.265,601.610,1027.330,1453.060,818.850,1636.670,2454.490,996.880,1649.770,2302.650
25,96,113.890,22.265,614.890,1008.540,1402.180,840.280,1665.290,2490.300,998.010,1674.740,2351.480
25,120,113.890,22.265,634.450,1016.000,1397.560,845.640,1713.300,2580.970,1007.880,1643.240,2278.600
25,144,113.890,22.265,642.830,1019.670,1396.520,859.010,1712.440,2565.860,1009.330,1648.100,2286.860
25,168,113.890,22.265,655.740,1044.720,1433.700,868.640,1727.760,2586.870,1020.790,1703.940,2387.080
50,1,113.890,22.265,162.180,337.350,512.510,237.430,391.520,545.610,232.020,360.870,489.720
50,2,113.890,22.265,241.760,547.840,853.920,350.740,653.310,955.880,356.640,592.350,828.050
50,3,113.890,22.265,291.490,709.880,1128.270,425.910,905.970,1386.030,461.420,743.910,1026.410
50,4,113.890,22.265,330.130,826.660,1323.190,462.670,1053.120,1643.560,536.850,910.890,1284.940
50,5,113.890,22.265,366.340,914.660,1462.970,491.590,1201.000,1910.410,601.940,1069.630,1537.320
50,6,113.890,22.265,395.490,1000.980,1606.480,506.490,1346.000,2185.500,649.780,1151.460,1653.150
50,9,113.890,22.265,417.920,1204.910,1991.890,562.980,1631.810,2700.640,766.110,1349.180,1932.250
50,12,113.890,22.265,489.580,1178.860,1868.140,616.430,1759.980,2903.540,842.670,1522.030,2201.380
50,18,113.890,22.265,519.410,1267.640,2015.860,700.690,1990.690,3280.690,910.610,1680.410,2450.210
50,24,113.890,22.265,533.880,1355.930,2177.980,747.970,2054.600,3361.240,948.230,1775.260,2602.280
50,48,113.890,22.265,582.120,1329.720,2077.330,780.510,2274.710,3768.910,1026.430,2123.840,3221.250
50,72,113.890,22.265,603.010,1306.670,2010.340,824.660,2259.310,3693.960,1065.010,2128.700,3192.390
50,96,113.890,22.265,622.710,1260.640,1898.570,842.920,2284.350,3725.770,1055.000,2164.730,3274.460
50,120,113.890,22.265,645.790,1258.680,1871.570,837.050,2361.340,3885.620,1079.560,2111.090,3142.610
50,144,113.890,22.265,652.340,1256.000,1859.650,859.980,2351.720,3843.450,1079.890,2117.930,3155.970
50,168,113.890,22.265,660.160,1277.490,1894.830,871.920,2372.620,3873.320,1087.400,2206.560,3325.720
100,1,113.890,22.265,150.740,426.590,702.440,248.460,476.000,703.550,236.240,423.070,609.900
100,2,113.890,22.265,215.590,709.690,1203.790,351.540,815.310,1279.070,352.120,700.460,1048.790
100,3,113.890,22.265,247.540,934.330,1621.120,404.180,1165.930,1927.670,464.880,878.570,1292.250
100,4,113.890,22.265,274.520,1092.600,1910.680,422.170,1374.440,2326.720,541.240,1098.640,1656.040
100,5,113.890,22.265,305.730,1205.670,2105.610,427.770,1587.770,2747.780,602.640,1309.420,2016.200
