return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.08,22.52,84.14,98.08,112.02,93.20,111.57,129.93,103.58,123.11,142.65
2,2,114.08,22.52,125.50,148.31,171.12,142.20,171.60,201.01,161.09,192.74,224.39
2,3,114.08,22.52,147.12,174.63,202.14,173.11,209.09,245.08,193.31,234.63,275.95
2,4,114.08,22.52,164.33,195.34,226.35,192.62,233.85,275.08,212.28,259.85,307.42
2,5,114.08,22.52,173.83,206.90,239.97,202.19,246.90,291.60,226.87,279.72,332.58
2,6,114.08,22.52,180.74,216.00,251.27,208.76,256.12,303.48,235.91,293.08,350.25
2,9,114.08,22.52,191.05,230.12,269.19,227.64,283.21,338.78,265.19,330.62,396.05
2,12,114.08,22.52,199.61,241.30,282.98,239.96,301.22,362.48,277.12,346.87,416.63
2,18,114.08,22.52,207.73,250.43,293.12,258.58,325.32,392.05,294.48,370.25,446.01
2,24,114.08,22.52,215.71,260.58,305.45,263.90,331.49,399.08,302.65,381.10,459.54
2,48,114.08,22.52,243.53,289.04,334.55,279.54,351.72,423.89,311.72,394.19,476.67
2,72,114.08,22.52,250.90,296.18,341.46,297.43,369.52,441.60,318.15,401.91,485.68
2,96,114.08,22.52,259.35,306.07,352.79,305.34,377.89,450.44,326.83,411.33,495.83
2,120,114.08,22.52,263.31,308.81,354.30,312.90,388.55,464.21,342.95,430.68,518.41
2,144,114.08,22.52,271.50,317.18,362.86,317.17,394.91,472.65,342.77,430.68,518.60
2,168,114.08,22.52,278.86,325.15,371.45,325.19,403.97,482.75,356.98,447.34,537.71
5,1,114.08,22.52,127.44,153.42,179.41,148.95,185.98,223.00,163.39,200.58,237.78
5,2,114.08,22.52,196.07,237.65,279.22,231.48,290.41,349.35,257.36,319.03,380.71
5,3,114.08,22.52,232.66,284.37,336.08,282.79,354.68,426.57,314.62,394.05,473.48
5,4,114.08,22.52,260.61,320.34,380.08,318.55,401.41,484.27,350.98,443.14,535.29
5,5,114.08,22.52,277.15,341.34,405.52,338.47,428.60,518.73,379.54,482.84,586.15
5,6,114.08,22.52,290.19,359.29,428.39,353.01,449.06,545.11,401.30,514.54,627.79
5,9,114.08,22.52,310.76,388.71,466.65,394.79,509.20,623.61,453.15,579.32,705.50
5,12,114.08,22.52,326.06,407.85,489.64,421.96,545.52,669.08,477.62,614.58,751.54
