return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.02,22.42,77.51,90.47,103.43,95.43,114.71,134.00,104.73,122.97,141.21
2,2,114.02,22.42,112.40,132.64,152.87,148.66,181.69,214.71,155.52,183.94,212.37
2,3,114.02,22.42,130.39,154.75,179.10,175.46,216.22,256.98,184.26,220.21,256.17
2,4,114.02,22.42,144.05,172.12,200.18,195.47,241.88,288.30,204.38,246.06,287.73
2,5,114.02,22.42,152.92,184.03,215.14,207.67,258.31,308.95,223.02,270.25,317.48
2,6,114.02,22.42,159.16,192.47,225.78,216.71,270.86,325.02,236.92,288.26,339.61
2,9,114.02,22.42,175.06,213.11,251.15,228.53,287.49,346.46,268.27,328.83,389.38
2,12,114.02,22.42,188.02,229.48,270.93,241.52,304.28,367.03,288.70,356.02,423.34
2,18,114.02,22.42,197.44,240.92,284.41,258.70,328.97,399.24,313.04,387.94,462.85
2,24,114.02,22.42,205.39,249.94,294.50,272.32,346.30,420.28,316.61,394.87,473.14
2,48,114.02,22.42,220.60,269.19,317.78,280.31,358.17,436.02,331.73,414.70,497.67
2,72,114.02,22.42,229.39,277.67,325.94,294.50,369.63,444.76,339.46,421.53,503.60
2,96,114.02,22.42,235.45,283.44,331.43,302.32,377.64,452.96,350.61,429.38,508.15
2,120,114.02,22.42,241.00,288.73,336.46,309.63,388.50,467.37,355.21,434.07,512.92
2,144,114.02,22.42,245.62,294.55,343.48,316.44,398.36,480.28,361.12,442.38,523.65
2,168,114.02,22.42,250.41,299.70,348.99,325.74,410.85,495.96,366.03,449.65,533.27
5,1,114.02,22.42,116.25,134.70,153.15,152.66,186.36,220.06,158.85,189.22,219.58
5,2,114.02,22.42,172.70,204.10,235.50,246.28,300.52,354.76,240.53,288.83,337.12
5,3,114.02,22.42,202.95,243.52,284.10,296.19,366.02,435.86,292.08,356.34,420.60
5,4,114.02,22.42,227.78,275.67,323.56,331.28,410.14,488.99,329.11,404.27,479.43
5,5,114.02,22.42,245.56,300.39,355.22,355.21,443.52,531.82,363.05,446.33,529.61
5,6,114.02,22.42,258.75,320.16,381.57,373.96,470.56,567.16,388.64,477.43,566.22
5,9,114.02,22.42,289.31,361.62,433.93,403.76,516.26,628.77,446.23,547.51,648.79
5,12,114.02,22.42,308.98,387.24,465.49,427.68,549.63,671.57,484.19,593.32,702.46
