return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.18,22.48,82.59,95.54,108.48,103.41,120.71,138.01,117.81,138.31,158.82
2,2,114.18,22.48,125.65,145.29,164.93,156.08,183.93,211.78,173.62,205.19,236.75
2,3,114.18,22.48,146.71,171.26,195.81,184.90,220.89,256.88,208.42,248.06,287.70
2,4,114.18,22.48,158.71,186.10,213.49,204.52,247.00,289.49,233.39,279.03,324.66
2,5,114.18,22.48,168.77,198.57,228.36,217.20,263.32,309.43,248.28,297.91,347.53
2,6,114.18,22.48,175.40,207.01,238.61,226.02,274.74,323.46,262.43,316.19,369.96
2,9,114.18,22.48,189.38,224.89,260.40,247.10,301.54,355.97,299.39,362.40,425.41
2,12,114.18,22.48,200.94,239.00,277.06,266.64,326.29,385.93,310.47,378.27,446.07
2,18,114.18,22.48,210.13,250.84,291.54,284.07,349.93,415.79,337.00,411.26,485.52
2,24,114.18,22.48,218.35,261.55,304.74,299.52,369.86,440.20,350.38,427.36,504.34
2,48,114.18,22.48,238.86,284.79,330.73,316.09,391.14,466.19,350.95,428.55,506.14
2,72,114.18,22.48,253.84,301.80,349.77,321.55,394.80,468.05,367.76,449.05,530.34
2,96,114.18,22.48,266.78,314.93,363.08,327.58,399.82,472.06,372.48,449.98,527.47
2,120,114.18,22.48,272.52,320.67,368.82,335.02,408.13,481.25,381.04,460.66,540.27
2,144,114.18,22.48,283.68,333.69,383.70,348.06,425.38,502.71,391.24,474.24,557.23
2,168,114.18,22.48,287.03,337.25,387.47,358.53,437.14,515.75,392.76,478.32,563.88
5,1,114.18,22.48,122.77,146.98,171.18,155.49,184.55,213.61,179.34,210.83,242.33
5,2,114.18,22.48,187.10,225.22,263.33,240.68,285.90,331.11,268.94,319.62,370.29
5,3,114.18,22.48,223.51,274.00,324.48,293.33,352.28,411.24,326.52,389.75,452.97
