return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.290,22.425,77.770,90.130,102.490,100.450,117.110,133.770,113.280,135.390,157.490
2,2,114.290,22.425,111.620,129.030,146.440,143.320,168.930,194.540,167.850,200.170,232.490
2,3,114.290,22.425,133.440,156.160,178.870,171.040,203.000,234.960,207.520,246.700,285.870
2,4,114.290,22.425,148.140,174.850,201.550,190.400,228.830,267.250,238.760,284.460,330.170
2,5,114.290,22.425,162.640,191.890,221.150,208.320,250.780,293.250,267.960,322.750,377.540
2,6,114.290,22.425,174.090,204.930,235.770,220.800,266.640,312.480,285.070,344.460,403.850
2,9,114.290,22.425,190.900,225.680,260.470,249.960,304.160,358.360,323.250,392.260,461.270
2,12,114.290,22.425,199.940,236.350,272.760,273.800,333.980,394.150,342.930,419.530,496.130
2,18,114.290,22.425,209.630,248.470,287.320,286.910,350.880,414.850,365.740,454.210,542.680
2,24,114.290,22.425,218.740,260.110,301.490,300.750,366.910,433.060,372.470,463.720,554.970
2,48,114.290,22.425,241.040,286.450,331.860,320.260,390.860,461.460,378.660,472.830,567.000
2,72,114.290,22.425,253.220,300.070,346.920,328.840,399.090,469.340,403.140,500.450,597.750
2,96,114.290,22.425,266.300,314.460,362.610,338.930,407.820,476.700,414.540,511.670,608.800
2,120,114.290,22.425,275.860,325.570,375.270,347.000,415.760,484.520,419.780,519.310,618.830
2,144,114.290,22.425,280.590,331.150,381.710,357.250,427.330,497.400,416.350,516.940,617.540
2,168,114.290,22.425,284.840,335.870,386.900,362.600,434.600,506.600,426.590,535.050,643.510
5,1,114.290,22.425,115.960,137.930,159.910,150.520,177.440,204.360,179.700,221.440,263.190
5,2,114.290,22.425,165.500,200.160,234.820,219.670,260.730,301.790,265.160,327.580,389.990
5,3,114.290,22.425,203.640,248.840,294.040,265.130,315.410,365.690,326.110,401.800,477.500
5,4,114.290,22.425,231.210,286.680,342.160,301.580,360.250,418.920,376.500,461.150,545.800
5,5,114.290,22.425,253.860,314.040,374.210,331.070,394.910,458.750,427.990,525.120,622.260
5,6,114.290,22.425,270.570,333.880,397.190,352.450,420.170,487.900,459.440,561.660,663.880
5,9,114.290,22.425,299.700,372.630,445.550,404.070,480.890,557.710,524.400,636.130,747.860
5,12,114.290,22.425,312.290,390.270,468.260,443.510,525.990,608.460,563.580,684.400,805.230
5,18,114.290,22.425,328.890,413.650,498.410,467.430,556.200,644.970,615.240,753.880,892.530
5,24,114.290,22.425,345.130,434.030,522.930,491.950,590.420,688.900,633.550,780.970,928.390
5,48,114.290,22.425,378.270,474.530,570.790,527.690,647.370,767.050,657.700,843.460,1029.230
5,72,114.290,22.425,395.000,489.870,584.750,535.940,657.390,778.840,686.350,873.100,1059.840
5,96,114.290,22.425,411.390,506.070,600.750,543.190,663.590,783.980,699.800,884.330,1068.870
5,120,114.290,22.425,425.040,522.860,620.670,550.960,671.470,791.980,710.140,898.000,1085.860
5,144,114.290,22.425,431.220,530.770,630.330,565.600,687.870,810.140,713.250,904.650,1096.040
5,168,114.290,22.425,437.270,538.050,638.820,577.390,706.460,835.530,739.690,969.140,1198.590
10,1,114.290,22.425,140.480,174.820,209.160,180.950,221.260,261.570,221.510,292.120,362.720
10,2,114.290,22.425,201.590,260.140,318.700,265.850,327.460,389.060,327.250,434.220,541.190
10,3,114.290,22.425,250.570,327.310,404.060,321.420,396.830,472.240,402.200,530.520,658.850
10,4,114.290,22.425,287.830,384.110,480.390,366.330,454.430,542.540,463.270,603.900,744.530
10,5,114.290,22.425,316.100,419.470,522.830,402.190,496.590,590.990,524.930,684.420,843.910
10,6,114.290,22.425,336.490,444.700,552.910,427.890,527.640,627.390,563.660,730.170,896.690
10,9,114.290,22.425,374.110,501.880,629.650,490.310,601.140,711.970,641.240,817.910,994.580
10,12,114.290,22.425,388.670,528.790,668.910,536.420,653.730,771.030,689.750,879.810,1069.870
10,18,114.290,22.425,409.670,564.600,719.540,566.390,694.720,823.040,756.640,978.390,1200.140
10,24,114.290,22.425,429.800,591.580,753.360,600.730,747.140,893.550,782.170,1023.480,1264.780
10,48,114.290,22.425,468.900,643.270,817.640,653.280,844.110,1034.940,831.610,1164.720,1497.830
10,72,114.290,22.425,487.280,654.960,822.650,662.350,858.270,1054.180,861.540,1187.190,1512.830
10,96,114.290,22.425,504.590,669.160,833.740,668.730,863.850,1058.980,877.420,1194.670,1511.910
10,120,114.290,22.425,520.530,691.240,861.940,676.410,871.870,1067.330,889.590,1212.190,1534.780
10,144,114.290,22.425,527.490,701.210,874.940,693.430,891.000,1088.570,897.350,1232.070,1566.800
10,168,114.290,22.425,535.050,710.700,886.340,710.950,922.900,1134.850,938.010,1361.000,1783.990
25,1,114.290,22.425,167.830,228.370,288.920,212.020,281.490,350.960,262.600,400.780,538.970
25,2,114.290,22.425,242.290,354.650,467.010,311.860,419.210,526.560,388.890,601.110,813.320
25,3,114.290,22.425,302.830,451.420,600.010,375.270,508.430,641.580,480.290,730.380,980.470
25,4,114.290,22.425,352.310,542.340,732.360,423.560,582.280,741.000,550.460,820.100,1089.750
25,5,114.290,22.425,387.910,589.230,790.550,465.520,632.670,799.820,614.320,920.010,1225.700
25,6,114.290,22.425,413.350,622.410,831.470,493.200,670.440,847.670,657.340,976.100,1294.860
25,9,114.290,22.425,458.690,713.690,968.680,561.850,756.860,951.860,742.120,1073.670,1405.220
25,12,114.290,22.425,471.510,760.630,1049.760,610.130,815.820,1021.510,793.700,1152.140,1510.570
25,18,114.290,22.425,494.620,820.910,1147.190,644.020,872.730,1101.450,864.970,1295.730,1726.480
