return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.24,22.44,71.46,83.12,94.79,98.07,112.43,126.78,116.14,134.92,153.71
2,2,114.24,22.44,107.39,125.80,144.21,143.08,168.39,193.71,167.12,198.10,229.09
2,3,114.24,22.44,125.45,148.27,171.10,175.86,207.87,239.89,204.83,242.01,279.19
2,4,114.24,22.44,138.74,164.70,190.66,195.84,232.10,268.36,237.20,280.27,323.34
2,5,114.24,22.44,149.90,178.87,207.83,211.83,251.36,290.90,258.94,308.27,357.60
2,6,114.24,22.44,157.79,188.85,219.91,225.88,268.66,311.45,276.92,331.69,386.47
2,9,114.24,22.44,173.80,209.05,244.30,242.71,290.79,338.87,314.45,378.00,441.55
2,12,114.24,22.44,181.90,219.67,257.44,262.62,316.35,370.09,329.86,400.58,471.30
2,18,114.24,22.44,192.88,233.15,273.43,279.15,338.24,397.34,351.99,431.21,510.43
2,24,114.24,22.44,201.16,242.86,284.55,297.86,360.31,422.75,359.43,442.03,524.63
2,48,114.24,22.44,222.81,268.21,313.61,313.28,380.77,448.26,373.80,460.32,546.83
2,72,114.24,22.44,235.79,282.42,329.05,325.20,391.10,457.00,382.69,469.75,556.81
2,96,114.24,22.44,246.28,294.92,343.57,336.49,401.81,467.14,394.49,482.49,570.50
2,120,114.24,22.44,256.32,305.40,354.48,345.15,410.81,476.47,400.05,489.69,579.32
2,144,114.24,22.44,264.57,313.56,362.55,357.05,425.01,492.97,399.93,490.22,580.50
2,168,114.24,22.44,270.74,320.92,371.10,359.29,428.30,497.32,401.81,494.58,587.35
5,1,114.24,22.44,106.91,131.34,155.77,141.39,163.81,186.22,171.76,199.54,227.32
5,2,114.24,22.44,163.73,201.35,238.97,218.12,257.33,296.55,259.25,312.03,364.81
5,3,114.24,22.44,195.26,244.20,293.13,271.36,320.51,369.66,316.19,381.49,446.79
5,4,114.24,22.44,218.31,278.97,339.62,303.49,358.52,413.55,365.27,437.05,508.83
5,5,114.24,22.44,238.81,306.41,374.01,328.98,387.70,446.42,404.82,486.25,567.68
5,6,114.24,22.44,253.40,326.61,399.82,351.34,414.40,477.46,437.84,526.53,615.23
5,9,114.24,22.44,282.89,365.77,448.65,383.90,454.87,525.83,499.74,598.62,697.50
5,12,114.24,22.44,297.88,386.75,475.61,417.66,495.54,573.42,533.94,645.36,756.78
5,18,114.24,22.44,316.59,409.27,501.95,448.09,532.90,617.72,577.84,699.65,821.46
5,24,114.24,22.44,329.23,424.56,519.89,477.50,567.79,658.08,596.66,728.54,860.42
5,48,114.24,22.44,360.61,462.05,563.48,513.62,626.67,739.72,626.37,800.50,974.64
5,72,114.24,22.44,378.44,476.80,575.16,522.64,633.56,744.49,636.58,812.92,989.27
5,96,114.24,22.44,394.86,494.31,593.77,533.22,642.39,751.56,652.92,828.09,1003.26
5,120,114.24,22.44,405.88,505.89,605.89,543.06,651.96,760.86,662.04,838.48,1014.93
5,144,114.24,22.44,414.39,513.47,612.55,560.33,672.37,784.41,667.47,844.72,1021.96
5,168,114.24,22.44,423.93,523.74,623.54,567.26,684.43,801.61,679.18,875.01,1070.85
10,1,114.24,22.44,130.36,174.40,218.44,167.78,199.75,231.72,203.63,243.53,283.42
10,2,114.24,22.44,201.30,267.24,333.17,262.98,320.46,377.94,314.89,399.22,483.54
10,3,114.24,22.44,241.93,331.36,420.79,328.48,398.96,469.44,384.51,490.16,595.82
10,4,114.24,22.44,272.66,389.63,506.60,367.61,446.35,525.09,442.21,554.61,667.02
10,5,114.24,22.44,300.06,430.51,560.95,398.23,480.90,563.56,491.39,619.02,746.65
10,6,114.24,22.44,319.80,461.46,603.11,424.70,512.69,600.68,532.39,670.80,809.21
10,9,114.24,22.44,359.22,518.50,677.78,465.63,567.40,669.16,606.59,757.37,908.15
