return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.36,22.44,79.63,92.30,104.96,102.58,119.73,136.88,116.89,138.51,160.13
2,2,114.36,22.44,117.30,136.19,155.08,149.43,177.16,204.89,176.69,210.51,244.32
2,3,114.36,22.44,135.78,159.36,182.94,177.45,211.74,246.02,220.81,261.56,302.31
2,4,114.36,22.44,149.03,175.75,202.47,198.32,238.86,279.40,255.11,302.44,349.76
2,5,114.36,22.44,159.85,189.43,219.00,216.20,261.41,306.62,277.74,330.87,383.99
2,6,114.36,22.44,167.35,198.64,229.93,226.64,275.13,323.62,293.76,351.58,409.39
2,9,114.36,22.44,183.65,221.01,258.37,255.99,314.57,373.15,334.49,401.44,468.38
2,12,114.36,22.44,191.02,230.51,269.99,278.09,344.09,410.10,350.38,421.99,493.60
2,18,114.36,22.44,202.84,245.01,287.18,290.42,360.55,430.68,372.05,453.52,534.99
2,24,114.36,22.44,209.56,253.57,297.58,301.44,373.56,445.69,383.08,468.00,552.91
2,48,114.36,22.44,230.32,276.56,322.81,321.57,400.65,479.73,390.86,479.45,568.04
2,72,114.36,22.44,240.41,287.44,334.47,343.39,421.99,500.58,409.13,499.43,589.73
2,96,114.36,22.44,257.31,306.60,355.88,353.55,434.30,515.05,422.57,511.99,601.41
2,120,114.36,22.44,261.94,311.85,361.76,361.73,441.65,521.58,428.96,520.30,611.64
2,144,114.36,22.44,263.60,314.04,364.49,370.39,454.49,538.59,432.28,526.47,620.66
2,168,114.36,22.44,268.11,320.02,371.92,366.03,449.85,533.67,435.83,533.93,632.04
5,1,114.36,22.44,118.28,141.15,164.02,154.90,183.31,211.72,182.65,222.59,262.54
5,2,114.36,22.44,175.64,210.44,245.25,233.20,282.30,331.40,280.26,343.49,406.73
5,3,114.36,22.44,208.93,254.21,299.50,280.06,339.14,398.22,345.72,420.41,495.10
5,4,114.36,22.44,232.18,286.57,340.97,318.30,387.36,456.42,401.03,489.44,577.86
5,5,114.36,22.44,251.73,310.98,370.23,348.51,423.52,498.54,440.95,540.14,639.33
5,6,114.36,22.44,265.20,326.42,387.64,368.34,447.67,527.00,470.89,578.52,686.14
5,9,114.36,22.44,298.40,373.81,449.22,422.59,512.85,603.12,539.47,663.33,787.19
5,12,114.36,22.44,312.01,390.68,469.35,461.80,557.07,652.34,569.76,701.29,832.81
5,18,114.36,22.44,332.60,419.38,506.15,487.42,596.08,704.75,617.68,770.62,923.56
5,24,114.36,22.44,344.76,435.88,526.99,506.57,621.04,735.52,639.88,804.07,968.25
5,48,114.36,22.44,372.68,465.61,558.53,546.32,679.78,813.24,663.59,846.79,1029.99
5,72,114.36,22.44,384.85,477.21,569.58,570.26,701.97,833.68,687.17,868.06,1048.95
5,96,114.36,22.44,408.06,499.74,591.42,586.12,723.56,861.00,700.41,876.63,1052.85
5,120,114.36,22.44,412.13,509.03,605.94,592.75,728.03,863.31,711.73,890.38,1069.03
5,144,114.36,22.44,415.27,513.52,611.77,608.94,750.23,891.51,723.61,910.52,1097.43
5,168,114.36,22.44,424.65,528.46,632.27,610.14,761.91,913.69,741.93,949.58,1157.23
10,1,114.36,22.44,142.95,179.73,216.51,187.27,230.12,272.96,224.49,290.18,355.88
10,2,114.36,22.44,213.50,269.42,325.33,285.95,364.69,443.43,346.89,451.29,555.69
10,3,114.36,22.44,257.37,331.97,406.56,343.42,436.97,530.53,425.50,546.38,667.26
10,4,114.36,22.44,288.50,381.41,474.32,390.87,501.52,612.17,495.38,639.18,782.98
10,5,114.36,22.44,313.53,414.33,515.14,427.11,546.38,665.65,546.01,708.31,870.62
10,6,114.36,22.44,331.02,434.30,537.57,451.79,577.90,704.02,584.31,761.28,938.25
10,9,114.36,22.44,374.48,504.81,635.14,516.44,658.43,800.43,670.89,873.01,1075.12
10,12,114.36,22.44,391.79,527.15,662.52,561.00,709.04,857.08,710.15,924.65,1139.15
