return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,113.950,22.385,80.500,94.100,107.690,98.260,118.210,138.170,91.050,106.710,122.370
2,2,113.950,22.385,115.570,135.710,155.850,150.370,183.830,217.280,137.090,162.080,187.070
2,3,113.950,22.385,138.160,162.840,187.520,171.390,214.060,256.720,163.940,195.120,226.300
2,4,113.950,22.385,155.220,184.390,213.560,184.200,231.970,279.740,185.100,222.720,260.330
2,5,113.950,22.385,166.260,199.070,231.880,197.760,248.480,299.190,203.970,246.530,289.090
2,6,113.950,22.385,174.460,209.860,245.260,207.180,261.380,315.580,218.400,264.860,311.310
2,9,113.950,22.385,190.500,230.790,271.080,227.870,288.860,349.850,255.500,311.980,368.450
2,12,113.950,22.385,206.120,249.680,293.250,239.160,303.330,367.510,277.300,341.540,405.790
2,18,113.950,22.385,220.330,266.030,311.720,248.900,318.670,388.430,291.540,362.150,432.770
2,24,113.950,22.385,230.390,278.470,326.540,261.960,335.320,408.670,303.370,378.670,453.960
2,48,113.950,22.385,248.150,299.540,350.920,273.370,352.850,432.340,315.510,395.900,476.290
2,72,113.950,22.385,253.940,305.680,357.410,276.920,356.050,435.180,325.000,403.760,482.520
2,96,113.950,22.385,260.040,311.120,362.200,286.720,365.460,444.210,334.170,411.420,488.670
2,120,113.950,22.385,268.400,319.210,370.020,303.250,385.260,467.270,341.530,418.850,496.180
2,144,113.950,22.385,272.320,323.800,375.290,310.040,395.470,480.900,348.790,426.930,505.080
2,168,113.950,22.385,274.760,326.660,378.570,311.100,396.690,482.280,354.880,436.130,517.380
5,1,113.950,22.385,118.680,136.050,153.410,156.030,185.120,214.200,139.310,168.190,197.060
5,2,113.950,22.385,174.710,207.670,240.620,247.760,300.170,352.590,214.810,265.420,316.020
5,3,113.950,22.385,212.240,256.700,301.160,294.220,368.110,442.000,261.210,325.930,390.640
5,4,113.950,22.385,242.370,294.210,346.050,323.330,414.920,506.520,301.880,380.320,458.760
5,5,113.950,22.385,264.280,323.190,382.110,346.800,446.240,545.680,334.520,422.390,510.260
