return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,113.92,22.28,67.94,81.61,95.27,87.57,105.37,123.16,102.04,117.19,132.34
2,2,113.92,22.28,100.54,120.90,141.26,131.26,158.40,185.53,155.20,180.48,205.76
2,3,113.92,22.28,122.79,148.00,173.21,153.92,188.09,222.27,187.91,220.85,253.78
2,4,113.92,22.28,135.78,164.51,193.24,170.63,209.55,248.46,212.18,250.20,288.22
2,5,113.92,22.28,148.38,179.80,211.22,183.86,227.37,270.88,228.95,272.54,316.12
2,6,113.92,22.28,157.66,191.12,224.58,193.58,239.60,285.62,243.32,291.17,339.02
2,9,113.92,22.28,175.76,215.28,254.79,213.47,264.82,316.18,275.73,333.57,391.40
2,12,113.92,22.28,186.44,228.39,270.33,229.58,286.48,343.39,297.45,362.03,426.62
2,18,113.92,22.28,198.59,245.85,293.11,249.97,314.29,378.61,330.36,404.29,478.21
2,24,113.92,22.28,205.45,255.97,306.49,259.96,327.99,396.02,340.52,418.75,496.97
2,48,113.92,22.28,227.17,283.64,340.10,275.97,348.97,421.97,349.77,433.32,516.87
2,72,113.92,22.28,236.73,293.93,351.14,284.75,358.98,433.21,357.89,441.10,524.31
2,96,113.92,22.28,242.72,300.41,358.11,293.12,370.97,448.83,364.39,448.68,532.97
2,120,113.92,22.28,257.73,316.91,376.09,298.78,376.31,453.84,376.33,457.66,538.98
2,144,113.92,22.28,257.58,316.38,375.17,305.13,383.98,462.83,379.71,460.64,541.57
2,168,113.92,22.28,257.38,316.45,375.53,306.97,386.21,465.44,379.40,461.68,543.96
5,1,113.92,22.28,108.53,135.53,162.53,142.05,172.07,202.08,147.37,174.59,201.81
5,2,113.92,22.28,160.40,202.15,243.90,213.23,260.28,307.33,230.59,276.46,322.33
5,3,113.92,22.28,195.91,249.82,303.72,256.82,321.61,386.39,286.66,347.38,408.10
5,4,113.92,22.28,218.42,283.61,348.79,288.06,364.70,441.35,326.27,396.20,466.12
5,5,113.92,22.28,239.14,309.00,378.87,314.88,403.11,491.34,358.82,440.10,521.39
5,6,113.92,22.28,255.90,330.67,405.44,332.74,428.93,525.13,385.67,475.24,564.80
5,9,113.92,22.28,291.23,380.93,470.62,371.40,483.68,595.97,447.53,556.29,665.05
5,12,113.92,22.28,310.43,403.55,496.66,402.62,527.85,653.09,489.06,610.30,731.54
5,18,113.92,22.28,337.61,441.52,545.42,444.48,589.72,734.96,545.90,681.63,817.35
5,24,113.92,22.28,352.65,465.68,578.72,465.50,619.02,772.53,567.69,712.89,858.10
5,48,113.92,22.28,391.11,502.56,614.01,497.28,662.67,828.05,595.97,767.02,938.06
5,72,113.92,22.28,403.28,512.27,621.25,509.89,675.53,841.18,606.06,776.62,947.19
5,96,113.92,22.28,410.73,518.04,625.34,527.80,697.66,867.52,614.64,787.24,959.83
5,120,113.92,22.28,428.19,536.22,644.25,532.41,703.79,875.16,623.37,785.80,948.24
5,144,113.92,22.28,429.26,535.95,642.64,541.73,714.40,887.07,626.66,787.79,948.92
5,168,113.92,22.28,430.89,539.93,648.97,545.89,720.50,895.12,632.14,800.36,968.58
10,1,113.92,22.28,134.07,182.06,230.05,176.07,221.94,267.80,175.41,220.26,265.10
10,2,113.92,22.28,197.55,275.27,352.99,264.43,338.65,412.87,277.10,353.73,430.37
10,3,113.92,22.28,240.60,345.18,449.75,322.34,432.15,541.97,348.28,450.09,551.90
10,4,113.92,22.28,268.15,401.20,534.25,363.88,496.70,629.52,397.59,514.29,631.00
10,5,113.92,22.28,294.42,433.86,573.29,400.12,555.94,711.76,439.49,577.55,715.61
10,6,113.92,22.28,317.53,465.00,612.47,424.70,596.89,769.07,474.20,627.16,780.13
10,9,113.92,22.28,364.69,540.15,715.61,479.24,684.20,889.16,554.45,740.24,926.03
10,12,113.92,22.28,389.38,569.29,749.21,519.85,749.68,979.51,608.67,816.75,1024.84
10,18,113.92,22.28,425.34,626.55,827.76,576.79,847.12,1117.44,678.11,907.70,1137.29
10,24,113.92,22.28,443.44,664.82,886.20,604.45,891.10,1177.76,706.95,954.74,1202.53
10,48,113.92,22.28,489.57,695.88,902.19,647.21,957.35,1267.49,753.96,1060.92,1367.87
