return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.20,22.44,75.09,86.26,97.43,92.62,108.83,125.04,114.15,133.13,152.12
2,2,114.20,22.44,110.53,127.93,145.33,142.00,169.22,196.43,165.08,196.04,227.01
2,3,114.20,22.44,130.84,153.38,175.91,171.25,205.60,239.95,204.48,243.36,282.24
2,4,114.20,22.44,142.28,167.95,193.62,192.62,231.89,271.15,230.39,274.75,319.10
2,5,114.20,22.44,154.83,183.94,213.05,204.17,245.93,287.70,250.36,299.94,349.53
2,6,114.20,22.44,163.11,194.68,226.25,214.58,258.79,303.01,267.57,321.17,374.77
2,9,114.20,22.44,177.13,212.32,247.51,237.78,288.34,338.91,298.17,361.27,424.37
2,12,114.20,22.44,186.66,223.77,260.87,257.85,314.71,371.57,316.00,385.94,455.87
2,18,114.20,22.44,193.86,232.63,271.39,277.25,340.84,404.43,348.61,426.21,503.81
2,24,114.20,22.44,205.15,246.76,288.37,297.87,364.95,432.04,356.71,438.14,519.58
2,48,114.20,22.44,225.58,269.90,314.23,317.05,388.74,460.42,368.74,453.57,538.40
2,72,114.20,22.44,239.18,284.21,329.24,331.18,402.16,473.14,373.94,460.65,547.37
2,96,114.20,22.44,252.01,297.16,342.32,338.92,409.56,480.20,385.51,473.17,560.82
2,120,114.20,22.44,265.50,312.20,358.89,350.01,421.17,492.33,393.49,482.56,571.63
2,144,114.20,22.44,271.71,318.19,364.66,351.33,424.40,497.47,401.66,494.29,586.92
2,168,114.20,22.44,277.39,325.20,373.02,357.95,432.88,507.81,395.56,487.08,578.60
5,1,114.20,22.44,109.28,132.29,155.29,141.98,168.29,194.60,171.32,201.29,231.25
5,2,114.20,22.44,164.11,201.02,237.93,223.77,266.89,310.02,258.12,310.88,363.63
5,3,114.20,22.44,199.77,247.95,296.13,274.17,328.66,383.16,320.68,387.92,455.15
5,4,114.20,22.44,221.21,278.47,335.72,309.55,372.07,434.59,363.01,439.96,516.92
5,5,114.20,22.44,244.64,309.63,374.63,327.54,395.19,462.84,398.38,485.77,573.15
5,6,114.20,22.44,260.49,331.33,402.16,345.08,416.75,488.43,426.72,519.70,612.68
5,9,114.20,22.44,285.84,367.13,448.42,385.74,465.11,544.48,483.84,589.44,695.03
5,12,114.20,22.44,301.10,385.96,470.83,422.42,508.83,595.25,520.45,638.90,757.36
5,18,114.20,22.44,313.20,403.81,494.41,458.31,552.43,646.55,572.65,697.54,822.42
5,24,114.20,22.44,331.55,427.89,524.22,488.91,582.90,676.90,593.11,729.98,866.85
5,48,114.20,22.44,359.50,461.22,562.93,526.68,640.53,754.38,620.80,788.98,957.15
5,72,114.20,22.44,376.40,474.76,573.13,540.55,653.54,766.54,629.88,801.88,973.89
5,96,114.20,22.44,389.76,487.26,584.77,548.61,660.45,772.28,643.08,819.92,996.77
5,120,114.20,22.44,408.03,504.67,601.31,560.51,672.33,784.14,655.82,832.10,1008.38
5,144,114.20,22.44,414.31,510.28,606.25,566.95,682.67,798.39,672.12,856.05,1039.98
5,168,114.20,22.44,423.75,521.39,619.03,580.75,703.05,825.35,670.01,865.76,1061.50
10,1,114.20,22.44,132.02,172.52,213.02,172.69,211.39,250.08,205.15,249.57,293.99
10,2,114.20,22.44,200.34,266.14,331.94,273.47,336.78,400.08,314.85,398.31,481.76
10,3,114.20,22.44,245.97,333.53,421.08,336.69,416.91,497.12,391.63,499.12,606.61
10,4,114.20,22.44,275.14,381.71,488.29,380.40,473.23,566.06,444.17,567.79,691.41
10,5,114.20,22.44,306.07,426.72,547.37,401.62,505.30,608.99,489.01,630.83,772.64
10,6,114.20,22.44,327.57,459.23,590.89,423.15,533.64,644.12,523.71,673.18,822.66
10,9,114.20,22.44,361.66,514.53,667.39,472.99,593.66,714.34,594.25,762.86,931.47
10,12,114.20,22.44,380.50,539.31,698.13,517.12,647.03,776.94,641.42,834.97,1028.53
10,18,114.20,22.44,395.85,569.57,743.28,560.00,702.32,844.63,701.50,900.71,1099.92
10,24,114.20,22.44,417.27,602.22,787.16,594.78,729.98,865.17,730.52,954.99,1179.46
10,48,114.20,22.44,449.03,644.81,840.59,651.22,825.41,999.61,780.54,1078.04,1375.54
10,72,114.20,22.44,468.29,650.53,832.78,665.66,836.62,1007.58,791.80,1100.44,1409.07
10,96,114.20,22.44,481.68,660.67,839.66,673.90,841.72,1009.55,806.50,1121.90,1437.29
10,120,114.20,22.44,502.44,674.72,847.00,686.03,851.82,1017.61,821.58,1132.27,1442.96
10,144,114.20,22.44,509.41,679.11,848.81,695.04,870.54,1046.05,841.88,1167.48,1493.07
10,168,114.20,22.44,520.78,692.37,863.95,715.27,902.87,1090.46,848.47,1212.69,1576.92
