return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.29,22.27,77.05,90.30,103.54,87.13,107.40,127.66,113.62,135.64,157.67
2,2,114.29,22.27,114.24,135.22,156.19,130.01,162.18,194.35,168.22,201.41,234.59
2,3,114.29,22.27,135.39,160.28,185.16,158.40,197.50,236.59,201.08,243.87,286.67
2,4,114.29,22.27,150.42,178.84,207.26,178.80,223.04,267.27,223.27,273.90,324.53
2,5,114.29,22.27,163.00,194.21,225.41,194.08,242.60,291.13,238.97,294.03,349.08
2,6,114.29,22.27,172.71,205.83,238.96,203.82,255.36,306.91,254.57,314.66,374.75
2,9,114.29,22.27,190.74,229.92,269.09,225.38,284.42,343.46,286.78,355.29,423.81
2,12,114.29,22.27,199.70,240.72,281.74,237.64,300.16,362.68,303.88,376.63,449.39
2,18,114.29,22.27,209.74,252.97,296.20,248.48,313.96,379.45,329.10,408.73,488.36
2,24,114.29,22.27,215.58,260.69,305.80,256.36,324.68,393.01,344.57,429.42,514.26
2,48,114.29,22.27,231.32,282.36,333.40,289.51,361.99,434.47,362.12,456.37,550.62
2,72,114.29,22.27,237.01,287.98,338.94,293.96,366.84,439.72,364.87,459.46,554.05
2,96,114.29,22.27,240.65,291.34,342.02,301.58,373.44,445.30,381.11,476.86,572.61
2,120,114.29,22.27,244.54,296.21,347.88,310.79,385.21,459.63,388.86,486.16,583.46
2,144,114.29,22.27,248.10,301.06,354.02,321.71,400.79,479.87,389.63,488.29,586.94
2,168,114.29,22.27,251.59,305.45,359.31,327.53,409.24,490.94,397.36,500.76,604.15
5,1,114.29,22.27,116.58,135.37,154.15,148.26,182.41,216.56,178.38,212.80,247.22
5,2,114.29,22.27,177.52,210.38,243.23,225.92,279.78,333.65,267.70,325.44,383.19
5,3,114.29,22.27,211.52,252.87,294.23,274.63,338.77,402.92,329.33,408.07,486.82
5,4,114.29,22.27,237.77,286.05,334.32,310.40,383.61,456.82,375.44,475.80,576.16
5,5,114.29,22.27,259.29,313.14,366.99,338.15,419.08,500.01,404.71,515.56,626.42
5,6,114.29,22.27,274.73,332.05,389.37,356.85,443.89,530.94,434.85,555.64,676.43
5,9,114.29,22.27,311.63,383.06,454.49,400.56,501.82,603.07,491.20,623.59,755.98
5,12,114.29,22.27,325.98,402.08,478.19,423.97,534.03,644.08,519.65,658.13,796.62
5,18,114.29,22.27,342.31,420.52,498.73,445.49,564.10,682.71,564.08,709.83,855.59
5,24,114.29,22.27,353.41,434.61,515.82,463.12,588.79,714.47,595.21,751.80,908.39
5,48,114.29,22.27,384.54,475.78,567.02,509.98,641.76,773.54,637.24,818.40,999.56
5,72,114.29,22.27,390.17,482.43,574.69,515.30,649.08,782.86,643.04,828.03,1013.01
5,96,114.29,22.27,393.73,484.95,576.16,521.54,652.19,782.84,660.28,845.01,1029.74
5,120,114.29,22.27,399.25,493.13,587.01,537.58,671.98,806.37,672.60,857.62,1042.65
5,144,114.29,22.27,406.52,503.68,600.85,561.28,702.38,843.47,680.50,865.48,1050.46
5,168,114.29,22.27,412.37,510.61,608.85,574.85,722.54,870.24,699.77,899.39,1099.01
10,1,114.29,22.27,139.15,164.92,190.70,185.85,238.83,291.81,216.26,268.22,320.18
10,2,114.29,22.27,215.17,263.40,311.64,284.01,368.57,453.13,329.03,421.23,513.43
10,3,114.29,22.27,258.33,320.79,383.25,344.66,443.95,543.24,409.73,541.21,672.70
10,4,114.29,22.27,292.13,365.99,439.85,390.10,503.77,617.44,473.59,648.46,823.33
10,5,114.29,22.27,319.78,402.91,486.04,425.40,551.86,678.32,512.24,706.99,901.74
10,6,114.29,22.27,338.80,427.28,515.77,449.98,587.09,724.20,551.25,763.68,976.12
10,9,114.29,22.27,389.38,504.15,618.92,507.97,669.88,831.79,620.70,848.89,1077.08
10,12,114.29,22.27,407.34,531.20,655.06,539.79,717.64,895.50,654.82,892.60,1130.39
10,18,114.29,22.27,426.83,552.66,678.48,570.65,764.55,958.44,708.27,953.88,1199.49
10,24,114.29,22.27,440.85,571.49,702.12,595.18,803.15,1011.13,750.25,1014.50,1278.74
10,48,114.29,22.27,479.57,628.16,776.75,651.16,865.06,1078.95,807.63,1124.12,1440.62
10,72,114.29,22.27,485.67,636.89,788.10,656.95,876.32,1095.70,814.77,1146.18,1477.60
10,96,114.29,22.27,489.37,637.92,786.47,663.02,874.88,1086.73,833.12,1156.75,1480.38
10,120,114.29,22.27,495.66,650.48,805.30,682.40,899.36,1116.33,847.65,1168.78,1489.92
10,144,114.29,22.27,505.34,667.34,829.35,712.62,940.49,1168.36,859.65,1182.68,1505.72
10,168,114.29,22.27,511.97,675.67,839.38,731.86,972.79,1213.73,885.59,1240.23,1594.86
25,1,114.29,22.27,161.10,201.94,242.78,224.11,318.86,413.61,251.25,343.60,435.95
25,2,114.29,22.27,253.18,334.36,415.55,340.17,494.96,649.74,390.05,560.43,730.81
25,3,114.29,22.27,308.02,414.96,521.91,412.26,591.75,771.25,488.52,743.56,998.61
25,4,114.29,22.27,350.61,478.50,606.38,467.66,673.43,879.21,571.24,924.10,1276.95
25,5,114.29,22.27,385.59,530.66,675.73,509.67,740.27,970.86,619.68,1015.53,1411.38
25,6,114.29,22.27,408.55,562.77,716.98,540.11,792.04,1043.96,666.08,1098.72,1531.36
25,9,114.29,22.27,474.52,683.97,893.43,611.35,914.34,1217.33,745.99,1202.55,1659.11
25,12,114.29,22.27,495.82,725.06,954.29,653.78,988.55,1323.32,782.42,1257.89,1733.37
25,18,114.29,22.27,517.36,748.41,979.46,698.33,1065.91,1433.50,840.85,1324.65,1808.44
25,24,114.29,22.27,533.38,773.87,1014.35,730.09,1129.23,1528.36,895.17,1415.56,1935.96
25,48,114.29,22.27,573.69,853.71,1133.72,800.07,1199.52,1598.96,958.77,1606.49,2254.21
25,72,114.29,22.27,580.83,867.22,1153.61,804.65,1219.45,1634.25,959.65,1658.50,2357.36
25,96,114.29,22.27,585.88,864.93,1143.99,813.94,1208.69,1603.44,985.66,1649.88,2314.10
25,120,114.29,22.27,590.64,886.43,1182.22,835.35,1237.93,1640.50,1002.87,1656.08,2309.29
25,144,114.29,22.27,601.51,915.20,1228.88,868.17,1293.61,1719.06,1015.08,1681.25,2347.41
25,168,114.29,22.27,607.45,924.73,1242.01,893.10,1347.89,1802.67,1042.00,1784.22,2526.43
50,1,114.29,22.27,172.42,229.17,285.92,243.57,385.27,526.97,266.25,403.67,541.10
50,2,114.29,22.27,273.25,390.02,506.80,365.46,600.18,834.89,418.69,678.64,938.60
50,3,114.29,22.27,336.05,491.40,646.75,443.13,713.29,983.45,521.60,922.95,1324.29
50,4,114.29,22.27,384.07,571.15,758.22,503.53,813.58,1123.64,609.88,1180.20,1750.52
50,5,114.29,22.27,423.69,636.98,850.27,547.66,896.64,1245.62,661.82,1304.83,1947.85
50,6,114.29,22.27,449.00,675.50,902.00,580.45,963.56,1346.67,709.16,1412.62,2116.08
50,9,114.29,22.27,522.74,839.90,1157.05,655.85,1122.14,1588.43,792.83,1525.91,2258.99
50,12,114.29,22.27,544.72,894.91,1245.11,704.64,1221.99,1739.34,826.83,1589.49,2352.16
50,18,114.29,22.27,566.49,917.76,1269.02,759.02,1330.32,1901.62,885.62,1653.22,2420.82
50,24,114.29,22.27,582.41,948.62,1314.82,793.47,1418.54,2043.62,946.53,1772.67,2598.81
50,48,114.29,22.27,616.25,1048.65,1481.05,877.13,1491.92,2106.71,995.85,2049.70,3103.54
50,72,114.29,22.27,624.04,1067.74,1511.43,878.38,1521.75,2165.12,980.28,2138.46,3296.64
50,96,114.29,22.27,631.50,1061.65,1491.79,894.00,1500.77,2107.53,1021.45,2104.09,3186.73
50,120,114.29,22.27,632.08,1092.92,1553.77,915.30,1532.22,2149.14,1042.28,2100.64,3159.00
50,144,114.29,22.27,641.31,1134.17,1627.03,944.98,1599.40,2253.82,1049.34,2137.66,3225.98
50,168,114.29,22.27,645.46,1144.02,1642.57,971.47,1676.03,2380.59,1065.68,2289.56,3513.43
100,1,114.29,22.27,179.62,256.00,332.39,253.62,457.78,661.95,270.89,467.04,663.18
100,2,114.29,22.27,285.66,447.95,610.24,373.64,715.39,1057.13,429.03,810.30,1191.57
