return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.11,22.48,82.32,96.63,110.95,97.35,116.33,135.32,106.76,125.58,144.40
2,2,114.11,22.48,121.16,143.78,166.40,145.31,175.02,204.73,160.86,189.67,218.48
2,3,114.11,22.48,145.26,172.72,200.19,172.92,209.70,246.49,193.40,231.23,269.06
2,4,114.11,22.48,165.47,196.42,227.37,189.86,231.00,272.15,214.35,258.04,301.73
2,5,114.11,22.48,175.12,207.76,240.40,201.81,246.77,291.74,229.73,277.55,325.36
2,6,114.11,22.48,183.61,218.92,254.23,209.67,257.37,305.06,246.45,299.79,353.13
2,9,114.11,22.48,196.23,236.48,276.73,229.61,284.25,338.88,276.48,337.48,398.48
2,12,114.11,22.48,204.27,247.33,290.39,242.47,302.42,362.36,294.21,359.78,425.36
2,18,114.11,22.48,210.20,255.55,300.89,251.70,316.89,382.08,312.75,384.35,455.95
2,24,114.11,22.48,217.32,264.77,312.22,259.19,327.58,395.97,322.87,398.05,473.24
2,48,114.11,22.48,243.66,292.77,341.87,276.98,351.37,425.76,329.72,409.96,490.19
2,72,114.11,22.48,254.29,303.13,351.97,303.25,376.79,450.33,342.13,423.58,505.03
2,96,114.11,22.48,266.94,316.46,365.99,310.54,384.90,459.25,351.39,430.50,509.61
2,120,114.11,22.48,270.65,319.01,367.37,322.23,399.82,477.41,363.25,443.78,524.31
2,144,114.11,22.48,280.67,328.47,376.26,326.34,406.52,486.69,366.45,448.49,530.53
2,168,114.11,22.48,289.27,338.14,387.00,330.33,412.50,494.67,370.02,453.72,537.42
5,1,114.11,22.48,126.49,154.05,181.60,155.56,190.72,225.87,163.67,194.99,226.31
5,2,114.11,22.48,190.84,236.24,281.64,236.67,293.70,350.73,247.26,295.82,344.39
5,3,114.11,22.48,230.19,286.11,342.03,284.66,354.96,425.26,304.69,370.55,436.40
5,4,114.11,22.48,261.10,322.77,384.45,315.14,395.71,476.27,341.59,420.74,499.90
5,5,114.11,22.48,277.09,342.09,407.09,339.11,428.83,518.55,371.15,457.91,544.67
5,6,114.11,22.48,292.83,364.96,437.10,354.86,450.57,546.28,401.29,498.18,595.07
5,9,114.11,22.48,319.77,403.30,486.83,393.87,501.86,609.84,455.20,561.54,667.88
5,12,114.11,22.48,334.29,425.17,516.06,420.08,539.92,659.76,486.45,599.47,712.49
5,18,114.11,22.48,345.08,442.29,539.50,445.73,580.04,714.35,522.35,645.63,768.91
5,24,114.11,22.48,358.04,458.20,558.37,462.90,606.56,750.21,543.50,676.77,810.04
5,48,114.11,22.48,392.20,490.26,588.32,499.85,660.79,821.73,568.80,731.52,894.23
5,72,114.11,22.48,404.10,498.98,593.87,524.79,680.00,835.20,586.79,750.36,913.93
5,96,114.11,22.48,419.07,512.42,605.77,533.81,690.13,846.45,592.41,752.48,912.55
5,120,114.11,22.48,417.53,514.92,612.31,553.94,713.88,873.81,608.93,768.37,927.81
5,144,114.11,22.48,427.42,520.94,614.46,566.03,730.53,895.02,617.02,781.53,946.05
5,168,114.11,22.48,440.35,536.17,631.99,576.43,749.84,923.24,627.60,814.40,1001.20
10,1,114.11,22.48,155.57,201.39,247.22,193.38,250.97,308.56,198.55,246.85,295.16
10,2,114.11,22.48,237.16,315.30,393.44,295.99,392.10,488.22,299.87,375.96,452.06
10,3,114.11,22.48,286.96,384.42,481.88,356.68,475.50,594.32,372.23,480.28,588.33
10,4,114.11,22.48,324.90,430.53,536.15,396.70,534.96,673.22,418.97,552.68,686.38
10,5,114.11,22.48,346.17,457.66,569.16,429.17,585.01,740.84,457.46,604.76,752.07
10,6,114.11,22.48,366.38,491.42,616.46,449.97,616.97,783.97,495.10,659.19,823.27
10,9,114.11,22.48,402.69,550.38,698.07,499.81,687.81,875.82,561.44,737.89,914.35
10,12,114.11,22.48,419.87,585.81,751.75,533.56,744.93,956.30,600.94,786.42,971.90
10,18,114.11,22.48,431.92,614.94,797.96,569.05,814.69,1060.33,647.72,850.09,1052.45
10,24,114.11,22.48,447.60,635.48,823.37,592.88,858.75,1124.62,677.23,899.20,1121.16
