return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,113.99,22.41,81.68,94.71,107.74,100.93,119.80,138.68,103.28,119.90,136.53
2,2,113.99,22.41,117.36,137.39,157.42,146.82,177.74,208.65,151.23,177.43,203.62
2,3,113.99,22.41,139.94,165.75,191.56,167.34,205.56,243.78,177.45,210.46,243.48
2,4,113.99,22.41,156.04,186.49,216.95,183.10,226.21,269.33,199.33,238.70,278.07
2,5,113.99,22.41,167.58,202.52,237.45,197.54,244.60,291.65,215.24,260.06,304.88
2,6,113.99,22.41,174.97,212.74,250.51,204.98,254.54,304.11,231.09,280.12,329.16
2,9,113.99,22.41,193.88,237.34,280.80,223.21,279.08,334.96,267.29,326.97,386.65
2,12,113.99,22.41,208.36,253.90,299.44,237.47,297.46,357.45,287.68,354.00,420.32
2,18,113.99,22.41,225.26,272.24,319.22,252.96,318.91,384.86,308.40,383.21,458.01
2,24,113.99,22.41,233.68,281.94,330.20,267.77,337.90,408.02,315.66,394.47,473.27
2,48,113.99,22.41,250.80,302.28,353.76,284.91,361.22,437.53,328.03,413.00,497.97
2,72,113.99,22.41,260.81,311.83,362.84,295.17,369.65,444.12,338.81,422.00,505.19
2,96,113.99,22.41,263.45,313.70,363.95,304.20,378.73,453.26,350.76,431.03,511.29
2,120,113.99,22.41,270.93,321.03,371.13,315.70,394.17,472.63,356.97,437.36,517.75
2,144,113.99,22.41,275.32,326.46,377.60,323.37,405.34,487.31,363.55,446.50,529.44
2,168,113.99,22.41,275.34,326.81,378.28,322.32,404.91,487.50,369.86,455.77,541.67
5,1,113.99,22.41,119.57,138.70,157.83,156.67,186.38,216.10,154.77,183.50,212.24
5,2,113.99,22.41,175.62,207.96,240.30,238.36,291.79,345.22,232.62,281.15,329.68
5,3,113.99,22.41,215.35,258.19,301.04,281.18,355.85,430.52,279.93,344.25,408.57
5,4,113.99,22.41,244.72,295.28,345.83,312.00,400.36,488.72,320.28,396.91,473.54
5,5,113.99,22.41,268.93,327.86,386.79,336.88,436.39,535.90,351.70,439.26,526.81
5,6,113.99,22.41,284.45,349.07,413.68,353.11,458.60,564.09,378.82,471.06,563.29
5,9,113.99,22.41,319.85,393.01,466.17,389.93,511.58,633.22,442.76,550.12,657.47
5,12,113.99,22.41,340.26,415.50,490.74,416.71,547.28,677.85,482.12,597.31,712.49
5,18,113.99,22.41,362.33,436.38,510.43,451.68,600.28,748.88,526.89,657.44,787.99
5,24,113.99,22.41,374.27,451.08,527.90,478.97,631.00,783.02,545.09,685.72,826.35
5,48,113.99,22.41,402.78,487.28,571.78,514.27,688.24,862.22,577.31,745.31,913.32
5,72,113.99,22.41,412.24,494.38,576.52,520.22,693.41,866.60,587.70,752.67,917.64
5,96,113.99,22.41,413.82,496.12,578.43,530.89,699.35,867.82,596.22,755.28,914.33
5,120,113.99,22.41,422.31,505.92,589.53,551.99,725.97,899.96,602.81,759.14,915.47
5,144,113.99,22.41,430.17,515.96,601.74,569.17,750.71,932.25,616.32,778.37,940.43
5,168,113.99,22.41,431.48,521.74,612.00,568.02,763.47,958.91,632.23,802.73,973.24
10,1,113.99,22.41,140.99,168.96,196.93,189.61,234.20,278.78,187.75,231.64,275.54
10,2,113.99,22.41,209.58,260.86,312.13,293.62,380.62,467.62,286.16,364.01,441.86
10,3,113.99,22.41,259.81,328.87,397.92,352.70,484.12,615.55,348.00,455.98,563.96
10,4,113.99,22.41,296.98,378.86,460.75,394.40,554.65,714.90,399.86,529.15,658.44
10,5,113.99,22.41,328.46,425.59,522.72,425.74,608.04,790.35,440.48,591.24,742.00
10,6,113.99,22.41,348.96,456.66,564.35,448.80,643.87,838.94,472.93,628.56,784.19
10,9,113.99,22.41,394.17,514.20,634.23,498.36,725.88,953.40,550.71,729.10,907.49
10,12,113.99,22.41,417.79,539.30,660.82,533.66,777.06,1020.47,599.09,789.02,978.94
10,18,113.99,22.41,443.01,556.06,669.11,584.02,865.40,1146.77,657.95,875.22,1092.48
10,24,113.99,22.41,456.79,575.62,694.45,618.29,900.87,1183.45,684.87,922.27,1159.67
10,48,113.99,22.41,493.42,625.65,757.88,667.43,998.41,1329.38,734.66,1032.25,1329.83
10,72,113.99,22.41,502.60,627.76,752.92,672.57,1004.13,1335.68,748.13,1037.50,1326.88
10,96,113.99,22.41,504.32,630.58,756.84,684.77,1000.94,1317.11,757.36,1032.90,1308.43
10,120,113.99,22.41,515.08,643.78,772.48,709.30,1033.05,1356.79,764.35,1031.38,1298.41
10,144,113.99,22.41,525.38,657.97,790.55,731.49,1070.49,1409.48,779.78,1057.98,1336.18
10,168,113.99,22.41,528.04,672.08,816.12,730.20,1116.25,1502.30,804.89,1100.77,1396.64
25,1,113.99,22.41,159.77,208.53,257.28,221.06,299.23,377.39,224.86,300.33,375.80
25,2,113.99,22.41,238.67,335.66,432.65,344.54,510.73,676.92,347.11,488.22,629.32
25,3,113.99,22.41,298.38,430.63,562.87,418.42,688.53,958.65,423.72,630.46,837.20
25,4,113.99,22.41,341.68,499.77,657.86,469.84,809.16,1148.48,486.07,735.85,985.62
25,5,113.99,22.41,377.75,568.87,759.99,506.01,893.88,1281.75,531.58,832.01,1132.44
25,6,113.99,22.41,401.83,616.15,830.46,536.11,956.58,1377.05,566.99,871.76,1176.54
25,9,113.99,22.41,456.26,691.61,926.97,597.00,1092.66,1588.32,651.29,998.41,1345.52
25,12,113.99,22.41,483.20,717.90,952.61,641.70,1169.57,1697.43,702.78,1072.80,1442.82
25,18,113.99,22.41,516.40,721.09,925.78,709.69,1328.56,1947.44,771.49,1199.92,1628.34
25,24,113.99,22.41,530.44,748.88,967.32,751.02,1362.31,1973.59,807.32,1282.32,1757.32
25,48,113.99,22.41,577.69,820.92,1064.15,812.74,1543.62,2274.51,877.38,1494.38,2111.38
25,72,113.99,22.41,589.67,812.04,1034.41,820.87,1556.39,2291.91,904.37,1495.24,2086.11
25,96,113.99,22.41,593.17,817.80,1042.43,840.58,1526.98,2213.39,924.94,1476.58,2028.22
25,120,113.99,22.41,609.66,837.79,1065.93,863.64,1560.59,2257.55,934.70,1461.68,1988.65
25,144,113.99,22.41,622.67,858.75,1094.83,886.51,1620.10,2353.68,946.81,1498.20,2049.60
25,168,113.99,22.41,625.59,890.30,1155.01,866.87,1758.09,2649.32,984.55,1578.49,2172.43
50,1,113.99,22.41,167.24,238.87,310.51,235.61,351.04,466.47,247.54,357.64,467.75
50,2,113.99,22.41,247.86,397.54,547.22,363.61,622.06,880.51,383.92,596.90,809.87
50,3,113.99,22.41,310.55,516.28,722.01,437.24,878.13,1319.02,465.77,789.20,1112.63
