return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,113.86,22.25,59.74,74.84,89.94,77.35,95.91,114.47,87.54,105.78,124.02
2,2,113.86,22.25,88.76,113.19,137.62,116.21,147.62,179.03,133.66,163.84,194.02
2,3,113.86,22.25,108.35,136.87,165.39,142.17,182.08,221.99,167.41,205.45,243.49
2,4,113.86,22.25,122.52,156.09,189.67,154.33,199.48,244.64,189.80,235.27,280.74
2,5,113.86,22.25,133.15,170.47,207.79,162.79,212.34,261.89,206.82,258.21,309.60
2,6,113.86,22.25,140.88,180.52,220.15,168.01,220.65,273.30,220.83,276.67,332.51
2,9,113.86,22.25,153.21,195.48,237.75,186.66,248.15,309.64,253.66,318.77,383.88
2,12,113.86,22.25,167.83,213.28,258.73,203.62,270.31,337.01,278.77,352.91,427.05
2,18,113.86,22.25,179.84,228.89,277.94,223.21,296.77,370.33,297.98,379.58,461.17
2,24,113.86,22.25,186.47,238.40,290.33,233.24,309.84,386.44,305.86,391.08,476.30
2,48,113.86,22.25,202.83,258.81,314.79,244.42,325.95,407.47,322.02,413.23,504.43
2,72,113.86,22.25,214.00,271.18,328.37,254.68,337.19,419.70,332.11,423.83,515.56
2,96,113.86,22.25,220.95,279.16,337.37,260.67,346.14,431.60,330.53,421.75,512.98
2,120,113.86,22.25,228.13,288.05,347.97,261.29,348.28,435.27,341.03,431.79,522.56
2,144,113.86,22.25,232.73,294.83,356.93,264.52,351.96,439.39,345.23,435.80,526.38
2,168,113.86,22.25,234.75,296.72,358.69,270.29,358.16,446.03,347.41,439.32,531.23
5,1,113.86,22.25,104.45,135.76,167.07,133.26,165.42,197.58,141.17,175.63,210.09
5,2,113.86,22.25,160.09,212.56,265.03,208.44,263.88,319.32,222.62,280.88,339.13
5,3,113.86,22.25,192.02,251.71,311.40,258.43,328.13,397.83,279.96,356.58,433.20
5,4,113.86,22.25,219.69,290.21,360.73,285.86,368.92,451.97,324.57,419.48,514.39
5,5,113.86,22.25,240.87,319.83,398.79,306.29,400.59,494.89,358.94,469.62,580.30
5,6,113.86,22.25,255.86,342.06,428.27,320.26,425.41,530.56,386.01,504.52,623.03
5,9,113.86,22.25,276.91,372.03,467.15,365.06,499.54,634.01,446.92,583.46,720.00
5,12,113.86,22.25,299.82,401.76,503.71,397.22,540.02,682.82,493.93,648.83,803.73
5,18,113.86,22.25,321.80,430.06,538.33,438.57,599.39,760.21,536.40,701.44,866.49
5,24,113.86,22.25,336.67,448.99,561.32,457.69,625.30,792.91,554.86,727.46,900.06
5,48,113.86,22.25,365.14,479.93,594.71,483.54,665.89,848.24,587.06,787.99,988.92
5,72,113.86,22.25,380.22,492.62,605.02,498.41,680.72,863.02,601.04,800.41,999.78
5,96,113.86,22.25,388.54,499.38,610.23,511.37,698.53,885.69,599.62,801.09,1002.56
5,120,113.86,22.25,400.73,512.72,624.71,516.02,710.73,905.44,609.99,807.61,1005.23
5,144,113.86,22.25,410.14,522.73,635.33,520.69,716.52,912.36,612.67,808.80,1004.94
5,168,113.86,22.25,411.92,524.63,637.35,528.54,723.16,917.79,618.53,816.06,1013.58
10,1,113.86,22.25,133.13,190.19,247.26,168.45,219.18,269.92,174.15,234.45,294.76
10,2,113.86,22.25,204.21,306.04,407.87,264.92,357.39,449.87,277.79,381.77,485.74
10,3,113.86,22.25,243.78,357.81,471.84,328.54,445.00,561.45,350.34,489.96,629.58
10,4,113.86,22.25,278.55,415.10,551.66,365.33,510.51,655.70,409.94,586.54,763.13
10,5,113.86,22.25,305.62,460.03,614.44,392.35,563.56,734.76,455.69,665.20,874.71
10,6,113.86,22.25,324.99,495.98,666.96,411.65,609.53,807.41,490.63,713.73,936.83
10,9,113.86,22.25,353.77,543.37,732.97,473.42,740.57,1007.72,569.95,823.73,1077.51
10,12,113.86,22.25,381.24,582.16,783.08,515.19,793.88,1072.58,629.51,914.38,1199.25
10,18,113.86,22.25,408.87,620.33,831.78,572.33,887.81,1203.29,682.20,987.89,1293.59
10,24,113.86,22.25,429.39,648.83,868.27,598.07,924.88,1251.68,707.40,1029.45,1351.49
10,48,113.86,22.25,462.77,681.80,900.82,633.80,993.67,1353.55,754.28,1143.32,1532.35
10,72,113.86,22.25,479.79,687.44,895.08,653.36,1007.01,1360.67,772.35,1153.15,1533.96
10,96,113.86,22.25,488.57,689.36,890.15,669.05,1032.16,1395.28,768.67,1162.40,1556.13
10,120,113.86,22.25,502.07,703.99,905.90,674.72,1060.91,1447.11,780.39,1157.91,1535.42
10,144,113.86,22.25,511.93,714.30,916.66,680.48,1068.71,1456.94,783.74,1155.81,1527.89
10,168,113.86,22.25,513.95,716.71,919.47,690.89,1072.16,1453.43,792.67,1166.88,1541.10
25,1,113.86,22.25,159.24,280.70,402.17,204.81,297.42,390.03,202.70,327.03,451.37
25,2,113.86,22.25,235.10,469.12,703.15,315.51,498.48,681.45,324.81,544.02,763.22
25,3,113.86,22.25,281.63,539.81,798.00,388.81,620.45,852.09,410.17,709.19,1008.21
25,4,113.86,22.25,316.75,630.91,945.08,429.73,731.79,1033.86,482.17,868.15,1254.14
25,5,113.86,22.25,344.96,704.11,1063.25,455.60,826.66,1197.73,535.87,1001.08,1466.29
25,6,113.86,22.25,365.45,767.69,1169.93,473.68,917.49,1361.30,576.98,1070.49,1564.01
25,9,113.86,22.25,404.20,851.11,1298.01,538.40,1168.60,1798.80,675.86,1229.12,1782.39
25,12,113.86,22.25,435.99,901.97,1367.94,591.64,1236.98,1882.32,745.09,1357.68,1970.27
25,18,113.86,22.25,467.65,953.89,1440.13,664.32,1397.13,2129.94,794.05,1462.40,2130.75
25,24,113.86,22.25,491.91,1000.28,1508.64,699.05,1452.12,2205.19,822.17,1533.77,2245.37
25,48,113.86,22.25,527.59,1024.23,1520.86,740.10,1578.86,2417.62,880.05,1767.73,2655.41
25,72,113.86,22.25,551.33,1006.72,1462.11,773.66,1581.38,2389.09,910.27,1766.04,2621.80
25,96,113.86,22.25,561.88,995.07,1428.27,786.61,1617.67,2448.73,892.33,1800.06,2707.79
25,120,113.86,22.25,573.72,1008.04,1442.36,781.86,1687.25,2592.64,917.53,1763.74,2609.95
25,144,113.86,22.25,578.38,1015.25,1452.13,789.14,1698.54,2607.95,926.35,1754.91,2583.47
25,168,113.86,22.25,581.14,1019.21,1457.28,808.76,1690.33,2571.90,938.53,1773.10,2607.68
50,1,113.86,22.25,164.89,368.12,571.35,223.36,363.96,504.56,208.82,411.89,614.97
50,2,113.86,22.25,223.47,633.97,1044.47,331.20,622.68,914.15,332.46,695.83,1059.20
50,3,113.86,22.25,272.65,720.85,1169.06,404.53,774.18,1143.83,417.60,918.63,1419.66
50,4,113.86,22.25,296.77,847.09,1397.42,437.76,933.25,1428.75,487.56,1143.73,1799.89
50,5,113.86,22.25,317.04,950.34,1583.63,449.62,1073.77,1697.92,536.09,1335.59,2135.08
50,6,113.86,22.25,330.57,1045.43,1760.30,453.14,1216.58,1980.03,577.79,1423.43,2269.08
50,9,113.86,22.25,372.95,1170.84,1968.73,485.37,1608.59,2731.81,686.77,1626.15,2565.53
50,12,113.86,22.25,407.41,1230.19,2052.96,548.94,1685.08,2821.22,756.72,1787.45,2818.18
50,18,113.86,22.25,439.39,1292.64,2145.88,622.82,1917.91,3213.00,786.19,1919.06,3051.94
50,24,113.86,22.25,461.58,1358.24,2254.90,664.76,1989.51,3314.26,808.24,2022.89,3237.54
50,48,113.86,22.25,500.52,1361.29,2222.06,695.78,2183.42,3671.06,849.75,2403.25,3956.75
50,72,113.86,22.25,539.17,1310.89,2082.62,752.52,2166.89,3581.26,899.89,2383.16,3866.44
50,96,113.86,22.25,554.96,1281.30,2007.63,756.71,2212.83,3668.96,853.97,2451.70,4049.44
50,120,113.86,22.25,564.02,1289.41,2014.80,724.56,2335.45,3946.34,908.30,2371.11,3833.92
50,144,113.86,22.25,561.25,1290.65,2020.05,732.97,2350.29,3967.60,926.88,2354.53,3782.17
50,168,113.86,22.25,564.59,1296.66,2028.73,769.16,2324.21,3879.26,940.35,2380.37,3820.38
100,1,113.86,22.25,151.42,476.82,802.23,232.48,438.15,643.82,196.23,512.79,829.35
100,2,113.86,22.25,161.76,847.15,1532.54,321.79,765.31,1208.82,305.00,879.54,1454.09
100,3,113.86,22.25,211.22,951.77,1692.33,387.47,950.03,1512.59,375.35,1176.62,1977.90
100,4,113.86,22.25,208.37,1124.49,2040.60,397.63,1171.39,1945.14,425.20,1490.27,2555.35
100,5,113.86,22.25,207.67,1268.22,2328.76,376.39,1373.75,2371.11,450.51,1762.66,3074.82
100,6,113.86,22.25,201.17,1408.09,2615.01,343.16,1590.30,2837.45,488.25,1871.47,3254.68
100,9,113.86,22.25,237.86,1594.24,2950.62,283.22,2185.86,4088.50,602.07,2125.79,3649.50
100,12,113.86,22.25,275.98,1660.23,3044.48,363.00,2264.78,4166.56,665.63,2323.60,3981.57
100,18,113.86,22.25,306.24,1732.46,3158.68,419.22,2598.08,4776.93,656.44,2485.19,4313.93
100,24,113.86,22.25,318.95,1824.20,3329.46,469.23,2689.45,4909.67,659.92,2633.28,4606.64
100,48,113.86,22.25,370.07,1787.32,3204.57,465.52,2980.05,5494.59,636.24,3229.98,5823.72
100,72,113.86,22.25,441.86,1684.70,2927.54,566.56,2929.62,5292.68,723.97,3178.59,5633.20
100,96,113.86,22.25,470.56,1627.84,2785.12,553.88,2986.21,5418.55,622.14,3302.38,5982.62
100,120,113.86,22.25,476.86,1626.69,2776.51,461.20,3190.89,5920.58,737.27,3151.02,5564.78
100,144,113.86,22.25,464.59,1617.60,2770.62,470.67,3210.31,5949.95,773.50,3123.37,5473.24
100,168,113.86,22.25,468.14,1626.71,2785.28,539.69,3154.13,5768.58,786.36,3159.59,5532.82
