return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,113.93,22.31,71.14,85.81,100.48,91.50,109.55,127.60,93.03,109.68,126.34
2,2,113.93,22.31,99.96,121.49,143.02,134.35,161.44,188.53,140.21,165.30,190.39
2,3,113.93,22.31,120.29,146.79,173.30,157.60,191.64,225.68,164.54,196.16,227.78
2,4,113.93,22.31,135.51,165.43,195.36,175.17,214.76,254.36,182.30,219.95,257.60
2,5,113.93,22.31,146.85,179.22,211.59,186.74,229.77,272.81,192.61,235.93,279.24
2,6,113.93,22.31,152.80,187.40,222.00,194.01,239.20,284.40,203.58,251.20,298.82
2,9,113.93,22.31,166.25,205.84,245.44,211.83,262.50,313.17,235.67,291.54,347.41
2,12,113.93,22.31,176.11,218.56,261.01,222.01,276.33,330.65,252.17,315.66,379.15
2,18,113.93,22.31,185.66,231.98,278.31,237.03,297.67,358.31,278.98,350.17,421.36
2,24,113.93,22.31,191.07,240.60,290.13,245.86,309.52,373.18,285.99,360.30,434.60
2,48,113.93,22.31,206.37,261.57,316.77,258.85,327.14,395.43,297.71,376.38,455.04
2,72,113.93,22.31,215.91,272.52,329.14,264.42,332.64,400.86,310.31,389.02,467.72
2,96,113.93,22.31,223.72,280.78,337.84,274.06,345.48,416.91,315.80,393.62,471.44
2,120,113.93,22.31,229.53,286.13,342.74,281.52,353.15,424.79,335.13,414.01,492.90
2,144,113.93,22.31,231.98,289.15,346.31,287.78,360.84,433.90,341.18,418.99,496.81
2,168,113.93,22.31,231.97,289.86,347.75,289.21,363.30,437.39,340.50,419.23,497.95
5,1,113.93,22.31,114.75,139.66,164.57,146.39,175.67,204.95,143.50,173.68,203.85
5,2,113.93,22.31,164.76,209.52,254.27,216.81,261.56,306.31,216.95,265.98,315.01
5,3,113.93,22.31,199.51,255.63,311.75,261.53,320.22,378.92,260.04,326.63,393.22
5,4,113.93,22.31,225.12,287.88,350.64,295.44,366.62,437.81,294.99,376.34,457.70
5,5,113.93,22.31,244.18,312.32,380.47,317.88,397.92,477.96,318.50,415.81,513.13
5,6,113.93,22.31,256.85,332.32,407.79,332.19,417.17,502.16,341.23,447.07,552.92
5,9,113.93,22.31,285.09,374.63,464.17,366.22,465.09,563.96,398.01,514.74,631.46
5,12,113.93,22.31,302.95,397.59,492.22,387.06,493.99,600.92,433.66,564.44,695.23
5,18,113.93,22.31,323.53,426.00,528.47,421.31,546.76,672.20,482.26,621.80,761.34
5,24,113.93,22.31,338.30,450.33,562.35,438.84,570.93,703.02,499.12,646.94,794.76
5,48,113.93,22.31,368.16,484.49,600.82,465.45,612.26,759.07,525.35,699.81,874.28
5,72,113.93,22.31,381.39,495.96,610.53,471.50,618.88,766.27,538.68,714.14,889.59
5,96,113.93,22.31,391.30,501.39,611.49,488.99,639.73,790.47,544.52,715.73,886.93
5,120,113.93,22.31,397.29,507.73,618.17,498.62,646.98,795.34,566.07,733.30,900.52
5,144,113.93,22.31,401.62,513.59,625.57,508.78,658.43,808.08,572.11,735.15,898.18
5,168,113.93,22.31,402.63,519.38,636.12,514.27,669.59,824.91,576.49,748.09,919.70
10,1,113.93,22.31,141.26,180.91,220.55,180.24,223.69,267.13,175.31,224.50,273.69
10,2,113.93,22.31,207.12,287.55,367.99,268.16,335.28,402.39,267.03,351.05,435.08
10,3,113.93,22.31,250.65,354.02,457.39,326.51,418.58,510.64,322.76,443.39,564.02
10,4,113.93,22.31,283.17,397.96,512.76,371.52,486.67,601.82,368.20,520.12,672.04
10,5,113.93,22.31,307.61,432.03,556.44,402.18,534.44,666.71,395.27,590.64,786.01
10,6,113.93,22.31,325.43,466.27,607.11,421.55,563.33,705.12,423.95,637.96,851.96
10,9,113.93,22.31,363.93,535.04,706.14,466.62,635.47,804.33,496.24,720.08,943.93
10,12,113.93,22.31,385.93,565.95,745.96,494.29,678.99,863.68,538.90,794.80,1050.70
10,18,113.93,22.31,412.98,608.48,803.99,542.90,766.43,989.97,600.64,863.72,1126.79
10,24,113.93,22.31,433.80,651.29,868.77,565.92,801.81,1037.71,624.80,905.39,1185.97
10,48,113.93,22.31,468.50,689.50,910.50,602.66,870.21,1137.76,664.33,1011.80,1359.27
10,72,113.93,22.31,482.76,695.09,907.41,609.76,879.16,1148.57,682.10,1025.40,1368.71
10,96,113.93,22.31,493.86,691.43,888.99,630.36,903.36,1176.36,690.11,1023.02,1355.93
10,120,113.93,22.31,501.74,698.47,895.20,641.08,906.36,1171.64,713.78,1023.84,1333.90
10,144,113.93,22.31,507.46,707.07,906.69,652.88,918.76,1184.64,721.59,1019.36,1317.12
10,168,113.93,22.31,507.97,722.76,937.55,663.08,942.43,1221.78,732.28,1052.78,1373.28
25,1,113.93,22.31,166.61,240.41,314.20,216.17,289.67,363.16,207.96,300.29,392.62
25,2,113.93,22.31,248.76,416.36,583.96,323.11,437.85,552.59,319.39,485.36,651.32
25,3,113.93,22.31,297.41,519.39,741.36,394.36,560.27,726.18,384.63,637.79,890.96
25,4,113.93,22.31,337.26,582.04,826.83,450.43,664.89,879.34,434.77,765.59,1096.40
25,5,113.93,22.31,367.99,632.26,896.53,490.67,742.18,993.70,440.79,905.06,1369.34
25,6,113.93,22.31,390.07,696.10,1002.14,515.52,788.08,1060.64,467.76,982.14,1496.51
25,9,113.93,22.31,436.21,817.55,1198.88,571.25,903.29,1235.33,562.45,1070.94,1579.42
25,12,113.93,22.31,459.93,859.56,1259.20,604.09,972.63,1341.17,593.35,1190.73,1788.11
25,18,113.93,22.31,490.02,926.74,1363.46,666.79,1127.28,1587.76,671.90,1264.73,1857.55
25,24,113.93,22.31,512.77,1007.95,1503.12,694.56,1181.57,1668.58,702.36,1338.72,1975.09
25,48,113.93,22.31,544.08,1039.64,1535.19,740.62,1304.10,1867.58,748.73,1568.98,2389.22
25,72,113.93,22.31,560.76,1025.37,1489.98,749.83,1319.02,1888.21,785.25,1577.40,2369.56
25,96,113.93,22.31,577.66,996.82,1415.97,769.94,1342.79,1915.63,801.16,1566.18,2331.21
25,120,113.93,22.31,593.04,1004.81,1416.58,783.99,1332.79,1881.59,842.34,1515.19,2188.05
25,144,113.93,22.31,600.48,1018.21,1435.94,796.68,1343.16,1889.64,860.15,1494.57,2128.99
25,168,113.93,22.31,592.69,1058.32,1523.95,813.68,1394.77,1975.86,878.78,1576.77,2274.77
50,1,113.93,22.31,177.48,290.57,403.67,236.46,342.75,449.04,223.93,366.26,508.58
50,2,113.93,22.31,263.07,539.90,816.73,354.32,521.38,688.43,344.12,608.82,873.52
50,3,113.93,22.31,307.18,680.75,1054.32,430.19,679.59,928.99,405.65,825.80,1245.95
50,4,113.93,22.31,350.61,760.79,1170.98,490.23,819.38,1148.53,446.56,1008.69,1570.83
50,5,113.93,22.31,384.86,826.76,1268.65,535.15,926.56,1317.97,399.92,1232.15,2064.38
50,6,113.93,22.31,404.90,924.82,1444.73,562.34,989.57,1416.81,413.29,1341.06,2268.84
50,9,113.93,22.31,446.40,1105.68,1764.95,620.48,1148.48,1676.49,535.60,1418.65,2301.71
50,12,113.93,22.31,467.89,1156.24,1844.60,652.35,1243.98,1835.60,533.26,1585.34,2637.41
50,18,113.93,22.31,493.51,1248.37,2003.22,716.48,1471.77,2227.07,630.98,1650.90,2670.83
50,24,113.93,22.31,507.46,1374.36,2241.27,744.76,1544.60,2344.44,659.75,1760.59,2861.44
50,48,113.93,22.31,531.27,1386.52,2241.78,789.68,1727.77,2665.87,680.79,2144.77,3608.75
50,72,113.93,22.31,555.54,1343.63,2131.72,800.56,1750.45,2700.35,747.76,2144.07,3540.38
50,96,113.93,22.31,585.68,1282.37,1979.07,817.26,1768.20,2719.14,776.50,2122.05,3467.60
50,120,113.93,22.31,611.53,1291.07,1970.61,837.99,1740.24,2642.50,857.23,1997.46,3137.68
50,144,113.93,22.31,619.94,1309.34,1998.73,851.19,1745.44,2639.70,893.10,1956.00,3018.90
50,168,113.93,22.31,594.67,1380.03,2165.40,871.18,1830.45,2789.73,911.33,2099.30,3287.28
100,1,113.93,22.31,179.86,346.11,512.35,250.32,399.21,548.10,230.23,441.30,652.37
100,2,113.93,22.31,253.97,692.60,1131.23,375.59,611.14,846.69,350.05,755.98,1161.92
100,3,113.93,22.31,281.42,883.19,1484.96,450.03,811.53,1173.02,390.92,1059.85,1728.79
100,4,113.93,22.31,325.94,984.10,1642.26,508.11,994.49,1480.87,403.29,1317.59,2231.89
100,5,113.93,22.31,361.80,1069.80,1777.80,553.44,1139.80,1726.16,246.88,1665.76,3084.64
100,6,113.93,22.31,370.27,1216.62,2062.97,580.19,1224.62,1869.06,228.59,1817.86,3407.13
100,9,113.93,22.31,389.31,1481.18,2573.04,632.27,1439.70,2247.13,402.74,1860.74,3318.75
100,12,113.93,22.31,404.90,1539.80,2674.69,656.42,1568.83,2481.25,334.19,2089.49,3844.79
100,18,113.93,22.31,416.54,1664.20,2911.85,706.18,1895.92,3085.66,467.06,2129.90,3792.75
100,24,113.93,22.31,404.30,1854.88,3305.46,730.70,1992.05,3253.39,483.01,2288.78,4094.56
100,48,113.93,22.31,421.21,1827.42,3233.63,760.02,2259.61,3759.19,418.56,2903.72,5388.88
100,72,113.93,22.31,465.48,1738.60,3011.73,771.73,2294.10,3816.46,539.67,2886.73,5233.78
100,96,113.93,22.31,524.38,1627.72,2731.05,783.55,2298.26,3812.97,591.48,2848.59,5105.70
100,120,113.93,22.31,566.27,1637.08,2707.89,818.48,2242.25,3666.02,757.57,2605.51,4453.45
100,144,113.93,22.31,574.99,1661.61,2748.24,833.29,2237.69,3642.08,827.06,2532.41,4237.76
100,168,113.93,22.31,515.03,1777.56,3040.10,850.52,2370.95,3891.39,829.89,2767.20,4704.50
