return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,113.97,22.27,69.75,82.36,94.96,92.32,111.24,130.16,98.64,117.13,135.63
2,2,113.97,22.27,105.72,125.64,145.55,137.08,167.04,197.00,149.32,178.67,208.01
2,3,113.97,22.27,123.10,147.05,170.99,161.50,200.44,239.39,181.54,217.97,254.39
2,4,113.97,22.27,136.13,163.32,190.51,176.63,221.32,266.01,207.99,250.52,293.04
2,5,113.97,22.27,144.86,175.30,205.75,190.41,239.46,288.50,228.91,277.24,325.56
2,6,113.97,22.27,153.36,186.05,218.74,201.51,252.90,304.30,244.18,296.90,349.62
2,9,113.97,22.27,168.49,207.00,245.52,224.72,283.53,342.33,277.69,340.35,403.02
2,12,113.97,22.27,177.79,219.56,261.33,239.47,304.70,369.93,305.15,374.79,444.44
2,18,113.97,22.27,191.26,238.13,285.00,255.80,327.17,398.54,325.96,402.31,478.67
2,24,113.97,22.27,198.93,248.70,298.47,267.10,342.79,418.48,340.43,422.61,504.79
2,48,113.97,22.27,222.76,279.72,336.68,283.19,364.06,444.93,366.14,456.36,546.59
2,72,113.97,22.27,236.76,295.01,353.27,292.68,374.57,456.45,377.29,466.64,555.98
2,96,113.97,22.27,247.26,306.68,366.09,301.82,385.50,469.18,382.45,470.95,559.44
2,120,113.97,22.27,255.09,314.40,373.71,315.83,402.43,489.03,398.20,486.37,574.55
2,144,113.97,22.27,260.98,321.83,382.69,322.53,410.81,499.10,402.11,490.67,579.22
2,168,113.97,22.27,261.45,321.10,380.74,325.29,413.84,502.38,405.51,495.44,585.38
5,1,113.97,22.27,106.97,130.98,155.00,150.03,181.74,213.44,154.11,186.32,218.53
5,2,113.97,22.27,164.62,203.84,243.06,228.51,280.80,333.10,237.57,290.85,344.13
5,3,113.97,22.27,194.09,244.42,294.74,278.20,349.71,421.22,290.73,359.65,428.57
5,4,113.97,22.27,216.75,278.01,339.28,309.68,394.87,480.05,334.94,415.44,495.94
5,5,113.97,22.27,233.00,303.77,374.53,337.26,435.11,532.96,372.50,464.04,555.57
5,6,113.97,22.27,248.84,324.55,400.25,355.98,460.24,564.50,400.10,501.66,603.23
