return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.00,22.36,72.63,85.87,99.11,97.46,116.18,134.90,92.08,110.67,129.26
2,2,114.00,22.36,101.14,121.16,141.17,139.09,169.87,200.65,137.73,167.75,197.77
2,3,114.00,22.36,117.70,142.65,167.60,160.88,200.77,240.66,159.54,197.25,234.96
2,4,114.00,22.36,130.18,159.55,188.93,175.56,220.22,264.88,180.72,224.83,268.93
2,5,114.00,22.36,140.45,172.77,205.08,185.41,233.61,281.82,195.58,244.66,293.74
2,6,114.00,22.36,149.41,185.34,221.27,191.68,242.48,293.28,209.71,263.04,316.38
2,9,114.00,22.36,161.89,202.88,243.88,207.68,263.24,318.80,243.78,306.32,368.86
2,12,114.00,22.36,174.73,218.96,263.20,217.40,276.01,334.61,272.42,344.86,417.29
2,18,114.00,22.36,186.67,233.43,280.20,226.88,290.07,353.26,289.05,366.74,444.44
2,24,114.00,22.36,196.22,245.91,295.60,241.29,308.46,375.63,296.46,377.57,458.69
2,48,114.00,22.36,214.17,266.74,319.31,255.30,327.92,400.53,312.86,400.96,489.06
2,72,114.00,22.36,224.67,277.47,330.26,265.40,337.88,410.36,329.21,416.51,503.81
2,96,114.00,22.36,231.16,284.82,338.48,274.32,347.09,419.87,338.71,425.50,512.28
2,120,114.00,22.36,237.66,290.23,342.81,286.02,360.61,435.19,345.02,429.80,514.58
2,144,114.00,22.36,240.99,294.39,347.79,291.43,368.78,446.13,353.23,438.97,524.72
2,168,114.00,22.36,243.72,297.59,351.47,292.70,371.35,449.99,355.85,444.73,533.61
5,1,114.00,22.36,110.60,129.94,149.28,154.63,187.72,220.80,147.57,182.25,216.93
5,2,114.00,22.36,159.58,195.73,231.89,232.12,289.43,346.74,227.45,286.68,345.90
5,3,114.00,22.36,191.36,241.02,290.68,280.11,360.58,441.05,271.25,350.73,430.22
5,4,114.00,22.36,216.89,277.20,337.50,309.70,404.26,498.83,311.00,403.80,496.60
5,5,114.00,22.36,237.15,304.79,372.42,330.35,435.03,539.72,340.66,441.24,541.82
5,6,114.00,22.36,255.33,331.03,406.73,344.31,456.13,567.96,366.19,470.09,573.99
5,9,114.00,22.36,283.17,369.90,456.63,374.21,496.19,618.16,425.24,540.73,656.21
5,12,114.00,22.36,305.03,395.84,486.66,393.73,522.71,651.68,474.89,606.89,738.89
5,18,114.00,22.36,324.46,420.26,516.06,416.62,567.85,719.09,512.69,652.76,792.83
5,24,114.00,22.36,342.39,444.39,546.39,442.59,601.69,760.79,531.93,680.14,828.35
5,48,114.00,22.36,369.33,474.12,578.91,472.80,648.07,823.34,569.67,748.56,927.45
5,72,114.00,22.36,381.07,483.19,585.32,483.72,657.01,830.31,585.28,762.17,939.05
5,96,114.00,22.36,388.37,492.63,596.88,493.44,665.95,838.47,596.32,769.59,942.87
5,120,114.00,22.36,394.53,497.59,600.66,510.82,683.63,856.44,599.80,768.01,936.22
5,144,114.00,22.36,401.03,504.40,607.77,524.06,705.88,887.70,611.90,779.15,946.40
5,168,114.00,22.36,404.23,510.91,617.60,529.41,720.42,911.43,624.95,804.51,984.07
10,1,114.00,22.36,131.81,160.62,189.44,190.66,243.02,295.38,182.27,241.26,300.26
10,2,114.00,22.36,194.37,256.35,318.33,291.14,386.53,481.92,284.51,388.86,493.22
10,3,114.00,22.36,237.33,327.00,416.66,356.20,498.88,641.57,342.78,488.54,634.31
10,4,114.00,22.36,271.72,382.00,492.29,396.76,569.84,742.92,393.82,563.47,733.12
10,5,114.00,22.36,299.59,423.56,547.52,425.22,619.92,814.63,431.77,617.15,802.53
10,6,114.00,22.36,322.50,461.82,601.15,444.38,654.64,864.89,462.15,649.86,837.56
10,9,114.00,22.36,359.96,523.07,686.19,483.27,711.45,939.63,533.85,737.35,940.84
10,12,114.00,22.36,386.41,555.07,723.73,510.11,751.80,993.50,592.27,821.92,1051.57
10,18,114.00,22.36,410.26,587.92,765.58,544.18,842.32,1140.46,644.33,888.50,1132.66
10,24,114.00,22.36,433.40,622.24,811.07,577.03,888.81,1200.59,671.80,933.08,1194.36
10,48,114.00,22.36,466.03,655.31,844.59,619.09,967.49,1315.89,726.76,1055.79,1384.82
10,72,114.00,22.36,478.76,658.34,837.92,631.72,971.34,1310.97,747.78,1065.56,1383.34
10,96,114.00,22.36,486.78,668.31,849.85,641.76,976.01,1310.26,761.07,1067.62,1374.17
10,120,114.00,22.36,494.82,673.41,852.00,662.34,992.54,1322.74,764.50,1058.53,1352.55
10,144,114.00,22.36,502.86,681.23,859.61,681.48,1032.66,1383.84,778.22,1066.92,1355.63
10,168,114.00,22.36,506.89,693.63,880.37,690.93,1067.43,1443.94,800.74,1117.84,1434.95
25,1,114.00,22.36,149.20,201.20,253.19,228.92,323.46,418.00,215.14,332.33,449.52
25,2,114.00,22.36,223.06,348.69,474.33,351.13,534.32,717.51,338.24,552.69,767.15
25,3,114.00,22.36,276.71,467.05,657.39,428.69,722.12,1015.54,407.36,718.71,1030.07
25,4,114.00,22.36,319.36,555.79,792.21,479.06,846.89,1214.72,468.06,828.57,1189.08
25,5,114.00,22.36,357.12,622.29,887.46,514.33,935.15,1355.98,508.34,910.03,1311.72
25,6,114.00,22.36,381.38,680.24,979.11,536.88,996.91,1456.94,539.92,940.89,1341.86
25,9,114.00,22.36,423.31,784.00,1144.69,584.84,1080.75,1576.67,619.09,1045.64,1472.19
25,12,114.00,22.36,452.44,821.64,1190.84,620.02,1146.66,1673.30,678.38,1152.36,1626.33
25,18,114.00,22.36,479.65,867.83,1256.02,658.53,1343.67,2028.80,744.53,1252.20,1759.87
25,24,114.00,22.36,507.39,918.72,1330.06,697.12,1408.83,2120.55,778.69,1328.49,1878.29
25,48,114.00,22.36,548.71,950.35,1351.99,747.38,1556.34,2365.30,849.88,1561.46,2273.05
25,72,114.00,22.36,566.68,936.78,1306.88,769.40,1543.81,2318.22,894.21,1561.72,2229.22
25,96,114.00,22.36,577.40,945.80,1314.20,783.05,1533.92,2284.78,916.68,1549.00,2181.31
25,120,114.00,22.36,593.06,951.84,1310.63,808.89,1539.78,2270.67,927.40,1524.19,2120.98
25,144,114.00,22.36,602.05,959.49,1316.93,831.57,1618.96,2406.34,943.89,1521.73,2099.56
25,168,114.00,22.36,606.06,985.74,1365.42,842.04,1704.95,2567.85,976.80,1626.55,2276.30
50,1,114.00,22.36,154.77,232.65,310.53,249.68,391.84,534.01,227.07,414.24,601.42
50,2,114.00,22.36,228.35,430.74,633.13,378.94,665.52,952.10,355.14,705.55,1055.95
50,3,114.00,22.36,282.60,599.70,916.79,452.13,931.72,1411.30,420.01,941.97,1463.93
50,4,114.00,22.36,326.31,723.19,1120.08,501.11,1116.08,1731.06,482.27,1084.25,1686.23
50,5,114.00,22.36,370.23,815.39,1260.55,535.06,1246.93,1958.81,514.75,1193.26,1871.77
50,6,114.00,22.36,390.05,892.07,1394.10,554.42,1339.08,2123.73,545.35,1214.94,1884.52
50,9,114.00,22.36,424.00,1041.87,1659.74,606.09,1448.18,2290.28,624.98,1327.22,2029.46
50,12,114.00,22.36,453.29,1080.79,1708.28,644.92,1541.23,2437.54,677.14,1448.41,2219.68
50,18,114.00,22.36,480.45,1139.22,1797.99,662.38,1872.90,3083.43,749.05,1579.30,2409.55
50,24,114.00,22.36,509.10,1205.79,1902.49,702.23,1953.40,3204.56,782.06,1688.59,2595.11
50,48,114.00,22.36,560.91,1229.71,1898.51,743.72,2183.34,3622.95,847.18,2045.17,3243.17
50,72,114.00,22.36,589.45,1194.47,1799.49,784.58,2146.44,3508.31,926.81,2033.42,3140.02
50,96,114.00,22.36,604.40,1201.03,1797.65,807.62,2114.58,3421.54,964.85,2001.29,3037.72
50,120,114.00,22.36,630.56,1208.59,1786.63,841.84,2101.01,3360.17,989.86,1958.53,2927.20
50,144,114.00,22.36,639.82,1214.51,1789.19,858.62,2227.50,3596.37,1011.21,1940.27,2869.32
50,168,114.00,22.36,641.07,1257.53,1874.00,857.87,2381.57,3905.27,1045.20,2106.85,3168.51
100,1,114.00,22.36,153.94,265.07,376.20,261.76,468.06,674.36,223.77,510.07,796.38
100,2,114.00,22.36,215.08,525.71,836.34,386.38,817.29,1248.20,341.85,890.06,1438.26
100,3,114.00,22.36,257.63,761.91,1266.19,434.92,1186.11,1937.29,383.08,1220.60,2058.11
100,4,114.00,22.36,294.26,930.89,1567.53,467.45,1452.56,2437.66,439.74,1401.81,2363.89
100,5,114.00,22.36,341.48,1056.75,1772.03,488.87,1642.65,2796.43,451.97,1545.84,2639.71
100,6,114.00,22.36,349.84,1156.42,1962.99,495.49,1777.37,3059.24,483.07,1548.36,2613.66
100,9,114.00,22.36,358.68,1368.93,2379.19,546.84,1916.90,3286.96,561.26,1660.98,2760.70
100,12,114.00,22.36,387.84,1404.85,2421.86,584.50,2046.46,3508.42,600.07,1793.57,2987.06
100,18,114.00,22.36,411.82,1477.81,2543.79,533.59,2583.40,4633.22,671.61,1961.91,3252.21
100,24,114.00,22.36,438.02,1563.53,2689.03,571.84,2679.44,4787.04,694.10,2114.34,3534.59
100,48,114.00,22.36,508.06,1571.21,2634.36,576.72,3031.38,5486.04,719.21,2641.70,4564.20
100,72,114.00,22.36,557.93,1503.37,2448.80,656.45,2953.54,5250.62,856.77,2612.08,4367.39
100,96,114.00,22.36,580.23,1505.36,2430.48,701.44,2884.65,5067.87,923.16,2550.56,4177.95
100,120,114.00,22.36,621.98,1515.41,2408.84,753.95,2835.90,4917.85,974.25,2482.71,3991.16
100,144,114.00,22.36,631.65,1517.66,2403.66,749.03,3032.63,5316.24,1006.03,2439.57,3873.12
100,168,114.00,22.36,625.19,1584.84,2544.49,712.41,3294.18,5875.94,1027.92,2692.59,4357.27
