return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.38,22.38,81.02,94.46,107.91,99.01,114.37,129.74,97.98,118.88,139.78
2,2,114.38,22.38,118.54,139.06,159.58,146.89,172.62,198.35,147.76,178.74,209.72
2,3,114.38,22.38,136.00,161.79,187.58,172.26,205.07,237.89,183.61,224.86,266.10
2,4,114.38,22.38,148.99,177.08,205.18,194.29,232.68,271.07,208.79,253.66,298.52
2,5,114.38,22.38,159.13,189.95,220.77,212.05,254.50,296.96,227.63,277.47,327.31
2,6,114.38,22.38,168.46,201.75,235.03,223.62,269.87,316.12,239.28,291.47,343.65
2,9,114.38,22.38,187.88,226.95,266.03,251.15,304.62,358.08,273.27,334.13,395.00
2,12,114.38,22.38,196.86,238.78,280.69,273.30,332.96,392.62,294.30,360.70,427.10
2,18,114.38,22.38,206.64,251.22,295.80,287.12,351.27,415.41,320.92,397.34,473.77
2,24,114.38,22.38,215.04,262.67,310.29,302.18,369.75,437.32,331.56,413.74,495.92
2,48,114.38,22.38,235.40,286.08,336.76,324.81,398.13,471.46,349.15,437.74,526.33
2,72,114.38,22.38,245.75,295.92,346.10,331.68,404.60,477.53,361.99,451.82,541.66
2,96,114.38,22.38,259.09,309.67,360.24,339.34,411.84,484.35,367.90,458.83,549.76
2,120,114.38,22.38,265.79,317.74,369.69,344.65,417.81,490.97,372.85,465.99,559.14
2,144,114.38,22.38,267.72,319.51,371.30,351.52,429.86,508.20,379.07,475.61,572.15
2,168,114.38,22.38,270.31,323.58,376.85,347.72,426.12,504.51,382.91,480.98,579.04
5,1,114.38,22.38,121.54,144.23,166.91,146.41,173.19,199.98,160.50,207.79,255.07
5,2,114.38,22.38,180.65,214.75,248.86,224.04,268.55,313.07,240.65,314.48,388.30
5,3,114.38,22.38,214.41,260.96,307.51,270.89,332.28,393.66,304.01,400.75,497.49
5,4,114.38,22.38,235.77,287.27,338.77,309.47,380.89,452.30,343.75,449.81,555.87
5,5,114.38,22.38,253.60,309.77,365.94,339.55,418.22,496.90,375.82,495.33,614.83
5,6,114.38,22.38,269.61,328.95,388.28,362.08,449.93,537.78,396.94,520.95,644.95
5,9,114.38,22.38,306.36,376.43,446.51,410.62,508.26,605.90,457.86,598.10,738.34
5,12,114.38,22.38,322.99,398.59,474.20,448.29,554.29,660.29,494.64,643.61,792.58
5,18,114.38,22.38,341.82,424.22,506.62,475.85,587.33,698.81,548.82,715.21,881.60
5,24,114.38,22.38,358.13,447.18,536.23,500.62,619.35,738.08,576.20,758.24,940.28
5,48,114.38,22.38,388.41,481.60,574.78,538.85,674.11,809.37,613.42,813.72,1014.01
5,72,114.38,22.38,398.32,489.28,580.24,547.95,683.61,819.27,630.48,831.68,1032.88
5,96,114.38,22.38,413.52,501.59,589.65,554.92,691.63,828.33,639.27,840.70,1042.13
5,120,114.38,22.38,423.44,514.66,605.88,563.09,700.36,837.64,649.64,854.64,1059.65
5,144,114.38,22.38,425.68,516.28,606.88,582.34,734.56,886.78,664.41,875.30,1086.20
5,168,114.38,22.38,434.02,531.53,629.05,583.38,741.80,900.22,674.91,899.95,1125.00
10,1,114.38,22.38,146.21,181.49,216.76,176.43,217.82,259.21,202.49,290.93,379.37
10,2,114.38,22.38,218.63,270.80,322.98,271.43,342.43,413.43,303.16,448.56,593.97
10,3,114.38,22.38,263.82,339.29,414.77,333.13,436.52,539.91,382.71,572.45,762.19
10,4,114.38,22.38,291.93,375.40,458.88,381.82,502.18,622.53,434.63,641.57,848.51
10,5,114.38,22.38,313.87,404.69,495.51,419.77,551.71,683.65,476.13,709.23,942.33
10,6,114.38,22.38,333.23,428.17,523.12,449.43,599.13,748.83,504.44,745.14,985.85
10,9,114.38,22.38,380.76,494.51,608.26,510.09,673.16,836.23,583.59,849.74,1115.89
10,12,114.38,22.38,401.83,525.53,649.23,555.34,729.38,903.42,629.05,907.92,1186.78
10,18,114.38,22.38,427.60,564.26,700.92,590.28,772.36,954.44,697.09,1007.85,1318.61
10,24,114.38,22.38,448.51,597.71,746.90,621.61,815.38,1009.15,735.25,1080.46,1425.67
10,48,114.38,22.38,484.90,638.80,792.69,670.14,899.73,1129.32,790.10,1174.69,1559.29
10,72,114.38,22.38,494.60,641.83,789.06,682.25,912.18,1142.12,807.26,1189.85,1572.43
10,96,114.38,22.38,510.17,648.31,786.45,690.17,922.30,1154.44,817.45,1197.61,1577.77
10,120,114.38,22.38,521.60,666.26,810.91,700.09,932.36,1164.63,829.93,1216.98,1604.03
