return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.06,22.47,83.73,98.25,112.77,103.09,119.56,136.02,103.40,121.19,138.98
2,2,114.06,22.47,123.02,144.71,166.39,153.92,180.34,206.77,158.08,184.97,211.86
2,3,114.06,22.47,140.04,166.04,192.03,183.39,216.39,249.39,192.81,228.49,264.17
2,4,114.06,22.47,154.05,184.27,214.49,203.24,241.28,279.31,214.88,256.95,299.03
2,5,114.06,22.47,161.82,194.49,227.16,214.22,255.97,297.72,230.13,277.71,325.29
2,6,114.06,22.47,169.23,203.85,238.47,221.81,266.14,310.47,241.61,293.48,345.35
2,9,114.06,22.47,183.84,222.65,261.46,238.98,290.49,342.01,274.78,334.91,395.05
2,12,114.06,22.47,194.64,237.05,279.46,253.82,310.89,367.97,293.02,358.48,423.94
2,18,114.06,22.47,204.73,248.71,292.69,267.10,329.80,392.51,311.16,382.06,452.97
2,24,114.06,22.47,213.99,259.16,304.33,276.08,341.40,406.72,316.86,391.01,465.16
2,48,114.06,22.47,229.47,277.39,325.31,289.38,360.67,431.97,325.62,404.62,483.63
2,72,114.06,22.47,240.75,288.57,336.39,301.28,371.81,442.34,333.43,413.15,492.87
2,96,114.06,22.47,248.51,296.22,343.94,310.02,381.63,453.25,341.98,420.72,499.45
2,120,114.06,22.47,256.17,301.74,347.31,320.25,395.82,471.39,354.11,434.63,515.15
2,144,114.06,22.47,262.55,309.15,355.75,327.35,406.41,485.47,360.56,443.05,525.54
2,168,114.06,22.47,271.29,318.74,366.19,336.02,417.02,498.02,366.93,452.73,538.52
5,1,114.06,22.47,126.90,152.22,177.53,151.27,174.56,197.85,156.96,187.27,217.58
5,2,114.06,22.47,187.11,226.91,266.70,232.73,273.42,314.10,238.34,281.90,325.45
5,3,114.06,22.47,216.86,269.20,321.54,282.02,333.64,385.25,298.11,355.24,412.37
5,4,114.06,22.47,242.77,305.19,367.60,317.17,377.88,438.59,338.45,407.65,476.86
5,5,114.06,22.47,256.92,326.91,396.91,339.57,408.09,476.61,369.32,448.98,528.64
5,6,114.06,22.47,270.92,344.55,418.17,355.33,429.20,503.08,393.47,482.07,570.67
5,9,114.06,22.47,297.33,379.34,461.36,394.32,484.70,575.08,450.12,546.59,643.07
5,12,114.06,22.47,318.19,409.22,500.25,423.47,522.03,620.58,482.39,583.98,685.56
5,18,114.06,22.47,334.20,426.38,518.55,452.91,568.08,683.25,516.95,629.57,742.18
5,24,114.06,22.47,347.83,440.16,532.49,470.79,592.47,714.14,534.26,658.27,782.28
5,48,114.06,22.47,372.37,470.73,569.08,501.37,641.21,781.04,561.93,712.25,862.58
5,72,114.06,22.47,385.01,480.90,576.79,513.85,650.69,787.53,573.29,725.90,878.52
5,96,114.06,22.47,392.49,490.11,587.72,525.21,661.28,797.35,582.31,730.67,879.02
5,120,114.06,22.47,395.76,491.81,587.86,544.95,687.69,830.42,599.73,748.80,897.88
5,144,114.06,22.47,404.79,503.66,602.53,560.94,708.79,856.63,612.36,762.88,913.39
5,168,114.06,22.47,414.95,517.34,619.74,574.92,731.65,888.38,627.73,799.24,970.76
10,1,114.06,22.47,153.25,194.21,235.17,178.26,211.05,243.85,189.72,237.41,285.10
10,2,114.06,22.47,226.55,294.34,362.12,278.87,339.11,399.35,286.27,353.00,419.73
10,3,114.06,22.47,264.93,360.72,456.51,339.96,416.91,493.85,360.36,448.29,536.23
10,4,114.06,22.47,298.36,414.44,530.51,384.95,476.70,568.44,411.83,521.27,630.71
10,5,114.06,22.47,315.73,450.81,585.90,414.86,520.19,625.52,451.38,580.31,709.24
10,6,114.06,22.47,334.17,475.43,616.70,436.47,551.14,665.82,483.65,628.98,774.32
10,9,114.06,22.47,367.39,524.95,682.50,490.49,635.87,781.25,552.21,703.18,854.15
10,12,114.06,22.47,394.21,570.22,746.23,527.15,685.18,843.21,590.92,747.41,903.91
10,18,114.06,22.47,415.57,589.83,764.08,568.20,761.11,954.02,636.86,812.31,987.76
10,24,114.06,22.47,432.56,602.27,771.97,592.39,797.78,1003.17,663.82,863.57,1063.31
10,48,114.06,22.47,464.41,642.91,821.41,635.98,880.01,1124.05,712.47,969.88,1227.30
10,72,114.06,22.47,478.63,647.91,817.19,649.64,885.05,1120.45,727.00,988.20,1249.40
10,96,114.06,22.47,486.45,661.36,836.27,661.96,893.49,1125.02,737.99,988.02,1238.04
10,120,114.06,22.47,489.38,661.69,834.00,685.66,929.55,1173.44,757.74,1003.85,1249.97
10,144,114.06,22.47,499.87,679.42,858.97,705.81,959.38,1212.94,774.25,1021.61,1268.97
10,168,114.06,22.47,510.83,698.53,886.23,724.98,997.41,1269.83,798.24,1098.45,1398.65
25,1,114.06,22.47,178.45,255.66,332.88,202.56,257.25,311.95,222.40,309.12,395.83
25,2,114.06,22.47,262.20,397.91,533.61,323.05,427.05,531.05,332.54,451.57,570.60
25,3,114.06,22.47,305.21,511.89,718.57,395.87,529.01,662.16,418.14,577.42,736.70
25,4,114.06,22.47,343.59,597.97,852.35,451.20,611.99,772.77,478.30,682.77,887.24
25,5,114.06,22.47,357.49,665.86,974.23,488.86,676.26,863.67,522.41,769.93,1017.45
25,6,114.06,22.47,380.91,701.40,1021.88,517.20,723.21,929.22,561.77,844.20,1126.63
25,9,114.06,22.47,417.31,776.04,1134.76,586.39,857.16,1127.92,641.27,921.94,1202.61
25,12,114.06,22.47,447.09,849.50,1251.90,627.10,922.41,1217.72,683.03,971.55,1260.08
25,18,114.06,22.47,479.67,869.08,1258.48,677.85,1054.23,1430.61,741.33,1067.19,1393.06
25,24,114.06,22.47,505.21,872.38,1239.55,709.10,1112.26,1515.42,778.83,1160.45,1542.08
25,48,114.06,22.47,549.28,928.30,1307.33,764.27,1259.62,1754.97,859.10,1373.25,1887.41
25,72,114.06,22.47,570.80,918.32,1265.84,784.24,1253.15,1722.07,879.39,1399.45,1919.51
25,96,114.06,22.47,578.18,943.07,1307.96,797.02,1254.23,1711.44,898.85,1387.76,1876.68
25,120,114.06,22.47,587.44,944.21,1300.99,818.93,1304.57,1790.21,923.11,1391.90,1860.69
25,144,114.06,22.47,596.72,974.72,1352.72,838.34,1347.96,1857.58,943.16,1413.99,1884.82
25,168,114.06,22.47,606.91,1005.66,1404.42,864.47,1416.81,1969.14,971.47,1580.35,2189.23
50,1,114.06,22.47,189.02,308.20,427.38,213.25,291.59,369.92,238.19,369.08,499.96
50,2,114.06,22.47,273.05,490.67,708.28,344.06,496.05,648.03,354.09,531.58,709.07
50,3,114.06,22.47,308.97,656.99,1005.01,422.73,617.46,812.20,442.53,682.31,922.10
50,4,114.06,22.47,344.08,776.97,1209.86,483.37,720.47,957.56,503.41,817.05,1130.68
50,5,114.06,22.47,343.62,882.17,1420.73,524.55,803.46,1082.36,544.39,929.96,1315.54
50,6,114.06,22.47,370.07,927.55,1485.04,556.57,865.26,1173.94,584.95,1028.39,1471.83
50,9,114.06,22.47,401.99,1027.08,1652.17,631.30,1046.40,1461.49,672.15,1100.82,1529.49
50,12,114.06,22.47,427.15,1130.28,1833.40,670.39,1123.99,1577.59,713.44,1151.58,1589.71
50,18,114.06,22.47,474.50,1145.82,1817.13,719.71,1313.88,1908.05,777.57,1275.27,1772.98
50,24,114.06,22.47,513.74,1133.79,1753.85,754.18,1393.15,2032.12,817.87,1411.40,2004.93
50,48,114.06,22.47,569.87,1203.14,1836.41,807.90,1610.89,2413.87,915.63,1741.17,2566.71
50,72,114.06,22.47,604.63,1172.97,1741.30,838.82,1589.93,2341.03,941.50,1775.04,2608.59
50,96,114.06,22.47,609.21,1212.39,1815.57,852.52,1580.81,2309.10,974.34,1749.62,2524.91
