return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.10,22.36,76.53,91.78,107.03,91.92,111.09,130.27,99.59,119.99,140.39
2,2,114.10,22.36,110.26,131.84,153.43,140.30,172.26,204.22,152.32,184.48,216.65
2,3,114.10,22.36,132.24,159.18,186.13,169.59,210.06,250.52,185.69,227.02,268.35
2,4,114.10,22.36,146.01,176.47,206.93,189.30,235.61,281.91,204.05,251.38,298.71
2,5,114.10,22.36,155.90,189.37,222.84,202.73,252.82,302.91,218.72,271.72,324.72
2,6,114.10,22.36,165.43,200.97,236.50,210.99,264.11,317.24,229.19,285.36,341.53
2,9,114.10,22.36,181.34,222.10,262.85,228.97,290.09,351.21,256.28,321.52,386.76
2,12,114.10,22.36,193.11,236.76,280.42,243.39,309.91,376.43,267.98,338.21,408.44
2,18,114.10,22.36,205.35,251.63,297.91,264.20,337.97,411.74,308.60,392.95,477.30
2,24,114.10,22.36,215.38,265.05,314.72,282.28,360.99,439.70,311.08,395.91,480.74
2,48,114.10,22.36,234.91,289.60,344.30,304.02,386.86,469.71,328.16,417.99,507.81
2,72,114.10,22.36,243.98,298.72,353.46,312.92,395.07,477.22,342.45,432.04,521.63
2,96,114.10,22.36,247.95,303.21,358.46,318.19,401.61,485.03,352.16,440.78,529.40
2,120,114.10,22.36,251.57,306.58,361.60,325.02,409.52,494.01,356.38,445.84,535.31
2,144,114.10,22.36,256.09,311.69,367.30,329.55,417.19,504.83,362.66,454.44,546.22
2,168,114.10,22.36,260.49,316.71,372.92,334.23,423.85,513.47,368.93,463.38,557.83
5,1,114.10,22.36,122.98,152.01,181.04,148.44,177.56,206.67,159.13,191.85,224.57
5,2,114.10,22.36,176.53,217.68,258.84,233.79,283.08,332.36,246.85,298.78,350.71
5,3,114.10,22.36,215.12,265.99,316.86,288.63,356.61,424.59,307.52,377.60,447.68
5,4,114.10,22.36,239.19,297.94,356.69,325.92,405.74,485.56,344.71,430.90,517.09
5,5,114.10,22.36,257.99,323.51,389.04,350.34,438.77,527.21,375.46,474.08,572.69
5,6,114.10,22.36,274.14,343.54,412.93,367.11,464.04,560.97,395.80,501.80,607.79
5,9,114.10,22.36,305.47,389.13,472.80,410.44,529.32,648.21,448.25,571.60,694.96
5,12,114.10,22.36,324.45,412.72,500.98,441.43,574.10,706.77,474.80,614.31,753.83
5,18,114.10,22.36,344.76,437.23,529.70,480.61,629.40,778.18,543.47,703.49,863.51
5,24,114.10,22.36,363.92,460.88,557.83,513.49,667.71,821.94,556.30,723.51,890.73
5,48,114.10,22.36,397.45,501.73,606.02,552.09,718.40,884.71,593.67,787.52,981.36
5,72,114.10,22.36,407.49,510.99,614.48,561.14,726.70,892.25,608.48,800.18,991.88
5,96,114.10,22.36,413.37,517.40,621.43,569.80,735.97,902.13,617.06,806.10,995.14
5,120,114.10,22.36,416.95,523.22,629.49,578.45,748.00,917.55,624.87,812.43,999.98
5,144,114.10,22.36,423.36,529.43,635.51,593.06,771.39,949.72,637.64,829.36,1021.07
5,168,114.10,22.36,430.52,537.41,644.30,603.18,793.06,982.95,649.59,849.95,1050.30
10,1,114.10,22.36,153.03,201.73,250.43,181.52,223.85,266.17,194.08,245.09,296.09
10,2,114.10,22.36,219.73,288.01,356.29,287.86,362.40,436.95,302.33,383.45,464.56
10,3,114.10,22.36,269.00,353.65,438.30,359.97,468.52,577.07,380.69,493.33,605.96
10,4,114.10,22.36,299.59,398.78,497.96,408.27,537.98,667.68,431.50,576.24,720.98
10,5,114.10,22.36,324.37,436.41,548.44,440.41,585.42,730.43,472.42,641.82,811.21
10,6,114.10,22.36,345.15,463.31,581.48,463.20,625.59,787.98,498.85,682.43,866.01
10,9,114.10,22.36,387.21,535.77,684.33,524.10,733.03,941.95,565.85,782.87,999.90
10,12,114.10,22.36,409.68,565.99,722.31,567.13,803.77,1040.40,602.55,857.71,1112.87
10,18,114.10,22.36,434.90,597.44,759.97,617.52,883.25,1148.97,680.94,965.35,1249.75
10,24,114.10,22.36,458.63,627.94,797.25,658.42,929.51,1200.60,703.48,1011.56,1319.64
10,48,114.10,22.36,499.88,679.58,859.28,711.20,1005.19,1299.19,760.77,1130.80,1500.84
10,72,114.10,22.36,510.85,687.24,863.63,721.59,1013.14,1304.70,780.50,1138.76,1497.02
10,96,114.10,22.36,517.64,694.05,870.45,731.42,1022.22,1313.03,790.20,1138.93,1487.66
10,120,114.10,22.36,522.72,705.29,887.86,741.44,1040.32,1339.19,799.94,1143.80,1487.65
10,144,114.10,22.36,530.06,710.82,891.59,762.76,1082.36,1401.95,815.19,1166.53,1517.87
10,168,114.10,22.36,539.45,720.89,902.32,779.63,1125.08,1470.53,831.55,1199.63,1567.72
25,1,114.10,22.36,184.55,278.57,372.60,213.24,285.07,356.91,225.22,319.56,413.91
