return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.16,22.47,82.89,95.93,108.96,100.45,119.07,137.69,114.96,135.83,156.70
2,2,114.16,22.47,126.37,146.23,166.09,146.53,176.79,207.06,169.47,201.70,233.94
2,3,114.16,22.47,150.43,174.68,198.94,176.35,213.60,250.85,198.52,237.51,276.49
2,4,114.16,22.47,163.65,190.33,217.02,194.89,238.81,282.72,221.05,264.30,307.55
2,5,114.16,22.47,173.36,202.21,231.06,207.54,255.67,303.81,239.82,287.81,335.79
2,6,114.16,22.47,179.81,210.22,240.64,214.04,264.62,315.19,256.69,308.49,360.29
2,9,114.16,22.47,193.89,227.72,261.54,234.97,292.07,349.17,289.86,349.32,408.79
2,12,114.16,22.47,202.02,238.23,274.45,254.64,316.94,379.24,307.05,373.53,440.02
2,18,114.16,22.47,209.67,246.96,284.25,276.90,344.96,413.02,335.61,407.69,479.77
2,24,114.16,22.47,219.57,259.59,299.62,292.15,364.55,436.95,346.94,421.55,496.16
2,48,114.16,22.47,239.05,281.83,324.61,307.25,385.32,463.39,359.86,437.52,515.18
2,72,114.16,22.47,251.79,296.38,340.98,321.46,396.58,471.70,370.68,450.10,529.52
2,96,114.16,22.47,265.96,311.27,356.59,336.00,411.77,487.53,379.33,455.08,530.82
2,120,114.16,22.47,269.95,315.86,361.77,336.44,411.12,485.80,385.77,462.47,539.17
2,144,114.16,22.47,277.17,322.13,367.09,345.83,423.10,500.37,394.88,475.07,555.27
2,168,114.16,22.47,281.09,327.12,373.14,362.90,444.56,526.23,393.65,476.23,558.80
5,1,114.16,22.47,123.70,147.80,171.91,155.86,187.82,219.78,177.24,210.29,243.33
5,2,114.16,22.47,188.70,226.19,263.68,235.84,287.47,339.10,264.80,316.26,367.71
5,3,114.16,22.47,226.62,272.47,318.32,286.52,349.61,412.70,312.87,377.02,441.17
5,4,114.16,22.47,247.41,300.27,353.13,324.19,400.82,477.45,348.06,420.20,492.33
5,5,114.16,22.47,263.96,322.81,381.65,348.58,433.52,518.46,379.34,462.10,544.85
5,6,114.16,22.47,275.46,338.63,401.81,362.10,452.58,543.06,407.84,496.23,584.62
5,9,114.16,22.47,300.78,372.95,445.12,400.43,500.41,600.39,463.72,563.30,662.87
5,12,114.16,22.47,315.07,395.38,475.68,434.76,544.57,654.39,500.32,612.83,725.34
5,18,114.16,22.47,325.67,411.34,497.01,474.09,592.43,710.78,546.07,668.35,790.62
5,24,114.16,22.47,341.82,433.58,525.34,501.42,625.86,750.30,566.52,694.64,822.75
5,48,114.16,22.47,370.02,462.51,554.99,535.41,684.57,833.73,590.09,750.81,911.52
5,72,114.16,22.47,387.98,478.88,569.78,542.30,689.88,837.47,608.67,770.40,932.14
5,96,114.16,22.47,404.57,493.74,582.92,556.89,705.33,853.78,611.09,768.06,925.04
5,120,114.16,22.47,406.39,503.12,599.85,557.70,703.60,849.51,619.47,777.15,934.83
5,144,114.16,22.47,412.50,506.85,601.20,574.56,724.89,875.22,638.26,802.79,967.33
5,168,114.16,22.47,418.53,516.22,613.90,600.25,759.90,919.54,644.44,829.38,1014.32
10,1,114.16,22.47,150.62,189.02,227.42,190.42,240.89,291.37,214.15,263.83,313.50
10,2,114.16,22.47,230.12,290.75,351.39,290.28,373.22,456.15,320.85,399.62,478.39
10,3,114.16,22.47,277.34,351.40,425.46,353.84,454.11,554.38,380.13,481.79,583.45
10,4,114.16,22.47,304.00,391.95,479.91,402.63,529.00,655.36,423.35,538.66,653.98
10,5,114.16,22.47,325.95,425.62,525.29,433.65,576.00,718.35,462.66,597.63,732.61
10,6,114.16,22.47,341.47,449.57,557.68,451.20,605.40,759.61,497.95,640.94,783.93
10,9,114.16,22.47,375.67,501.01,626.34,498.45,669.06,839.68,566.56,726.87,887.18
10,12,114.16,22.47,394.39,538.59,682.79,541.25,729.46,917.67,613.96,798.08,982.20
10,18,114.16,22.47,407.49,565.80,724.12,590.11,791.25,992.38,670.41,869.30,1068.19
10,24,114.16,22.47,425.90,598.73,771.55,624.48,833.67,1042.86,698.39,907.29,1116.19
10,48,114.16,22.47,458.56,627.23,795.89,674.50,939.41,1204.33,739.46,1027.81,1316.16
10,72,114.16,22.47,478.33,638.29,798.24,680.92,944.57,1208.22,763.53,1050.59,1337.65
10,96,114.16,22.47,496.03,649.52,803.02,695.12,955.45,1215.78,765.66,1043.55,1321.43
10,120,114.16,22.47,493.72,674.00,854.27,696.39,955.62,1214.85,774.47,1052.62,1330.78
10,144,114.16,22.47,500.81,673.27,845.72,716.80,984.14,1251.47,798.65,1089.46,1380.28
10,168,114.16,22.47,508.09,689.25,870.42,748.32,1028.17,1308.01,813.57,1162.16,1510.75
25,1,114.16,22.47,181.83,250.51,319.18,225.03,318.00,410.96,249.91,336.73,423.55
25,2,114.16,22.47,278.29,388.50,498.71,341.23,498.20,655.17,373.03,514.37,655.70
25,3,114.16,22.47,336.61,470.84,605.07,417.99,605.25,792.52,440.14,630.20,820.27
25,4,114.16,22.47,370.40,534.97,699.53,473.30,719.45,965.60,490.99,708.29,925.59
25,5,114.16,22.47,399.25,589.28,779.31,507.60,790.16,1072.72,536.99,795.85,1054.72
25,6,114.16,22.47,420.08,628.36,836.64,526.32,838.25,1150.19,578.98,850.89,1122.79
25,9,114.16,22.47,466.14,711.30,956.46,576.57,925.01,1273.46,657.28,962.39,1267.50
25,12,114.16,22.47,486.80,781.14,1075.48,625.35,1010.88,1396.42,710.37,1067.87,1425.37
25,18,114.16,22.47,500.37,834.99,1169.60,681.98,1090.83,1499.67,778.61,1160.89,1543.17
25,24,114.16,22.47,512.98,889.22,1265.47,723.29,1143.91,1564.53,817.22,1218.66,1620.10
25,48,114.16,22.47,550.80,906.28,1261.75,788.93,1344.66,1900.39,883.09,1483.90,2084.71
25,72,114.16,22.47,572.71,897.78,1222.86,802.56,1356.93,1911.31,916.05,1507.38,2098.71
25,96,114.16,22.47,592.53,897.80,1203.08,820.36,1353.34,1886.32,928.52,1495.22,2061.93
25,120,114.16,22.47,569.29,963.70,1358.12,819.61,1360.75,1901.89,936.21,1502.01,2067.81
25,144,114.16,22.47,584.60,952.11,1319.61,840.66,1399.71,1958.75,963.21,1556.79,2150.36
25,168,114.16,22.47,590.09,983.41,1376.74,881.37,1454.37,2027.37,979.53,1743.59,2507.65
50,1,114.16,22.47,201.39,304.05,406.71,241.49,383.46,525.43,267.01,394.88,522.76
50,2,114.16,22.47,308.35,474.83,641.31,361.35,604.64,847.93,395.51,606.86,818.22
50,3,114.16,22.47,373.93,576.29,778.65,445.08,733.03,1020.99,461.88,753.18,1044.48
50,4,114.16,22.47,411.59,664.94,918.29,496.80,884.67,1272.54,515.53,850.32,1185.11
50,5,114.16,22.47,444.56,740.92,1037.27,527.91,978.02,1428.12,561.88,965.23,1368.58
50,6,114.16,22.47,468.79,795.98,1123.17,542.64,1045.17,1547.71,607.50,1028.90,1450.29
50,9,114.16,22.47,522.82,912.03,1301.24,587.66,1151.59,1715.52,687.72,1160.63,1633.55
50,12,114.16,22.47,538.40,1019.53,1500.66,635.76,1260.74,1885.71,736.94,1297.48,1858.02
50,18,114.16,22.47,546.63,1106.80,1666.97,695.05,1354.25,2013.45,812.25,1408.15,2004.04
50,24,114.16,22.47,543.31,1185.17,1827.02,740.52,1414.27,2088.03,858.47,1485.04,2111.60
50,48,114.16,22.47,587.81,1180.61,1773.41,802.82,1719.80,2636.79,928.00,1920.32,2912.65
50,72,114.16,22.47,614.63,1143.42,1672.22,826.55,1745.27,2663.99,970.89,1940.35,2909.81
50,96,114.16,22.47,638.43,1128.14,1617.85,853.57,1721.80,2590.03,1001.64,1925.70,2849.75
50,120,114.16,22.47,577.15,1248.74,1920.32,847.44,1739.68,2631.92,1007.42,1928.24,2849.06
50,144,114.16,22.47,607.43,1223.38,1839.34,865.25,1787.35,2709.45,1031.95,1999.73,2967.52
50,168,114.16,22.47,606.14,1273.55,1940.96,915.20,1848.55,2781.90,1024.46,2332.14,3639.83
100,1,114.16,22.47,216.26,364.97,513.69,247.79,456.34,664.90,275.08,456.28,637.47
100,2,114.16,22.47,330.74,574.26,817.79,362.30,723.48,1084.66,402.24,705.38,1008.53
100,3,114.16,22.47,402.18,697.70,993.23,450.17,874.80,1299.43,460.48,887.30,1314.11
100,4,114.16,22.47,440.90,818.34,1195.77,487.96,1072.06,1656.16,513.41,1006.59,1499.78
100,5,114.16,22.47,475.80,922.88,1369.97,508.94,1193.10,1877.26,553.97,1154.85,1755.73
100,6,114.16,22.47,501.97,999.16,1496.35,513.20,1284.74,2056.28,602.26,1226.87,1851.48
100,9,114.16,22.47,561.33,1159.12,1756.91,545.28,1413.06,2280.84,679.54,1379.75,2079.95
100,12,114.16,22.47,561.16,1320.44,2079.73,586.54,1549.78,2513.01,715.64,1553.66,2391.68
100,18,114.16,22.47,553.79,1458.00,2362.21,646.09,1656.48,2666.86,796.39,1683.18,2569.97
100,24,114.16,22.47,517.92,1570.47,2623.01,695.65,1722.11,2748.57,848.72,1783.56,2718.39
100,48,114.16,22.47,576.93,1526.98,2477.03,727.45,2169.59,3611.73,886.95,2458.69,4030.43
100,72,114.16,22.47,616.80,1443.64,2270.48,763.44,2217.79,3672.14,945.33,2470.16,3994.99
100,96,114.16,22.47,649.31,1404.83,2160.34,810.13,2163.73,3517.34,1005.98,2454.90,3903.81
100,120,114.16,22.47,516.25,1608.86,2701.48,792.54,2198.06,3603.57,1009.34,2450.06,3890.78
100,144,114.16,22.47,573.95,1562.83,2551.71,803.10,2255.20,3707.29,1025.69,2541.72,4057.75
100,168,114.16,22.47,557.14,1640.92,2724.71,866.11,2320.81,3775.52,947.10,3094.19,5241.28
