return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.12,22.36,78.06,92.28,106.50,95.24,114.07,132.89,105.37,126.38,147.38
2,2,114.12,22.36,115.52,136.83,158.14,146.24,178.11,209.99,160.39,194.25,228.11
2,3,114.12,22.36,140.03,166.50,192.97,178.90,220.36,261.82,198.68,241.05,283.42
2,4,114.12,22.36,153.59,183.64,213.69,200.16,248.34,296.53,222.48,270.41,318.34
2,5,114.12,22.36,164.92,197.99,231.06,212.76,265.26,317.77,239.53,293.39,347.24
2,6,114.12,22.36,174.64,210.50,246.37,221.89,277.59,333.29,250.12,306.87,363.63
2,9,114.12,22.36,191.03,233.43,275.82,245.28,311.06,376.84,279.21,347.37,415.53
2,12,114.12,22.36,203.21,248.09,292.96,268.36,342.72,417.08,286.18,358.99,431.80
2,18,114.12,22.36,216.03,264.19,312.36,290.70,371.45,452.20,325.81,415.06,504.31
2,24,114.12,22.36,228.95,281.11,333.27,301.12,384.16,467.20,324.23,414.45,504.66
2,48,114.12,22.36,249.89,307.06,364.23,327.25,416.78,506.30,341.02,437.29,533.55
2,72,114.12,22.36,261.65,317.61,373.56,339.08,428.59,518.10,352.27,446.52,540.77
2,96,114.12,22.36,268.35,324.88,381.41,345.93,436.59,527.25,360.44,454.17,547.91
2,120,114.12,22.36,272.57,329.85,387.13,353.50,445.19,536.87,362.83,457.90,552.98
2,144,114.12,22.36,277.50,335.72,393.95,359.15,455.69,552.24,373.13,472.35,571.57
2,168,114.12,22.36,281.05,340.85,400.66,357.00,453.34,549.67,372.54,471.82,571.10
5,1,114.12,22.36,121.68,150.17,178.66,150.81,179.72,208.64,165.72,196.12,226.53
5,2,114.12,22.36,180.86,220.33,259.81,239.83,289.10,338.38,258.01,308.57,359.13
5,3,114.12,22.36,221.27,269.83,318.39,300.09,367.23,434.37,322.81,390.43,458.05
5,4,114.12,22.36,245.82,301.42,357.03,340.90,419.16,497.41,364.81,446.55,528.29
5,5,114.12,22.36,265.95,327.72,389.49,366.43,453.26,540.09,398.90,493.40,587.90
5,6,114.12,22.36,284.63,351.99,419.36,384.96,480.23,575.50,418.78,521.66,624.55
