return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.18,22.53,83.55,95.71,107.87,105.99,125.88,145.78,122.69,140.81,158.92
2,2,114.18,22.53,128.60,147.83,167.05,150.41,180.07,209.72,185.36,214.82,244.29
2,3,114.18,22.53,148.69,174.06,199.42,177.49,214.19,250.89,220.42,257.68,294.94
2,4,114.18,22.53,159.92,188.79,217.66,196.60,238.84,281.08,241.58,284.28,326.98
2,5,114.18,22.53,168.63,200.01,231.38,208.24,253.83,299.42,257.00,303.31,349.63
2,6,114.18,22.53,174.43,207.00,239.57,220.01,268.41,316.81,270.21,319.98,369.75
2,9,114.18,22.53,183.54,218.77,254.01,245.64,300.53,355.42,306.48,366.26,426.05
2,12,114.18,22.53,192.61,230.14,267.66,260.47,319.86,379.25,319.71,384.58,449.45
2,18,114.18,22.53,207.83,248.89,289.94,275.11,340.99,406.86,334.77,405.69,476.61
2,24,114.18,22.53,218.12,262.05,305.97,286.01,355.03,424.04,347.87,422.97,498.06
2,48,114.18,22.53,244.58,290.16,335.74,305.60,380.54,455.48,364.32,442.01,519.71
2,72,114.18,22.53,256.97,303.63,350.29,322.59,398.98,475.37,380.98,462.00,543.03
2,96,114.18,22.53,271.55,320.43,369.32,332.09,407.96,483.83,388.69,469.25,549.81
2,120,114.18,22.53,282.68,331.10,379.53,341.90,418.61,495.32,397.00,480.56,564.12
2,144,114.18,22.53,291.72,341.64,391.56,354.61,434.94,515.27,402.53,487.81,573.09
2,168,114.18,22.53,296.74,347.77,398.79,361.21,445.24,529.28,416.51,504.04,591.56
5,1,114.18,22.53,120.85,148.38,175.91,165.82,200.83,235.84,178.55,207.43,236.32
5,2,114.18,22.53,188.92,228.84,268.75,240.13,295.78,351.43,276.62,328.91,381.20
5,3,114.18,22.53,228.47,284.49,340.51,289.45,359.06,428.67,335.22,401.96,468.70
