return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,113.92,22.25,71.82,85.42,99.02,92.22,110.34,128.46,107.18,127.07,146.96
2,2,113.92,22.25,101.92,122.20,142.48,140.00,170.06,200.13,167.71,198.57,229.43
2,3,113.92,22.25,124.14,149.89,175.64,164.32,203.29,242.26,208.38,246.57,284.76
2,4,113.92,22.25,140.06,169.69,199.33,179.76,224.34,268.92,235.05,280.06,325.07
2,5,113.92,22.25,153.17,186.69,220.21,194.04,243.31,292.59,253.41,304.06,354.71
2,6,113.92,22.25,163.41,200.70,237.99,204.18,256.50,308.82,272.90,329.32,385.75
2,9,113.92,22.25,177.28,220.59,263.91,226.27,286.56,346.86,309.54,376.33,443.12
2,12,113.92,22.25,185.25,232.75,280.26,247.24,314.79,382.34,334.68,409.55,484.41
2,18,113.92,22.25,197.84,253.02,308.21,271.46,348.20,424.94,372.45,459.95,547.45
2,24,113.92,22.25,205.46,264.54,323.61,282.64,361.99,441.33,385.64,479.72,573.80
2,48,113.92,22.25,225.68,291.92,358.16,300.37,386.91,473.45,401.14,499.90,598.66
2,72,113.92,22.25,242.47,310.23,377.98,313.27,401.14,489.01,411.09,510.27,609.45
2,96,113.92,22.25,250.69,318.30,385.92,325.02,416.01,506.99,419.34,519.25,619.16
2,120,113.92,22.25,267.18,335.57,403.96,333.07,425.38,517.68,428.11,525.78,623.46
2,144,113.92,22.25,273.58,343.73,413.88,338.68,431.14,523.60,430.83,528.52,626.20
2,168,113.92,22.25,276.50,348.07,419.64,339.93,432.81,525.70,431.76,530.39,629.02
5,1,113.92,22.25,112.34,137.29,162.23,147.00,179.44,211.89,165.83,199.14,232.45
5,2,113.92,22.25,162.22,203.86,245.50,231.73,286.83,341.94,260.25,311.51,362.77
5,3,113.92,22.25,201.41,257.13,312.86,283.52,359.53,435.54,324.37,388.22,452.07
5,4,113.92,22.25,229.19,293.00,356.81,315.31,404.86,494.41,372.16,449.30,526.43
5,5,113.92,22.25,253.59,324.68,395.77,344.10,445.32,546.53,408.86,498.58,588.30
5,6,113.92,22.25,274.43,352.86,431.29,363.85,473.90,583.95,443.66,543.43,643.20
5,9,113.92,22.25,305.82,403.27,500.71,409.94,544.12,678.31,513.73,635.98,758.23
5,12,113.92,22.25,324.04,432.71,541.37,450.69,599.77,748.84,562.34,698.56,834.79
5,18,113.92,22.25,356.62,484.27,611.93,500.71,671.61,842.51,631.89,786.76,941.64
5,24,113.92,22.25,375.07,509.60,644.12,521.99,696.77,871.55,662.49,831.94,1001.38
5,48,113.92,22.25,413.28,551.90,690.51,560.00,754.90,949.80,697.99,893.10,1088.21
5,72,113.92,22.25,434.69,566.93,699.17,577.94,772.39,966.84,712.12,907.84,1103.57
5,96,113.92,22.25,443.22,572.08,700.93,598.10,795.34,992.59,721.16,918.24,1115.33
5,120,113.92,22.25,463.17,587.47,711.77,610.05,808.78,1007.50,725.77,917.55,1109.32
5,144,113.92,22.25,473.62,599.00,724.39,617.21,815.35,1013.48,728.11,920.99,1113.87
5,168,113.92,22.25,478.78,608.03,737.28,620.39,821.51,1022.63,734.10,932.62,1131.13
10,1,113.92,22.25,137.68,179.30,220.92,181.71,234.05,286.38,200.71,253.86,307.01
10,2,113.92,22.25,200.51,276.86,353.22,290.98,380.37,469.77,316.35,395.72,475.09
10,3,113.92,22.25,251.85,355.52,459.20,361.82,491.61,621.41,395.61,493.61,591.60
10,4,113.92,22.25,287.66,405.80,523.94,404.61,561.26,717.91,457.42,577.56,697.70
10,5,113.92,22.25,318.71,449.85,581.00,443.47,623.77,804.08,506.53,650.57,794.60
10,6,113.92,22.25,345.65,490.72,635.80,470.07,669.44,868.81,550.65,710.74,870.83
10,9,113.92,22.25,388.66,577.83,767.01,534.20,785.36,1036.52,643.23,843.48,1043.73
10,12,113.92,22.25,410.48,628.54,846.61,586.49,865.00,1143.51,706.26,930.07,1153.88
10,18,113.92,22.25,451.67,714.80,977.93,652.62,974.35,1296.08,791.45,1044.01,1296.57
10,24,113.92,22.25,475.75,753.37,1030.99,681.81,1009.16,1336.52,832.42,1113.24,1394.06
10,48,113.92,22.25,518.92,799.01,1079.10,733.20,1103.20,1473.20,889.57,1228.28,1566.99
10,72,113.92,22.25,544.36,796.53,1048.70,754.98,1117.73,1480.47,907.59,1245.52,1583.44
10,96,113.92,22.25,554.08,794.10,1034.12,778.64,1142.98,1507.31,916.69,1258.16,1599.64
10,120,113.92,22.25,576.87,798.14,1019.41,793.13,1158.27,1523.40,919.80,1249.69,1579.58
10,144,113.92,22.25,587.96,811.17,1034.38,801.72,1164.11,1526.51,921.97,1255.21,1588.44
10,168,113.92,22.25,592.98,827.22,1061.45,807.08,1177.06,1547.05,933.32,1280.62,1627.91
25,1,113.92,22.25,162.27,243.09,323.90,217.70,315.08,412.47,232.42,332.13,431.85
25,2,113.92,22.25,234.00,398.29,562.59,354.61,520.95,687.29,371.88,514.24,656.59
25,3,113.92,22.25,298.68,523.20,747.72,444.51,700.24,955.96,469.29,641.61,813.94
25,4,113.92,22.25,342.94,597.49,852.04,496.78,813.96,1131.14,546.64,760.77,974.90
25,5,113.92,22.25,378.77,660.91,943.06,544.83,917.37,1289.91,607.95,873.81,1139.67
25,6,113.92,22.25,408.91,722.95,1036.99,577.35,996.57,1415.79,660.43,956.51,1252.60
25,9,113.92,22.25,455.92,886.88,1317.84,658.53,1204.48,1750.42,777.66,1154.65,1531.64
25,12,113.92,22.25,466.48,983.33,1500.17,718.02,1323.09,1928.16,853.13,1277.98,1702.82
25,18,113.92,22.25,495.99,1139.42,1782.85,795.11,1500.01,2204.91,944.62,1424.45,1904.28
25,24,113.92,22.25,519.55,1201.47,1883.40,835.70,1549.98,2264.26,991.56,1534.84,2078.13
25,48,113.92,22.25,556.23,1234.29,1912.34,895.96,1714.28,2532.60,1080.94,1761.74,2442.54
25,72,113.92,22.25,602.24,1178.65,1755.06,928.23,1713.88,2499.53,1107.74,1781.14,2454.55
25,96,113.92,22.25,620.27,1156.11,1691.94,953.01,1734.77,2516.53,1114.20,1798.88,2483.56
25,120,113.92,22.25,656.38,1127.59,1598.80,971.29,1750.27,2529.25,1120.72,1775.69,2430.66
25,144,113.92,22.25,663.27,1141.05,1618.83,983.69,1752.59,2521.50,1121.80,1786.65,2451.50
25,168,113.92,22.25,661.18,1172.58,1683.98,991.91,1781.29,2570.67,1140.36,1842.16,2543.97
50,1,113.92,22.25,172.29,299.58,426.88,235.79,385.31,534.83,244.37,397.62,550.86
50,2,113.92,22.25,239.13,515.62,792.12,388.74,644.25,899.76,398.73,611.83,824.93
50,3,113.92,22.25,308.70,688.98,1069.26,484.49,892.12,1299.74,508.45,763.24,1018.04
50,4,113.92,22.25,356.66,786.51,1216.37,536.84,1051.45,1566.07,594.44,913.81,1233.19
