return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.01,22.41,78.18,90.92,103.66,99.15,118.63,138.11,103.95,122.50,141.04
2,2,114.01,22.41,110.71,130.24,149.77,149.37,182.17,214.96,150.39,179.12,207.85
2,3,114.01,22.41,133.03,157.78,182.52,171.60,211.90,252.21,177.39,212.85,248.31
2,4,114.01,22.41,148.68,178.07,207.47,188.87,234.38,279.90,202.27,243.91,285.55
2,5,114.01,22.41,160.04,193.48,226.91,197.37,245.07,292.77,219.92,267.23,314.53
2,6,114.01,22.41,167.38,203.21,239.04,204.88,255.94,307.00,234.96,286.78,338.61
2,9,114.01,22.41,182.72,223.90,265.09,221.92,279.42,336.91,269.21,331.28,393.36
2,12,114.01,22.41,195.59,239.12,282.65,238.80,299.56,360.32,289.71,358.87,428.02
2,18,114.01,22.41,210.46,255.91,301.36,256.83,323.85,390.88,312.46,391.38,470.30
2,24,114.01,22.41,218.52,265.49,312.45,270.39,341.41,412.44,317.49,400.25,483.01
2,48,114.01,22.41,235.73,287.19,338.65,288.44,366.18,443.92,335.26,423.28,511.29
2,72,114.01,22.41,247.71,298.52,349.32,301.19,376.42,451.65,344.96,431.70,518.43
2,96,114.01,22.41,250.71,301.00,351.30,310.06,386.23,462.39,356.44,440.30,524.16
2,120,114.01,22.41,257.26,307.00,356.74,320.67,400.42,480.17,361.55,445.34,529.14
2,144,114.01,22.41,261.89,312.89,363.89,327.18,409.05,490.93,369.66,456.22,542.78
2,168,114.01,22.41,262.71,314.09,365.46,330.59,414.07,497.54,372.79,461.92,551.05
5,1,114.01,22.41,115.68,134.17,152.66,156.30,186.80,217.30,160.15,191.66,223.17
5,2,114.01,22.41,168.35,200.75,233.16,245.29,297.86,350.43,238.07,292.24,346.41
5,3,114.01,22.41,205.86,247.79,289.71,290.11,362.30,434.48,285.53,354.93,424.33
5,4,114.01,22.41,234.71,284.33,333.95,322.14,407.65,493.16,328.99,409.35,489.70
5,5,114.01,22.41,257.52,315.71,373.90,339.11,431.48,523.84,363.10,453.71,544.31
5,6,114.01,22.41,272.02,336.61,401.19,356.25,457.55,558.85,389.97,487.27,584.57
5,9,114.01,22.41,303.33,379.54,455.75,393.02,512.54,632.06,450.83,564.56,678.29
5,12,114.01,22.41,322.55,401.79,481.02,420.21,547.51,674.81,491.02,611.43,731.84
5,18,114.01,22.41,343.66,423.12,502.58,458.98,605.19,751.41,541.04,678.10,815.17
5,24,114.01,22.41,356.32,438.16,520.00,484.26,635.75,787.24,557.59,704.08,850.57
5,48,114.01,22.41,387.94,479.82,571.69,522.33,694.35,866.36,592.11,766.84,941.56
5,72,114.01,22.41,399.10,487.27,575.43,528.02,699.60,871.19,602.46,775.18,947.90
5,96,114.01,22.41,401.30,489.37,577.44,539.30,710.25,881.20,610.11,776.77,943.44
5,120,114.01,22.41,407.76,496.70,585.64,559.47,734.91,910.36,616.06,780.37,944.69
5,144,114.01,22.41,416.03,507.71,599.38,573.66,749.46,925.26,629.44,797.50,965.57
5,168,114.01,22.41,417.30,512.57,607.84,580.77,770.75,960.73,641.30,820.93,1000.56
10,1,114.01,22.41,137.04,163.31,189.59,189.61,236.06,282.52,195.21,244.00,292.79
10,2,114.01,22.41,202.64,253.86,305.08,301.14,383.52,465.90,294.72,384.93,475.13
10,3,114.01,22.41,249.34,317.17,385.00,361.57,482.40,603.23,356.26,475.12,593.98
10,4,114.01,22.41,285.69,366.63,447.57,404.28,551.06,697.85,411.15,547.68,684.22
10,5,114.01,22.41,315.62,413.10,510.59,427.67,589.55,751.43,455.08,609.48,763.88
10,6,114.01,22.41,334.94,445.16,555.38,451.34,632.60,813.86,487.65,652.24,816.83
10,9,114.01,22.41,376.84,509.31,641.78,502.25,721.76,941.26,562.22,754.24,946.26
10,12,114.01,22.41,399.50,536.13,672.76,537.04,769.16,1001.28,612.23,812.61,1012.99
10,18,114.01,22.41,424.37,555.83,687.30,592.87,865.00,1137.13,675.31,905.04,1134.78
10,24,114.01,22.41,439.78,574.56,709.34,624.27,903.45,1182.64,700.76,950.37,1199.97
