return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.04,22.44,81.64,93.76,105.88,102.17,121.35,140.53,103.75,120.94,138.13
2,2,114.04,22.44,117.59,135.92,154.24,151.50,181.12,210.74,157.17,184.55,211.94
2,3,114.04,22.44,138.90,161.50,184.11,182.35,219.11,255.87,186.23,220.58,254.94
2,4,114.04,22.44,150.21,175.77,201.33,202.62,245.20,287.78,205.59,245.42,285.26
2,5,114.04,22.44,156.01,184.23,212.46,214.55,261.08,307.62,225.98,271.73,317.48
2,6,114.04,22.44,160.76,191.29,221.82,221.09,270.09,319.10,237.81,287.35,336.90
2,9,114.04,22.44,169.96,206.34,242.72,235.08,290.21,345.33,272.51,330.84,389.18
2,12,114.04,22.44,178.98,218.61,258.23,248.17,307.72,367.26,288.56,353.17,417.77
2,18,114.04,22.44,187.84,229.79,271.75,260.50,326.00,391.51,310.44,380.94,451.45
2,24,114.04,22.44,195.47,238.26,281.04,274.46,343.59,412.73,318.14,391.70,465.25
2,48,114.04,22.44,214.21,259.31,304.41,288.07,362.83,437.58,327.85,406.85,485.85
2,72,114.04,22.44,223.94,269.49,315.04,300.08,372.96,445.84,332.44,411.27,490.11
2,96,114.04,22.44,231.76,277.65,323.54,307.61,381.34,455.07,343.32,419.52,495.73
2,120,114.04,22.44,238.45,283.90,329.35,315.29,392.56,469.83,349.53,426.08,502.63
2,144,114.04,22.44,245.55,292.65,339.76,320.40,400.24,480.08,358.89,438.42,517.95
2,168,114.04,22.44,252.01,299.94,347.86,325.23,406.19,487.14,363.83,445.78,527.72
5,1,114.04,22.44,118.26,136.55,154.85,158.18,185.57,212.97,154.98,183.77,212.56
5,2,114.04,22.44,173.41,203.99,234.56,238.49,282.78,327.08,238.88,283.58,328.27
5,3,114.04,22.44,207.81,246.65,285.48,291.27,347.06,402.86,288.31,347.08,405.84
5,4,114.04,22.44,227.95,274.33,320.71,328.21,393.29,458.38,323.86,395.00,466.15
5,5,114.04,22.44,240.29,295.41,350.52,351.99,425.24,498.49,360.89,440.28,519.68
5,6,114.04,22.44,251.34,313.14,374.93,366.63,446.81,527.00,383.66,468.81,553.95
5,9,114.04,22.44,274.37,352.17,429.98,399.39,496.24,593.08,443.14,537.38,631.61
5,12,114.04,22.44,292.15,375.94,459.73,424.31,529.76,635.22,475.52,578.24,680.96
5,18,114.04,22.44,308.08,397.22,486.36,455.57,579.13,702.69,516.09,629.47,742.86
5,24,114.04,22.44,319.27,408.71,498.14,479.56,608.80,738.04,534.56,657.05,779.55
