return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.12,22.27,68.67,80.64,92.62,90.16,109.99,129.81,106.86,127.21,147.57
2,2,114.12,22.27,101.20,118.98,136.76,128.91,159.98,191.06,162.28,192.61,222.93
2,3,114.12,22.27,120.60,142.53,164.47,153.22,192.70,232.18,189.36,226.86,264.36
2,4,114.12,22.27,133.42,159.25,185.08,171.58,218.45,265.31,211.56,255.56,299.56
2,5,114.12,22.27,143.84,172.99,202.14,182.75,233.44,284.12,227.23,275.90,324.57
2,6,114.12,22.27,153.19,184.72,216.24,190.55,243.90,297.26,242.00,294.74,347.48
2,9,114.12,22.27,166.47,202.23,237.99,208.18,269.14,330.11,264.91,326.72,388.53
2,12,114.12,22.27,175.67,213.07,250.46,222.52,288.01,353.50,280.07,346.82,413.57
2,18,114.12,22.27,186.15,225.49,264.83,237.10,306.55,376.00,299.27,373.14,447.02
2,24,114.12,22.27,190.00,230.72,271.44,244.81,317.24,389.67,314.30,393.62,472.94
2,48,114.12,22.27,203.36,248.38,293.41,273.28,349.65,426.02,326.52,410.23,493.94
2,72,114.12,22.27,208.22,254.54,300.86,279.20,355.20,431.20,342.46,424.71,506.95
2,96,114.12,22.27,210.74,257.53,304.32,282.39,358.65,434.92,348.58,430.31,512.03
2,120,114.12,22.27,215.23,262.56,309.89,291.24,371.28,451.31,364.67,449.82,534.96
2,144,114.12,22.27,217.05,264.89,312.74,299.17,384.15,469.14,372.26,458.10,543.93
2,168,114.12,22.27,221.87,269.50,317.13,298.56,384.03,469.51,369.71,455.72,541.73
5,1,114.12,22.27,105.55,129.05,152.55,148.43,178.28,208.14,165.61,191.57,217.53
5,2,114.12,22.27,156.48,190.80,225.12,219.77,270.55,321.33,251.86,293.15,334.44
5,3,114.12,22.27,188.34,231.65,274.95,267.97,337.16,406.34,301.35,358.33,415.32
5,4,114.12,22.27,212.29,264.10,315.91,306.71,390.56,474.40,342.81,412.56,482.31
5,5,114.12,22.27,232.21,293.38,354.56,330.28,425.99,521.70,372.47,452.03,531.59
5,6,114.12,22.27,248.40,314.86,381.32,346.89,453.56,560.22,399.88,487.38,574.89
5,9,114.12,22.27,274.50,354.07,433.65,386.76,515.56,644.37,449.04,558.00,666.96
5,12,114.12,22.27,288.84,371.97,455.10,415.39,553.49,691.58,478.67,597.94,717.20
5,18,114.12,22.27,305.02,394.17,483.31,441.87,587.93,733.99,516.80,647.65,778.50
5,24,114.12,22.27,312.95,409.84,506.73,458.48,612.19,765.90,548.38,691.21,834.04
5,48,114.12,22.27,338.99,444.22,549.45,503.36,662.89,822.43,579.93,743.32,906.70
5,72,114.12,22.27,347.20,454.94,562.68,510.36,666.98,823.60,594.25,752.34,910.42
5,96,114.12,22.27,351.00,459.30,567.59,513.24,672.28,831.33,601.50,758.78,916.07
5,120,114.12,22.27,357.58,466.83,576.07,530.90,697.26,863.62,625.81,784.67,943.54
5,144,114.12,22.27,360.52,471.22,581.92,550.28,729.14,908.01,636.30,794.47,952.64
5,168,114.12,22.27,365.30,476.43,587.57,553.29,739.12,924.94,637.13,799.44,961.75
