return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.20,22.25,73.73,87.42,101.10,87.95,106.86,125.76,116.03,138.31,160.60
2,2,114.20,22.25,109.50,129.04,148.57,133.85,164.62,195.40,171.92,206.14,240.35
2,3,114.20,22.25,131.41,155.05,178.70,162.66,202.27,241.88,204.49,250.31,296.13
2,4,114.20,22.25,146.89,173.60,200.31,184.73,232.30,279.86,225.78,277.91,330.03
2,5,114.20,22.25,157.80,187.04,216.29,200.42,253.39,306.36,241.50,298.44,355.37
2,6,114.20,22.25,165.59,197.06,228.53,210.38,266.07,321.76,263.58,326.97,390.35
2,9,114.20,22.25,179.04,216.56,254.08,232.07,296.49,360.92,288.75,361.77,434.79
2,12,114.20,22.25,186.06,226.99,267.92,241.31,308.81,376.31,310.81,389.10,467.40
2,18,114.20,22.25,194.49,237.76,281.04,255.91,327.68,399.46,337.55,422.19,506.83
2,24,114.20,22.25,197.94,243.56,289.19,266.14,341.04,415.94,348.49,438.05,527.60
2,48,114.20,22.25,207.06,256.49,305.92,298.84,377.29,455.73,367.61,464.01,560.41
2,72,114.20,22.25,213.41,263.41,313.41,308.06,386.75,465.43,380.67,476.86,573.04
2,96,114.20,22.25,216.84,267.48,318.13,316.69,395.98,475.26,385.26,480.57,575.89
2,120,114.20,22.25,222.81,274.30,325.80,324.42,405.89,487.37,394.21,490.72,587.23
2,144,114.20,22.25,226.78,278.40,330.01,332.73,417.25,501.76,406.81,506.01,605.21
2,168,114.20,22.25,230.91,283.07,335.23,331.16,416.84,502.51,408.39,509.00,609.61
5,1,114.20,22.25,115.86,138.76,161.66,145.38,177.50,209.63,182.94,220.75,258.56
5,2,114.20,22.25,169.79,203.95,238.12,225.90,275.84,325.77,273.81,333.88,393.95
5,3,114.20,22.25,204.25,246.11,287.96,279.27,341.67,404.08,337.41,423.22,509.03
5,4,114.20,22.25,229.42,277.89,326.35,322.30,396.04,469.79,379.22,480.31,581.40
5,5,114.20,22.25,248.08,302.01,355.94,353.42,437.16,520.89,410.59,525.11,639.63
5,6,114.20,22.25,262.79,321.83,380.86,372.66,463.72,554.79,451.36,579.77,708.18
5,9,114.20,22.25,294.01,371.70,449.38,419.40,529.55,639.71,505.92,658.09,810.26
5,12,114.20,22.25,309.76,397.40,485.05,439.70,560.51,681.33,543.78,701.42,859.07
5,18,114.20,22.25,325.44,418.62,511.81,466.66,596.19,725.73,589.50,752.42,915.35
5,24,114.20,22.25,335.24,435.49,535.75,487.23,626.32,765.41,615.34,792.03,968.73
5,48,114.20,22.25,355.07,466.65,578.24,533.45,677.96,822.47,654.14,851.26,1048.37
5,72,114.20,22.25,363.11,474.55,585.99,544.28,689.45,834.62,667.52,865.69,1063.86
5,96,114.20,22.25,368.51,480.01,591.51,555.89,699.67,843.46,672.01,865.78,1059.54
5,120,114.20,22.25,376.97,488.73,600.48,569.34,715.96,862.58,684.76,877.18,1069.60
5,144,114.20,22.25,381.71,492.42,603.14,585.28,735.90,886.52,705.17,898.41,1091.64
5,168,114.20,22.25,387.74,498.58,609.41,588.73,748.10,907.46,711.84,909.98,1108.13
10,1,114.20,22.25,142.26,176.59,210.93,181.53,230.74,279.94,224.33,283.16,341.98
10,2,114.20,22.25,208.12,261.00,313.88,282.36,357.38,432.41,337.05,434.62,532.19
10,3,114.20,22.25,250.68,316.31,381.95,349.05,442.88,536.71,419.05,567.58,716.11
10,4,114.20,22.25,282.70,359.98,437.26,401.52,514.04,626.56,474.77,654.08,833.38
10,5,114.20,22.25,306.50,393.62,480.73,442.27,572.79,703.30,517.26,724.13,930.99
10,6,114.20,22.25,326.26,423.09,519.92,469.18,613.02,756.86,570.87,801.53,1032.20
10,9,114.20,22.25,370.60,508.09,645.57,531.06,712.42,893.79,644.74,922.76,1200.78
10,12,114.20,22.25,391.48,552.40,713.31,560.76,765.11,969.45,691.78,973.31,1254.83
10,18,114.20,22.25,412.04,583.56,755.08,595.16,815.61,1036.06,747.96,1030.92,1313.88
10,24,114.20,22.25,426.05,613.57,801.09,624.25,863.48,1102.71,783.95,1095.03,1406.11
10,48,114.20,22.25,452.40,666.42,880.43,681.70,922.84,1163.98,835.82,1193.34,1550.86
10,72,114.20,22.25,461.24,673.46,885.68,693.70,935.33,1176.96,850.31,1210.28,1570.25
10,96,114.20,22.25,467.71,678.31,888.91,707.36,943.06,1178.77,856.99,1205.12,1553.26
10,120,114.20,22.25,477.44,686.37,895.31,723.49,962.62,1201.74,872.16,1214.33,1556.49
10,144,114.20,22.25,482.97,687.82,892.67,743.38,988.35,1233.32,895.36,1234.00,1572.64
10,168,114.20,22.25,490.22,693.77,897.32,752.35,1018.61,1284.88,906.79,1256.92,1607.04
25,1,114.20,22.25,171.28,229.27,287.26,220.25,306.38,392.52,266.40,372.21,478.01
25,2,114.20,22.25,250.55,342.83,435.12,339.93,470.42,600.90,398.47,583.86,769.25
25,3,114.20,22.25,301.62,418.19,534.77,415.69,581.89,748.09,490.10,792.97,1095.83
25,4,114.20,22.25,341.72,481.41,621.09,469.83,675.00,880.18,558.26,932.47,1306.68
25,5,114.20,22.25,370.84,530.62,690.39,518.20,761.90,1005.60,611.73,1049.68,1487.63
25,6,114.20,22.25,396.15,577.14,758.14,555.43,825.64,1095.86,680.33,1163.98,1647.64
25,9,114.20,22.25,451.39,731.47,1011.56,626.60,982.08,1337.57,770.74,1362.66,1954.57
25,12,114.20,22.25,471.30,814.38,1157.47,667.03,1076.74,1486.45,828.85,1414.54,2000.23
25,18,114.20,22.25,496.62,863.05,1229.47,706.82,1151.45,1596.08,896.69,1469.82,2042.94
25,24,114.20,22.25,512.26,920.22,1328.19,747.27,1232.30,1717.32,941.60,1579.12,2216.65
25,48,114.20,22.25,539.10,1018.30,1497.49,828.08,1296.52,1764.96,998.88,1756.10,2513.31
25,72,114.20,22.25,549.02,1020.92,1492.81,842.63,1309.62,1776.61,1016.53,1778.89,2541.24
25,96,114.20,22.25,557.40,1021.60,1485.80,861.26,1309.01,1756.75,1032.62,1761.96,2491.30
25,120,114.20,22.25,569.24,1024.66,1480.08,878.94,1330.96,1782.97,1051.79,1762.56,2473.32
25,144,114.20,22.25,577.97,1019.29,1460.61,900.71,1363.91,1827.12,1076.69,1769.77,2462.85
25,168,114.20,22.25,587.52,1022.44,1457.37,916.43,1432.44,1948.44,1093.40,1816.76,2540.12
50,1,114.20,22.25,188.61,272.20,355.80,241.94,369.26,496.58,287.53,446.52,605.50
50,2,114.20,22.25,275.69,411.47,547.25,369.83,562.13,754.43,424.76,712.96,1001.16
50,3,114.20,22.25,331.10,504.60,678.09,446.08,693.70,941.32,506.52,997.99,1489.46
50,4,114.20,22.25,375.99,586.29,796.59,493.73,803.63,1113.53,575.39,1192.01,1808.64
50,5,114.20,22.25,407.42,650.22,893.01,542.77,916.23,1289.69,630.35,1359.27,2088.19
50,6,114.20,22.25,435.22,713.83,992.44,586.39,1002.73,1419.06,707.66,1508.38,2309.09
50,9,114.20,22.25,487.90,944.16,1400.41,652.73,1214.33,1775.93,797.54,1787.36,2777.18
50,12,114.20,22.25,495.76,1071.41,1647.05,696.12,1353.61,2011.10,866.64,1830.98,2795.32
50,18,114.20,22.25,522.29,1137.88,1753.48,735.15,1451.22,2167.28,945.63,1872.61,2799.60
