return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,113.94,22.38,76.91,90.63,104.35,103.12,122.51,141.90,88.54,104.09,119.63
2,2,113.94,22.38,111.89,133.64,155.39,152.28,184.92,217.56,133.98,159.54,185.11
2,3,113.94,22.38,134.04,160.87,187.70,173.65,214.90,256.16,157.99,189.11,220.23
2,4,113.94,22.38,150.14,181.22,212.29,187.15,233.54,279.92,179.77,217.54,255.32
2,5,113.94,22.38,161.36,195.62,229.88,199.07,248.82,298.57,198.07,240.45,282.84
2,6,113.94,22.38,169.48,205.74,242.01,207.95,260.65,313.34,212.04,258.39,304.74
2,9,113.94,22.38,185.78,227.04,268.31,228.43,287.92,347.41,244.05,299.92,355.79
2,12,113.94,22.38,200.51,244.75,288.99,236.45,299.37,362.28,265.77,329.55,393.33
2,18,113.94,22.38,212.73,258.31,303.88,248.03,316.71,385.39,284.57,355.35,426.13
2,24,113.94,22.38,223.39,272.26,321.12,260.27,332.75,405.23,295.24,370.39,445.53
2,48,113.94,22.38,241.25,292.96,344.67,266.57,343.11,419.66,309.25,390.39,471.53
2,72,113.94,22.38,246.46,298.76,351.06,276.31,353.92,431.52,318.59,397.25,475.91
2,96,113.94,22.38,253.24,304.94,356.63,289.58,369.74,449.90,326.71,404.10,481.50
2,120,113.94,22.38,260.71,311.71,362.71,303.56,385.33,467.10,332.56,408.76,484.96
2,144,113.94,22.38,263.99,315.67,367.34,312.03,397.41,482.79,340.58,417.78,494.98
2,168,113.94,22.38,265.37,317.68,369.99,309.43,393.38,477.33,346.73,426.42,506.11
5,1,113.94,22.38,116.55,136.25,155.94,159.16,186.11,213.06,136.62,167.32,198.02
5,2,113.94,22.38,175.87,212.83,249.79,247.01,296.13,345.26,213.30,266.71,320.11
5,3,113.94,22.38,214.09,261.76,309.43,293.42,362.85,432.28,255.30,322.57,389.84
5,4,113.94,22.38,242.63,297.53,352.42,323.00,408.57,494.14,296.84,378.50,460.17
5,5,113.94,22.38,263.54,325.24,386.95,344.61,442.71,540.81,328.33,418.73,509.12
5,6,113.94,22.38,277.46,343.53,409.60,363.18,467.22,571.26,353.42,449.29,545.15
5,9,113.94,22.38,308.04,383.15,458.27,403.00,515.35,627.70,410.66,520.43,630.21
5,12,113.94,22.38,329.28,407.48,485.68,421.71,543.50,665.29,452.73,572.99,693.25
5,18,113.94,22.38,346.83,425.18,503.53,449.93,595.83,741.74,492.50,627.00,761.50
5,24,113.94,22.38,366.45,450.16,533.86,473.28,622.17,771.07,515.66,661.36,807.06
5,48,113.94,22.38,392.81,479.26,565.72,492.68,662.48,832.28,548.51,719.79,891.06
5,72,113.94,22.38,399.50,485.59,571.68,504.78,675.38,845.97,555.24,725.07,894.91
5,96,113.94,22.38,405.95,491.57,577.19,523.33,694.99,866.65,563.03,727.66,892.30
5,120,113.94,22.38,413.64,499.45,585.27,544.56,712.11,879.66,566.95,728.07,889.20
5,144,113.94,22.38,419.80,507.40,594.99,562.85,736.92,910.99,578.35,739.68,901.01
5,168,113.94,22.38,421.45,515.17,608.89,560.75,739.51,918.28,593.30,764.16,935.03
10,1,113.94,22.38,138.58,167.19,195.81,190.60,227.52,264.44,168.69,220.37,272.05
10,2,113.94,22.38,214.13,273.66,333.18,301.19,374.46,447.74,267.38,360.41,453.44
10,3,113.94,22.38,263.30,341.37,419.44,363.45,477.83,592.21,322.52,442.66,562.80
10,4,113.94,22.38,299.32,389.20,479.07,404.79,553.88,702.97,377.00,523.53,670.07
10,5,113.94,22.38,326.70,429.09,531.48,432.51,608.86,785.22,416.09,578.76,741.42
10,6,113.94,22.38,344.77,455.00,565.23,459.25,646.87,834.49,446.92,618.22,789.51
10,9,113.94,22.38,383.19,509.47,635.74,509.53,707.95,906.37,516.17,709.79,903.41
10,12,113.94,22.38,407.30,536.52,665.74,536.01,754.27,972.53,567.72,777.76,987.79
10,18,113.94,22.38,427.25,555.25,683.25,578.21,851.31,1124.41,621.60,857.87,1094.13
10,24,113.94,22.38,451.36,588.38,725.40,607.49,882.62,1157.74,652.85,911.74,1170.63
10,48,113.94,22.38,482.30,621.12,759.93,636.99,965.80,1294.61,702.76,1018.29,1333.82
10,72,113.94,22.38,489.54,626.21,762.88,652.01,977.65,1303.30,712.44,1025.50,1338.55
10,96,113.94,22.38,496.78,631.15,765.53,672.19,992.17,1312.15,721.53,1019.87,1318.20
10,120,113.94,22.38,506.58,640.54,774.50,697.65,1001.00,1304.35,725.08,1014.02,1302.97
10,144,113.94,22.38,515.31,652.18,789.05,721.34,1036.34,1351.33,738.46,1024.72,1310.98
10,168,113.94,22.38,518.41,671.85,825.29,723.41,1057.05,1390.69,762.05,1069.02,1376.00
25,1,113.94,22.38,157.28,207.17,257.07,219.21,279.06,338.92,204.70,303.58,402.46
25,2,113.94,22.38,249.00,361.62,474.25,348.63,479.14,609.65,328.74,513.09,697.45
25,3,113.94,22.38,310.52,459.37,608.21,421.12,645.90,870.69,398.91,643.66,888.40
25,4,113.94,22.38,353.17,524.93,696.69,472.25,779.55,1086.86,465.75,766.54,1067.33
25,5,113.94,22.38,386.84,585.19,783.54,503.21,874.60,1246.00,509.23,845.98,1182.72
25,6,113.94,22.38,409.50,624.05,838.60,540.09,938.14,1336.19,542.29,896.56,1250.83
25,9,113.94,22.38,452.51,701.06,949.61,598.42,1012.66,1426.89,614.19,1013.23,1412.26
25,12,113.94,22.38,477.80,728.65,979.51,631.67,1093.71,1555.74,667.26,1099.66,1532.07
25,18,113.94,22.38,499.31,745.90,992.48,686.22,1285.71,1885.20,734.48,1224.28,1714.09
25,24,113.94,22.38,525.55,790.38,1055.21,719.93,1318.51,1917.10,771.72,1313.75,1855.79
25,48,113.94,22.38,561.52,824.61,1087.69,751.13,1499.69,2248.25,841.66,1521.18,2200.70
25,72,113.94,22.38,569.45,825.81,1082.17,775.48,1504.75,2234.03,865.95,1536.91,2207.88
25,96,113.94,22.38,581.46,828.14,1074.81,799.67,1496.67,2193.68,884.77,1510.55,2136.34
25,120,113.94,22.38,598.55,840.52,1082.50,835.40,1476.60,2117.80,892.98,1490.46,2087.93
25,144,113.94,22.38,611.52,858.30,1105.08,861.88,1528.17,2194.46,910.34,1494.68,2079.03
25,168,113.94,22.38,613.39,905.24,1197.09,868.84,1598.11,2327.38,946.72,1580.71,2214.71
50,1,113.94,22.38,164.23,237.47,310.72,232.20,316.74,401.29,225.02,379.61,534.21
50,2,113.94,22.38,261.91,435.98,610.04,366.77,561.12,755.48,362.63,657.76,952.88
50,3,113.94,22.38,330.03,561.49,792.95,434.61,789.45,1144.29,439.77,838.99,1238.20
50,4,113.94,22.38,374.81,642.29,909.76,483.06,983.81,1484.55,510.00,1002.98,1495.95
50,5,113.94,22.38,410.46,722.11,1033.77,508.25,1121.95,1735.64,550.47,1105.11,1659.76
50,6,113.94,22.38,435.24,773.62,1112.00,550.49,1212.81,1875.12,580.43,1163.10,1745.76
50,9,113.94,22.38,476.34,870.59,1264.85,611.98,1293.34,1974.69,643.18,1296.18,1949.18
50,12,113.94,22.38,501.32,895.67,1290.02,644.25,1411.73,2179.22,688.71,1394.41,2100.12
50,18,113.94,22.38,523.73,909.13,1294.53,691.57,1714.26,2736.96,759.24,1562.86,2366.49
50,24,113.94,22.38,548.51,962.85,1377.18,727.80,1742.14,2756.48,794.20,1689.33,2584.46
50,48,113.94,22.38,588.67,995.29,1401.91,735.34,2043.90,3352.46,866.61,2012.96,3159.31
50,72,113.94,22.38,597.80,991.53,1385.27,774.97,2037.32,3299.68,911.48,2042.01,3172.53
50,96,113.94,22.38,616.65,990.77,1364.89,809.94,1993.63,3177.32,949.03,1988.94,3028.86
50,120,113.94,22.38,642.61,1006.34,1370.07,864.58,1931.63,2998.68,967.73,1951.50,2935.27
50,144,113.94,22.38,659.26,1029.93,1400.61,888.81,1997.73,3106.65,991.09,1944.97,2898.85
50,168,113.94,22.38,654.66,1108.21,1561.75,891.08,2132.98,3374.87,1035.49,2079.35,3123.22
100,1,113.94,22.38,165.36,268.10,370.85,238.59,353.68,468.78,236.41,469.75,703.08
100,2,113.94,22.38,261.05,518.45,775.86,369.54,646.35,923.15,378.82,834.71,1290.60
100,3,113.94,22.38,331.95,677.08,1022.21,416.84,950.09,1483.33,455.26,1083.18,1711.10
100,4,113.94,22.38,375.84,775.01,1174.18,446.71,1224.03,2001.34,520.46,1298.84,2077.23
100,5,113.94,22.38,409.69,878.89,1348.09,453.09,1419.91,2386.73,549.87,1428.47,2307.08
100,6,113.94,22.38,434.57,946.12,1457.68,496.02,1547.40,2598.77,571.96,1492.09,2412.22
100,9,113.94,22.38,467.76,1066.16,1664.55,560.25,1628.46,2696.67,614.94,1637.58,2660.21
100,12,113.94,22.38,492.45,1085.42,1678.40,581.54,1797.02,3012.50,645.19,1744.52,2843.86
100,18,113.94,22.38,516.54,1092.20,1667.86,590.21,2256.99,3923.78,709.42,1968.18,3226.94
100,24,113.94,22.38,536.92,1155.82,1774.71,631.12,2271.75,3912.38,731.87,2143.20,3554.52
100,48,113.94,22.38,582.89,1183.37,1783.84,569.11,2752.78,4936.44,780.29,2631.07,4481.85
100,72,113.94,22.38,594.61,1172.57,1750.52,637.27,2725.78,4814.29,855.17,2682.27,4509.37
100,96,113.94,22.38,623.68,1167.59,1711.51,699.73,2622.16,4544.59,928.67,2588.65,4248.62
100,120,113.94,22.38,661.40,1187.26,1713.13,793.99,2492.88,4191.77,968.04,2525.77,4083.50
100,144,113.94,22.38,681.91,1217.89,1753.87,810.88,2575.86,4340.84,1002.80,2501.06,3999.32
100,168,113.94,22.38,662.32,1338.89,2015.46,789.06,2811.51,4833.96,1049.46,2704.19,4358.92
