return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.34,22.38,78.16,92.66,107.16,96.96,112.50,128.05,101.34,122.88,144.42
2,2,114.34,22.38,118.90,140.73,162.56,144.01,169.80,195.58,151.57,185.31,219.04
2,3,114.34,22.38,138.48,165.77,193.06,170.62,203.76,236.90,189.86,232.61,275.36
2,4,114.34,22.38,151.92,182.41,212.90,194.51,232.37,270.23,216.35,263.69,311.04
2,5,114.34,22.38,163.96,197.14,230.33,210.55,252.50,294.46,236.81,288.38,339.95
2,6,114.34,22.38,173.19,208.61,244.03,221.16,266.84,312.52,249.84,304.94,360.04
2,9,114.34,22.38,193.90,235.26,276.61,248.04,301.06,354.07,289.09,354.27,419.45
2,12,114.34,22.38,203.19,246.53,289.87,264.73,322.82,380.90,306.67,377.52,448.37
2,18,114.34,22.38,218.35,264.59,310.84,278.15,341.70,405.24,328.08,409.63,491.17
2,24,114.34,22.38,227.39,276.10,324.81,290.82,356.78,422.74,342.39,429.34,516.29
2,48,114.34,22.38,246.09,298.50,350.90,311.83,382.52,453.20,366.29,464.70,563.12
2,72,114.34,22.38,258.97,310.73,362.48,319.32,389.51,459.70,365.87,458.33,550.79
2,96,114.34,22.38,267.66,320.22,372.78,330.55,398.32,466.09,377.96,471.64,565.32
2,120,114.34,22.38,270.13,323.10,376.07,339.40,408.11,476.82,380.84,476.38,571.93
2,144,114.34,22.38,272.40,325.97,379.55,349.27,422.39,495.51,382.52,479.87,577.22
2,168,114.34,22.38,273.39,327.94,382.49,349.86,424.52,499.17,384.25,483.76,583.27
5,1,114.34,22.38,120.96,145.58,170.21,144.51,168.77,193.02,166.34,212.91,259.48
5,2,114.34,22.38,184.31,220.64,256.96,222.11,264.29,306.48,250.16,330.28,410.39
5,3,114.34,22.38,220.28,266.49,312.70,270.50,327.11,383.72,315.08,410.89,506.70
5,4,114.34,22.38,244.28,297.41,350.54,308.03,372.78,437.53,357.54,463.42,569.30
5,5,114.34,22.38,264.34,321.63,378.92,335.68,407.36,479.04,391.15,505.60,620.05
5,6,114.34,22.38,280.18,341.11,402.04,356.05,434.45,512.85,415.81,538.90,662.00
5,9,114.34,22.38,318.83,391.15,463.47,404.41,494.09,583.77,484.57,624.21,763.86
5,12,114.34,22.38,334.27,410.76,487.25,435.58,534.43,633.27,518.04,667.53,817.03
5,18,114.34,22.38,358.13,438.52,518.91,463.89,572.24,680.60,567.53,739.09,910.66
5,24,114.34,22.38,374.48,459.12,543.75,484.69,599.62,714.55,597.44,780.37,963.29
5,48,114.34,22.38,403.79,496.59,589.39,519.32,649.37,779.41,645.05,869.39,1093.73
5,72,114.34,22.38,415.93,505.75,595.57,527.79,658.58,789.37,642.58,847.72,1052.86
5,96,114.34,22.38,426.91,517.08,607.25,536.40,661.07,785.75,657.62,863.14,1068.66
5,120,114.34,22.38,429.97,524.94,619.91,548.40,672.73,797.05,665.31,874.49,1083.67
5,144,114.34,22.38,433.45,529.88,626.31,569.78,704.13,838.49,673.17,887.46,1101.76
5,168,114.34,22.38,438.97,541.16,643.34,577.14,719.50,861.85,683.10,911.29,1139.49
10,1,114.34,22.38,146.76,186.41,226.06,173.38,207.96,242.54,209.48,294.83,380.17
10,2,114.34,22.38,224.33,280.39,336.44,269.66,333.33,397.01,312.82,473.55,634.27
10,3,114.34,22.38,270.71,342.95,415.19,331.81,420.76,509.70,394.35,580.38,766.40
10,4,114.34,22.38,302.33,386.62,470.91,377.36,479.55,581.75,449.61,652.34,855.08
10,5,114.34,22.38,326.97,417.17,507.37,411.79,525.72,639.66,492.45,708.80,925.14
10,6,114.34,22.38,346.59,442.47,538.35,437.79,563.61,689.43,525.70,758.68,991.66
10,9,114.34,22.38,396.52,512.37,628.22,498.34,642.18,786.03,612.41,869.06,1125.71
10,12,114.34,22.38,416.03,538.88,661.72,537.80,697.70,857.59,654.38,929.35,1204.31
10,18,114.34,22.38,444.89,572.53,700.18,574.70,752.33,929.96,717.74,1038.76,1359.78
10,24,114.34,22.38,465.74,600.60,735.47,602.12,790.91,979.70,757.70,1100.10,1442.50
10,48,114.34,22.38,501.65,651.53,801.41,647.48,867.23,1086.98,821.54,1252.92,1684.29
10,72,114.34,22.38,513.90,655.65,797.40,658.11,879.22,1100.33,823.99,1215.26,1606.54
10,96,114.34,22.38,525.30,666.10,806.89,666.89,873.16,1079.43,840.67,1226.75,1612.82
10,120,114.34,22.38,529.71,683.94,838.17,680.71,883.95,1087.18,850.68,1244.63,1638.59
10,144,114.34,22.38,533.76,691.13,848.50,708.35,931.11,1153.86,861.58,1268.96,1676.34
10,168,114.34,22.38,544.48,714.92,885.35,723.12,964.23,1205.34,882.09,1324.12,1766.14
25,1,114.34,22.38,170.46,245.68,320.89,204.44,259.82,315.21,252.41,433.33,614.25
25,2,114.34,22.38,264.43,364.69,464.96,318.56,428.72,538.89,357.09,735.30,1113.51
25,3,114.34,22.38,321.34,452.33,583.31,393.48,554.73,715.99,455.22,878.97,1302.72
25,4,114.34,22.38,362.46,516.79,671.13,446.00,632.53,819.07,529.81,983.61,1437.41
25,5,114.34,22.38,391.50,555.23,718.96,485.53,696.12,906.71,584.95,1061.42,1537.90
25,6,114.34,22.38,414.40,588.50,762.60,515.01,750.92,986.83,628.26,1141.56,1654.85
25,9,114.34,22.38,474.92,689.65,904.38,584.89,856.12,1127.34,734.27,1281.90,1829.53
25,12,114.34,22.38,499.13,726.80,954.47,630.04,934.76,1239.48,779.06,1368.83,1958.61
25,18,114.34,22.38,533.07,766.89,1000.70,671.06,1016.78,1362.51,839.75,1545.33,2250.90
25,24,114.34,22.38,557.87,806.42,1054.97,708.63,1074.00,1439.37,888.17,1641.31,2394.46
25,48,114.34,22.38,599.34,879.33,1159.32,765.56,1200.43,1635.29,959.42,1926.62,2893.83
25,72,114.34,22.38,615.43,872.53,1129.64,782.56,1218.03,1653.50,984.88,1858.45,2732.02
25,96,114.34,22.38,626.72,878.72,1130.71,799.93,1194.15,1588.37,1007.98,1853.51,2699.04
25,120,114.34,22.38,630.32,919.26,1208.20,816.70,1200.35,1583.99,1016.86,1883.30,2749.74
25,144,114.34,22.38,633.88,930.62,1227.36,846.76,1274.00,1701.24,1025.25,1931.32,2837.39
25,168,114.34,22.38,652.73,980.23,1307.74,872.36,1344.14,1815.91,1060.50,2062.09,3063.68
50,1,114.34,22.38,179.42,295.96,412.50,222.80,300.05,377.31,266.75,569.26,871.76
50,2,114.34,22.38,284.23,434.29,584.36,344.60,505.88,667.16,335.14,1011.67,1688.20
50,3,114.34,22.38,346.09,543.82,741.55,423.81,666.82,909.84,442.74,1183.59,1924.44
50,4,114.34,22.38,393.26,627.77,862.29,478.48,760.69,1042.91,534.30,1320.07,2105.84
50,5,114.34,22.38,424.56,671.84,919.13,518.42,839.52,1160.61,599.53,1416.08,2232.64
50,6,114.34,22.38,448.57,711.49,974.40,546.79,909.69,1272.59,647.75,1528.05,2408.36
50,9,114.34,22.38,512.74,841.13,1169.52,618.24,1036.76,1455.27,767.24,1685.95,2604.66
50,12,114.34,22.38,539.71,887.82,1235.94,662.82,1135.93,1609.04,805.30,1797.15,2789.00
50,18,114.34,22.38,576.77,931.61,1286.46,699.89,1243.64,1787.38,839.10,2042.31,3245.53
50,24,114.34,22.38,602.64,981.37,1360.11,745.39,1318.65,1891.90,887.72,2172.97,3458.22
50,48,114.34,22.38,644.87,1074.97,1505.06,804.93,1497.60,2190.26,936.09,2612.05,4288.02
50,72,114.34,22.38,668.07,1055.95,1443.84,829.45,1521.37,2213.29,999.96,2510.48,4021.01
50,96,114.34,22.38,679.43,1056.14,1432.84,862.66,1477.57,2092.47,1036.45,2479.88,3923.32
50,120,114.34,22.38,677.98,1122.63,1567.28,883.14,1476.98,2070.82,1039.36,2522.18,4005.00
50,144,114.34,22.38,679.81,1138.30,1596.79,908.75,1576.24,2243.73,1036.54,2597.81,4159.09
50,168,114.34,22.38,703.90,1216.50,1729.09,940.41,1687.81,2435.20,1073.95,2825.42,4576.89
100,1,114.34,22.38,179.12,351.91,524.70,236.70,341.53,446.37,255.09,740.61,1226.13
100,2,114.34,22.38,293.69,509.95,726.22,360.33,588.32,816.31,227.16,1382.76,2538.36
100,3,114.34,22.38,357.15,644.41,931.67,437.62,790.06,1142.51,344.13,1580.68,2817.23
100,4,114.34,22.38,408.54,751.79,1095.05,491.26,901.78,1312.30,455.36,1756.98,3058.60
100,5,114.34,22.38,441.27,801.11,1160.96,527.96,997.99,1468.03,532.59,1872.75,3212.91
100,6,114.34,22.38,465.13,847.49,1229.86,551.03,1086.22,1621.40,580.71,2027.30,3473.88
100,9,114.34,22.38,527.78,1010.71,1493.63,618.79,1236.95,1855.11,716.78,2194.14,3671.50
100,12,114.34,22.38,556.47,1068.53,1580.58,657.45,1359.81,2062.17,737.35,2333.92,3930.49
100,18,114.34,22.38,596.45,1114.76,1633.08,682.44,1498.47,2314.49,710.49,2668.71,4626.92
100,24,114.34,22.38,621.31,1176.38,1731.45,735.17,1595.21,2455.25,750.46,2843.79,4937.12
100,48,114.34,22.38,660.00,1294.95,1929.90,786.80,1842.72,2898.64,725.08,3503.42,6281.77
100,72,114.34,22.38,695.56,1259.50,1823.44,821.20,1874.83,2928.45,856.79,3355.81,5854.84
100,96,114.34,22.38,707.87,1250.78,1793.69,882.01,1803.91,2725.81,922.30,3282.00,5641.71
100,120,114.34,22.38,694.64,1352.54,2010.44,908.76,1792.83,2676.90,912.10,3340.98,5769.86
100,144,114.34,22.38,693.07,1373.77,2054.46,922.16,1923.74,2925.31,883.70,3456.36,6029.02
100,168,114.34,22.38,719.14,1490.51,2261.88,954.19,2091.82,3229.44,899.71,3832.34,6764.98
