return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.23,22.39,82.97,96.52,110.07,101.49,117.73,133.97,119.83,140.12,160.42
2,2,114.23,22.39,121.43,141.71,161.99,151.88,177.99,204.10,173.25,209.71,246.18
2,3,114.23,22.39,146.05,171.72,197.38,190.15,224.70,259.25,215.56,260.10,304.64
2,4,114.23,22.39,162.82,193.14,223.47,219.44,260.89,302.34,255.60,306.87,358.15
2,5,114.23,22.39,175.39,209.55,243.72,239.49,284.82,330.16,280.86,337.92,394.99
2,6,114.23,22.39,186.22,222.95,259.68,253.45,301.88,350.30,298.28,359.45,420.62
2,9,114.23,22.39,206.41,248.28,290.14,280.68,337.99,395.31,340.94,410.72,480.49
2,12,114.23,22.39,215.68,259.49,303.30,296.50,361.64,426.78,362.67,440.21,517.75
2,18,114.23,22.39,228.02,274.06,320.09,306.14,376.15,446.16,402.13,492.61,583.08
2,24,114.23,22.39,239.19,287.49,335.79,323.19,394.63,466.06,408.21,502.46,596.72
2,48,114.23,22.39,269.76,321.44,373.13,345.18,421.62,498.06,412.41,512.29,612.18
2,72,114.23,22.39,290.16,343.77,397.38,352.74,428.15,503.55,420.95,521.29,621.64
2,96,114.23,22.39,304.77,360.91,417.06,369.42,444.11,518.80,438.31,538.68,639.06
2,120,114.23,22.39,314.72,371.72,428.73,380.74,456.97,533.20,448.16,549.77,651.38
2,144,114.23,22.39,317.02,372.79,428.55,396.10,476.03,555.96,458.24,564.17,670.11
2,168,114.23,22.39,324.61,381.12,437.63,400.95,482.18,563.41,463.23,572.32,681.40
5,1,114.23,22.39,123.90,146.71,169.52,150.68,173.95,197.22,178.65,210.33,242.01
5,2,114.23,22.39,183.22,219.53,255.83,229.70,267.73,305.77,273.17,328.46,383.74
5,3,114.23,22.39,224.94,272.00,319.07,292.06,339.80,387.55,340.83,410.84,480.86
5,4,114.23,22.39,255.77,314.36,372.95,340.27,395.18,450.08,401.37,479.39,557.42
5,5,114.23,22.39,280.32,348.50,416.68,370.94,429.05,487.16,443.76,529.97,616.18
5,6,114.23,22.39,299.17,372.65,446.14,393.20,454.13,515.06,473.46,565.62,657.78
5,9,114.23,22.39,335.49,420.65,505.81,443.00,515.53,588.06,541.50,643.80,746.10
5,12,114.23,22.39,350.52,440.63,530.73,479.28,563.55,647.82,585.45,701.31,817.17
5,18,114.23,22.39,369.67,464.69,559.72,504.85,603.95,703.06,656.98,784.24,911.49
5,24,114.23,22.39,387.83,486.52,585.20,531.20,638.49,745.78,676.62,818.64,960.66
5,48,114.23,22.39,428.14,532.89,637.65,571.48,700.87,830.26,705.79,893.54,1081.29
5,72,114.23,22.39,454.62,558.23,661.84,576.69,708.09,839.48,715.40,905.87,1096.34
5,96,114.23,22.39,475.86,580.09,684.31,595.00,722.14,849.28,732.82,922.74,1112.66
5,120,114.23,22.39,488.74,594.32,699.91,609.56,738.08,866.61,746.61,935.69,1124.77
5,144,114.23,22.39,486.47,594.23,702.00,633.88,766.82,899.76,765.55,961.44,1157.34
5,168,114.23,22.39,497.07,604.85,712.63,643.28,782.04,920.80,779.49,987.85,1196.20
10,1,114.23,22.39,149.05,184.33,219.60,179.55,210.54,241.53,212.28,261.51,310.74
10,2,114.23,22.39,222.50,280.66,338.81,275.06,327.70,380.33,325.86,418.80,511.75
10,3,114.23,22.39,275.61,352.32,429.03,350.19,413.67,477.15,409.83,525.35,640.88
10,4,114.23,22.39,316.67,415.48,514.29,407.74,478.55,549.37,483.00,604.70,726.41
10,5,114.23,22.39,349.82,467.25,584.68,443.06,516.22,589.39,535.41,668.07,800.73
10,6,114.23,22.39,374.14,500.44,626.73,468.83,545.01,621.19,572.16,712.87,853.59
10,9,114.23,22.39,421.93,569.61,717.30,529.68,623.98,718.28,654.92,804.88,954.84
10,12,114.23,22.39,440.65,598.69,756.73,576.79,691.89,806.99,711.75,885.50,1059.25
10,18,114.23,22.39,464.38,631.27,798.16,613.78,759.30,904.83,797.54,982.88,1168.22
10,24,114.23,22.39,487.08,659.53,831.99,650.49,809.60,968.71,828.69,1046.88,1265.07
10,48,114.23,22.39,533.10,715.31,897.53,708.89,914.57,1120.25,886.38,1213.96,1541.55
10,72,114.23,22.39,561.93,736.17,910.41,714.14,926.88,1139.62,896.34,1233.47,1570.60
10,96,114.23,22.39,585.25,756.45,927.66,734.01,934.24,1134.47,915.39,1245.10,1574.81
10,120,114.23,22.39,600.09,773.67,947.26,749.40,950.31,1151.22,931.32,1255.27,1579.21
10,144,114.23,22.39,596.02,779.06,962.10,777.92,984.91,1191.90,953.98,1289.15,1624.32
10,168,114.23,22.39,608.28,789.55,970.82,791.94,1011.60,1231.26,974.70,1339.50,1704.29
25,1,114.23,22.39,174.78,237.51,300.25,209.92,256.06,302.21,240.57,332.09,423.60
25,2,114.23,22.39,264.12,370.90,477.68,320.26,404.08,487.91,353.34,548.32,743.30
25,3,114.23,22.39,329.67,473.00,616.33,406.77,504.43,602.08,455.69,689.26,922.83
25,4,114.23,22.39,381.96,573.24,764.53,471.48,577.99,684.50,546.13,776.89,1007.66
25,5,114.23,22.39,424.43,656.71,888.98,510.01,617.72,725.43,608.68,856.11,1103.54
25,6,114.23,22.39,455.41,704.07,952.73,537.34,649.66,761.97,652.44,912.16,1171.88
25,9,114.23,22.39,516.44,809.74,1103.05,602.19,751.45,900.71,752.41,1016.44,1280.47
25,12,114.23,22.39,537.63,855.79,1173.94,652.62,848.20,1043.77,818.00,1131.98,1445.95
25,18,114.23,22.39,566.34,902.56,1238.79,699.18,960.90,1222.61,909.23,1240.37,1571.51
25,24,114.23,22.39,593.93,939.96,1285.99,756.29,1037.47,1318.65,951.04,1358.76,1766.48
25,48,114.23,22.39,644.95,1008.89,1372.84,839.57,1222.53,1605.50,1042.64,1717.32,2391.99
25,72,114.23,22.39,677.12,1012.39,1347.67,845.84,1248.35,1650.86,1048.03,1754.55,2461.06
25,96,114.23,22.39,700.40,1022.61,1344.82,873.45,1239.05,1604.65,1078.01,1750.88,2423.75
25,120,114.23,22.39,717.16,1044.66,1372.17,888.24,1252.39,1616.54,1098.17,1750.47,2402.76
25,144,114.23,22.39,709.39,1067.56,1425.73,918.00,1293.47,1668.94,1119.84,1795.14,2470.43
25,168,114.23,22.39,724.25,1074.95,1425.65,938.06,1342.54,1747.02,1143.58,1895.44,2647.30
50,1,114.23,22.39,188.05,281.50,374.96,227.67,289.33,350.99,249.51,389.06,528.61
50,2,114.23,22.39,286.24,448.71,611.17,344.19,461.21,578.23,340.72,656.88,973.04
50,3,114.23,22.39,358.29,578.82,799.35,436.02,569.94,703.85,453.76,826.46,1199.16
50,4,114.23,22.39,415.33,716.64,1017.96,503.22,647.72,792.22,559.96,915.45,1270.94
50,5,114.23,22.39,461.53,832.64,1203.74,542.74,687.24,831.74,628.30,1006.09,1383.89
50,6,114.23,22.39,496.87,892.96,1289.05,569.69,720.56,871.43,675.93,1070.18,1464.43
50,9,114.23,22.39,564.91,1034.93,1504.95,631.25,839.58,1047.91,788.79,1179.40,1570.02
50,12,114.23,22.39,584.64,1098.96,1613.28,676.81,960.08,1243.36,853.92,1325.30,1796.67
50,18,114.23,22.39,615.69,1159.47,1703.24,723.50,1114.38,1505.26,942.78,1436.21,1929.64
50,24,114.23,22.39,646.12,1204.29,1762.46,798.36,1215.35,1632.34,984.38,1608.38,2232.37
50,48,114.23,22.39,698.68,1283.78,1868.88,894.90,1481.98,2069.06,1076.40,2177.88,3279.35
50,72,114.23,22.39,736.61,1262.28,1787.96,900.93,1524.26,2147.59,1071.06,2237.02,3402.99
50,96,114.23,22.39,759.26,1256.98,1754.69,941.23,1495.14,2049.06,1120.12,2213.14,3306.16
50,120,114.23,22.39,776.76,1283.56,1790.36,954.85,1503.87,2052.90,1147.05,2197.68,3248.32
50,144,114.23,22.39,762.30,1329.93,1897.55,982.52,1548.85,2115.19,1162.97,2250.54,3338.11
50,168,114.23,22.39,780.38,1331.99,1883.60,1005.37,1621.44,2237.51,1178.27,2407.22,3636.17
