return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,113.89,22.25,64.10,79.57,95.03,84.85,103.12,121.38,101.54,120.25,138.96
2,2,113.89,22.25,96.59,119.93,143.27,125.71,156.12,186.52,159.14,190.10,221.06
2,3,113.89,22.25,117.31,145.55,173.79,147.64,186.65,225.66,196.93,235.21,273.49
2,4,113.89,22.25,132.45,165.04,197.62,161.89,205.80,249.72,219.41,263.83,308.24
2,5,113.89,22.25,145.61,182.02,218.42,173.23,221.67,270.11,236.88,287.42,337.97
2,6,113.89,22.25,155.36,195.00,234.64,179.53,230.99,282.45,254.11,309.72,365.32
2,9,113.89,22.25,168.62,212.51,256.39,198.95,257.19,315.44,288.76,353.69,418.61
2,12,113.89,22.25,182.31,229.78,277.26,216.15,280.75,345.36,312.54,385.52,458.49
2,18,113.89,22.25,196.86,250.07,303.28,244.70,317.90,391.10,346.79,431.00,515.22
2,24,113.89,22.25,203.65,259.74,315.83,256.61,332.99,409.38,359.94,449.58,539.23
2,48,113.89,22.25,225.21,287.62,350.03,270.49,352.86,435.23,372.07,466.46,560.85
2,72,113.89,22.25,236.28,299.99,363.69,279.10,362.47,445.84,382.59,477.43,572.26
2,96,113.89,22.25,247.47,312.67,377.88,288.03,374.57,461.12,388.31,484.21,580.11
2,120,113.89,22.25,254.32,319.95,385.58,293.16,382.15,471.15,397.49,490.88,584.28
2,144,113.89,22.25,261.90,329.77,397.65,298.29,387.29,476.29,399.48,493.04,586.60
2,168,113.89,22.25,262.46,331.12,399.79,299.23,388.17,477.11,401.20,496.17,591.15
5,1,113.89,22.25,110.33,140.17,170.02,140.51,172.22,203.93,157.82,189.68,221.54
5,2,113.89,22.25,165.50,211.39,257.28,217.22,274.52,331.83,251.10,303.10,355.09
5,3,113.89,22.25,201.51,259.36,317.20,264.50,343.38,422.26,312.07,377.86,443.65
5,4,113.89,22.25,229.39,296.71,364.03,292.54,384.60,476.65,353.91,434.80,515.69
5,5,113.89,22.25,253.74,329.21,404.67,316.76,421.17,525.58,389.90,485.34,580.78
5,6,113.89,22.25,272.42,356.31,440.20,331.51,447.54,563.58,421.65,525.95,630.25
5,9,113.89,22.25,298.64,396.52,494.41,370.78,509.85,648.92,486.26,609.75,733.25
5,12,113.89,22.25,322.20,426.16,530.12,406.97,558.54,710.11,533.62,672.73,811.84
5,18,113.89,22.25,351.88,465.71,579.53,460.30,631.46,802.63,596.84,751.70,906.57
5,24,113.89,22.25,367.44,488.09,608.75,482.47,659.78,837.09,623.61,789.12,954.63
5,48,113.89,22.25,404.14,527.46,650.77,514.13,708.13,902.13,654.23,846.04,1037.86
5,72,113.89,22.25,419.13,539.09,659.05,528.00,720.56,913.12,667.98,859.48,1050.98
5,96,113.89,22.25,432.14,550.16,668.19,545.02,741.82,938.62,674.71,869.74,1064.76
5,120,113.89,22.25,443.00,559.84,676.68,554.50,759.62,964.73,679.14,868.12,1057.10
5,144,113.89,22.25,455.41,571.86,688.30,560.81,764.66,968.51,681.26,871.02,1060.78
5,168,113.89,22.25,458.32,577.91,697.50,562.90,767.05,971.19,687.37,882.29,1077.22
10,1,113.89,22.25,139.57,191.69,243.80,175.77,225.33,274.90,192.44,242.44,292.44
10,2,113.89,22.25,208.65,290.59,372.53,275.94,372.57,469.20,306.72,388.73,470.73
10,3,113.89,22.25,255.21,360.71,466.21,339.83,481.50,623.18,382.83,487.61,592.39
10,4,113.89,22.25,291.09,414.58,538.07,376.49,546.53,716.56,438.76,571.60,704.45
10,5,113.89,22.25,322.54,461.44,600.33,408.41,606.94,805.47,487.47,648.65,809.83
10,6,113.89,22.25,346.51,503.11,659.70,428.31,657.25,886.20,527.71,703.39,879.07
10,9,113.89,22.25,382.40,571.44,760.48,481.29,764.90,1048.52,612.99,822.07,1031.16
10,12,113.89,22.25,410.93,610.44,809.94,528.65,836.59,1144.52,675.08,911.35,1147.61
10,18,113.89,22.25,447.14,665.44,883.74,599.40,940.55,1281.69,752.13,1011.93,1271.72
10,24,113.89,22.25,468.27,702.31,936.35,629.20,979.28,1329.36,786.69,1065.65,1344.61
10,48,113.89,22.25,509.41,741.11,972.80,672.32,1059.76,1447.20,836.22,1176.93,1517.63
10,72,113.89,22.25,526.31,744.74,963.16,691.21,1069.80,1448.40,853.67,1190.79,1527.91
10,96,113.89,22.25,539.31,747.55,955.79,711.58,1096.06,1480.55,859.52,1206.61,1553.70
10,120,113.89,22.25,552.22,756.60,960.99,721.99,1127.44,1532.90,862.90,1195.56,1528.21
10,144,113.89,22.25,565.75,766.33,966.90,730.32,1130.23,1530.14,865.07,1199.72,1534.38
10,168,113.89,22.25,569.78,779.35,988.92,734.10,1135.71,1537.32,874.85,1221.40,1567.96
25,1,113.89,22.25,166.94,273.45,379.95,213.38,302.18,390.97,227.24,317.99,408.74
25,2,113.89,22.25,246.58,418.50,590.42,335.10,524.48,713.87,359.98,511.03,662.08
25,3,113.89,22.25,303.30,528.72,754.14,410.43,708.23,1006.04,452.81,646.56,840.32
