return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.20,22.36,82.43,95.34,108.25,97.07,115.24,133.42,115.92,137.60,159.28
2,2,114.20,22.36,123.18,142.73,162.27,149.51,180.36,211.20,174.48,212.39,250.31
2,3,114.20,22.36,145.60,170.05,194.50,189.09,230.56,272.02,221.28,268.36,315.45
2,4,114.20,22.36,163.01,191.86,220.70,216.28,265.69,315.10,254.90,308.08,361.25
2,5,114.20,22.36,179.54,212.14,244.75,235.50,289.26,343.02,277.55,335.32,393.09
2,6,114.20,22.36,191.43,226.86,262.29,247.17,304.34,361.51,294.52,355.82,417.11
2,9,114.20,22.36,210.15,250.97,291.79,271.14,337.21,403.28,331.11,401.08,471.05
2,12,114.20,22.36,221.27,263.97,306.67,288.31,361.81,435.32,353.72,431.21,508.70
2,18,114.20,22.36,234.13,280.05,325.97,303.76,381.82,459.87,390.93,480.58,570.23
2,24,114.20,22.36,243.75,292.38,341.02,320.29,403.55,486.80,403.32,497.95,592.58
2,48,114.20,22.36,268.98,323.27,377.56,346.72,433.24,519.76,418.69,521.12,623.56
2,72,114.20,22.36,284.36,339.00,393.65,353.07,438.51,523.95,425.19,527.55,629.92
2,96,114.20,22.36,292.81,346.99,401.16,365.63,449.46,533.29,430.78,531.76,632.73
2,120,114.20,22.36,301.89,356.88,411.87,376.98,461.86,546.73,437.12,540.06,643.00
2,144,114.20,22.36,304.72,359.65,414.58,392.19,482.64,573.08,446.44,551.90,657.36
2,168,114.20,22.36,310.98,367.33,423.69,395.05,487.13,579.21,450.42,556.36,662.30
5,1,114.20,22.36,121.29,141.19,161.08,151.89,182.08,212.26,178.85,209.54,240.23
5,2,114.20,22.36,182.85,214.71,246.58,239.70,286.10,332.50,279.82,332.60,385.38
5,3,114.20,22.36,220.41,261.84,303.27,308.80,368.34,427.88,355.05,424.07,493.08
5,4,114.20,22.36,251.23,301.59,351.96,356.50,425.16,493.83,408.05,487.82,567.60
5,5,114.20,22.36,279.21,337.09,394.96,388.26,462.85,537.45,446.19,535.75,625.30
5,6,114.20,22.36,299.96,364.16,428.35,410.44,492.51,574.58,474.90,572.07,669.24
5,9,114.20,22.36,335.70,413.66,491.62,461.65,563.70,665.75,538.47,648.70,758.94
5,12,114.20,22.36,352.75,434.64,516.52,499.97,618.40,736.82,582.16,705.48,828.80
5,18,114.20,22.36,374.95,462.79,550.63,530.86,660.04,789.22,653.42,795.70,937.98
5,24,114.20,22.36,392.43,485.12,577.81,562.52,704.86,847.21,679.96,833.49,987.03
5,48,114.20,22.36,434.16,534.19,634.21,603.77,760.52,917.26,722.58,910.61,1098.64
5,72,114.20,22.36,450.76,548.67,646.57,609.02,767.75,926.47,729.63,920.13,1110.62
5,96,114.20,22.36,458.02,554.04,650.06,619.58,771.88,924.18,731.93,921.44,1110.94
5,120,114.20,22.36,469.91,568.94,667.97,633.77,786.50,939.23,742.41,935.88,1129.34
5,144,114.20,22.36,473.28,573.42,673.55,661.42,822.78,984.15,758.10,953.55,1149.01
5,168,114.20,22.36,483.66,586.29,688.91,670.00,839.28,1008.56,765.65,963.99,1162.34
10,1,114.20,22.36,144.56,173.15,201.74,185.55,231.78,278.01,214.31,257.51,300.71
10,2,114.20,22.36,219.66,266.86,314.05,291.81,360.24,428.67,336.74,415.55,494.35
10,3,114.20,22.36,267.21,330.46,393.71,376.39,462.00,547.61,429.66,533.21,636.75
10,4,114.20,22.36,306.97,386.06,465.15,433.87,531.81,629.76,495.56,614.97,734.37
10,5,114.20,22.36,342.38,434.47,526.56,472.46,579.13,685.80,544.45,679.36,814.27
10,6,114.20,22.36,369.40,472.69,575.98,501.67,621.81,741.95,581.86,729.13,876.40
10,9,114.20,22.36,418.04,547.30,676.55,571.00,728.10,885.21,663.26,827.39,991.53
10,12,114.20,22.36,439.15,575.39,711.64,624.10,812.38,1000.66,719.38,906.23,1093.07
10,18,114.20,22.36,466.84,613.19,759.53,664.77,873.90,1083.04,808.44,1025.69,1242.94
10,24,114.20,22.36,488.77,643.75,798.73,706.74,939.65,1172.55,844.90,1083.50,1322.11
10,48,114.20,22.36,539.54,703.98,868.41,763.11,1024.37,1285.63,913.75,1227.29,1540.83
10,72,114.20,22.36,556.08,713.74,871.39,769.18,1036.33,1303.48,922.14,1242.99,1563.84
10,96,114.20,22.36,562.92,715.62,868.31,780.12,1031.57,1283.03,923.11,1244.26,1565.41
10,120,114.20,22.36,577.00,735.28,893.55,794.97,1045.11,1295.26,935.34,1263.90,1592.47
10,144,114.20,22.36,581.32,742.78,904.24,827.69,1092.99,1358.28,954.18,1282.62,1611.06
10,168,114.20,22.36,594.12,759.77,925.43,841.94,1125.70,1409.47,966.06,1300.79,1635.52
25,1,114.20,22.36,168.43,215.45,262.47,219.98,301.57,383.16,246.05,318.50,390.95
25,2,114.20,22.36,259.17,338.33,417.50,339.19,458.89,578.60,377.00,524.34,671.69
25,3,114.20,22.36,317.53,427.25,536.97,435.32,583.20,731.08,489.04,678.41,867.78
25,4,114.20,22.36,366.43,508.44,650.44,497.12,667.79,838.47,570.64,785.52,1000.40
25,5,114.20,22.36,409.50,577.18,744.87,540.96,727.60,914.25,633.44,874.27,1115.10
25,6,114.20,22.36,443.94,633.81,823.68,577.02,790.75,1004.48,682.38,944.94,1207.49
25,9,114.20,22.36,508.31,752.81,997.31,663.18,953.88,1244.58,785.75,1071.48,1357.21
25,12,114.20,22.36,533.93,792.70,1051.48,729.52,1088.85,1448.19,851.01,1183.99,1516.97
25,18,114.20,22.36,566.16,844.90,1123.63,778.81,1183.36,1587.91,950.97,1343.11,1735.25
25,24,114.20,22.36,590.88,888.17,1185.45,832.27,1283.64,1735.02,996.74,1435.12,1873.51
25,48,114.20,22.36,649.19,960.30,1271.41,914.43,1423.26,1932.10,1099.77,1709.81,2319.86
25,72,114.20,22.36,666.15,957.90,1249.66,924.23,1446.81,1969.40,1109.58,1740.12,2370.66
25,96,114.20,22.36,674.45,952.67,1230.88,942.05,1423.83,1905.61,1109.68,1744.68,2379.69
25,120,114.20,22.36,691.94,980.49,1269.05,956.97,1431.79,1906.60,1121.11,1772.57,2424.03
25,144,114.20,22.36,697.80,994.76,1291.72,987.26,1495.97,2004.67,1143.14,1787.52,2431.90
25,168,114.20,22.36,712.55,1017.90,1323.24,1007.85,1562.25,2116.66,1162.81,1821.59,2480.36
50,1,114.20,22.36,181.45,248.28,315.12,237.82,358.91,479.99,259.72,364.02,468.33
50,2,114.20,22.36,281.98,395.71,509.44,359.28,535.85,712.42,383.38,608.04,832.69
50,3,114.20,22.36,346.18,507.13,668.08,458.69,675.22,891.74,505.69,791.65,1077.62
50,4,114.20,22.36,399.08,612.06,825.05,518.61,769.56,1020.51,597.49,919.60,1241.72
50,5,114.20,22.36,445.69,699.37,953.06,563.87,838.88,1113.90,669.69,1029.25,1388.81
50,6,114.20,22.36,484.45,773.48,1062.51,602.28,920.22,1238.15,726.56,1118.58,1510.61
50,9,114.20,22.36,557.72,937.09,1316.46,692.78,1135.46,1578.14,845.45,1266.77,1688.09
50,12,114.20,22.36,585.65,988.26,1390.87,761.01,1319.30,1877.60,911.22,1409.00,1906.78
50,18,114.20,22.36,618.75,1053.01,1487.27,811.67,1445.09,2078.51,1009.85,1599.63,2189.41
50,24,114.20,22.36,642.54,1107.71,1572.89,870.15,1578.09,2286.03,1057.82,1724.48,2391.13
50,48,114.20,22.36,703.71,1186.08,1668.45,972.60,1775.11,2577.61,1175.53,2138.62,3101.71
50,72,114.20,22.36,722.82,1168.81,1614.81,986.11,1812.65,2639.19,1184.44,2186.37,3188.31
50,96,114.20,22.36,734.56,1155.84,1577.12,1016.64,1769.52,2522.40,1183.68,2196.79,3209.90
50,120,114.20,22.36,754.75,1191.62,1628.49,1031.99,1769.26,2506.53,1191.41,2232.27,3273.12
50,144,114.20,22.36,761.52,1213.63,1665.75,1052.50,1846.81,2641.13,1216.59,2239.22,3261.86
50,168,114.20,22.36,776.61,1242.12,1707.62,1073.82,1950.32,2826.82,1242.71,2290.99,3339.27
100,1,114.20,22.36,190.11,282.15,374.19,247.70,420.98,594.27,265.24,409.45,553.66
100,2,114.20,22.36,298.20,456.62,615.03,365.81,615.56,865.32,370.00,693.71,1017.43
100,3,114.20,22.36,365.50,593.95,822.41,464.82,768.37,1071.91,498.23,908.94,1319.66
100,4,114.20,22.36,418.79,727.19,1035.59,519.43,871.34,1223.24,598.26,1059.42,1520.59
100,5,114.20,22.36,466.19,836.40,1206.62,564.06,950.30,1336.54,678.08,1192.43,1706.77
100,6,114.20,22.36,507.31,931.78,1356.24,601.41,1052.33,1503.25,741.35,1303.27,1865.20
100,9,114.20,22.36,584.20,1152.07,1719.95,685.75,1328.51,1971.28,875.02,1473.48,2071.94
100,12,114.20,22.36,612.92,1217.12,1821.33,745.06,1571.90,2398.74,934.63,1649.70,2364.78
100,18,114.20,22.36,644.00,1296.17,1948.34,790.26,1735.57,2680.87,1023.26,1873.46,2723.66
100,24,114.20,22.36,663.36,1364.25,2065.13,848.28,1908.23,2968.18,1067.02,2038.19,3009.36
100,48,114.20,22.36,725.71,1445.52,2165.34,967.29,2179.86,3392.43,1176.52,2635.08,4093.64
100,72,114.20,22.36,750.39,1407.15,2063.90,983.81,2237.28,3490.74,1180.54,2707.50,4234.46
