return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.09,22.38,83.01,96.81,110.61,93.99,113.17,132.35,109.72,129.28,148.83
2,2,114.09,22.38,122.04,144.70,167.37,141.12,174.11,207.10,156.74,188.08,219.41
2,3,114.09,22.38,145.08,173.84,202.60,171.45,212.68,253.92,194.53,237.10,279.67
2,4,114.09,22.38,161.18,194.29,227.40,198.07,246.11,294.16,220.61,269.14,317.68
2,5,114.09,22.38,174.01,210.36,246.70,211.64,263.70,315.75,242.07,295.47,348.88
2,6,114.09,22.38,184.11,223.07,262.03,226.98,283.92,340.85,260.13,316.81,373.48
2,9,114.09,22.38,202.61,248.15,293.68,239.88,303.22,366.56,293.35,360.92,428.48
2,12,114.09,22.38,214.77,262.62,310.46,259.93,329.74,399.56,309.53,383.99,458.45
2,18,114.09,22.38,227.20,277.36,327.51,282.93,361.22,439.51,345.37,433.06,520.75
2,24,114.09,22.38,239.52,292.71,345.91,301.25,385.17,469.09,356.53,448.86,541.18
2,48,114.09,22.38,257.76,316.59,375.42,324.40,414.59,504.78,383.26,483.06,582.86
2,72,114.09,22.38,268.84,326.92,385.01,336.32,425.64,514.96,392.52,491.10,589.68
2,96,114.09,22.38,274.81,333.46,392.11,346.50,436.96,527.41,404.89,503.14,601.38
2,120,114.09,22.38,278.80,337.41,396.01,362.71,456.50,550.28,417.27,517.97,618.67
2,144,114.09,22.38,285.70,345.76,405.81,374.78,472.86,570.93,427.94,532.20,636.46
2,168,114.09,22.38,289.83,351.08,412.34,368.42,465.41,562.41,428.24,533.67,639.09
5,1,114.09,22.38,124.95,149.86,174.77,150.86,182.53,214.19,167.60,199.91,232.21
5,2,114.09,22.38,191.44,232.15,272.86,237.37,293.17,348.97,249.08,308.37,367.65
5,3,114.09,22.38,232.72,284.65,336.59,292.63,365.30,437.97,319.34,398.53,477.72
5,4,114.09,22.38,261.32,321.09,380.85,338.74,421.50,504.27,363.65,452.73,541.81
5,5,114.09,22.38,283.72,349.39,415.06,364.09,455.73,547.37,400.25,499.61,598.98
5,6,114.09,22.38,302.05,373.88,445.70,389.02,491.64,594.25,428.65,534.46,640.27
5,9,114.09,22.38,339.53,429.28,519.04,423.99,545.73,667.47,490.50,615.66,740.81
5,12,114.09,22.38,358.16,453.24,548.33,463.70,602.15,740.60,528.02,670.50,812.99
5,18,114.09,22.38,378.11,480.05,581.99,511.58,670.02,828.45,596.82,751.40,905.98
5,24,114.09,22.38,399.65,505.08,610.50,545.90,712.44,878.97,624.36,793.50,962.63
5,48,114.09,22.38,433.76,549.47,665.18,590.87,776.51,962.16,676.90,877.56,1078.23
5,72,114.09,22.38,444.69,557.34,669.99,603.64,784.24,964.83,687.09,888.11,1089.13
5,96,114.09,22.38,450.76,565.22,679.68,617.25,796.11,974.98,700.06,898.73,1097.40
5,120,114.09,22.38,454.45,570.82,687.20,638.00,821.42,1004.84,716.31,917.57,1118.84
5,144,114.09,22.38,465.80,585.18,704.55,660.53,851.23,1041.93,735.01,940.18,1145.36
5,168,114.09,22.38,473.40,596.00,718.60,658.28,856.77,1055.26,740.98,954.45,1167.93
10,1,114.09,22.38,151.52,191.86,232.21,184.98,234.43,283.87,201.92,252.65,303.37
10,2,114.09,22.38,235.70,300.92,366.13,294.33,385.64,476.95,305.78,408.99,512.20
10,3,114.09,22.38,288.49,372.42,456.34,365.63,487.03,608.43,395.13,533.15,671.17
10,4,114.09,22.38,324.56,421.95,519.34,422.47,558.81,695.15,450.95,603.60,756.25
10,5,114.09,22.38,352.70,460.56,568.43,455.51,609.03,762.56,497.74,668.36,838.98
10,6,114.09,22.38,377.04,496.30,615.57,485.26,659.69,834.12,532.86,713.83,894.79
10,9,114.09,22.38,427.95,584.86,741.77,534.48,755.59,976.71,611.13,826.57,1042.00
10,12,114.09,22.38,450.51,618.01,785.52,587.60,842.89,1098.18,661.35,913.27,1165.20
10,18,114.09,22.38,476.40,657.14,837.89,653.78,947.40,1241.01,743.37,1009.88,1276.39
10,24,114.09,22.38,503.16,687.26,871.37,694.92,999.66,1304.40,782.74,1081.37,1379.99
10,48,114.09,22.38,546.56,749.36,952.16,756.90,1098.69,1440.49,862.15,1225.23,1588.31
10,72,114.09,22.38,558.23,751.75,945.27,773.79,1098.52,1423.26,876.43,1239.41,1602.40
10,96,114.09,22.38,563.34,762.19,961.04,788.59,1104.92,1421.25,890.67,1243.77,1596.88
10,120,114.09,22.38,567.28,772.49,977.69,810.21,1131.67,1453.13,907.99,1262.70,1617.42
10,144,114.09,22.38,581.57,792.70,1003.84,837.69,1171.91,1506.13,930.09,1289.34,1648.59
10,168,114.09,22.38,591.44,809.60,1027.75,842.84,1202.77,1562.70,941.90,1321.94,1701.99
25,1,114.09,22.38,179.21,254.32,329.44,217.36,307.70,398.04,233.72,326.96,420.20
25,2,114.09,22.38,283.08,402.51,521.95,343.19,520.71,698.24,355.53,566.38,777.24
25,3,114.09,22.38,347.21,502.94,658.67,429.83,669.27,908.72,459.04,743.11,1027.18
25,4,114.09,22.38,389.30,572.58,755.86,495.31,760.86,1026.41,527.71,835.72,1143.73
25,5,114.09,22.38,421.87,627.37,832.88,534.53,838.70,1142.86,585.79,929.43,1273.07
25,6,114.09,22.38,453.08,682.56,912.04,564.36,914.58,1264.79,628.84,990.52,1352.21
25,9,114.09,22.38,514.73,834.21,1153.68,617.13,1094.31,1571.50,716.66,1153.32,1589.98
