return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.31,22.36,77.52,89.26,101.00,91.58,110.73,129.88,102.07,124.80,147.53
2,2,114.31,22.36,113.94,134.34,154.74,130.82,160.37,189.93,155.36,189.82,224.27
2,3,114.31,22.36,138.19,164.21,190.24,157.75,193.65,229.55,192.07,235.84,279.61
2,4,114.31,22.36,151.91,181.43,210.95,179.54,220.52,261.49,218.06,267.82,317.57
2,5,114.31,22.36,162.78,195.43,228.08,195.19,240.01,284.83,237.47,292.30,347.13
2,6,114.31,22.36,170.71,205.06,239.42,205.85,254.52,303.18,249.75,308.36,366.97
2,9,114.31,22.36,188.70,227.74,266.78,228.07,284.14,340.21,286.34,353.19,420.04
2,12,114.31,22.36,196.36,237.87,279.38,247.35,308.26,369.16,313.72,388.83,463.95
2,18,114.31,22.36,210.22,254.68,299.13,261.76,327.42,393.07,329.56,411.33,493.10
2,24,114.31,22.36,219.57,266.76,313.95,268.14,336.71,405.28,337.93,424.39,510.85
2,48,114.31,22.36,236.52,288.03,339.53,294.19,366.27,438.34,350.31,442.97,535.62
2,72,114.31,22.36,244.55,297.53,350.50,299.33,371.66,443.98,360.90,453.72,546.54
2,96,114.31,22.36,252.13,305.22,358.30,309.29,380.26,451.23,372.25,468.06,563.87
2,120,114.31,22.36,256.65,311.25,365.86,316.95,389.30,461.66,373.18,470.18,567.18
2,144,114.31,22.36,258.04,313.14,368.25,331.73,409.57,487.40,376.71,476.40,576.10
2,168,114.31,22.36,256.89,312.11,367.32,336.10,416.60,497.10,377.91,480.26,582.61
5,1,114.31,22.36,112.80,130.41,148.03,147.26,175.86,204.46,170.48,219.04,267.60
5,2,114.31,22.36,175.55,207.93,240.31,218.18,268.39,318.60,257.96,329.95,401.94
5,3,114.31,22.36,216.94,258.60,300.25,264.34,326.22,388.11,322.67,414.57,506.48
5,4,114.31,22.36,241.42,290.81,340.21,300.23,369.08,437.93,366.27,470.24,574.22
5,5,114.31,22.36,262.07,317.99,373.92,326.92,403.26,479.60,400.24,515.47,630.70
5,6,114.31,22.36,275.10,333.70,392.30,348.93,434.29,519.65,425.24,551.89,678.54
5,9,114.31,22.36,308.26,377.44,446.62,393.42,492.67,591.93,486.52,623.50,760.47
5,12,114.31,22.36,323.18,398.98,474.78,427.19,533.27,639.35,532.67,679.32,825.97
5,18,114.31,22.36,345.70,425.16,504.62,454.70,573.59,692.48,570.02,723.60,877.19
5,24,114.31,22.36,362.43,446.21,529.99,470.07,597.91,725.76,592.33,758.83,925.32
5,48,114.31,22.36,389.10,480.10,571.10,510.42,645.60,780.77,624.78,823.35,1021.92
5,72,114.31,22.36,400.88,493.05,585.21,516.48,655.02,793.56,635.88,834.82,1033.76
5,96,114.31,22.36,409.57,499.79,590.01,525.20,658.10,790.99,654.52,854.77,1055.01
5,120,114.31,22.36,417.10,512.61,608.12,536.88,672.94,809.01,659.05,864.98,1070.92
5,144,114.31,22.36,419.65,516.75,613.84,564.58,709.28,853.98,669.62,878.05,1086.47
5,168,114.31,22.36,420.61,519.76,618.92,576.14,729.21,882.27,679.61,902.57,1125.53
10,1,114.31,22.36,133.44,158.47,183.49,178.88,221.43,263.99,215.69,303.93,392.17
10,2,114.31,22.36,212.72,260.45,308.17,270.66,351.41,432.17,323.66,456.08,588.50
10,3,114.31,22.36,264.79,326.40,388.01,329.05,428.90,528.75,406.83,575.53,744.23
10,4,114.31,22.36,296.64,372.28,447.92,372.89,482.23,591.57,461.26,652.04,842.82
10,5,114.31,22.36,324.01,411.05,498.09,406.38,528.70,651.02,504.04,716.55,929.07
10,6,114.31,22.36,340.34,431.35,522.36,436.16,575.46,714.75,539.37,776.06,1012.76
10,9,114.31,22.36,383.36,493.87,604.39,494.27,658.43,822.59,615.32,861.94,1108.55
10,12,114.31,22.36,404.07,527.63,651.20,536.76,709.89,883.03,668.98,925.76,1182.54
10,18,114.31,22.36,431.17,559.09,687.00,573.92,771.51,969.11,716.51,985.88,1255.25
10,24,114.31,22.36,451.52,586.65,721.79,595.95,812.66,1029.36,748.85,1046.15,1343.44
10,48,114.31,22.36,482.51,631.17,779.83,646.77,875.29,1103.80,797.86,1175.37,1552.87
10,72,114.31,22.36,495.78,645.16,794.54,654.22,891.67,1129.13,809.41,1187.29,1565.18
10,96,114.31,22.36,504.67,648.25,791.82,663.62,886.26,1108.89,832.16,1207.66,1583.17
10,120,114.31,22.36,514.17,670.03,825.89,677.44,906.11,1134.78,836.75,1227.59,1618.43
10,144,114.31,22.36,517.48,676.83,836.18,711.00,954.10,1197.19,851.25,1247.15,1643.04
10,168,114.31,22.36,521.11,686.27,851.44,727.80,989.44,1251.08,869.25,1302.30,1735.34
25,1,114.31,22.36,154.11,194.87,235.63,206.42,281.96,357.50,260.68,446.12,631.55
25,2,114.31,22.36,250.90,331.48,412.05,319.00,471.56,624.11,382.36,667.21,952.05
25,3,114.31,22.36,314.36,418.65,522.94,390.05,578.50,766.96,483.77,845.11,1206.45
25,4,114.31,22.36,353.99,486.81,619.63,440.90,644.60,848.30,546.97,955.74,1364.51
25,5,114.31,22.36,388.83,544.21,699.59,480.42,710.16,939.91,595.75,1053.51,1511.27
25,6,114.31,22.36,408.77,571.04,733.31,517.74,783.76,1049.77,642.97,1159.27,1675.57
