return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.21,22.31,75.88,88.66,101.43,99.30,123.19,147.07,112.18,133.90,155.62
2,2,114.21,22.31,109.52,128.90,148.27,145.15,183.32,221.49,160.62,195.67,230.72
2,3,114.21,22.31,129.66,154.17,178.67,177.85,225.93,274.01,196.20,241.03,285.85
2,4,114.21,22.31,145.14,173.62,202.09,208.42,264.34,320.27,221.52,273.59,325.66
2,5,114.21,22.31,157.89,189.48,221.07,225.62,285.07,344.52,242.75,299.84,356.93
2,6,114.21,22.31,167.73,201.69,235.65,236.68,299.24,361.79,256.52,316.13,375.75
2,9,114.21,22.31,182.80,221.64,260.47,258.25,330.99,403.72,290.01,357.21,424.41
2,12,114.21,22.31,189.62,230.81,272.00,276.73,355.00,433.28,313.28,385.96,458.65
2,18,114.21,22.31,201.06,244.77,288.48,285.15,365.73,446.30,342.43,424.09,505.75
2,24,114.21,22.31,209.66,256.92,304.19,295.33,380.05,464.77,353.59,440.26,526.93
2,48,114.21,22.31,225.27,277.40,329.53,326.22,413.89,501.57,368.71,462.31,555.91
2,72,114.21,22.31,231.50,283.71,335.92,331.46,419.07,506.68,375.14,469.79,564.45
2,96,114.21,22.31,237.45,290.14,342.82,337.76,425.86,513.96,381.38,476.41,571.45
2,120,114.21,22.31,247.70,301.84,355.98,347.02,437.92,528.81,390.42,487.41,584.41
2,144,114.21,22.31,246.55,299.93,353.30,364.75,463.25,561.75,396.51,495.25,593.99
2,168,114.21,22.31,248.02,301.20,354.39,366.31,466.86,567.41,399.67,499.88,600.08
5,1,114.21,22.31,113.89,132.09,150.29,165.71,196.61,227.52,176.38,209.99,243.61
5,2,114.21,22.31,167.87,198.23,228.60,252.75,307.31,361.87,263.26,325.41,387.56
5,3,114.21,22.31,203.42,244.45,285.48,314.51,388.64,462.77,327.35,410.57,493.80
5,4,114.21,22.31,230.69,279.61,328.54,366.03,446.81,527.59,373.77,472.15,570.53
5,5,114.21,22.31,252.47,307.08,361.70,397.39,489.54,581.70,409.88,517.71,625.54
5,6,114.21,22.31,269.88,329.95,390.01,419.66,520.57,621.49,434.11,547.61,661.12
5,9,114.21,22.31,300.73,375.69,450.64,469.91,595.28,720.65,492.82,616.12,739.42
5,12,114.21,22.31,314.05,395.74,477.43,504.11,645.48,786.86,533.26,663.71,794.15
5,18,114.21,22.31,332.84,418.99,505.13,522.74,671.58,820.42,586.64,730.20,873.76
