return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.190,22.475,83.800,96.280,108.770,97.450,114.030,130.620,117.020,137.590,158.160
2,2,114.190,22.475,124.980,144.730,164.480,146.640,174.290,201.950,171.950,203.570,235.180
2,3,114.190,22.475,145.990,170.300,194.610,176.180,211.520,246.870,211.060,250.490,289.930
2,4,114.190,22.475,158.880,186.050,213.220,195.170,236.730,278.290,239.010,283.830,328.650
2,5,114.190,22.475,168.130,198.070,228.020,209.550,254.570,299.600,254.550,302.490,350.430
2,6,114.190,22.475,174.290,206.050,237.810,219.470,267.090,314.720,270.980,322.770,374.560
2,9,114.190,22.475,188.050,223.860,259.670,242.610,295.520,348.440,307.250,366.920,426.580
2,12,114.190,22.475,198.630,236.830,275.040,264.900,323.080,381.260,326.840,392.820,458.800
2,18,114.190,22.475,206.030,245.890,285.760,281.040,345.230,409.420,346.630,416.880,487.120
2,24,114.190,22.475,216.890,259.140,301.390,298.460,367.310,436.160,359.130,432.340,505.550
2,48,114.190,22.475,241.830,287.400,332.970,314.290,387.170,460.050,366.370,443.650,520.940
2,72,114.190,22.475,255.170,302.340,349.510,321.060,392.780,464.510,375.810,455.400,534.990
2,96,114.190,22.475,268.430,316.600,364.770,330.170,401.940,473.710,385.870,462.680,539.490
2,120,114.190,22.475,276.380,324.480,372.570,332.520,404.170,475.820,391.630,469.150,546.660
2,144,114.190,22.475,282.510,331.270,380.040,345.290,420.390,495.500,400.310,481.240,562.160
2,168,114.190,22.475,286.090,334.980,383.870,354.480,430.620,506.750,402.820,485.990,569.170
5,1,114.190,22.475,122.810,144.540,166.260,147.720,175.460,203.210,178.810,210.920,243.020
5,2,114.190,22.475,186.660,224.270,261.880,229.540,275.960,322.390,267.910,319.090,370.270
5,3,114.190,22.475,221.760,270.880,320.000,281.300,340.640,399.970,329.020,390.820,452.620
5,4,114.190,22.475,243.610,300.800,357.990,318.040,388.700,459.360,372.480,441.480,510.480
5,5,114.190,22.475,261.490,326.330,391.170,342.660,419.000,495.350,398.120,475.170,552.220
5,6,114.190,22.475,273.390,344.030,414.680,359.950,440.810,521.680,426.820,512.790,598.760
5,9,114.190,22.475,300.050,383.410,466.770,398.590,487.110,575.630,485.910,584.320,682.730
5,12,114.190,22.475,318.110,405.770,493.430,434.510,530.580,626.650,521.610,633.180,744.740
5,18,114.190,22.475,330.510,423.730,516.940,466.300,572.330,678.350,554.800,675.980,797.170
