return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.23,22.31,75.60,88.16,100.71,99.27,122.13,144.98,113.34,137.23,161.12
2,2,114.23,22.31,111.34,130.66,149.97,147.27,185.50,223.73,162.81,201.73,240.65
2,3,114.23,22.31,130.12,154.46,178.79,182.20,230.35,278.51,195.66,243.06,290.47
2,4,114.23,22.31,146.47,174.59,202.70,210.95,266.33,321.70,220.71,274.50,328.29
2,5,114.23,22.31,159.39,190.22,221.05,228.13,287.70,347.27,240.77,298.86,356.96
2,6,114.23,22.31,169.50,202.45,235.41,240.77,303.69,366.60,259.11,320.70,382.29
2,9,114.23,22.31,186.79,225.41,264.04,263.71,336.74,409.77,294.83,364.33,433.82
2,12,114.23,22.31,194.30,235.43,276.56,281.54,359.53,437.52,319.25,394.92,470.59
2,18,114.23,22.31,206.19,250.00,293.81,289.78,370.11,450.44,347.46,432.39,517.31
2,24,114.23,22.31,211.93,258.18,304.43,300.28,384.99,469.70,357.13,447.42,537.72
2,48,114.23,22.31,230.83,282.79,334.76,330.10,417.80,505.49,372.50,469.60,566.70
2,72,114.23,22.31,237.93,289.95,341.97,335.06,423.00,510.95,378.63,477.61,576.59
2,96,114.23,22.31,245.75,298.95,352.16,342.63,430.45,518.27,388.53,487.53,586.53
2,120,114.23,22.31,250.30,303.42,356.54,351.86,442.41,532.96,398.33,499.43,600.54
2,144,114.23,22.31,252.99,306.13,359.27,370.76,469.04,567.32,405.40,509.09,612.79
2,168,114.23,22.31,252.44,305.79,359.14,372.15,472.43,572.71,409.74,515.97,622.19
5,1,114.23,22.31,112.86,130.33,147.79,164.37,194.72,225.07,181.64,215.88,250.12
5,2,114.23,22.31,169.71,199.62,229.52,255.43,310.39,365.34,273.15,343.00,412.86
5,3,114.23,22.31,203.63,244.93,286.23,319.64,392.87,466.11,333.68,426.78,519.87
5,4,114.23,22.31,231.65,280.24,328.84,368.61,450.20,531.79,378.19,488.32,598.45
5,5,114.23,22.31,252.75,306.32,359.90,400.77,493.76,586.76,412.13,531.22,650.32
5,6,114.23,22.31,270.02,327.94,385.87,424.71,526.18,627.65,441.38,565.76,690.15
5,9,114.23,22.31,304.81,377.49,450.18,476.00,599.81,723.61,501.66,636.12,770.58
5,12,114.23,22.31,319.57,398.91,478.26,508.92,647.60,786.27,544.54,686.00,827.46
5,18,114.23,22.31,338.79,422.88,506.98,527.33,674.48,821.63,597.94,750.11,902.28
5,24,114.23,22.31,351.31,439.96,528.61,549.66,708.85,868.04,622.87,790.02,957.17
5,48,114.23,22.31,385.00,484.18,583.36,594.02,757.53,921.04,659.22,849.47,1039.71
5,72,114.23,22.31,392.60,491.00,589.41,600.63,764.59,928.54,667.75,864.78,1061.81
5,96,114.23,22.31,402.44,501.51,600.59,609.42,772.09,934.77,679.53,874.93,1070.33
5,120,114.23,22.31,407.55,509.24,610.93,625.14,790.94,956.74,695.58,890.98,1086.38
5,144,114.23,22.31,410.96,514.79,618.61,662.38,838.58,1014.79,709.57,907.98,1106.39
5,168,114.23,22.31,412.52,518.52,624.52,670.03,854.24,1038.44,720.86,926.06,1131.27
10,1,114.23,22.31,133.93,157.45,180.97,199.73,241.24,282.74,219.59,269.84,320.08
10,2,114.23,22.31,204.46,247.76,291.07,315.29,397.54,479.78,337.84,459.55,581.25
10,3,114.23,22.31,248.78,313.10,377.42,397.07,509.83,622.60,417.39,588.00,758.60
10,4,114.23,22.31,284.38,361.09,437.79,457.11,579.94,702.78,475.27,680.88,886.49
10,5,114.23,22.31,310.75,395.43,480.11,501.06,644.02,786.98,518.15,738.57,958.99
10,6,114.23,22.31,333.28,425.40,517.51,533.89,691.64,849.38,556.00,781.39,1006.78
10,9,114.23,22.31,381.00,501.90,622.79,602.24,803.94,1005.63,632.39,866.38,1100.36
10,12,114.23,22.31,400.53,535.48,670.44,647.92,877.44,1106.95,685.80,926.07,1166.33
10,18,114.23,22.31,423.97,566.64,709.31,675.07,923.82,1172.56,751.61,1004.34,1257.07
10,24,114.23,22.31,440.45,591.70,742.95,705.61,978.48,1251.34,786.97,1071.37,1355.77
10,48,114.23,22.31,481.11,652.82,824.53,761.98,1037.86,1313.74,839.95,1176.67,1513.39
10,72,114.23,22.31,489.04,658.30,827.57,770.22,1046.34,1322.46,847.93,1204.22,1560.52
10,96,114.23,22.31,499.33,667.09,834.85,779.77,1051.34,1322.92,862.08,1211.42,1560.77
10,120,114.23,22.31,506.71,680.67,854.63,798.49,1074.05,1349.61,881.61,1225.47,1569.33
10,144,114.23,22.31,511.75,690.94,870.12,843.38,1134.14,1424.90,898.75,1246.16,1593.57
10,168,114.23,22.31,515.15,700.45,885.75,856.27,1165.55,1474.83,915.38,1276.62,1637.85
25,1,114.23,22.31,154.30,190.84,227.38,229.07,298.31,367.54,250.65,340.24,429.83
25,2,114.23,22.31,239.92,311.59,383.26,361.64,513.02,664.39,385.93,639.50,893.07
25,3,114.23,22.31,294.76,409.96,525.15,459.00,669.20,879.39,480.78,851.60,1222.42
25,4,114.23,22.31,338.30,477.57,616.84,528.35,753.61,978.87,549.95,1003.39,1456.83
25,5,114.23,22.31,370.40,524.19,677.97,588.30,851.22,1114.14,603.41,1082.92,1562.42
25,6,114.23,22.31,399.55,567.74,735.93,633.10,923.93,1214.77,656.14,1134.81,1613.49
25,9,114.23,22.31,461.43,692.50,923.57,711.74,1101.88,1492.02,755.61,1230.77,1705.93
25,12,114.23,22.31,484.08,748.83,1013.57,775.07,1221.60,1668.14,820.57,1296.67,1772.77
25,18,114.23,22.31,510.94,790.26,1069.57,812.26,1306.33,1800.40,894.18,1386.01,1877.84
25,24,114.23,22.31,529.59,828.56,1127.53,850.13,1398.36,1946.59,936.85,1504.01,2071.16
25,48,114.23,22.31,569.56,916.84,1264.12,928.43,1470.82,2013.20,1003.38,1702.50,2401.61
25,72,114.23,22.31,578.69,918.71,1258.73,940.06,1481.34,2022.63,999.84,1758.73,2517.62
25,96,114.23,22.31,589.60,920.61,1251.63,952.90,1478.88,2004.86,1022.26,1756.40,2490.55
25,120,114.23,22.31,602.16,947.74,1293.31,972.25,1505.02,2037.78,1047.65,1758.91,2470.17
25,144,114.23,22.31,610.45,968.79,1327.12,1016.89,1577.68,2138.48,1066.10,1781.71,2497.32
25,168,114.23,22.31,615.50,990.86,1366.22,1034.24,1641.11,2247.98,1087.85,1835.99,2584.13
50,1,114.23,22.31,164.75,214.99,265.23,240.12,339.45,438.78,260.81,394.13,527.45
50,2,114.23,22.31,259.13,361.21,463.28,373.46,602.73,832.00,386.16,801.47,1216.78
50,3,114.23,22.31,318.18,490.45,662.72,475.48,796.40,1117.32,476.53,1102.16,1727.80
50,4,114.23,22.31,365.59,575.70,785.80,548.98,889.85,1230.72,543.51,1317.03,2090.56
50,5,114.23,22.31,400.85,632.93,865.02,619.09,1018.52,1417.95,604.24,1415.10,2225.97
50,6,114.23,22.31,434.38,689.22,944.07,671.68,1114.77,1557.86,673.38,1471.54,2269.71
50,9,114.23,22.31,502.03,862.79,1223.54,744.72,1355.98,1967.24,796.30,1566.55,2336.80
50,12,114.23,22.31,522.78,942.99,1363.21,818.80,1522.41,2226.02,870.61,1630.17,2389.72
50,18,114.23,22.31,550.29,992.95,1435.61,859.11,1648.51,2437.90,945.57,1720.43,2495.29
50,24,114.23,22.31,567.31,1043.99,1520.67,896.80,1779.35,2661.91,984.27,1891.87,2799.47
50,48,114.23,22.31,596.78,1157.63,1718.49,998.51,1860.60,2722.70,1044.59,2194.16,3343.74
50,72,114.23,22.31,608.09,1154.89,1701.69,1013.89,1872.83,2731.78,1017.95,2285.36,3552.76
50,96,114.23,22.31,620.87,1146.97,1673.06,1032.47,1860.58,2688.69,1053.66,2269.76,3485.86
50,120,114.23,22.31,637.80,1190.17,1742.54,1049.88,1887.67,2725.46,1087.86,2254.07,3420.28
50,144,114.23,22.31,648.43,1224.02,1799.60,1086.60,1966.16,2845.72,1105.84,2275.51,3445.19
50,168,114.23,22.31,652.76,1260.69,1868.61,1102.36,2064.76,3027.17,1127.73,2355.51,3583.28
100,1,114.23,22.31,171.45,238.46,305.46,243.01,379.31,515.60,260.02,449.06,638.10
100,2,114.23,22.31,271.73,412.44,553.15,365.68,695.34,1025.00,344.83,991.06,1637.28
100,3,114.23,22.31,330.23,578.45,826.67,464.72,930.77,1396.82,405.27,1409.50,2413.72
100,4,114.23,22.31,378.97,684.22,989.47,540.91,1031.67,1522.43,452.46,1709.37,2966.28
100,5,114.23,22.31,416.08,753.49,1090.89,617.41,1196.99,1776.56,520.32,1827.76,3135.21
100,6,114.23,22.31,452.92,825.09,1197.25,675.24,1321.37,1967.51,613.86,1885.39,3156.93
100,9,114.23,22.31,518.62,1060.84,1603.06,725.96,1639.99,2554.03,771.90,1967.57,3163.23
100,12,114.23,22.31,531.30,1172.44,1813.58,804.82,1865.77,2926.71,859.45,2020.45,3181.45
100,18,114.23,22.31,557.47,1231.63,1905.79,840.04,2046.91,3253.78,934.37,2102.96,3271.55
100,24,114.23,22.31,568.82,1298.41,2028.00,868.60,2228.41,3588.21,954.99,2344.31,3733.64
100,48,114.23,22.31,576.06,1442.69,2309.33,1002.30,2316.93,3631.56,981.28,2788.78,4596.28
100,72,114.23,22.31,591.57,1433.15,2274.74,1022.80,2331.03,3639.27,910.59,2930.83,4951.07
100,96,114.23,22.31,609.29,1410.09,2210.89,1051.81,2304.26,3556.71,970.00,2894.55,4819.10
100,120,114.23,22.31,629.34,1476.00,2322.66,1065.45,2330.37,3595.29,1021.65,2849.17,4676.70
100,144,114.23,22.31,640.84,1528.01,2415.19,1087.90,2410.37,3732.84,1038.93,2865.58,4692.24
100,168,114.23,22.31,640.86,1585.23,2529.60,1093.76,2556.30,4018.83,1054.68,2980.17,4905.65
