return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.01,22.48,82.39,95.72,109.04,112.40,128.17,143.95,105.19,121.90,138.60
2,2,114.01,22.48,121.99,141.43,160.87,158.70,184.19,209.69,166.17,193.60,221.03
2,3,114.01,22.48,138.73,161.78,184.83,190.11,223.58,257.04,203.05,238.44,273.84
2,4,114.01,22.48,153.73,179.96,206.19,207.46,245.46,283.47,225.68,266.86,308.03
2,5,114.01,22.48,164.82,193.27,221.71,215.94,257.28,298.62,242.21,288.82,335.43
2,6,114.01,22.48,172.32,202.52,232.71,222.54,266.44,310.34,255.15,305.45,355.75
2,9,114.01,22.48,185.64,219.17,252.70,241.27,289.93,338.58,285.34,342.77,400.20
2,12,114.01,22.48,195.31,231.09,266.87,254.25,306.79,359.33,301.27,363.24,425.21
2,18,114.01,22.48,206.90,244.15,281.40,270.36,329.28,388.20,318.75,387.07,455.40
2,24,114.01,22.48,214.56,252.63,290.70,280.70,341.15,401.60,326.50,398.23,469.97
2,48,114.01,22.48,225.56,265.46,305.35,295.19,359.62,424.05,331.05,406.36,481.67
2,72,114.01,22.48,233.20,273.34,313.48,301.35,364.48,427.61,334.85,410.22,485.59
2,96,114.01,22.48,236.78,278.33,319.88,309.05,373.24,437.44,343.37,419.95,496.53
2,120,114.01,22.48,244.74,285.78,326.81,312.05,379.24,446.43,347.68,424.85,502.01
2,144,114.01,22.48,251.24,292.16,333.07,317.01,387.48,457.96,358.74,438.91,519.08
2,168,114.01,22.48,252.56,292.33,332.10,323.21,393.95,464.68,360.89,444.53,528.17
5,1,114.01,22.48,122.83,143.69,164.55,160.42,185.46,210.50,156.15,184.65,213.16
5,2,114.01,22.48,180.96,212.26,243.56,237.74,280.48,323.21,250.53,294.96,339.38
5,3,114.01,22.48,208.64,248.64,288.65,292.28,348.47,404.67,309.86,364.82,419.78
5,4,114.01,22.48,232.46,280.06,327.66,323.22,388.70,454.18,349.25,413.32,477.39
5,5,114.01,22.48,249.51,301.29,353.08,342.07,415.68,489.30,382.17,457.20,532.24
5,6,114.01,22.48,262.02,317.75,373.48,356.62,436.50,516.37,405.83,487.43,569.02
5,9,114.01,22.48,285.06,347.12,409.17,389.61,480.33,571.05,455.80,546.55,637.30
5,12,114.01,22.48,301.88,367.71,433.55,414.41,512.45,610.49,484.95,580.80,676.66
5,18,114.01,22.48,318.71,385.98,453.25,448.04,562.15,676.25,520.94,629.41,737.88
5,24,114.01,22.48,329.36,396.75,464.14,464.20,580.77,697.33,538.47,655.32,772.17
5,48,114.01,22.48,346.30,419.01,491.72,491.75,622.42,753.08,559.49,695.33,831.17
5,72,114.01,22.48,355.35,427.73,500.11,491.47,627.35,763.22,564.99,703.05,841.11
5,96,114.01,22.48,363.05,438.92,514.78,501.70,638.60,775.50,577.54,716.88,856.21
5,120,114.01,22.48,370.88,448.39,525.90,513.79,659.66,805.54,584.64,723.45,862.27
5,144,114.01,22.48,377.60,456.17,534.75,526.56,682.48,838.41,603.37,745.16,886.95
5,168,114.01,22.48,375.49,455.25,535.02,534.94,695.82,856.69,616.10,773.99,931.89
10,1,114.01,22.48,147.24,177.39,207.53,189.56,226.09,262.62,187.84,231.91,275.99
10,2,114.01,22.48,216.80,263.23,309.66,286.97,352.16,417.35,302.85,367.91,432.97
10,3,114.01,22.48,252.29,315.67,379.05,355.54,441.47,527.41,374.11,453.44,532.76
10,4,114.01,22.48,281.91,360.40,438.88,395.42,497.77,600.12,423.38,516.58,609.77
10,5,114.01,22.48,302.34,388.95,475.56,421.75,540.25,658.74,467.38,579.45,691.53
10,6,114.01,22.48,317.98,412.64,507.30,442.06,572.60,703.13,497.66,620.37,743.08
10,9,114.01,22.48,347.11,453.28,559.45,484.67,635.10,785.52,558.07,692.76,827.44
10,12,114.01,22.48,368.52,479.92,591.33,516.29,680.21,844.13,593.52,735.02,876.51
10,18,114.01,22.48,389.13,499.70,610.26,561.57,757.58,953.59,640.96,804.62,968.28
10,24,114.01,22.48,401.49,510.04,618.58,582.15,781.11,980.07,665.38,845.08,1024.77
10,48,114.01,22.48,423.28,542.86,662.43,621.16,850.44,1079.72,705.05,926.85,1148.65
10,72,114.01,22.48,433.14,550.35,667.57,616.82,867.05,1117.27,712.62,939.54,1166.46
10,96,114.01,22.48,443.19,567.66,692.12,628.11,878.79,1129.46,728.20,955.36,1182.51
10,120,114.01,22.48,453.06,581.25,709.44,645.72,918.34,1190.96,736.49,960.99,1185.49
10,144,114.01,22.48,460.88,591.52,722.17,662.21,959.50,1256.79,758.79,985.31,1211.84
10,168,114.01,22.48,456.62,596.41,736.20,674.55,985.85,1297.16,782.05,1046.93,1311.81
25,1,114.01,22.48,172.83,222.30,271.76,220.29,280.72,341.15,221.30,299.03,376.75
25,2,114.01,22.48,254.12,332.66,411.21,339.77,452.90,566.03,360.09,467.33,574.57
25,3,114.01,22.48,297.20,413.01,528.82,422.22,572.20,722.17,440.52,571.37,702.22
25,4,114.01,22.48,331.07,481.34,631.60,471.12,654.26,837.40,498.80,654.68,810.55
25,5,114.01,22.48,352.74,522.26,691.79,504.81,724.29,943.76,554.37,747.37,940.36
25,6,114.01,22.48,370.21,558.92,747.63,531.33,776.96,1022.59,590.87,804.02,1017.16
25,9,114.01,22.48,404.12,618.08,832.05,583.90,870.83,1157.75,659.53,891.42,1123.32
25,12,114.01,22.48,431.30,652.50,873.69,620.02,936.58,1253.14,698.18,942.27,1186.36
25,18,114.01,22.48,459.34,670.73,882.12,674.49,1064.18,1453.88,755.79,1044.37,1332.95
25,24,114.01,22.48,474.90,677.37,879.84,702.10,1094.31,1486.53,786.88,1109.66,1432.44
25,48,114.01,22.48,502.27,730.15,958.02,755.37,1219.37,1683.37,855.18,1274.85,1694.52
25,72,114.01,22.48,514.51,733.20,951.89,738.24,1273.21,1808.18,866.75,1297.64,1728.53
25,96,114.01,22.48,525.60,761.28,996.96,750.12,1282.97,1815.82,887.72,1314.63,1741.53
25,120,114.01,22.48,542.12,784.59,1027.05,767.54,1361.39,1955.24,897.52,1315.70,1733.88
25,144,114.01,22.48,553.00,800.58,1048.15,778.94,1441.93,2104.93,922.32,1339.25,1756.19
25,168,114.01,22.48,541.16,824.48,1107.81,796.85,1501.92,2206.98,956.20,1470.02,1983.84
50,1,114.01,22.48,187.27,257.39,327.51,237.73,323.77,409.80,239.65,354.78,469.91
50,2,114.01,22.48,274.66,388.08,501.49,369.81,535.75,701.68,394.35,546.69,699.03
50,3,114.01,22.48,320.00,495.62,671.24,458.93,679.71,900.49,477.09,663.38,849.66
50,4,114.01,22.48,352.91,587.59,822.26,511.66,785.53,1059.40,539.04,762.93,986.83
50,5,114.01,22.48,372.14,640.52,908.90,547.49,883.09,1218.70,600.12,882.43,1164.73
50,6,114.01,22.48,388.16,690.38,992.60,576.54,956.04,1335.55,639.08,952.55,1266.01
50,9,114.01,22.48,422.14,767.18,1112.23,633.11,1080.25,1527.39,710.40,1049.58,1388.75
50,12,114.01,22.48,453.79,807.23,1160.66,668.09,1165.07,1662.06,748.18,1105.50,1462.82
50,18,114.01,22.48,490.82,820.85,1150.89,720.97,1344.37,1967.77,808.78,1236.52,1664.26
50,24,114.01,22.48,510.48,821.72,1132.95,755.34,1379.58,2003.81,841.75,1325.60,1809.44
50,48,114.01,22.48,540.14,895.40,1250.66,814.45,1566.56,2318.68,928.74,1580.11,2231.48
50,72,114.01,22.48,556.11,892.37,1228.62,773.47,1672.58,2571.69,943.74,1613.99,2284.24
50,96,114.01,22.48,565.62,931.22,1296.82,785.87,1677.81,2569.74,970.56,1630.46,2290.36
50,120,114.01,22.48,589.96,966.06,1342.17,791.67,1801.51,2811.36,982.28,1624.90,2267.52
50,144,114.01,22.48,604.20,988.80,1373.39,784.30,1928.78,3073.27,1008.10,1643.92,2279.74
50,168,114.01,22.48,579.09,1038.84,1498.59,801.84,2033.37,3264.90,1041.49,1852.25,2663.01
100,1,114.01,22.48,197.38,293.79,390.20,249.99,368.75,487.50,251.01,415.70,580.40
100,2,114.01,22.48,288.17,446.61,605.04,390.13,625.51,860.89,420.28,630.53,840.78
100,3,114.01,22.48,331.12,587.57,844.02,482.19,796.22,1110.25,501.71,758.70,1015.68
