return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.26,22.41,86.54,100.07,113.61,99.91,115.08,130.24,122.70,142.88,163.05
2,2,114.26,22.41,123.27,143.03,162.80,147.49,172.83,198.18,177.72,208.76,239.80
2,3,114.26,22.41,146.37,170.89,195.41,177.93,209.98,242.04,216.03,254.22,292.40
2,4,114.26,22.41,164.59,193.09,221.59,202.07,239.94,277.82,252.02,297.23,342.45
2,5,114.26,22.41,179.99,211.90,243.82,228.03,270.66,313.29,278.61,330.88,383.16
2,6,114.26,22.41,190.52,224.74,258.96,237.30,282.26,327.22,298.34,356.08,413.82
2,9,114.26,22.41,208.81,247.06,285.32,265.57,317.92,370.26,339.36,405.70,472.04
2,12,114.26,22.41,218.65,258.05,297.45,292.19,350.87,409.55,358.42,433.06,507.69
2,18,114.26,22.41,228.59,269.73,310.87,306.37,369.68,433.00,381.61,467.61,553.62
2,24,114.26,22.41,238.07,281.45,324.82,317.52,383.37,449.22,390.77,479.64,568.51
2,48,114.26,22.41,261.39,308.92,356.44,335.99,406.12,476.25,401.90,495.22,588.55
2,72,114.26,22.41,278.76,328.94,379.12,345.87,414.40,482.94,415.32,508.05,600.78
2,96,114.26,22.41,289.06,340.00,390.95,359.17,427.69,496.21,431.45,526.49,621.53
2,120,114.26,22.41,299.84,352.15,404.45,367.54,436.52,505.51,437.16,533.73,630.31
2,144,114.26,22.41,306.60,359.77,412.94,380.41,451.42,522.42,443.70,544.08,644.47
2,168,114.26,22.41,312.03,365.36,418.69,384.57,456.84,529.11,448.13,552.28,656.43
5,1,114.26,22.41,127.48,150.82,174.17,146.58,170.92,195.25,181.19,210.07,238.95
5,2,114.26,22.41,183.50,219.43,255.36,223.51,263.71,303.91,268.18,317.96,367.73
5,3,114.26,22.41,221.60,268.19,314.77,273.29,323.56,373.82,328.46,390.96,453.47
5,4,114.26,22.41,253.07,309.55,366.03,313.92,371.34,428.75,384.16,453.88,523.59
5,5,114.26,22.41,279.13,342.18,405.23,351.67,414.21,476.75,430.69,510.67,590.66
5,6,114.26,22.41,296.83,364.90,432.98,369.93,434.54,499.16,464.76,551.08,637.40
5,9,114.26,22.41,327.99,406.08,484.17,418.33,492.14,565.95,530.55,625.93,721.31
5,12,114.26,22.41,341.07,422.39,503.71,461.07,541.49,621.91,572.40,681.29,790.19
5,18,114.26,22.41,356.39,441.61,526.82,487.91,575.92,663.93,625.35,752.30,879.24
5,24,114.26,22.41,372.96,462.56,552.16,510.52,609.44,708.36,646.20,784.40,922.60
5,48,114.26,22.41,407.34,506.76,606.19,545.71,665.79,785.87,677.41,856.80,1036.20
5,72,114.26,22.41,432.42,532.32,632.22,553.40,671.34,789.29,690.75,868.27,1045.80
5,96,114.26,22.41,444.58,545.64,646.70,567.51,684.48,801.44,713.48,894.27,1075.06
5,120,114.26,22.41,459.19,562.18,665.17,577.38,693.93,810.48,722.82,905.15,1087.47
5,144,114.26,22.41,467.19,572.70,678.21,595.45,714.57,833.69,737.49,928.64,1119.79
