return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.270,22.415,83.690,96.530,109.370,96.750,112.270,127.790,119.420,140.530,161.640
2,2,114.270,22.415,118.910,138.260,157.610,141.890,167.180,192.470,175.060,206.660,238.260
2,3,114.270,22.415,141.770,165.760,189.740,170.830,203.160,235.500,212.390,250.880,289.370
2,4,114.270,22.415,160.420,188.210,215.990,194.600,233.010,271.410,247.490,292.950,338.420
2,5,114.270,22.415,174.880,205.770,236.660,215.110,257.840,300.570,272.530,324.470,376.410
2,6,114.270,22.415,184.730,217.830,250.930,229.630,275.460,321.280,290.660,347.350,404.040
2,9,114.270,22.415,202.250,238.430,274.610,258.460,311.820,365.180,332.980,398.930,464.870
2,12,114.270,22.415,211.270,248.810,286.350,285.290,344.850,404.420,352.310,426.580,500.840
2,18,114.270,22.415,221.450,260.890,300.330,299.320,363.140,426.950,373.440,459.200,544.950
2,24,114.270,22.415,230.410,272.460,314.520,309.030,375.240,441.460,381.580,470.580,559.590
2,48,114.270,22.415,250.810,297.520,344.240,329.630,399.010,468.390,394.690,489.080,583.480
2,72,114.270,22.415,268.490,317.610,366.730,338.890,407.480,476.080,408.280,502.260,596.230
2,96,114.270,22.415,279.160,329.400,379.650,350.330,418.110,485.900,422.900,518.500,614.090
2,120,114.270,22.415,291.120,343.060,394.990,357.200,425.480,493.760,428.640,526.020,623.400
2,144,114.270,22.415,296.150,349.030,401.910,367.440,437.940,508.430,429.970,529.640,629.310
2,168,114.270,22.415,300.750,353.690,406.620,371.970,443.440,514.910,432.420,536.040,639.670
5,1,114.270,22.415,122.940,145.790,168.650,144.050,169.300,194.550,180.570,212.270,243.970
5,2,114.270,22.415,177.980,213.650,249.320,217.320,258.220,299.130,267.650,320.070,372.500
5,3,114.270,22.415,215.750,261.510,307.260,265.640,317.050,368.460,325.940,390.930,455.910
5,4,114.270,22.415,246.800,302.340,357.880,306.760,365.320,423.890,380.780,453.900,527.010
5,5,114.270,22.415,271.050,332.730,394.410,340.200,403.900,467.600,424.940,507.720,590.510
5,6,114.270,22.415,287.870,354.530,421.190,363.520,429.380,495.250,456.410,545.340,634.280
5,9,114.270,22.415,316.800,390.460,464.120,413.360,487.720,562.080,524.370,623.200,722.040
5,12,114.270,22.415,328.200,408.080,487.970,456.470,537.410,618.350,566.350,678.220,790.080
5,18,114.270,22.415,343.920,427.600,511.270,482.710,571.400,660.090,618.150,749.900,881.650
5,24,114.270,22.415,360.340,449.380,538.420,503.010,602.780,702.540,637.790,778.720,919.640
5,48,114.270,22.415,393.230,494.580,595.920,536.890,655.100,773.320,671.480,854.890,1038.310
5,72,114.270,22.415,418.410,518.890,619.370,545.500,663.660,781.820,685.970,866.440,1046.910
5,96,114.270,22.415,431.300,533.110,634.920,555.580,672.420,789.270,706.040,888.100,1070.170
5,120,114.270,22.415,447.090,552.110,657.130,564.170,681.280,798.380,715.580,899.520,1083.450
5,144,114.270,22.415,453.070,561.240,669.420,580.540,701.780,823.030,723.890,914.710,1105.530
5,168,114.270,22.415,458.030,567.050,676.070,588.410,713.490,838.580,739.420,949.680,1159.950
10,1,114.270,22.415,147.990,184.230,220.470,173.410,210.570,247.720,215.150,262.780,310.410
10,2,114.270,22.415,216.040,274.360,332.680,263.380,324.880,386.380,322.330,406.270,490.220
10,3,114.270,22.415,264.340,340.400,416.460,322.760,400.180,477.590,393.760,497.820,601.890
10,4,114.270,22.415,304.870,398.880,492.900,373.210,459.000,544.790,458.640,572.130,685.620
10,5,114.270,22.415,335.740,439.880,544.020,413.280,503.700,594.120,513.960,641.860,769.750
10,6,114.270,22.415,357.490,470.610,583.730,441.450,532.250,623.050,552.830,689.090,825.350
10,9,114.270,22.415,395.050,520.740,646.420,501.610,603.390,705.160,633.490,779.950,926.420
10,12,114.270,22.415,407.980,548.240,688.510,551.800,661.420,771.040,687.550,855.810,1024.080
10,18,114.270,22.415,427.710,575.450,723.190,585.320,708.500,831.670,755.590,961.100,1166.620
10,24,114.270,22.415,448.320,606.570,764.830,615.660,761.840,908.020,784.390,1008.640,1232.880
10,48,114.270,22.415,488.630,674.460,860.290,664.540,851.020,1037.500,844.410,1165.890,1487.380
10,72,114.270,22.415,517.070,694.600,872.130,673.680,860.680,1047.690,860.080,1173.570,1487.050
10,96,114.270,22.415,530.410,710.210,890.010,683.300,867.280,1051.260,883.750,1196.810,1509.860
10,120,114.270,22.415,548.270,733.800,919.330,692.730,876.880,1061.030,894.480,1209.730,1524.980
10,144,114.270,22.415,553.960,747.800,941.650,711.790,902.950,1094.120,906.460,1238.700,1570.940
10,168,114.270,22.415,559.560,755.280,951.000,724.260,924.110,1123.960,933.980,1314.050,1694.120
25,1,114.270,22.415,175.010,240.620,306.240,205.200,267.080,328.960,244.680,330.250,415.820
25,2,114.270,22.415,256.530,366.030,475.520,309.810,417.130,524.450,370.660,529.730,688.800
25,3,114.270,22.415,317.530,462.070,606.610,377.680,514.910,652.130,455.880,651.510,847.150
25,4,114.270,22.415,370.830,551.430,732.040,436.040,584.760,733.480,528.770,736.290,943.810
25,5,114.270,22.415,409.630,608.860,808.100,483.260,633.430,783.590,594.200,827.480,1060.770
25,6,114.270,22.415,437.240,654.710,872.170,516.730,663.310,809.900,639.230,886.530,1133.840
25,9,114.270,22.415,486.650,729.090,971.530,583.240,748.650,914.060,729.910,987.940,1245.970
25,12,114.270,22.415,498.760,778.010,1057.260,636.540,814.250,991.960,790.520,1093.560,1396.610
25,18,114.270,22.415,522.090,819.600,1117.110,675.610,880.820,1086.030,863.950,1251.390,1638.830
25,24,114.270,22.415,544.470,866.570,1188.660,719.710,972.950,1226.190,902.630,1332.420,1762.210
25,48,114.270,22.415,585.740,979.570,1373.390,791.150,1133.290,1475.430,1000.570,1659.670,2318.780
25,72,114.270,22.415,618.620,980.490,1342.360,803.060,1145.930,1488.800,1020.890,1657.560,2294.240
25,96,114.270,22.415,629.760,997.250,1364.740,814.360,1148.410,1482.470,1051.010,1678.950,2306.890
25,120,114.270,22.415,648.240,1028.220,1408.200,824.210,1158.580,1492.950,1060.640,1691.730,2322.830
25,144,114.270,22.415,649.280,1053.360,1457.430,844.030,1191.910,1539.790,1070.980,1748.170,2425.360
25,168,114.270,22.415,656.250,1064.540,1472.830,863.540,1232.940,1602.350,1107.800,1911.880,2715.970
