return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,113.91,22.30,66.18,80.47,94.76,85.96,102.95,119.95,94.57,108.77,122.96
2,2,113.91,22.30,97.00,118.07,139.14,127.44,153.33,179.23,145.96,168.25,190.55
2,3,113.91,22.30,115.24,141.41,167.57,148.55,181.46,214.37,173.16,202.43,231.69
2,4,113.91,22.30,128.78,158.42,188.06,162.68,200.35,238.02,191.17,225.89,260.62
2,5,113.91,22.30,140.62,172.85,205.09,174.20,216.05,257.89,202.69,243.02,283.34
2,6,113.91,22.30,149.58,184.48,219.38,184.08,228.18,272.28,213.22,258.21,303.21
2,9,113.91,22.30,163.88,203.24,242.60,201.24,250.91,300.57,244.41,299.69,354.98
2,12,113.91,22.30,174.04,216.63,259.21,209.72,262.24,314.76,261.53,323.56,385.59
2,18,113.91,22.30,183.06,229.49,275.92,228.28,287.17,346.06,289.00,358.53,428.05
2,24,113.91,22.30,189.77,239.56,289.35,237.87,300.18,362.49,297.60,370.54,443.48
2,48,113.91,22.30,208.92,264.99,321.07,251.80,318.98,386.17,310.94,387.97,465.00
2,72,113.91,22.30,219.01,276.35,333.69,260.64,328.30,395.97,324.78,402.79,480.81
2,96,113.91,22.30,228.01,285.73,343.45,267.93,338.95,409.98,327.82,404.91,481.99
2,120,113.91,22.30,234.89,292.49,350.09,276.87,347.19,417.50,344.07,420.49,496.92
2,144,113.91,22.30,237.87,296.41,354.95,283.44,355.23,427.01,349.29,425.05,500.82
2,168,113.91,22.30,241.21,300.96,360.70,286.87,359.28,431.70,349.40,425.95,502.49
5,1,113.91,22.30,107.91,134.41,160.91,137.76,167.39,197.03,137.97,165.51,193.05
5,2,113.91,22.30,159.12,203.84,248.55,205.28,251.71,298.13,213.93,259.14,304.35
5,3,113.91,22.30,191.39,249.62,307.84,247.10,310.28,373.46,261.74,321.90,382.06
5,4,113.91,22.30,214.21,283.07,351.93,275.53,351.84,428.15,295.54,368.28,441.01
5,5,113.91,22.30,234.21,307.55,380.90,297.68,387.27,476.86,321.25,408.41,495.57
5,6,113.91,22.30,250.08,331.89,413.71,314.33,408.96,503.59,344.44,440.39,536.35
5,9,113.91,22.30,280.05,369.36,458.67,348.00,458.79,569.58,403.95,518.17,632.40
5,12,113.91,22.30,299.17,395.23,491.29,366.58,485.20,603.82,441.01,565.61,690.21
5,18,113.91,22.30,319.21,423.09,526.97,404.66,540.30,675.93,489.89,623.28,756.67
5,24,113.91,22.30,334.88,447.43,559.98,424.35,565.94,707.53,508.75,650.23,791.70
5,48,113.91,22.30,370.39,484.06,597.73,452.97,607.07,761.16,537.48,700.09,862.71
5,72,113.91,22.30,384.02,496.30,608.58,464.83,616.85,768.87,552.43,720.67,888.92
5,96,113.91,22.30,395.12,501.58,608.04,480.97,637.37,793.78,555.37,721.12,886.87
5,120,113.91,22.30,403.64,510.74,617.83,488.96,643.64,798.31,572.30,730.30,888.31
5,144,113.91,22.30,408.95,518.22,627.48,498.42,655.71,813.00,577.39,732.98,888.57
5,168,113.91,22.30,413.86,526.54,639.23,504.95,664.33,823.72,582.16,743.36,904.55
10,1,113.91,22.30,133.16,179.63,226.10,170.64,217.17,263.69,166.31,212.99,259.68
10,2,113.91,22.30,198.13,283.08,368.02,254.27,329.87,405.46,258.60,337.78,416.96
10,3,113.91,22.30,237.75,355.01,472.27,309.66,418.77,527.88,319.68,426.65,533.63
10,4,113.91,22.30,266.14,408.12,550.10,348.03,485.40,622.78,363.16,496.20,629.23
10,5,113.91,22.30,291.84,439.78,587.72,376.05,544.21,712.38,395.19,563.23,731.27
10,6,113.91,22.30,312.92,477.56,642.19,398.63,575.46,752.29,425.15,610.96,796.77
10,9,113.91,22.30,354.82,531.92,709.01,444.19,655.16,866.13,501.58,717.26,932.93
10,12,113.91,22.30,377.80,567.70,757.61,469.29,697.98,926.67,548.70,783.27,1017.85
10,18,113.91,22.30,404.13,609.24,814.34,521.69,784.28,1046.86,609.53,852.91,1096.29
10,24,113.91,22.30,424.48,648.21,871.94,547.33,820.02,1092.70,635.35,894.41,1153.47
10,48,113.91,22.30,466.79,682.13,897.46,585.97,884.22,1182.47,681.77,987.83,1293.88
10,72,113.91,22.30,481.50,688.97,896.44,601.32,889.86,1178.39,698.50,1013.29,1328.07
10,96,113.91,22.30,494.80,682.42,870.04,621.23,917.28,1213.33,702.07,1013.77,1325.46
10,120,113.91,22.30,505.61,692.22,878.83,629.67,919.69,1209.72,720.65,1005.64,1290.63
10,144,113.91,22.30,512.14,703.05,893.97,639.97,932.62,1225.28,726.03,1003.80,1281.58
10,168,113.91,22.30,518.29,717.36,916.44,650.20,946.62,1243.05,736.83,1028.87,1320.91
25,1,113.91,22.30,153.78,250.50,347.23,205.76,289.51,373.25,196.40,287.28,378.16
