return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.290,22.485,80.000,93.060,106.120,94.940,110.930,126.920,122.390,145.450,168.500
2,2,114.290,22.485,120.210,143.440,166.680,141.960,166.600,191.240,188.120,226.250,264.380
2,3,114.290,22.485,142.390,171.500,200.610,172.980,204.300,235.610,229.200,276.450,323.690
2,4,114.290,22.485,156.790,189.560,222.320,192.570,227.700,262.840,254.050,307.650,361.250
2,5,114.290,22.485,167.350,202.740,238.140,212.360,251.580,290.790,275.200,334.380,393.570
2,6,114.290,22.485,176.600,214.630,252.660,225.790,268.180,310.570,290.250,354.460,418.660
2,9,114.290,22.485,193.400,235.830,278.270,247.500,297.120,346.740,323.100,396.140,469.180
2,12,114.290,22.485,203.110,246.720,290.320,267.800,323.000,378.200,334.650,412.490,490.320
2,18,114.290,22.485,209.970,254.460,298.940,282.620,342.740,402.860,356.880,442.810,528.730
2,24,114.290,22.485,218.670,265.300,311.930,293.920,357.310,420.700,371.020,459.490,547.960
2,48,114.290,22.485,236.350,284.910,333.470,306.570,375.440,444.300,391.060,485.810,580.560
2,72,114.290,22.485,251.240,299.520,347.800,323.660,393.050,462.440,402.990,499.870,596.760
2,96,114.290,22.485,266.170,317.080,367.990,333.430,403.580,473.730,411.310,508.900,606.500
2,120,114.290,22.485,278.300,330.710,383.130,342.510,414.160,485.810,419.280,518.730,618.180
2,144,114.290,22.485,285.890,337.920,389.960,351.340,425.950,500.560,420.940,523.220,625.510
2,168,114.290,22.485,290.460,343.030,395.600,355.710,432.890,510.070,430.610,538.690,646.760
5,1,114.290,22.485,118.600,138.910,159.210,142.360,166.600,190.850,190.460,225.510,260.550
5,2,114.290,22.485,187.900,228.390,268.880,216.150,254.610,293.060,301.290,364.110,426.940
5,3,114.290,22.485,228.430,283.560,338.690,266.260,315.040,363.830,368.810,448.320,527.830
5,4,114.290,22.485,253.790,321.640,389.490,297.340,352.300,407.260,414.310,509.220,604.140
5,5,114.290,22.485,272.940,347.930,422.910,328.250,387.620,447.000,452.390,558.060,663.730
5,6,114.290,22.485,289.820,371.280,452.740,350.680,414.150,477.610,481.950,598.960,715.970
5,9,114.290,22.485,320.770,418.010,515.250,392.960,467.840,542.720,539.470,671.760,804.060
5,12,114.290,22.485,334.730,433.870,533.010,427.590,507.950,588.320,567.380,713.500,859.620
5,18,114.290,22.485,345.250,450.270,555.290,457.460,549.060,640.660,612.330,778.030,943.720
5,24,114.290,22.485,358.040,469.710,581.380,479.270,577.700,676.140,635.760,803.010,970.260
5,48,114.290,22.485,382.400,494.420,606.430,509.860,630.390,750.930,674.670,865.720,1056.760
