return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.28,22.30,72.08,84.46,96.84,94.58,116.11,137.64,110.74,135.05,159.35
2,2,114.28,22.30,111.65,132.25,152.84,144.97,178.84,212.72,162.93,198.36,233.79
2,3,114.28,22.30,134.60,160.16,185.71,178.15,220.36,262.56,195.65,240.02,284.40
2,4,114.28,22.30,152.08,181.64,211.20,197.74,246.43,295.11,222.70,274.05,325.40
2,5,114.28,22.30,164.50,195.98,227.45,211.76,264.74,317.71,239.84,295.90,351.96
2,6,114.28,22.30,174.29,207.63,240.97,224.01,280.71,337.40,254.55,314.46,374.37
2,9,114.28,22.30,191.68,230.46,269.24,245.57,310.15,374.72,292.45,362.26,432.07
2,12,114.28,22.30,199.04,239.68,280.31,260.36,329.19,398.03,310.31,385.91,461.50
2,18,114.28,22.30,210.29,253.27,296.26,268.41,340.40,412.40,333.70,416.72,499.75
2,24,114.28,22.30,219.00,264.22,309.44,276.73,351.46,426.19,342.48,430.11,517.74
2,48,114.28,22.30,235.12,285.59,336.06,310.67,388.63,466.60,354.18,449.81,545.44
2,72,114.28,22.30,241.66,291.91,342.16,313.64,392.00,470.36,363.94,463.03,562.11
2,96,114.28,22.30,247.44,297.93,348.43,323.68,401.51,479.34,378.98,478.64,578.30
2,120,114.28,22.30,251.74,303.33,354.92,331.16,411.75,492.34,388.02,489.57,591.12
2,144,114.28,22.30,253.04,305.11,357.19,347.34,433.46,519.58,397.14,503.22,609.29
2,168,114.28,22.30,254.75,307.38,360.01,354.84,443.05,531.26,401.10,510.67,620.25
5,1,114.28,22.30,109.82,128.62,147.43,158.28,192.02,225.77,182.21,226.68,271.14
5,2,114.28,22.30,174.21,206.84,239.48,244.27,295.70,347.14,267.84,339.43,411.02
5,3,114.28,22.30,211.77,253.13,294.48,302.91,369.46,436.01,327.01,420.99,514.96
5,4,114.28,22.30,241.48,290.27,339.06,341.68,420.16,498.65,375.58,486.27,596.95
5,5,114.28,22.30,260.61,313.97,367.33,368.63,454.93,541.23,406.79,527.39,648.00
5,6,114.28,22.30,276.46,333.32,390.17,392.04,484.85,577.66,433.84,562.41,690.99
5,9,114.28,22.30,310.66,381.52,452.38,436.92,544.85,652.79,496.08,637.97,779.86
5,12,114.28,22.30,323.74,399.65,475.56,465.02,584.10,703.18,532.84,679.10,825.36
5,18,114.28,22.30,341.75,420.57,499.39,484.60,616.26,747.93,576.74,731.65,886.55
5,24,114.28,22.30,356.42,437.53,518.63,502.22,641.83,781.45,599.83,766.14,932.45
5,48,114.28,22.30,386.26,476.90,567.54,548.08,691.69,835.29,632.86,827.40,1021.95
5,72,114.28,22.30,392.93,483.01,573.09,551.97,697.83,843.68,648.86,850.94,1053.01
5,96,114.28,22.30,400.13,488.74,577.34,561.34,706.00,850.66,669.41,863.35,1057.29
5,120,114.28,22.30,406.61,499.77,592.93,576.08,724.62,873.16,684.14,878.74,1073.33
5,144,114.28,22.30,409.31,504.71,600.11,607.41,762.31,917.20,702.17,903.86,1105.55
5,168,114.28,22.30,412.48,509.28,606.09,621.45,782.56,943.66,716.11,930.12,1144.14
10,1,114.28,22.30,132.55,158.76,184.97,195.77,246.38,296.99,225.39,301.13,376.88
10,2,114.28,22.30,212.09,259.70,307.31,301.80,378.04,454.28,334.19,463.27,592.36
10,3,114.28,22.30,258.43,320.54,382.65,376.75,476.85,576.96,410.47,586.47,762.48
10,4,114.28,22.30,296.13,370.38,444.63,427.39,547.61,667.84,474.53,682.26,889.98
10,5,114.28,22.30,320.42,402.36,484.30,462.75,595.98,729.21,514.62,740.70,966.78
10,6,114.28,22.30,340.20,427.80,515.39,493.10,636.82,780.54,550.36,790.29,1030.21
10,9,114.28,22.30,386.87,501.35,615.84,552.76,722.81,892.87,624.86,879.10,1133.33
10,12,114.28,22.30,404.21,528.78,653.35,591.11,781.64,972.18,670.76,929.17,1187.58
10,18,114.28,22.30,425.85,554.13,682.42,621.29,838.70,1056.11,724.05,994.26,1264.46
10,24,114.28,22.30,443.11,573.82,704.53,645.83,880.07,1114.31,758.21,1052.00,1345.79
10,48,114.28,22.30,479.99,628.10,776.21,700.93,937.34,1173.75,802.19,1167.30,1532.42
10,72,114.28,22.30,487.09,633.73,780.37,705.31,948.80,1192.29,819.06,1203.17,1587.28
10,96,114.28,22.30,494.85,636.86,778.87,714.58,953.73,1192.88,845.13,1200.43,1555.74
10,120,114.28,22.30,502.96,655.58,808.20,733.39,978.56,1223.73,862.38,1215.22,1568.07
10,144,114.28,22.30,507.19,665.32,823.46,771.35,1024.30,1277.24,883.15,1248.20,1613.25
10,168,114.28,22.30,511.16,672.12,833.07,790.20,1056.31,1322.42,904.21,1297.94,1691.67
25,1,114.28,22.30,156.91,197.89,238.87,231.28,320.11,408.94,263.13,414.52,565.91
25,2,114.28,22.30,251.80,330.71,409.61,354.43,488.10,621.77,393.39,665.83,938.28
25,3,114.28,22.30,305.91,413.04,520.17,447.08,623.31,799.53,480.51,867.64,1254.77
25,4,114.28,22.30,352.22,481.97,611.72,508.69,724.34,939.98,561.79,1018.33,1474.87
25,5,114.28,22.30,383.94,527.29,670.65,552.55,793.53,1034.50,609.58,1105.69,1601.79
25,6,114.28,22.30,408.21,561.76,715.30,589.70,850.37,1111.04,655.81,1179.23,1702.64
25,9,114.28,22.30,468.94,679.84,890.74,662.92,977.11,1291.31,741.18,1272.12,1803.06
25,12,114.28,22.30,490.87,724.21,957.55,714.15,1069.63,1425.11,791.37,1327.39,1863.41
25,18,114.28,22.30,515.30,754.24,993.17,758.29,1175.02,1591.74,847.60,1403.82,1960.05
25,24,114.28,22.30,533.31,775.21,1017.11,789.96,1246.08,1702.20,892.61,1506.11,2119.62
25,48,114.28,22.30,572.41,852.53,1132.65,861.37,1310.57,1759.77,924.83,1736.36,2547.88
25,72,114.28,22.30,581.21,857.03,1132.86,863.39,1334.47,1805.56,930.19,1797.66,2665.14
25,96,114.28,22.30,590.41,853.15,1115.88,875.97,1331.39,1786.82,976.75,1750.79,2524.83
