return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.05,22.38,73.26,86.34,99.43,86.98,106.84,126.69,97.49,116.85,136.21
2,2,114.05,22.38,112.23,133.52,154.81,133.23,167.17,201.12,138.45,168.66,198.86
2,3,114.05,22.38,131.83,159.12,186.40,156.68,197.96,239.24,168.81,208.86,248.92
2,4,114.05,22.38,146.10,177.77,209.44,178.01,225.87,273.73,194.19,239.92,285.65
2,5,114.05,22.38,157.12,192.46,227.80,187.04,237.66,288.29,215.00,266.61,318.21
2,6,114.05,22.38,162.62,200.83,239.05,198.18,251.56,304.95,229.63,285.00,340.36
2,9,114.05,22.38,173.69,217.02,260.35,214.47,275.02,335.56,259.39,324.39,389.38
2,12,114.05,22.38,182.22,228.78,275.33,227.50,293.57,359.63,279.57,352.43,425.29
2,18,114.05,22.38,192.83,241.96,291.09,240.96,312.36,383.77,308.60,392.40,476.20
2,24,114.05,22.38,200.71,251.94,303.18,253.81,329.28,404.74,321.52,409.14,496.76
2,48,114.05,22.38,216.70,271.45,326.19,267.68,348.42,429.15,342.95,435.70,528.46
2,72,114.05,22.38,229.15,284.46,339.77,282.45,364.34,446.23,357.30,452.40,547.49
2,96,114.05,22.38,236.19,291.96,347.73,287.50,368.88,450.26,368.87,460.99,553.10
2,120,114.05,22.38,237.18,290.95,344.72,308.95,397.47,485.98,376.53,469.11,561.69
2,144,114.05,22.38,245.73,300.98,356.23,303.41,388.84,474.27,384.22,479.90,575.59
2,168,114.05,22.38,250.24,305.86,361.47,304.73,391.64,478.56,379.53,475.16,570.79
5,1,114.05,22.38,110.81,130.11,149.40,144.81,181.28,217.74,155.35,190.74,226.14
5,2,114.05,22.38,174.84,208.79,242.74,229.84,289.13,348.41,227.73,290.32,352.91
5,3,114.05,22.38,211.96,258.08,304.19,276.22,354.31,432.41,286.53,370.25,453.97
5,4,114.05,22.38,239.08,293.32,347.56,315.54,408.29,501.03,329.86,424.96,520.06
5,5,114.05,22.38,260.78,321.52,382.27,334.70,439.02,543.33,368.06,474.38,580.69
