return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.16,22.41,83.85,95.88,107.90,106.51,123.81,141.10,118.92,141.27,163.61
2,2,114.16,22.41,123.78,143.10,162.43,168.29,196.98,225.67,187.89,223.46,259.02
2,3,114.16,22.41,149.54,174.00,198.45,206.81,244.00,281.18,231.85,276.51,321.17
2,4,114.16,22.41,167.53,195.43,223.33,237.05,280.48,323.91,262.48,313.23,363.98
2,5,114.16,22.41,179.19,210.23,241.28,256.13,303.44,350.76,282.04,339.14,396.23
2,6,114.16,22.41,188.62,222.26,255.89,267.92,318.32,368.72,299.00,361.30,423.60
2,9,114.16,22.41,207.76,246.44,285.12,307.40,367.14,426.88,340.94,414.80,488.65
2,12,114.16,22.41,223.17,265.23,307.28,333.52,400.52,467.53,370.66,454.87,539.07
2,18,114.16,22.41,239.85,286.07,332.28,366.63,440.99,515.36,414.72,510.83,606.94
2,24,114.16,22.41,253.59,302.50,351.40,389.55,469.28,549.02,429.36,530.17,630.98
2,48,114.16,22.41,285.97,337.73,389.49,417.72,503.78,589.84,450.95,557.93,664.91
2,72,114.16,22.41,299.82,351.09,402.37,435.49,521.58,607.67,469.22,581.82,694.42
2,96,114.16,22.41,319.02,371.52,424.02,449.72,536.09,622.47,468.69,577.45,686.20
2,120,114.16,22.41,337.06,390.58,444.10,463.21,550.33,637.44,474.29,582.44,690.58
2,144,114.16,22.41,344.19,398.85,453.51,470.74,559.65,648.55,484.72,596.68,708.64
2,168,114.16,22.41,353.24,408.99,464.73,475.51,565.64,655.76,491.50,606.60,721.71
5,1,114.16,22.41,120.13,142.16,164.19,158.92,185.40,211.87,184.70,221.45,258.20
5,2,114.16,22.41,182.98,222.28,261.57,254.26,296.79,339.31,291.43,346.39,401.35
5,3,114.16,22.41,225.02,273.95,322.89,317.07,370.61,424.15,362.43,434.60,506.77
5,4,114.16,22.41,253.51,310.29,367.08,366.06,428.00,489.94,411.54,495.06,578.59
5,5,114.16,22.41,274.69,340.73,406.78,396.44,464.00,531.56,448.31,545.07,641.83
5,6,114.16,22.41,291.45,366.19,440.94,417.05,489.32,561.59,479.85,585.85,691.84
5,9,114.16,22.41,323.66,418.59,513.52,482.63,566.20,649.76,554.25,678.35,802.44
5,12,114.16,22.41,348.17,451.59,555.01,527.11,620.16,713.21,612.38,754.45,896.53
5,18,114.16,22.41,378.26,488.36,598.47,579.55,679.39,779.23,689.85,843.27,996.69
5,24,114.16,22.41,400.25,513.85,627.44,617.91,723.80,829.69,719.52,884.07,1048.63
5,48,114.16,22.41,441.75,557.76,673.78,672.37,802.97,933.57,765.12,966.83,1168.54
5,72,114.16,22.41,456.20,568.16,680.12,690.91,823.21,955.50,788.36,1004.49,1220.62
5,96,114.16,22.41,481.73,588.70,695.68,707.04,838.44,969.85,786.59,997.51,1208.43
5,120,114.16,22.41,501.73,609.62,717.52,721.88,852.70,983.53,792.82,999.68,1206.54
