return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.10,22.39,82.43,96.01,109.59,101.57,119.56,137.54,116.00,135.94,155.88
2,2,114.10,22.39,121.29,143.05,164.81,154.63,187.44,220.25,168.51,200.90,233.30
2,3,114.10,22.39,142.61,169.98,197.35,185.48,227.33,269.17,208.42,251.55,294.68
2,4,114.10,22.39,158.96,190.56,222.16,212.09,261.91,311.72,234.20,283.12,332.04
2,5,114.10,22.39,170.61,205.80,241.00,225.32,279.06,332.80,260.26,315.16,370.06
2,6,114.10,22.39,181.86,219.63,257.39,235.69,292.33,348.97,278.18,337.18,396.19
2,9,114.10,22.39,201.96,246.93,291.89,260.10,326.07,392.04,309.82,378.77,447.72
2,12,114.10,22.39,214.21,261.81,309.40,285.96,359.90,433.84,328.93,405.36,481.79
2,18,114.10,22.39,230.82,282.16,333.51,308.42,391.07,473.72,364.69,454.88,545.08
2,24,114.10,22.39,241.39,295.71,350.04,329.71,418.04,506.38,381.45,478.29,575.14
2,48,114.10,22.39,260.37,320.75,381.14,360.21,456.59,552.97,404.20,508.15,612.09
2,72,114.10,22.39,275.95,334.99,394.03,369.95,464.19,558.42,423.63,529.66,635.69
2,96,114.10,22.39,284.60,344.03,403.46,381.20,476.35,571.50,427.06,529.39,631.72
2,120,114.10,22.39,290.51,350.06,409.60,394.15,491.62,589.09,441.70,548.01,654.32
2,144,114.10,22.39,299.96,361.59,423.21,406.02,507.36,608.71,453.04,562.57,672.09
2,168,114.10,22.39,304.70,368.20,431.70,405.69,507.95,610.21,454.57,565.59,676.62
5,1,114.10,22.39,123.62,150.07,176.51,155.64,182.60,209.56,174.54,205.05,235.56
5,2,114.10,22.39,187.96,229.15,270.35,250.61,301.01,351.41,263.64,319.79,375.95
5,3,114.10,22.39,226.43,278.80,331.17,307.60,374.59,441.59,334.89,410.50,486.11
5,4,114.10,22.39,254.53,315.59,376.64,355.32,432.01,508.70,378.23,464.05,549.87
5,5,114.10,22.39,275.90,344.98,414.06,380.67,467.99,555.31,420.44,518.13,615.81
5,6,114.10,22.39,295.05,370.28,445.51,399.14,492.04,584.95,450.66,555.80,660.94
5,9,114.10,22.39,336.40,430.04,523.67,450.43,562.19,673.96,512.03,635.51,758.99
5,12,114.10,22.39,355.70,457.23,558.76,499.23,626.60,753.97,552.07,691.75,831.44
5,18,114.10,22.39,382.90,492.75,602.60,549.00,696.04,843.08,624.09,778.27,932.45
5,24,114.10,22.39,402.62,517.34,632.05,586.18,738.79,891.39,660.30,831.57,1002.84
5,48,114.10,22.39,439.76,566.23,692.69,640.60,819.33,998.07,710.72,916.84,1122.95
5,72,114.10,22.39,453.87,575.48,697.09,648.87,825.78,1002.69,733.26,945.77,1158.28
5,96,114.10,22.39,463.16,584.48,705.81,663.69,837.78,1011.88,734.67,937.95,1141.24
5,120,114.10,22.39,468.86,591.91,714.97,682.03,857.33,1032.63,752.08,964.30,1176.53
5,144,114.10,22.39,484.45,611.41,738.37,703.20,885.80,1068.41,771.59,986.98,1202.36
5,168,114.10,22.39,493.95,625.71,757.48,708.13,901.74,1095.34,779.63,1005.91,1232.19
10,1,114.10,22.39,150.28,195.65,241.02,187.67,225.44,263.22,208.29,253.77,299.25
10,2,114.10,22.39,231.22,299.85,368.48,306.23,382.07,457.91,320.44,413.17,505.89
10,3,114.10,22.39,280.59,369.35,458.10,378.86,483.47,588.07,410.56,536.89,663.21
10,4,114.10,22.39,315.96,420.98,525.99,437.45,555.28,673.10,464.90,607.50,750.11
10,5,114.10,22.39,342.94,464.58,586.23,470.33,609.95,749.56,517.37,679.26,841.16
10,6,114.10,22.39,367.67,501.14,634.61,493.73,644.29,794.85,555.20,729.26,903.33
10,9,114.10,22.39,423.55,595.80,768.05,561.23,747.50,933.76,634.23,842.29,1050.35
10,12,114.10,22.39,446.97,637.15,827.33,623.44,837.10,1050.77,688.43,928.83,1169.23
10,18,114.10,22.39,482.03,685.40,888.78,691.96,944.50,1197.05,774.39,1036.01,1297.64
10,24,114.10,22.39,507.23,718.08,928.94,738.42,994.60,1250.78,822.98,1118.41,1413.83
