return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.22,22.33,75.09,87.36,99.63,100.10,122.65,145.20,109.98,132.98,155.98
2,2,114.22,22.33,110.96,130.37,149.78,146.86,184.11,221.36,160.64,198.04,235.44
2,3,114.22,22.33,132.11,156.56,181.01,179.04,226.73,274.42,201.41,249.08,296.76
2,4,114.22,22.33,148.18,176.68,205.18,209.24,264.78,320.33,228.09,281.67,335.25
2,5,114.22,22.33,162.16,193.71,225.26,230.77,290.37,349.97,253.02,311.52,370.03
2,6,114.22,22.33,174.12,208.54,242.97,244.62,307.20,369.78,269.33,330.48,391.63
2,9,114.22,22.33,191.72,231.27,270.82,267.20,340.41,413.61,303.95,372.71,441.47
2,12,114.22,22.33,198.90,240.76,282.62,286.48,365.42,444.37,328.02,403.48,478.94
2,18,114.22,22.33,212.72,257.55,302.37,299.58,382.36,465.14,357.54,442.85,528.16
2,24,114.22,22.33,219.08,266.49,313.90,303.64,389.15,474.66,369.24,460.13,551.02
2,48,114.22,22.33,239.82,293.96,348.10,339.48,428.25,517.02,383.26,480.80,578.34
2,72,114.22,22.33,246.67,300.84,355.01,345.17,433.60,522.03,389.33,488.29,587.24
2,96,114.22,22.33,253.66,308.41,363.17,352.18,440.98,529.79,396.85,495.80,594.75
2,120,114.22,22.33,258.57,312.70,366.84,361.64,453.03,544.41,401.29,501.85,602.41
2,144,114.22,22.33,261.34,315.95,370.55,381.62,481.37,581.12,407.13,509.92,612.70
2,168,114.22,22.33,263.65,318.95,374.26,383.00,484.82,586.64,412.38,517.36,622.35
5,1,114.22,22.33,112.02,130.33,148.63,165.74,199.32,232.89,176.37,212.95,249.53
5,2,114.22,22.33,169.81,201.29,232.76,253.33,309.76,366.18,267.99,335.81,403.62
5,3,114.22,22.33,206.15,248.64,291.12,314.94,390.52,466.11,339.02,427.72,516.42
5,4,114.22,22.33,234.45,284.68,334.92,366.25,450.42,534.59,385.01,488.66,592.30
5,5,114.22,22.33,257.75,313.21,368.68,402.51,496.35,590.19,424.20,536.91,649.62
5,6,114.22,22.33,278.26,339.23,400.20,427.18,528.07,628.96,450.85,567.15,683.44
5,9,114.22,22.33,312.21,387.34,462.46,479.28,604.57,729.86,510.61,637.02,763.42
5,12,114.22,22.33,326.34,407.64,488.94,515.11,656.77,798.44,553.97,690.94,827.92
5,18,114.22,22.33,348.23,433.78,519.32,540.28,693.25,846.21,609.26,759.32,909.38
5,24,114.22,22.33,361.62,451.56,541.50,555.40,718.25,881.10,637.37,801.23,965.09
5,48,114.22,22.33,399.63,500.36,601.09,606.30,773.02,939.73,673.87,861.32,1048.77
5,72,114.22,22.33,406.78,507.37,607.96,612.10,778.97,945.84,681.78,875.03,1068.27
5,96,114.22,22.33,415.09,514.69,614.30,621.25,787.48,953.71,690.93,882.89,1074.85
5,120,114.22,22.33,420.69,522.94,625.20,637.28,804.78,972.28,699.27,893.68,1088.10
5,144,114.22,22.33,424.99,530.27,635.55,677.00,856.52,1036.04,710.53,908.06,1105.60
5,168,114.22,22.33,429.28,538.03,646.78,684.82,872.71,1060.60,722.77,925.67,1128.58
10,1,114.22,22.33,133.64,159.41,185.18,203.29,252.34,301.39,214.81,272.35,329.89
10,2,114.22,22.33,205.54,252.67,299.81,313.40,400.62,487.83,330.47,450.89,571.31
10,3,114.22,22.33,252.13,319.28,386.44,392.14,513.84,635.54,421.14,579.31,737.49
10,4,114.22,22.33,288.26,368.83,449.41,453.99,585.63,717.27,480.68,666.83,852.97
10,5,114.22,22.33,317.43,406.26,495.09,501.54,648.08,794.62,529.85,727.14,924.43
10,6,114.22,22.33,343.45,441.50,539.54,535.29,693.41,851.53,564.66,764.87,965.07
10,9,114.22,22.33,390.06,515.87,641.67,604.94,812.29,1019.64,640.74,851.48,1062.23
10,12,114.22,22.33,409.05,548.04,687.02,654.08,891.71,1129.34,694.99,921.12,1147.24
10,18,114.22,22.33,435.11,579.71,724.32,688.21,949.37,1210.52,763.79,1008.44,1253.08
10,24,114.22,22.33,452.48,604.96,757.43,711.52,996.41,1281.30,803.05,1074.94,1346.83
10,48,114.22,22.33,498.14,671.19,844.23,775.71,1059.01,1342.30,858.42,1183.30,1508.18
