return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.17,22.50,81.84,94.08,106.32,100.12,118.99,137.86,115.73,135.25,154.76
2,2,114.17,22.50,119.82,139.05,158.29,143.77,172.25,200.74,173.27,203.91,234.56
2,3,114.17,22.50,139.97,163.58,187.19,174.21,210.66,247.12,208.47,247.08,285.68
2,4,114.17,22.50,154.32,181.34,208.37,191.11,233.30,275.48,227.41,271.67,315.93
2,5,114.17,22.50,166.24,196.24,226.24,203.39,248.59,293.79,241.14,289.55,337.96
2,6,114.17,22.50,172.36,204.36,236.37,212.71,260.47,308.23,254.78,306.98,359.18
2,9,114.17,22.50,186.32,222.90,259.47,237.06,290.75,344.45,291.51,352.28,413.05
2,12,114.17,22.50,196.69,236.27,275.86,253.04,311.99,370.94,307.33,374.60,441.88
2,18,114.17,22.50,205.93,247.82,289.72,272.36,337.55,402.74,324.19,396.84,469.49
2,24,114.17,22.50,213.27,257.02,300.77,280.23,348.70,417.16,337.21,412.73,488.24
2,48,114.17,22.50,236.52,282.29,328.06,295.40,368.87,442.34,340.30,415.15,489.99
2,72,114.17,22.50,248.81,296.79,344.76,306.70,380.26,453.82,360.33,439.41,518.49
2,96,114.17,22.50,261.11,310.18,359.25,315.19,388.54,461.90,365.42,442.31,519.20
2,120,114.17,22.50,266.21,315.25,364.29,325.55,401.09,476.62,376.50,455.65,534.80
2,144,114.17,22.50,274.78,324.62,374.45,332.05,409.99,487.92,384.62,466.50,548.39
2,168,114.17,22.50,280.49,330.08,379.67,339.15,419.45,499.75,387.36,472.24,557.13
5,1,114.17,22.50,119.86,143.82,167.77,157.05,189.94,222.84,175.12,206.79,238.47
5,2,114.17,22.50,179.81,219.39,258.97,230.69,281.71,332.72,267.01,320.20,373.38
5,3,114.17,22.50,213.92,266.44,318.96,284.90,349.48,414.06,325.39,392.75,460.11
5,4,114.17,22.50,238.86,299.98,361.10,319.40,397.85,476.30,359.87,439.53,519.20
5,5,114.17,22.50,260.07,328.29,396.51,342.00,426.32,510.64,385.60,475.09,564.59
5,6,114.17,22.50,272.46,346.44,420.41,359.09,449.30,539.51,410.91,509.62,608.32
5,9,114.17,22.50,300.59,385.96,471.34,400.35,499.02,597.68,472.08,585.39,698.70
5,12,114.17,22.50,320.16,411.05,501.95,431.88,541.34,650.79,502.15,628.87,755.60
5,18,114.17,22.50,335.49,431.60,527.71,467.35,588.70,710.05,534.33,671.72,809.10
5,24,114.17,22.50,347.36,450.35,553.34,484.67,614.34,744.00,556.19,698.12,840.05
5,48,114.17,22.50,377.64,479.46,581.29,516.62,667.86,819.09,565.62,730.28,894.94
5,72,114.17,22.50,396.32,498.17,600.02,526.71,681.11,835.52,598.01,764.17,930.32
5,96,114.17,22.50,412.11,514.28,616.45,536.69,688.24,839.79,598.42,764.52,930.62
