return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.03,22.39,75.03,86.99,98.95,94.43,114.43,134.42,99.42,119.39,139.37
2,2,114.03,22.39,107.08,126.45,145.82,141.38,175.03,208.67,142.67,173.05,203.43
2,3,114.03,22.39,130.18,155.46,180.75,165.06,206.73,248.41,173.34,211.72,250.11
2,4,114.03,22.39,145.36,174.91,204.45,182.78,229.69,276.60,197.59,241.40,285.22
2,5,114.03,22.39,156.69,189.69,222.70,195.91,245.67,295.44,219.23,268.92,318.61
2,6,114.03,22.39,163.98,199.80,235.63,205.69,258.10,310.50,234.83,288.55,342.28
2,9,114.03,22.39,175.52,215.73,255.95,227.54,288.13,348.71,265.13,328.67,392.20
2,12,114.03,22.39,187.99,230.74,273.49,233.15,295.40,357.65,293.99,368.00,442.00
2,18,114.03,22.39,199.51,244.83,290.16,252.25,320.72,389.19,307.71,389.25,470.79
2,24,114.03,22.39,205.25,251.95,298.64,266.76,340.15,413.54,319.82,406.19,492.56
2,48,114.03,22.39,224.66,276.87,329.08,281.51,361.37,441.24,337.06,427.47,517.88
2,72,114.03,22.39,234.58,285.71,336.85,292.35,370.34,448.32,352.95,443.94,534.92
2,96,114.03,22.39,237.32,287.84,338.37,301.13,379.62,458.12,364.24,452.65,541.07
2,120,114.03,22.39,241.72,291.51,341.31,309.52,390.44,471.36,371.37,459.94,548.52
2,144,114.03,22.39,248.52,299.38,350.24,316.02,399.43,482.84,379.73,471.60,563.47
2,168,114.03,22.39,253.14,304.07,355.01,316.31,400.52,484.72,381.17,475.10,569.02
5,1,114.03,22.39,110.19,128.24,146.30,152.43,185.51,218.60,158.45,193.80,229.14
5,2,114.03,22.39,164.10,196.58,229.06,237.66,293.21,348.76,233.26,293.34,353.43
5,3,114.03,22.39,204.33,246.97,289.60,285.82,360.11,434.40,286.94,366.40,445.86
5,4,114.03,22.39,232.32,283.06,333.80,320.23,408.23,496.24,329.21,417.72,506.23
5,5,114.03,22.39,253.16,311.08,368.99,343.14,439.32,535.50,367.25,466.54,565.83
5,6,114.03,22.39,268.19,334.35,400.50,361.36,463.00,564.64,395.02,498.56,602.10
5,9,114.03,22.39,293.81,373.78,453.75,403.94,526.27,648.60,451.76,570.89,690.02
5,12,114.03,22.39,313.22,398.41,483.61,419.17,550.71,682.25,502.89,638.56,774.23
5,18,114.03,22.39,331.80,421.05,510.31,457.56,610.12,762.68,542.80,688.23,833.67
5,24,114.03,22.39,342.85,435.20,527.55,485.17,647.30,809.43,567.72,724.12,880.51
5,48,114.03,22.39,376.53,480.65,584.77,520.60,700.95,881.29,602.61,786.43,970.26
5,72,114.03,22.39,386.17,484.33,582.48,525.73,707.53,889.32,619.64,804.72,989.79
5,96,114.03,22.39,388.03,485.04,582.05,535.88,717.36,898.84,628.73,806.15,983.57
5,120,114.03,22.39,391.68,490.01,588.33,550.74,735.83,920.92,637.36,812.49,987.61
5,144,114.03,22.39,402.13,501.12,600.11,564.54,753.88,943.21,649.80,831.53,1013.26
5,168,114.03,22.39,407.55,507.25,606.95,569.70,769.75,969.79,658.46,850.92,1043.38
10,1,114.03,22.39,130.55,157.07,183.59,185.89,239.38,292.86,194.38,253.16,311.93
10,2,114.03,22.39,198.15,250.26,302.36,292.28,384.46,476.64,290.54,397.51,504.48
10,3,114.03,22.39,248.57,317.65,386.72,356.86,485.17,613.48,359.33,503.67,648.02
10,4,114.03,22.39,284.63,367.60,450.58,403.72,558.30,712.89,414.03,571.76,729.49
10,5,114.03,22.39,311.77,408.20,504.64,434.38,603.84,773.30,462.31,637.32,812.33
10,6,114.03,22.39,332.30,445.97,559.65,458.85,637.67,816.50,495.91,675.86,855.81
10,9,114.03,22.39,367.41,513.14,658.87,515.05,733.86,952.67,566.03,774.43,982.84
10,12,114.03,22.39,390.79,546.75,702.72,538.92,782.27,1025.62,626.67,860.42,1094.17
10,18,114.03,22.39,413.68,574.96,736.24,592.69,883.12,1173.56,680.39,934.23,1188.08
10,24,114.03,22.39,428.39,595.48,762.56,627.18,934.14,1241.10,713.03,987.43,1261.83
10,48,114.03,22.39,470.70,657.04,843.39,677.89,1025.22,1372.54,767.85,1105.36,1442.86
10,72,114.03,22.39,481.56,651.00,820.43,680.90,1035.32,1389.74,789.30,1121.91,1454.52
10,96,114.03,22.39,483.44,650.30,817.17,691.74,1041.18,1390.63,799.75,1112.06,1424.37
10,120,114.03,22.39,488.32,659.30,830.27,710.28,1065.63,1420.97,809.15,1114.26,1419.37
10,144,114.03,22.39,501.02,671.47,841.92,728.02,1091.41,1454.81,820.45,1142.00,1463.56
10,168,114.03,22.39,507.46,679.96,852.46,738.78,1133.82,1528.86,835.97,1183.80,1531.62
25,1,114.03,22.39,149.42,195.30,241.18,213.52,316.29,419.06,226.95,342.03,457.10
25,2,114.03,22.39,228.95,327.64,426.33,332.91,517.04,701.18,342.66,565.72,788.79
25,3,114.03,22.39,287.76,420.37,552.97,412.16,676.20,940.24,424.72,730.49,1036.27
25,4,114.03,22.39,331.53,491.85,652.16,473.31,794.06,1114.82,495.23,822.58,1149.94
25,5,114.03,22.39,363.87,554.03,744.19,515.07,864.89,1214.71,553.91,912.62,1271.32
25,6,114.03,22.39,388.68,619.24,849.81,547.37,915.69,1284.01,590.54,955.55,1320.57
25,9,114.03,22.39,428.25,742.02,1055.79,614.66,1071.18,1527.70,663.57,1094.13,1524.68
25,12,114.03,22.39,453.37,791.12,1128.87,646.76,1172.67,1698.58,725.38,1201.11,1676.84
25,18,114.03,22.39,481.36,825.47,1169.59,714.84,1360.60,2006.37,782.69,1313.17,1843.65
25,24,114.03,22.39,500.27,856.72,1213.17,753.05,1431.08,2109.11,820.70,1395.51,1970.32
25,48,114.03,22.39,551.61,941.81,1332.00,816.50,1598.87,2381.23,903.71,1632.83,2361.95
25,72,114.03,22.39,571.62,912.46,1253.31,818.60,1625.00,2431.40,943.03,1641.42,2339.82
25,96,114.03,22.39,575.40,909.23,1243.05,833.99,1616.24,2398.49,967.32,1605.79,2244.26
25,120,114.03,22.39,584.44,928.86,1273.28,854.52,1649.04,2443.56,979.36,1596.42,2213.48
25,144,114.03,22.39,600.27,940.24,1280.20,873.44,1687.02,2500.61,976.14,1641.62,2307.09
25,168,114.03,22.39,608.19,954.13,1300.07,886.43,1797.58,2708.72,998.18,1732.76,2467.35
50,1,114.03,22.39,157.83,225.04,292.24,220.71,380.52,540.34,237.84,419.69,601.54
50,2,114.03,22.39,240.16,392.85,545.53,336.97,629.62,922.28,355.99,723.74,1091.49
50,3,114.03,22.39,300.81,507.62,714.43,417.49,846.37,1275.26,438.58,948.26,1457.94
50,4,114.03,22.39,347.37,598.50,849.64,484.46,1009.80,1535.14,521.28,1060.07,1598.87
50,5,114.03,22.39,379.84,681.81,983.77,534.07,1106.04,1678.02,585.12,1170.78,1756.43
50,6,114.03,22.39,403.03,775.98,1148.94,571.35,1173.26,1775.17,621.45,1212.50,1803.55
50,9,114.03,22.39,433.06,960.50,1487.94,636.85,1389.93,2143.00,682.78,1386.60,2090.42
50,12,114.03,22.39,455.39,1025.06,1594.73,666.21,1554.73,2443.25,737.26,1506.14,2275.02
50,18,114.03,22.39,487.63,1062.59,1637.54,730.56,1844.41,2958.25,783.85,1653.46,2523.06
50,24,114.03,22.39,508.77,1104.31,1699.86,766.70,1930.12,3093.54,819.98,1764.10,2708.21
50,48,114.03,22.39,564.96,1209.23,1853.49,825.18,2186.41,3547.65,911.28,2139.71,3368.14
50,72,114.03,22.39,602.30,1151.38,1700.46,824.61,2238.60,3652.58,978.19,2136.06,3293.92
50,96,114.03,22.39,609.49,1145.54,1681.59,850.78,2207.35,3563.92,1028.14,2069.35,3110.56
50,120,114.03,22.39,622.68,1178.72,1734.76,870.09,2246.57,3623.05,1045.56,2044.78,3044.00
50,144,114.03,22.39,641.80,1187.17,1732.54,885.49,2295.59,3705.70,1017.04,2109.37,3201.71
50,168,114.03,22.39,650.43,1207.51,1764.58,884.34,2497.00,4109.67,1036.07,2258.86,3481.65
100,1,114.03,22.39,161.22,255.76,350.31,214.29,451.04,687.79,233.62,508.32,783.02
100,2,114.03,22.39,239.13,464.99,690.85,313.81,754.99,1196.17,335.88,915.61,1495.33
100,3,114.03,22.39,296.75,604.80,912.85,381.60,1043.81,1706.02,404.70,1217.66,2030.63
100,4,114.03,22.39,342.48,718.38,1094.28,445.81,1265.91,2086.01,500.77,1350.39,2200.01
100,5,114.03,22.39,370.03,827.98,1285.93,501.18,1394.67,2288.15,567.13,1483.77,2400.41
100,6,114.03,22.39,384.06,960.24,1536.42,541.82,1482.33,2422.83,602.33,1518.56,2434.80
100,9,114.03,22.39,384.09,1229.46,2074.83,590.10,1778.92,2967.73,636.37,1733.74,2831.11
100,12,114.03,22.39,398.08,1313.77,2229.47,599.24,2035.23,3471.23,677.15,1861.56,3045.97
100,18,114.03,22.39,436.25,1352.36,2268.48,632.12,2471.35,4310.58,697.83,2050.97,3404.12
100,24,114.03,22.39,458.10,1407.23,2356.36,661.32,2571.83,4482.35,724.10,2196.83,3669.55
100,48,114.03,22.39,517.38,1533.84,2550.30,688.50,2954.91,5221.32,792.83,2767.28,4741.74
100,72,114.03,22.39,587.39,1434.67,2281.96,677.53,3052.18,5426.82,906.40,2743.61,4580.82
100,96,114.03,22.39,600.31,1425.45,2250.60,728.18,2982.91,5237.64,1003.19,2631.94,4260.70
100,120,114.03,22.39,617.13,1478.62,2340.12,743.37,3028.09,5312.82,1031.86,2584.45,4137.03
100,144,114.03,22.39,641.48,1481.35,2321.23,749.74,3089.93,5430.12,959.94,2675.68,4391.42
100,168,114.03,22.39,649.74,1510.88,2372.02,701.24,3434.52,6167.79,960.54,2908.70,4856.86
