return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.13,22.44,80.76,93.15,105.55,104.40,122.88,141.37,117.97,138.61,159.25
2,2,114.13,22.44,121.91,141.13,160.35,160.16,190.73,221.31,177.04,209.32,241.60
2,3,114.13,22.44,143.83,167.07,190.31,193.41,231.23,269.05,215.08,254.90,294.72
2,4,114.13,22.44,159.31,185.12,210.93,214.51,258.90,303.29,241.50,286.20,330.90
2,5,114.13,22.44,170.74,198.54,226.33,230.83,279.96,329.09,261.50,311.34,361.18
2,6,114.13,22.44,175.52,204.53,233.54,242.06,294.33,346.59,280.67,334.49,388.31
2,9,114.13,22.44,194.26,227.05,259.83,265.76,324.53,383.31,316.85,379.69,442.53
2,12,114.13,22.44,206.34,242.72,279.09,286.31,351.93,417.55,338.71,410.87,483.02
2,18,114.13,22.44,220.91,260.26,299.61,307.39,378.77,450.15,367.96,449.84,531.72
2,24,114.13,22.44,232.31,274.89,317.48,324.39,400.27,476.14,381.41,467.44,553.48
2,48,114.13,22.44,252.67,297.47,342.27,349.65,431.62,513.59,395.42,486.59,577.75
2,72,114.13,22.44,265.60,311.46,357.32,369.58,448.85,528.13,411.05,504.76,598.46
2,96,114.13,22.44,282.15,327.11,372.07,382.80,462.66,542.52,420.64,513.29,605.94
2,120,114.13,22.44,293.08,339.33,385.58,394.66,476.46,558.26,429.35,522.35,615.34
2,144,114.13,22.44,302.59,348.56,394.53,404.64,488.43,572.21,439.38,535.82,632.26
2,168,114.13,22.44,311.13,359.13,407.13,410.75,496.14,581.53,438.11,534.86,631.61
5,1,114.13,22.44,119.86,141.84,163.82,160.63,189.97,219.30,179.50,210.99,242.47
5,2,114.13,22.44,182.34,218.71,255.08,251.75,299.07,346.40,271.82,321.92,372.02
5,3,114.13,22.44,216.66,262.51,308.36,306.00,363.79,421.58,331.00,393.70,456.41
5,4,114.13,22.44,239.82,294.30,348.77,346.14,416.64,487.14,372.44,445.38,518.32
5,5,114.13,22.44,256.66,318.63,380.61,376.50,455.55,534.59,407.89,490.35,572.80
5,6,114.13,22.44,264.63,334.00,403.38,396.29,479.90,563.51,439.59,528.06,616.53
5,9,114.13,22.44,295.72,376.81,457.89,438.73,532.62,626.50,503.03,606.20,709.36
5,12,114.13,22.44,317.74,408.36,498.98,478.87,585.46,692.06,549.66,667.38,785.11
5,18,114.13,22.44,342.29,436.20,530.11,516.46,635.07,753.67,606.51,739.26,872.01
5,24,114.13,22.44,359.69,462.21,564.72,546.38,674.75,803.13,631.56,774.80,918.05
5,48,114.13,22.44,387.28,495.54,603.79,591.21,740.13,889.06,666.80,841.43,1016.06
5,72,114.13,22.44,403.16,508.72,614.28,606.05,751.59,897.13,689.43,869.92,1050.42
5,96,114.13,22.44,419.02,518.57,618.13,621.50,765.22,908.95,698.38,877.16,1055.93
5,120,114.13,22.44,434.09,535.31,636.53,639.22,783.45,927.67,710.36,888.21,1066.05
5,144,114.13,22.44,443.81,544.44,645.08,654.29,803.41,952.53,729.94,914.25,1098.57
5,168,114.13,22.44,458.38,563.69,669.01,667.80,823.46,979.12,730.59,929.07,1127.55
10,1,114.13,22.44,145.44,179.15,212.85,195.02,237.61,280.20,215.38,261.46,307.53
10,2,114.13,22.44,222.72,281.31,339.90,306.36,375.11,443.85,326.64,402.55,478.46
10,3,114.13,22.44,265.87,342.20,418.52,372.47,456.08,539.68,398.09,495.11,592.14
10,4,114.13,22.44,294.82,390.45,486.07,424.47,530.72,636.97,449.63,564.51,679.40
10,5,114.13,22.44,316.13,429.82,543.50,463.26,583.95,704.63,494.62,625.87,757.13
10,6,114.13,22.44,326.81,460.77,594.73,487.70,615.24,742.78,534.31,673.12,811.93
10,9,114.13,22.44,368.40,527.18,685.96,541.01,685.37,829.72,615.26,775.57,935.88
10,12,114.13,22.44,397.05,574.71,752.36,592.43,758.96,925.49,675.57,860.09,1044.61
10,18,114.13,22.44,427.93,607.84,787.75,640.01,829.79,1019.57,746.46,956.26,1166.05
10,24,114.13,22.44,446.40,647.10,847.81,678.50,886.13,1093.76,781.31,1011.67,1242.04
10,48,114.13,22.44,477.77,693.57,909.36,740.33,988.98,1237.62,839.42,1139.71,1440.00
10,72,114.13,22.44,494.11,700.14,906.18,754.19,996.82,1239.46,866.79,1177.74,1488.69
10,96,114.13,22.44,510.92,698.14,885.36,770.53,1006.46,1242.39,877.20,1183.44,1489.68
10,120,114.13,22.44,528.64,716.80,904.96,790.95,1024.25,1257.56,891.12,1192.51,1493.90
10,144,114.13,22.44,540.10,724.66,909.21,808.92,1052.38,1295.84,915.90,1229.28,1542.65
10,168,114.13,22.44,558.63,751.86,945.09,829.04,1085.93,1342.81,922.03,1278.75,1635.47
25,1,114.13,22.44,175.60,232.97,290.33,231.65,301.75,371.85,249.98,328.27,406.57
25,2,114.13,22.44,270.30,376.03,481.77,361.36,476.37,591.38,376.09,511.92,647.76
25,3,114.13,22.44,323.35,466.61,609.88,438.10,578.08,718.06,456.63,635.20,813.76
25,4,114.13,22.44,357.17,548.18,739.20,500.03,686.85,873.67,518.78,732.73,946.69
25,5,114.13,22.44,381.34,620.88,860.43,546.21,761.46,976.72,572.19,819.29,1066.39
25,6,114.13,22.44,391.08,690.35,989.63,574.04,801.90,1029.76,621.93,878.22,1134.50
25,9,114.13,22.44,446.25,806.05,1165.86,635.71,897.30,1158.89,722.39,1014.54,1306.69
25,12,114.13,22.44,480.69,883.27,1285.86,695.35,1002.31,1309.26,790.73,1133.14,1475.54
25,18,114.13,22.44,519.78,917.63,1315.49,749.32,1108.55,1467.79,868.10,1263.20,1658.29
25,24,114.13,22.44,527.64,984.54,1441.44,795.80,1192.52,1589.25,914.05,1355.24,1796.43
25,48,114.13,22.44,556.37,1059.35,1562.32,880.03,1365.33,1850.63,1005.82,1608.35,2210.88
25,72,114.13,22.44,572.92,1043.92,1514.92,898.65,1369.19,1839.74,1038.08,1662.61,2287.14
25,96,114.13,22.44,600.45,1010.48,1420.52,917.30,1367.45,1817.59,1055.97,1665.27,2274.58
25,120,114.13,22.44,622.47,1028.79,1435.11,940.68,1379.25,1817.82,1074.94,1665.94,2256.94
25,144,114.13,22.44,641.72,1032.57,1423.42,959.52,1421.98,1884.44,1102.20,1719.79,2337.38
25,168,114.13,22.44,664.10,1073.30,1482.51,989.48,1480.74,1972.01,1108.99,1856.23,2603.46
50,1,114.13,22.44,195.42,278.36,361.30,252.74,352.36,451.99,266.86,380.14,493.43
50,2,114.13,22.44,300.67,459.65,618.64,390.24,555.43,720.62,396.15,598.84,801.54
50,3,114.13,22.44,358.61,579.79,800.98,471.52,672.66,873.81,477.51,748.50,1019.49
50,4,114.13,22.44,391.24,698.60,1005.95,535.58,812.01,1088.45,544.35,871.70,1199.06
50,5,114.13,22.44,411.43,811.29,1211.15,583.99,905.16,1226.33,600.07,980.72,1361.37
50,6,114.13,22.44,410.84,930.76,1450.68,612.39,952.63,1292.88,657.44,1047.86,1438.28
50,9,114.13,22.44,472.38,1104.67,1736.97,675.41,1069.44,1463.46,769.69,1211.81,1653.93
50,12,114.13,22.44,506.36,1213.74,1921.12,735.23,1202.05,1668.87,835.71,1359.46,1883.20
50,18,114.13,22.44,554.00,1240.99,1927.98,786.90,1341.92,1896.93,908.48,1517.18,2125.88
50,24,114.13,22.44,537.27,1340.45,2143.63,835.30,1452.08,2068.86,958.56,1646.48,2334.41
50,48,114.13,22.44,552.25,1449.55,2346.84,931.14,1697.42,2463.71,1066.97,2037.21,3007.45
50,72,114.13,22.44,573.11,1401.07,2229.03,958.41,1699.03,2439.65,1100.97,2107.41,3113.85
50,96,114.13,22.44,624.25,1325.33,2026.41,981.50,1682.75,2384.01,1130.15,2106.74,3083.33
50,120,114.13,22.44,651.63,1339.79,2027.95,1008.16,1684.91,2361.66,1157.02,2095.16,3033.30
50,144,114.13,22.44,683.52,1337.72,1991.93,1024.27,1742.35,2460.43,1181.68,2164.83,3147.97
50,168,114.13,22.44,706.99,1391.82,2076.65,1061.01,1827.33,2593.66,1171.55,2410.37,3649.19
100,1,114.13,22.44,212.03,328.61,445.20,267.88,405.30,542.72,275.76,433.65,591.55
100,2,114.13,22.44,324.21,555.92,787.63,408.02,637.39,866.76,400.67,690.32,979.96
100,3,114.13,22.44,383.12,713.48,1043.84,490.97,770.12,1049.27,476.70,869.54,1262.39
100,4,114.13,22.44,406.54,883.59,1360.65,551.29,944.71,1338.13,543.94,1022.86,1501.79
100,5,114.13,22.44,411.84,1054.52,1697.21,598.42,1058.78,1519.14,597.35,1157.85,1718.36
100,6,114.13,22.44,382.93,1251.26,2119.60,625.66,1113.45,1601.25,662.89,1232.58,1802.27
100,9,114.13,22.44,441.07,1510.54,2580.01,685.13,1253.99,1822.85,784.11,1426.25,2068.40
100,12,114.13,22.44,466.62,1662.96,2859.30,738.65,1418.13,2097.60,839.45,1606.34,2373.22
100,18,114.13,22.44,529.29,1670.89,2812.49,779.41,1598.64,2417.88,898.64,1793.83,2689.02
100,24,114.13,22.44,462.94,1817.91,3172.89,824.32,1740.54,2656.76,945.85,1970.34,2994.83
100,48,114.13,22.44,444.90,1978.15,3511.41,920.70,2079.59,3238.48,1048.83,2546.37,4043.92
100,72,114.13,22.44,481.36,1873.98,3266.60,961.53,2079.83,3198.13,1081.68,2636.61,4191.54
100,96,114.13,22.44,582.14,1731.51,2880.89,993.70,2042.45,3091.20,1128.74,2631.41,4134.08
100,120,114.13,22.44,619.04,1737.18,2855.32,1026.38,2029.35,3032.32,1169.84,2600.68,4031.52
100,144,114.13,22.44,672.92,1725.70,2778.47,1035.43,2105.45,3175.48,1186.60,2689.31,4192.02
100,168,114.13,22.44,694.83,1796.72,2898.60,1076.44,2224.42,3372.39,1126.96,3095.64,5064.31
