return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.00,22.42,78.96,92.22,105.48,98.98,117.62,136.26,103.43,120.60,137.77
2,2,114.00,22.42,119.44,139.25,159.07,147.73,178.95,210.17,153.18,180.95,208.73
2,3,114.00,22.42,139.31,163.90,188.48,172.55,211.80,251.04,180.91,215.40,249.88
2,4,114.00,22.42,154.74,182.99,211.24,192.23,236.46,280.68,203.58,243.24,282.89
2,5,114.00,22.42,164.93,196.58,228.23,205.04,253.24,301.43,222.85,267.96,313.07
2,6,114.00,22.42,171.50,205.81,240.11,212.21,263.65,315.09,237.20,286.14,335.07
2,9,114.00,22.42,189.09,228.35,267.60,232.10,290.36,348.63,270.57,328.86,387.14
2,12,114.00,22.42,201.02,242.68,284.33,245.97,308.55,371.14,289.67,354.55,419.43
2,18,114.00,22.42,213.78,257.24,300.69,256.13,322.83,389.53,310.39,382.83,455.28
2,24,114.00,22.42,220.99,265.62,310.25,270.58,341.40,412.23,315.10,391.21,467.32
2,48,114.00,22.42,234.15,282.63,331.12,286.36,362.59,438.81,327.36,407.56,487.77
2,72,114.00,22.42,241.78,290.65,339.53,300.02,376.26,452.51,335.51,415.12,494.72
2,96,114.00,22.42,248.59,296.51,344.44,306.94,383.00,459.05,349.48,427.06,504.65
2,120,114.00,22.42,255.74,303.29,350.83,313.46,392.32,471.17,349.11,425.88,502.66
2,144,114.00,22.42,261.67,310.62,359.56,321.57,403.56,485.55,360.82,440.58,520.34
2,168,114.00,22.42,263.92,312.98,362.05,324.49,407.94,491.39,366.34,449.41,532.48
5,1,114.00,22.42,117.50,136.23,154.95,155.10,185.97,216.83,156.55,185.26,213.97
5,2,114.00,22.42,178.02,208.74,239.45,240.09,294.55,349.01,238.31,287.40,336.49
5,3,114.00,22.42,212.10,251.69,291.27,288.46,360.99,433.53,287.37,350.36,413.36
5,4,114.00,22.42,238.55,284.48,330.41,323.05,405.03,487.02,325.71,398.52,471.33
5,5,114.00,22.42,258.91,311.77,364.64,347.58,437.52,527.47,359.87,441.11,522.36
5,6,114.00,22.42,273.22,332.92,392.63,364.58,462.81,561.05,385.10,471.30,557.49
5,9,114.00,22.42,305.84,375.23,444.63,403.48,520.23,636.99,444.46,543.75,643.04
5,12,114.00,22.42,324.39,397.20,470.01,428.54,557.58,686.63,481.37,588.77,696.16
5,18,114.00,22.42,342.92,417.19,491.45,456.16,600.75,745.34,524.00,645.31,766.63
5,24,114.00,22.42,353.58,429.69,505.80,482.33,631.14,779.96,539.86,672.08,804.30
5,48,114.00,22.42,378.17,463.25,548.33,516.05,680.67,845.29,570.69,721.84,872.99
5,72,114.00,22.42,387.46,470.94,554.43,528.16,695.23,862.31,579.02,730.16,881.30
5,96,114.00,22.42,392.89,474.70,556.50,534.98,700.61,866.24,588.25,736.92,885.60
5,120,114.00,22.42,400.52,482.81,565.09,550.50,719.16,887.81,587.97,734.07,880.18
5,144,114.00,22.42,410.26,495.50,580.75,566.92,739.43,911.94,605.60,755.04,904.48
5,168,114.00,22.42,412.52,500.93,589.35,574.08,759.12,944.15,621.84,782.86,943.88
10,1,114.00,22.42,139.22,165.49,191.75,189.37,236.91,284.45,190.34,233.24,276.15
10,2,114.00,22.42,212.33,257.99,303.65,295.96,385.51,475.06,292.85,370.16,447.46
10,3,114.00,22.42,255.18,316.04,376.90,359.54,484.10,608.66,355.94,458.67,561.40
10,4,114.00,22.42,288.56,359.38,430.19,403.33,543.77,684.21,404.15,523.58,643.01
10,5,114.00,22.42,315.50,398.72,481.94,435.82,590.37,744.92,446.84,578.76,710.67
10,6,114.00,22.42,335.30,432.22,529.15,459.10,630.98,802.86,477.76,616.04,754.32
10,9,114.00,22.42,378.29,491.53,604.76,511.87,719.48,927.10,550.95,707.85,864.75
10,12,114.00,22.42,400.42,518.77,637.12,544.08,778.21,1012.34,596.38,764.90,933.43
10,18,114.00,22.42,422.12,539.97,657.83,586.67,856.98,1127.29,652.09,843.83,1035.57
10,24,114.00,22.42,434.69,555.36,676.04,618.92,892.25,1165.58,676.37,890.89,1105.42
10,48,114.00,22.42,466.64,604.84,743.05,667.00,972.97,1278.94,726.57,981.25,1235.92
10,72,114.00,22.42,476.61,608.98,741.36,677.64,989.83,1302.03,737.10,991.95,1246.81
10,96,114.00,22.42,481.69,609.89,738.10,684.59,992.53,1300.46,744.82,994.38,1243.94
10,120,114.00,22.42,491.21,620.27,749.33,704.78,1017.77,1330.76,744.66,989.56,1234.47
10,144,114.00,22.42,503.40,637.71,772.02,725.57,1044.50,1363.43,765.26,1012.89,1260.53
10,168,114.00,22.42,506.25,649.82,793.39,736.08,1091.01,1445.95,790.09,1062.82,1335.56
25,1,114.00,22.42,158.75,202.60,246.45,223.79,308.59,393.40,228.15,300.49,372.83
25,2,114.00,22.42,244.86,324.18,403.51,346.86,519.98,693.11,352.22,491.16,630.09
25,3,114.00,22.42,295.69,405.23,514.76,422.76,674.23,925.70,429.16,621.72,814.28
25,4,114.00,22.42,336.18,463.80,591.41,475.48,757.52,1039.56,487.09,712.46,937.83
25,5,114.00,22.42,369.18,522.44,675.69,516.09,827.56,1139.02,536.98,784.17,1031.35
25,6,114.00,22.42,393.83,578.06,762.29,543.49,896.29,1249.09,572.24,828.74,1085.23
25,9,114.00,22.42,448.30,664.43,880.56,611.30,1041.55,1471.80,655.66,943.89,1232.13
25,12,114.00,22.42,472.81,698.50,924.18,646.54,1142.15,1637.76,704.54,1014.73,1324.92
25,18,114.00,22.42,499.09,717.43,935.77,706.43,1295.65,1884.86,771.78,1126.85,1481.92
25,24,114.00,22.42,513.29,736.64,959.98,744.32,1329.83,1915.34,803.92,1211.44,1618.97
25,48,114.00,22.42,551.39,813.46,1075.53,809.59,1471.83,2134.08,884.79,1382.00,1879.22
25,72,114.00,22.42,563.65,808.01,1052.38,817.06,1495.00,2172.93,902.00,1398.91,1895.82
25,96,114.00,22.42,571.33,803.22,1035.11,825.83,1490.81,2155.79,913.41,1394.57,1875.73
25,120,114.00,22.42,586.22,818.48,1050.73,847.38,1524.67,2201.97,914.01,1385.87,1857.73
25,144,114.00,22.42,600.74,843.61,1086.47,869.63,1559.52,2249.41,936.67,1408.84,1881.01
25,168,114.00,22.42,602.46,871.30,1140.15,874.78,1672.51,2470.25,970.86,1502.23,2033.59
50,1,114.00,22.42,167.27,230.23,293.20,240.96,367.60,494.24,251.22,355.64,460.05
50,2,114.00,22.42,259.88,376.32,492.75,364.80,636.08,907.37,385.80,594.52,803.24
50,3,114.00,22.42,313.38,477.58,641.77,440.25,845.40,1250.55,467.92,764.95,1061.98
50,4,114.00,22.42,357.45,549.00,740.56,496.62,949.50,1402.38,529.93,878.91,1227.89
50,5,114.00,22.42,392.24,625.41,858.59,540.40,1042.06,1543.72,582.08,963.11,1344.15
50,6,114.00,22.42,417.18,703.17,989.15,565.17,1140.03,1714.90,618.62,1011.31,1404.01
50,9,114.00,22.42,477.59,814.52,1151.45,637.69,1344.38,2051.06,704.12,1142.39,1580.66
50,12,114.00,22.42,502.12,853.65,1205.18,665.47,1491.01,2316.56,750.15,1222.00,1693.84
