return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.26,22.47,72.43,84.82,97.22,94.34,110.33,126.32,121.77,143.39,165.02
2,2,114.26,22.47,106.00,127.06,148.12,144.35,169.41,194.47,182.95,218.39,253.84
2,3,114.26,22.47,128.13,154.93,181.72,174.77,205.80,236.83,221.42,264.82,308.22
2,4,114.26,22.47,144.04,173.78,203.51,193.32,228.71,264.10,248.88,297.20,345.51
2,5,114.26,22.47,157.99,190.40,222.81,208.32,247.33,286.35,271.03,325.17,379.31
2,6,114.26,22.47,164.83,199.26,233.70,220.06,261.79,303.52,286.53,344.93,403.32
2,9,114.26,22.47,183.18,221.79,260.40,238.08,286.25,334.42,323.23,390.29,457.35
2,12,114.26,22.47,190.90,230.92,270.93,256.07,309.69,363.32,339.68,414.08,488.48
2,18,114.26,22.47,200.19,243.06,285.92,272.09,331.73,391.37,364.32,448.54,532.77
2,24,114.26,22.47,211.62,255.22,298.82,287.66,350.43,413.19,369.62,455.56,541.50
2,48,114.26,22.47,227.76,273.44,319.12,301.45,368.96,436.47,386.56,475.61,564.65
2,72,114.26,22.47,238.20,283.77,329.35,315.37,381.04,446.71,398.11,488.93,579.74
2,96,114.26,22.47,255.61,303.44,351.28,323.25,388.87,454.48,407.10,499.49,591.88
2,120,114.26,22.47,261.22,309.82,358.42,330.99,398.38,465.78,416.82,511.47,606.12
2,144,114.26,22.47,269.35,318.33,367.31,339.36,409.74,480.12,416.30,512.72,609.14
2,168,114.26,22.47,274.16,324.07,373.98,345.32,418.06,490.81,422.09,523.25,624.40
5,1,114.26,22.47,110.11,133.70,157.30,141.83,166.96,192.09,186.06,219.30,252.53
5,2,114.26,22.47,168.02,212.65,257.28,219.33,258.42,297.52,288.85,348.78,408.70
5,3,114.26,22.47,206.20,267.49,328.78,267.36,315.52,363.68,351.25,425.96,500.67
5,4,114.26,22.47,233.45,301.54,369.62,298.49,353.86,409.23,395.56,480.63,565.70
5,5,114.26,22.47,255.28,329.88,404.48,323.85,384.07,444.29,434.72,528.99,623.26
5,6,114.26,22.47,269.76,350.77,431.78,343.29,407.27,471.25,462.71,564.53,666.34
5,9,114.26,22.47,301.75,393.24,484.73,379.92,455.06,530.20,524.02,639.30,754.58
5,12,114.26,22.47,313.36,410.59,507.83,412.29,495.27,578.24,559.90,687.85,815.79
5,18,114.26,22.47,328.85,436.95,545.05,443.75,536.49,629.23,607.39,754.36,901.33
5,24,114.26,22.47,342.53,449.80,557.07,469.18,566.90,664.62,622.26,770.88,919.50
5,48,114.26,22.47,364.71,475.15,585.58,499.88,621.97,744.06,654.47,830.63,1006.80
5,72,114.26,22.47,375.53,484.26,592.98,510.94,631.24,751.54,670.93,850.28,1029.64
5,96,114.26,22.47,399.83,505.20,610.56,519.31,639.88,760.44,684.61,865.50,1046.39
5,120,114.26,22.47,407.00,513.65,620.31,531.51,653.88,776.26,698.03,880.12,1062.21
5,144,114.26,22.47,416.36,521.15,625.94,547.45,672.75,798.06,704.59,894.40,1084.22
5,168,114.26,22.47,424.70,530.33,635.96,560.53,694.59,828.66,725.22,941.34,1157.46
10,1,114.26,22.47,134.36,174.08,213.81,170.18,207.39,244.61,223.39,272.48,321.57
10,2,114.26,22.47,206.83,291.83,376.84,264.41,321.42,378.43,352.86,447.04,541.23
10,3,114.26,22.47,254.95,374.17,493.38,322.62,392.97,463.31,430.40,549.50,668.61
10,4,114.26,22.47,293.02,423.24,553.46,361.13,443.12,525.12,486.97,622.79,758.60
10,5,114.26,22.47,321.40,461.70,602.00,392.06,480.51,568.96,535.84,685.79,835.74
10,6,114.26,22.47,341.94,496.25,650.55,415.64,509.45,603.25,571.60,733.92,896.24
10,9,114.26,22.47,384.85,558.85,732.86,462.96,576.21,689.47,646.25,829.01,1011.76
10,12,114.26,22.47,399.08,588.55,778.01,502.81,628.95,755.09,693.08,899.18,1105.27
10,18,114.26,22.47,417.02,634.18,851.33,540.99,685.38,829.77,752.18,992.88,1233.58
10,24,114.26,22.47,432.88,644.64,856.40,572.58,723.87,875.17,773.28,1018.02,1262.76
10,48,114.26,22.47,456.63,677.02,897.40,621.74,825.52,1029.29,827.49,1135.03,1442.57
10,72,114.26,22.47,468.53,682.06,895.60,632.93,833.52,1034.10,845.44,1159.14,1472.83
10,96,114.26,22.47,495.50,692.74,889.98,642.02,843.24,1044.45,861.68,1176.15,1490.61
10,120,114.26,22.47,502.89,703.46,904.03,656.12,859.09,1062.06,875.74,1188.19,1500.65
10,144,114.26,22.47,513.28,705.89,898.49,675.02,882.46,1089.90,887.02,1220.38,1553.75
10,168,114.26,22.47,523.13,716.47,909.81,694.60,919.34,1144.07,923.91,1318.77,1713.63
25,1,114.26,22.47,159.43,236.52,313.60,198.14,262.09,326.04,258.78,343.20,427.62
25,2,114.26,22.47,236.68,427.83,618.98,310.12,405.95,501.79,415.25,586.71,758.17
25,3,114.26,22.47,291.14,561.56,831.97,377.76,496.67,615.57,507.59,727.86,948.13
25,4,114.26,22.47,348.55,638.07,927.59,422.52,563.77,705.01,580.85,830.03,1079.20
25,5,114.26,22.47,388.30,692.63,996.97,458.05,609.52,761.00,638.04,912.87,1187.70
25,6,114.26,22.47,416.02,754.96,1093.89,484.88,645.63,806.38,681.28,979.83,1278.37
25,9,114.26,22.47,473.98,855.02,1236.06,539.83,740.89,941.95,766.20,1101.30,1436.40
25,12,114.26,22.47,486.82,914.33,1341.84,583.26,811.26,1039.27,818.03,1206.16,1594.28
25,18,114.26,22.47,497.19,1004.42,1511.65,620.33,890.17,1160.01,880.28,1342.67,1805.06
25,24,114.26,22.47,519.28,1005.01,1490.74,659.08,939.23,1219.38,906.57,1382.09,1857.61
25,48,114.26,22.47,535.89,1050.24,1564.59,734.56,1132.64,1530.73,998.76,1622.11,2245.45
25,72,114.26,22.47,553.96,1042.90,1531.84,750.93,1140.11,1529.28,1014.60,1651.92,2289.24
25,96,114.26,22.47,586.91,1016.27,1445.64,761.61,1152.06,1542.51,1033.77,1668.60,2303.42
25,120,114.26,22.47,591.48,1031.44,1471.39,776.32,1168.24,1560.16,1047.16,1669.62,2292.07
25,144,114.26,22.47,606.89,1018.59,1430.30,793.70,1196.28,1598.85,1058.25,1740.13,2422.01
25,168,114.26,22.47,617.39,1028.82,1440.25,822.61,1261.62,1700.63,1115.67,1952.35,2789.02
50,1,114.26,22.47,171.29,292.78,414.28,212.07,305.45,398.84,275.36,398.34,521.31
50,2,114.26,22.47,232.56,563.28,894.00,334.25,472.44,610.63,444.00,702.81,961.62
50,3,114.26,22.47,281.10,752.21,1223.32,406.09,578.04,750.00,542.45,878.36,1214.28
50,4,114.26,22.47,357.77,857.64,1357.51,452.73,659.31,865.89,628.18,1006.57,1384.96
50,5,114.26,22.47,409.34,927.00,1444.65,489.96,710.69,931.43,688.11,1105.07,1522.02
50,6,114.26,22.47,439.67,1021.25,1602.84,517.73,752.03,986.33,734.48,1188.46,1642.44
50,9,114.26,22.47,508.18,1161.47,1814.76,572.97,872.02,1171.08,821.58,1329.80,1838.02
50,12,114.26,22.47,510.92,1258.97,2007.03,614.33,956.91,1299.49,868.28,1466.76,2065.24
50,18,114.26,22.47,497.62,1405.45,2313.29,642.67,1055.12,1467.57,921.28,1642.34,2363.39
50,24,114.26,22.47,530.83,1389.94,2249.05,686.16,1112.27,1538.38,948.60,1695.34,2442.07
50,48,114.26,22.47,530.38,1448.73,2367.09,774.35,1403.04,2031.72,1064.98,2075.69,3086.40
50,72,114.26,22.47,561.10,1423.33,2285.57,798.73,1411.20,2023.67,1075.52,2109.55,3143.58
50,96,114.26,22.47,609.20,1339.85,2070.49,811.00,1425.63,2040.27,1097.47,2123.10,3148.73
50,120,114.26,22.47,607.93,1359.97,2112.01,825.19,1440.01,2054.84,1111.15,2107.91,3104.67
50,144,114.26,22.47,633.76,1325.77,2017.79,837.27,1470.39,2103.51,1112.22,2222.47,3332.72
50,168,114.26,22.47,644.28,1333.15,2022.01,871.73,1565.68,2259.64,1172.18,2569.83,3967.48
100,1,114.26,22.47,174.59,358.72,542.84,219.49,350.98,482.47,283.12,455.43,627.74
100,2,114.26,22.47,190.89,736.22,1281.55,349.12,541.79,734.46,454.41,829.77,1205.13
100,3,114.26,22.47,216.32,1000.14,1783.96,422.61,662.77,902.94,553.14,1045.08,1537.02
100,4,114.26,22.47,316.96,1144.30,1971.64,468.40,759.56,1050.71,650.46,1203.70,1756.94
100,5,114.26,22.47,384.75,1231.11,2077.47,506.06,815.96,1125.86,709.86,1318.51,1927.17
100,6,114.26,22.47,411.61,1371.04,2330.48,533.59,862.40,1191.20,756.57,1420.62,2084.66
100,9,114.26,22.47,487.73,1565.84,2643.94,583.57,1010.26,1436.95,841.01,1581.71,2322.41
100,12,114.26,22.47,464.11,1722.50,2980.89,618.48,1110.87,1603.26,872.63,1756.90,2641.16
100,18,114.26,22.47,396.45,1955.94,3515.44,630.48,1230.71,1830.94,903.39,1978.57,3053.76
100,24,114.26,22.47,452.65,1912.00,3371.34,678.22,1296.09,1913.96,928.31,2048.12,3167.92
100,48,114.26,22.47,418.54,1988.99,3559.44,763.10,1713.60,2664.10,1050.10,2622.32,4194.54
