return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.22,22.22,62.29,76.52,90.74,74.92,94.35,113.78,102.80,125.11,147.42
2,2,114.22,22.22,100.45,121.60,142.75,111.10,141.73,172.37,146.12,179.43,212.75
2,3,114.22,22.22,119.64,144.90,170.15,139.44,178.62,217.81,171.27,214.60,257.94
2,4,114.22,22.22,132.36,160.58,188.80,156.27,201.66,247.06,196.22,248.18,300.13
2,5,114.22,22.22,143.28,173.87,204.45,169.89,219.77,269.65,213.23,270.37,327.51
2,6,114.22,22.22,149.75,182.48,215.21,181.08,234.70,288.32,224.43,285.65,346.87
2,9,114.22,22.22,163.72,202.24,240.76,203.79,264.79,325.79,247.60,317.10,386.61
2,12,114.22,22.22,168.65,209.21,249.77,214.19,278.16,342.12,264.79,338.39,411.98
2,18,114.22,22.22,175.54,218.32,261.10,224.50,291.67,358.84,296.40,377.64,458.88
2,24,114.22,22.22,180.85,225.37,269.90,238.20,309.88,381.56,315.15,402.52,489.89
2,48,114.22,22.22,191.68,238.97,286.25,262.17,337.77,413.36,328.67,421.57,514.46
2,72,114.22,22.22,196.20,243.68,291.16,272.91,348.95,424.99,347.84,443.76,539.68
2,96,114.22,22.22,203.65,251.43,299.20,282.98,358.77,434.56,353.09,447.71,542.33
2,120,114.22,22.22,208.33,256.90,305.47,288.68,365.24,441.80,360.76,457.71,554.67
2,144,114.22,22.22,211.04,260.05,309.07,295.70,374.83,453.96,362.27,459.56,556.86
2,168,114.22,22.22,214.13,263.43,312.72,293.16,373.44,453.71,370.61,471.87,573.12
5,1,114.22,22.22,105.29,130.83,156.38,133.53,170.87,208.21,170.03,210.89,251.76
5,2,114.22,22.22,163.93,198.35,232.77,202.84,262.56,322.28,246.04,312.15,378.26
5,3,114.22,22.22,195.57,237.44,279.32,254.87,328.70,402.53,299.50,394.62,489.75
5,4,114.22,22.22,218.03,267.37,316.71,290.01,375.77,461.53,347.51,460.94,574.38
5,5,114.22,22.22,236.43,289.97,343.51,316.36,408.93,501.50,379.08,504.84,630.59
5,6,114.22,22.22,249.48,307.80,366.13,337.71,434.71,531.70,404.28,542.56,680.84
5,9,114.22,22.22,280.39,353.04,425.69,380.84,488.58,596.32,451.94,610.75,769.57
5,12,114.22,22.22,291.27,369.45,447.63,400.27,515.09,629.91,481.16,645.98,810.79
5,18,114.22,22.22,303.49,387.22,470.95,420.97,544.05,667.13,536.99,703.22,869.44
5,24,114.22,22.22,313.70,400.68,487.65,446.15,581.50,716.86,570.58,750.12,929.65
5,48,114.22,22.22,332.84,425.49,518.15,485.72,626.55,767.39,603.66,796.75,989.83
5,72,114.22,22.22,337.13,430.97,524.81,497.57,638.03,778.48,627.63,826.59,1025.55
5,96,114.22,22.22,345.63,439.10,532.58,509.32,646.64,783.95,629.84,828.20,1026.56
5,120,114.22,22.22,353.20,446.73,540.26,517.60,654.76,791.92,642.83,844.98,1047.12
5,144,114.22,22.22,356.96,451.81,546.65,531.28,672.82,814.35,649.71,847.66,1045.60
5,168,114.22,22.22,361.15,455.70,550.25,533.86,685.01,836.16,665.23,877.74,1090.25
10,1,114.22,22.22,132.52,173.87,215.22,171.64,234.79,297.94,212.28,279.81,347.34
