return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,113.92,22.30,68.58,82.50,96.42,87.89,105.35,122.80,95.04,110.48,125.92
2,2,113.92,22.30,98.12,118.37,138.61,130.19,156.03,181.87,142.93,166.56,190.19
2,3,113.92,22.30,117.72,143.70,169.68,153.41,186.42,219.43,170.96,201.64,232.32
2,4,113.92,22.30,130.81,159.49,188.17,168.84,207.03,245.22,190.09,226.84,263.59
2,5,113.92,22.30,143.16,174.81,206.47,179.66,221.62,263.57,200.73,242.47,284.21
2,6,113.92,22.30,151.87,186.89,221.90,188.54,232.85,277.17,213.14,259.40,305.66
2,9,113.92,22.30,163.87,202.96,242.05,206.44,256.48,306.53,245.20,300.98,356.76
2,12,113.92,22.30,175.29,217.93,260.56,219.07,273.49,327.91,261.76,324.70,387.65
2,18,113.92,22.30,183.97,230.50,277.03,234.13,294.27,354.41,288.07,358.67,429.28
2,24,113.92,22.30,190.20,240.06,289.93,243.43,306.85,370.27,298.70,373.59,448.48
2,48,113.92,22.30,209.00,265.01,321.03,257.35,325.30,393.25,308.90,387.05,465.20
2,72,113.92,22.30,219.13,276.03,332.92,266.60,335.54,404.47,319.20,396.32,473.44
2,96,113.92,22.30,229.45,287.44,345.42,272.98,344.63,416.28,327.44,405.66,483.88
2,120,113.92,22.30,234.73,291.59,348.45,281.90,353.35,424.80,345.95,423.59,501.23
2,144,113.92,22.30,237.75,295.33,352.91,288.64,361.67,434.70,351.16,428.07,504.98
2,168,113.92,22.30,239.09,297.57,356.04,290.48,364.51,438.54,350.52,428.58,506.63
5,1,113.92,22.30,110.06,135.86,161.66,141.31,171.54,201.77,141.58,170.58,199.58
5,2,113.92,22.30,158.87,203.16,247.45,208.49,254.52,300.55,214.01,263.29,312.57
5,3,113.92,22.30,192.64,251.65,310.66,252.80,314.43,376.07,263.36,327.12,390.88
5,4,113.92,22.30,215.06,281.32,347.58,283.41,358.48,433.56,299.23,376.87,454.52
5,5,113.92,22.30,235.51,307.07,378.63,305.40,390.40,475.40,322.77,413.81,504.85
5,6,113.92,22.30,251.59,333.02,414.45,321.41,412.77,504.14,347.33,447.50,547.67
5,9,113.92,22.30,279.07,370.90,462.73,355.97,463.31,570.66,406.38,520.89,635.39
5,12,113.92,22.30,299.58,396.14,492.70,380.19,497.96,615.74,442.98,569.27,695.56
5,18,113.92,22.30,319.95,424.18,528.40,414.69,549.23,683.78,491.11,627.54,763.97
5,24,113.92,22.30,335.21,447.24,559.27,433.79,574.49,715.19,512.99,658.32,803.66
