return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,113.97,22.28,70.43,83.44,96.45,92.00,110.53,129.06,97.36,115.29,133.23
2,2,113.97,22.28,105.50,125.77,146.04,138.93,168.58,198.23,144.86,172.82,200.78
2,3,113.97,22.28,125.53,149.66,173.78,163.89,201.38,238.88,176.40,211.56,246.72
2,4,113.97,22.28,137.43,164.22,191.01,179.61,222.32,265.02,200.54,241.74,282.94
2,5,113.97,22.28,146.06,175.48,204.90,192.37,239.55,286.72,219.60,266.49,313.38
2,6,113.97,22.28,153.49,185.34,217.20,202.10,251.28,300.46,234.36,285.17,335.98
2,9,113.97,22.28,170.15,207.80,245.45,224.61,280.36,336.10,267.13,328.05,388.96
2,12,113.97,22.28,177.43,217.18,256.93,241.51,304.39,367.28,289.97,356.84,423.72
2,18,113.97,22.28,191.17,235.67,280.18,256.90,325.46,394.03,312.46,386.06,459.67
2,24,113.97,22.28,199.58,247.37,295.17,264.64,336.30,407.97,325.55,404.41,483.27
2,48,113.97,22.28,219.35,273.04,326.72,279.98,356.50,433.01,349.82,436.44,523.07
2,72,113.97,22.28,232.91,288.64,344.36,288.13,365.64,443.15,357.13,441.05,524.97
2,96,113.97,22.28,240.65,297.28,353.91,295.24,374.29,453.34,370.13,455.13,540.13
2,120,113.97,22.28,246.53,303.13,359.73,306.20,387.70,469.21,381.83,465.06,548.29
2,144,113.97,22.28,250.74,308.09,365.44,313.24,396.81,480.38,385.46,468.91,552.35
2,168,113.97,22.28,253.88,310.58,367.29,315.16,399.57,483.97,390.00,475.52,561.03
5,1,113.97,22.28,109.12,131.81,154.50,148.48,178.21,207.95,151.38,182.34,213.30
5,2,113.97,22.28,166.60,204.39,242.17,228.95,278.43,327.92,228.40,279.72,331.03
5,3,113.97,22.28,197.84,245.73,293.63,276.60,341.68,406.77,282.04,348.25,414.46
5,4,113.97,22.28,218.06,274.77,331.49,307.56,384.51,461.45,324.17,402.70,481.23
5,5,113.97,22.28,234.06,298.48,362.91,334.02,424.16,514.29,358.87,448.24,537.60
5,6,113.97,22.28,248.21,320.47,392.72,350.40,446.70,543.00,384.65,483.09,581.53
5,9,113.97,22.28,281.00,371.54,462.09,392.45,506.46,620.47,445.25,562.58,679.90
5,12,113.97,22.28,295.27,390.95,486.62,427.88,558.93,689.98,484.40,613.96,743.52
5,18,113.97,22.28,321.61,426.81,532.00,461.85,607.87,753.88,530.13,669.56,808.99
5,24,113.97,22.28,338.90,451.74,564.57,479.15,632.89,786.63,557.71,706.43,855.16
5,48,113.97,22.28,375.34,491.29,607.24,508.01,679.89,851.76,602.42,780.44,958.47
5,72,113.97,22.28,394.21,506.19,618.18,520.03,691.34,862.65,609.87,780.24,950.60
5,96,113.97,22.28,404.34,513.41,622.48,532.28,703.00,873.73,624.66,796.68,968.71
5,120,113.97,22.28,411.75,521.50,631.24,550.44,721.91,893.38,635.71,798.76,961.80
5,144,113.97,22.28,417.84,526.82,635.80,562.89,736.58,910.28,641.83,804.91,967.99
5,168,113.97,22.28,420.42,531.17,641.93,568.20,750.09,931.97,654.10,824.87,995.64
10,1,113.97,22.28,132.82,169.27,205.73,183.26,226.75,270.24,184.57,233.76,282.95
10,2,113.97,22.28,205.26,268.41,331.56,285.26,359.97,434.67,280.26,366.47,452.67
10,3,113.97,22.28,244.21,328.13,412.04,346.74,450.21,553.67,348.67,460.81,572.96
10,4,113.97,22.28,270.78,373.93,477.08,387.33,514.00,640.67,402.16,536.79,671.42
10,5,113.97,22.28,291.54,412.87,534.21,424.13,578.01,731.90,445.54,600.43,755.32
10,6,113.97,22.28,309.62,450.21,590.79,445.87,612.45,779.04,478.16,652.49,826.82
10,9,113.97,22.28,353.42,535.85,718.27,501.90,705.33,908.75,554.97,763.44,971.90
10,12,113.97,22.28,372.18,566.25,760.32,548.19,786.15,1024.11,605.08,833.26,1061.44
10,18,113.97,22.28,405.90,616.83,827.77,595.69,865.39,1135.10,664.48,908.81,1153.14
10,24,113.97,22.28,427.21,654.23,881.26,618.59,905.32,1192.05,700.49,961.33,1222.17
10,48,113.97,22.28,470.11,698.58,927.05,657.87,985.35,1312.83,762.58,1084.73,1406.88
10,72,113.97,22.28,491.05,702.01,912.97,672.64,995.31,1317.98,773.85,1078.26,1382.67
10,96,113.97,22.28,502.60,701.96,901.33,687.07,1005.66,1324.25,789.86,1093.63,1397.40
10,120,113.97,22.28,511.93,710.92,909.91,708.24,1024.12,1340.00,801.23,1081.22,1361.22
10,144,113.97,22.28,519.44,714.35,909.26,723.31,1042.80,1362.29,810.00,1089.66,1369.32
10,168,113.97,22.28,522.54,722.58,922.62,733.59,1072.65,1411.71,829.89,1125.89,1421.88
25,1,113.97,22.28,155.83,223.86,291.89,220.60,292.67,364.74,217.73,308.02,398.31
25,2,113.97,22.28,244.02,366.09,488.17,345.60,474.24,602.88,329.67,498.41,667.15
25,3,113.97,22.28,289.29,459.99,630.69,417.61,608.15,798.70,414.04,634.34,854.65
25,4,113.97,22.28,321.92,539.38,756.83,465.61,708.02,950.44,477.52,745.70,1013.88
25,5,113.97,22.28,343.55,610.29,877.02,512.97,817.82,1122.68,525.04,838.68,1152.33
25,6,113.97,22.28,360.22,680.91,1001.61,541.16,875.06,1208.96,560.48,923.13,1285.78
25,9,113.97,22.28,408.62,840.36,1272.10,609.62,1031.14,1452.66,647.73,1084.50,1521.27
25,12,113.97,22.28,429.44,892.81,1356.18,660.41,1163.60,1666.80,710.73,1182.48,1654.24
25,18,113.97,22.28,468.35,965.98,1463.62,720.36,1301.78,1883.19,781.66,1286.07,1790.47
