return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.22,22.36,82.66,94.93,107.20,103.03,121.81,140.59,113.02,135.85,158.69
2,2,114.22,22.36,124.99,145.00,165.02,153.34,183.86,214.39,168.99,207.25,245.52
2,3,114.22,22.36,147.62,172.62,197.62,190.80,231.55,272.31,217.11,264.34,311.57
2,4,114.22,22.36,165.93,195.60,225.27,218.84,266.74,314.65,249.06,302.23,355.39
2,5,114.22,22.36,181.96,215.37,248.77,240.77,293.65,346.52,276.87,334.25,391.63
2,6,114.22,22.36,192.55,228.50,264.46,256.35,313.23,370.11,298.17,359.03,419.89
2,9,114.22,22.36,214.86,257.25,299.63,282.50,349.90,417.31,338.35,408.22,478.08
2,12,114.22,22.36,225.94,270.51,315.08,299.32,372.86,446.39,368.13,446.60,525.08
2,18,114.22,22.36,239.27,287.26,335.26,319.41,398.62,477.82,402.01,494.09,586.17
2,24,114.22,22.36,251.39,302.06,352.72,334.70,419.01,503.33,411.48,508.72,605.96
2,48,114.22,22.36,279.72,336.75,393.78,360.69,447.61,534.53,431.35,537.06,642.77
2,72,114.22,22.36,291.84,348.88,405.91,368.40,454.10,539.81,439.09,545.72,652.36
2,96,114.22,22.36,300.93,358.13,415.33,382.52,467.78,553.04,448.36,553.32,658.29
2,120,114.22,22.36,312.77,370.06,427.35,393.23,480.08,566.93,454.91,561.01,667.11
2,144,114.22,22.36,315.73,373.07,430.42,413.43,506.44,599.45,463.74,572.35,680.96
2,168,114.22,22.36,318.94,377.33,435.72,416.08,509.95,603.81,468.01,577.76,687.51
5,1,114.22,22.36,119.78,138.25,156.72,159.61,191.78,223.94,178.48,213.68,248.87
5,2,114.22,22.36,185.88,218.04,250.20,243.19,292.55,341.90,276.58,340.01,403.45
5,3,114.22,22.36,224.15,266.72,309.30,309.45,372.41,435.38,351.88,429.74,507.60
5,4,114.22,22.36,257.09,308.96,360.83,356.62,428.59,500.57,404.26,497.60,590.93
5,5,114.22,22.36,284.54,342.93,401.32,393.84,474.83,555.82,446.12,544.23,642.34
5,6,114.22,22.36,303.44,366.39,429.34,421.78,509.64,597.50,478.81,582.23,685.65
5,9,114.22,22.36,345.23,423.92,502.60,477.94,585.75,693.55,546.39,661.57,776.75
5,12,114.22,22.36,363.05,446.21,529.36,513.71,637.02,760.32,599.89,727.75,855.61
5,18,114.22,22.36,386.86,474.87,562.88,550.83,686.08,821.33,670.73,817.15,963.58
5,24,114.22,22.36,405.67,497.20,588.73,579.91,728.80,877.68,696.00,855.72,1015.45
5,48,114.22,22.36,451.72,550.74,649.76,619.98,781.18,942.37,742.81,937.96,1133.12
5,72,114.22,22.36,464.93,561.90,658.86,626.51,787.01,947.50,752.39,951.77,1151.15
5,96,114.22,22.36,474.52,571.21,667.90,641.50,798.18,954.86,759.74,956.16,1152.58
5,120,114.22,22.36,486.95,585.45,683.94,656.54,813.09,969.64,768.06,967.21,1166.36
5,144,114.22,22.36,490.41,590.30,690.19,692.70,857.93,1023.16,783.34,984.78,1186.23
5,168,114.22,22.36,497.26,601.40,705.54,699.63,870.19,1040.74,793.06,998.71,1204.36
10,1,114.22,22.36,141.74,167.71,193.68,194.72,245.11,295.49,215.35,270.43,325.51
10,2,114.22,22.36,223.15,270.43,317.70,296.52,373.26,449.99,335.94,445.60,555.26
10,3,114.22,22.36,272.09,337.38,402.68,378.15,473.96,569.78,428.32,558.26,688.19
10,4,114.22,22.36,314.67,395.90,477.14,435.05,543.84,652.62,495.83,652.64,809.44
10,5,114.22,22.36,349.19,440.75,532.32,481.80,604.40,726.99,548.03,706.76,865.50
10,6,114.22,22.36,374.14,473.09,572.05,517.44,650.51,783.58,588.33,752.67,917.00
10,9,114.22,22.36,429.66,557.73,685.80,592.22,761.50,930.78,672.72,849.67,1026.62
10,12,114.22,22.36,452.04,587.83,723.62,641.10,841.18,1041.27,739.11,934.76,1130.42
10,18,114.22,22.36,481.21,624.32,767.43,689.47,910.04,1130.61,829.22,1053.95,1278.68
10,24,114.22,22.36,503.93,651.46,798.99,728.69,975.03,1221.38,865.71,1117.31,1368.91
10,48,114.22,22.36,558.64,715.50,872.37,781.87,1053.56,1325.26,937.71,1265.55,1593.39
10,72,114.22,22.36,572.11,722.96,873.82,789.94,1060.61,1331.28,948.54,1287.91,1627.28
10,96,114.22,22.36,581.83,731.16,880.49,806.19,1065.71,1325.23,956.44,1288.64,1620.84
10,120,114.22,22.36,595.71,748.82,901.93,823.31,1079.16,1335.01,965.23,1303.34,1641.45
10,144,114.22,22.36,600.23,757.19,914.14,865.95,1133.99,1402.03,983.86,1322.81,1661.76
10,168,114.22,22.36,609.88,776.24,942.60,878.16,1159.11,1440.05,998.93,1346.26,1693.58
25,1,114.22,22.36,164.37,205.83,247.30,230.64,321.69,412.74,244.53,348.71,452.89
25,2,114.22,22.36,262.66,341.60,420.53,345.58,486.43,627.28,372.11,603.24,834.37
25,3,114.22,22.36,323.67,437.46,551.26,438.57,612.56,786.56,484.07,746.06,1008.06
25,4,114.22,22.36,376.66,521.45,666.24,500.94,699.35,897.77,572.00,883.64,1195.28
25,5,114.22,22.36,418.48,582.00,745.51,558.13,779.93,1001.73,641.58,943.45,1245.32
25,6,114.22,22.36,450.98,628.46,805.94,601.92,841.87,1081.81,693.20,997.81,1302.42
25,9,114.22,22.36,521.76,759.25,996.74,691.01,1008.71,1326.41,797.73,1113.36,1428.99
25,12,114.22,22.36,549.22,801.89,1054.56,751.61,1138.11,1524.60,873.76,1222.78,1571.81
25,18,114.22,22.36,581.70,847.79,1113.88,812.20,1238.12,1664.04,973.75,1382.03,1790.30
25,24,114.22,22.36,607.93,880.47,1153.01,862.53,1342.48,1822.43,1020.14,1489.16,1958.17
25,48,114.22,22.36,667.55,954.29,1241.02,936.89,1470.23,2003.57,1123.31,1766.97,2410.62
25,72,114.22,22.36,682.63,952.55,1222.47,951.66,1481.64,2011.62,1131.98,1808.64,2485.31
25,96,114.22,22.36,693.03,957.65,1222.27,974.24,1471.77,1969.29,1146.69,1802.26,2457.83
25,120,114.22,22.36,710.36,982.39,1254.42,993.90,1478.09,1962.28,1153.46,1823.85,2494.24
25,144,114.22,22.36,716.32,998.57,1280.82,1037.51,1541.42,2045.33,1175.46,1841.63,2507.80
25,168,114.22,22.36,728.82,1032.75,1336.67,1057.37,1593.80,2130.22,1199.16,1883.33,2567.50
50,1,114.22,22.36,177.00,234.79,292.58,248.85,385.98,523.11,251.62,411.92,572.22
50,2,114.22,22.36,285.13,398.24,511.35,365.43,579.29,793.15,362.35,740.62,1118.89
50,3,114.22,22.36,352.99,520.38,687.78,461.10,723.36,985.61,487.64,906.41,1325.19
50,4,114.22,22.36,411.45,627.43,843.42,522.76,822.33,1121.90,589.04,1084.59,1580.14
50,5,114.22,22.36,457.03,701.21,945.38,585.82,919.26,1252.69,676.63,1144.87,1613.10
50,6,114.22,22.36,494.59,760.64,1026.70,634.05,994.15,1354.25,738.60,1203.95,1669.30
50,9,114.22,22.36,572.76,936.34,1299.93,723.70,1212.17,1700.64,858.22,1329.68,1801.13
50,12,114.22,22.36,602.96,990.67,1378.39,785.37,1390.45,1995.52,936.11,1457.35,1978.58
50,18,114.22,22.36,635.01,1042.84,1450.66,851.95,1518.91,2185.87,1031.87,1648.14,2264.40
50,24,114.22,22.36,662.77,1078.99,1495.21,906.16,1662.57,2418.97,1079.11,1798.32,2517.52
50,48,114.22,22.36,721.78,1156.54,1591.31,996.46,1841.91,2687.37,1192.97,2214.50,3236.03
50,72,114.22,22.36,740.14,1143.94,1547.74,1019.85,1859.35,2698.85,1194.36,2278.80,3363.24
50,96,114.22,22.36,751.84,1145.26,1538.67,1053.38,1831.30,2609.21,1220.46,2264.76,3309.07
50,120,114.22,22.36,772.54,1177.64,1582.75,1076.16,1827.19,2578.22,1222.73,2293.63,3364.53
50,144,114.22,22.36,779.02,1202.64,1626.26,1115.36,1892.60,2669.85,1247.71,2305.94,3364.17
50,168,114.22,22.36,792.06,1252.58,1713.10,1139.25,1975.45,2811.66,1278.09,2367.09,3456.10
100,1,114.22,22.36,185.89,264.11,342.32,257.92,456.89,655.85,244.96,479.36,713.76
100,2,114.22,22.36,300.81,457.92,615.03,368.74,679.72,990.70,312.98,897.05,1481.13
100,3,114.22,22.36,372.61,610.80,848.99,462.71,840.55,1218.38,451.46,1085.82,1720.17
100,4,114.22,22.36,433.58,744.86,1056.14,519.92,951.20,1382.48,562.17,1313.02,2063.87
100,5,114.22,22.36,481.12,833.27,1185.42,586.77,1065.74,1544.70,674.58,1369.57,2064.55
100,6,114.22,22.36,522.78,908.09,1293.40,637.67,1154.60,1671.53,749.50,1431.60,2113.70
100,9,114.22,22.36,602.21,1139.44,1676.66,716.04,1432.78,2149.52,885.78,1563.58,2241.38
100,12,114.22,22.36,633.66,1207.82,1781.98,767.87,1671.65,2575.43,960.92,1709.41,2457.90
