return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.12,22.50,84.16,99.22,114.28,97.14,116.02,134.91,107.45,127.76,148.06
2,2,114.12,22.50,123.61,146.83,170.06,141.43,171.38,201.33,163.56,193.78,223.99
2,3,114.12,22.50,148.48,177.11,205.75,168.42,205.56,242.70,196.92,235.23,273.54
2,4,114.12,22.50,166.24,197.83,229.42,184.73,226.00,267.27,213.70,257.06,300.42
2,5,114.12,22.50,176.55,210.21,243.87,195.61,239.97,284.32,228.35,275.89,323.42
2,6,114.12,22.50,182.20,217.10,252.01,203.60,250.52,297.44,241.60,292.80,344.00
2,9,114.12,22.50,195.03,234.67,274.31,222.61,276.21,329.81,271.87,331.26,390.65
2,12,114.12,22.50,204.64,247.07,289.50,233.67,293.41,353.14,285.94,350.11,414.29
2,18,114.12,22.50,210.02,254.12,298.21,241.35,305.39,369.42,301.67,371.60,441.52
2,24,114.12,22.50,217.18,264.34,311.50,252.86,320.67,388.49,310.84,383.49,456.13
2,48,114.12,22.50,244.09,291.19,338.30,272.49,346.14,419.80,323.46,401.21,478.96
2,72,114.12,22.50,256.01,304.24,352.48,293.99,367.57,441.14,336.91,416.94,496.97
2,96,114.12,22.50,265.19,314.72,364.25,304.12,378.73,453.35,344.06,422.51,500.96
2,120,114.12,22.50,267.74,316.53,365.32,313.18,389.75,466.32,352.20,431.84,511.48
2,144,114.12,22.50,279.29,328.21,377.12,325.50,407.51,489.51,356.70,437.80,518.89
2,168,114.12,22.50,288.19,338.00,387.82,325.42,407.75,490.09,366.05,450.65,535.24
5,1,114.12,22.50,130.94,159.03,187.12,155.02,190.35,225.68,168.84,204.33,239.82
5,2,114.12,22.50,195.71,239.41,283.10,232.38,291.42,350.46,255.09,308.53,361.97
5,3,114.12,22.50,237.80,292.82,347.84,280.68,355.63,430.58,311.34,378.25,445.16
5,4,114.12,22.50,265.30,326.23,387.15,309.30,394.84,480.39,341.75,421.19,500.64
5,5,114.12,22.50,282.13,347.24,412.34,329.74,423.73,517.71,368.54,457.05,545.55
5,6,114.12,22.50,292.81,359.74,426.67,345.53,445.66,545.79,392.59,488.93,585.28
5,9,114.12,22.50,318.21,397.53,476.84,382.60,494.78,606.96,446.69,553.85,661.02
5,12,114.12,22.50,335.61,419.23,502.84,406.89,534.82,662.75,474.24,589.61,704.98
5,18,114.12,22.50,345.22,431.38,517.55,429.28,566.93,704.58,506.67,632.06,757.44
5,24,114.12,22.50,359.15,452.25,545.35,450.68,596.31,741.93,523.95,653.62,783.29
5,48,114.12,22.50,388.72,475.68,562.63,491.68,653.61,815.54,555.16,714.51,873.87
5,72,114.12,22.50,404.18,490.71,577.25,513.29,671.56,829.82,576.67,737.54,898.40
5,96,114.12,22.50,417.18,504.71,592.24,526.70,683.86,841.03,581.85,740.49,899.13
5,120,114.12,22.50,418.59,507.56,596.54,541.58,702.52,863.45,594.62,753.42,912.21
5,144,114.12,22.50,429.97,517.35,604.73,565.29,734.19,903.10,603.41,765.66,927.90
