return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.10,22.41,80.05,93.34,106.63,103.10,121.09,139.09,116.21,135.30,154.38
2,2,114.10,22.41,117.72,138.57,159.41,162.18,195.09,228.00,171.71,204.22,236.73
2,3,114.10,22.41,140.62,166.92,193.22,194.20,235.95,277.71,211.80,254.82,297.84
2,4,114.10,22.41,155.63,185.83,216.03,220.58,270.24,319.90,236.71,285.65,334.59
2,5,114.10,22.41,168.38,201.96,235.55,234.16,288.35,342.53,258.54,312.42,366.30
2,6,114.10,22.41,179.41,215.42,251.43,246.88,304.20,361.52,277.00,335.06,393.11
2,9,114.10,22.41,200.89,243.85,286.80,273.14,339.22,405.30,319.25,388.78,458.32
2,12,114.10,22.41,211.66,257.12,302.57,296.59,369.94,443.28,338.36,415.81,493.27
2,18,114.10,22.41,228.49,277.70,326.91,323.86,407.75,491.64,384.79,476.41,568.02
2,24,114.10,22.41,241.80,294.36,346.91,342.01,431.39,520.77,409.76,510.51,611.26
2,48,114.10,22.41,267.30,325.55,383.79,370.11,465.95,561.79,418.39,524.30,630.20
2,72,114.10,22.41,279.01,336.37,393.72,383.52,476.56,569.60,429.73,534.92,640.12
2,96,114.10,22.41,289.76,349.63,409.49,395.50,489.34,583.17,447.77,553.78,659.79
2,120,114.10,22.41,297.93,357.31,416.68,411.01,507.76,604.50,460.57,567.89,675.21
2,144,114.10,22.41,306.94,367.84,428.75,422.15,522.54,622.93,470.52,580.80,691.09
2,168,114.10,22.41,312.59,376.11,439.62,422.31,523.74,625.17,471.38,583.34,695.30
5,1,114.10,22.41,120.89,145.99,171.08,157.43,184.52,211.61,172.78,204.22,235.66
5,2,114.10,22.41,181.58,221.64,261.70,257.84,304.98,352.11,265.64,321.67,377.71
5,3,114.10,22.41,221.17,271.51,321.85,315.01,375.81,436.62,336.09,410.66,485.23
5,4,114.10,22.41,248.36,307.48,366.60,362.53,433.62,504.71,378.61,463.91,549.21
5,5,114.10,22.41,270.18,336.34,402.50,389.62,470.11,550.60,414.32,510.75,607.18
5,6,114.10,22.41,288.24,361.47,434.70,411.57,497.07,582.57,446.45,549.32,652.19
5,9,114.10,22.41,329.61,422.07,514.53,464.48,568.48,672.48,520.13,639.22,758.30
5,12,114.10,22.41,346.31,449.37,552.44,507.95,625.30,742.65,561.93,698.50,835.07
5,18,114.10,22.41,375.28,486.72,598.17,566.67,708.06,849.46,644.12,793.21,942.30
5,24,114.10,22.41,398.80,514.51,630.22,601.04,752.24,903.44,690.35,859.88,1029.42
5,48,114.10,22.41,439.42,567.86,696.29,651.64,823.70,995.77,726.64,931.35,1136.06
5,72,114.10,22.41,451.37,575.30,699.24,659.72,831.87,1004.03,738.46,946.31,1154.15
5,96,114.10,22.41,466.53,593.96,721.38,674.04,844.57,1015.11,756.84,965.29,1173.74
5,120,114.10,22.41,473.80,602.76,731.72,697.39,868.33,1039.27,773.09,980.87,1188.66
5,144,114.10,22.41,487.60,619.64,751.68,716.60,894.49,1072.39,790.06,1002.76,1215.45
5,168,114.10,22.41,499.07,637.40,775.74,722.34,910.80,1099.26,798.02,1023.50,1248.98
10,1,114.10,22.41,147.57,188.90,230.23,189.68,227.74,265.80,206.42,255.54,304.67
10,2,114.10,22.41,223.23,290.79,358.36,311.78,378.96,446.14,320.83,414.54,508.26
10,3,114.10,22.41,273.58,358.37,443.16,383.07,472.06,561.05,408.69,535.64,662.59
10,4,114.10,22.41,308.73,410.44,512.14,441.35,545.18,649.00,461.87,607.07,752.27
10,5,114.10,22.41,336.24,451.34,566.45,477.40,598.23,719.06,506.64,672.73,838.81
10,6,114.10,22.41,359.31,489.59,619.87,505.08,633.25,761.42,546.88,722.36,897.83
10,9,114.10,22.41,413.79,586.68,759.57,574.91,736.48,898.06,639.24,837.74,1036.24
10,12,114.10,22.41,433.78,635.22,836.65,631.56,815.89,1000.22,693.00,929.54,1166.07
10,18,114.10,22.41,471.56,686.97,902.39,708.77,940.33,1171.89,790.34,1036.89,1283.44
10,24,114.10,22.41,501.37,721.10,940.83,752.84,1000.55,1248.26,850.58,1132.11,1413.63
10,48,114.10,22.41,551.66,794.89,1038.13,823.35,1109.61,1395.87,915.93,1280.94,1645.94
10,72,114.10,22.41,565.32,795.11,1024.91,831.43,1121.45,1411.47,931.41,1303.84,1676.28
10,96,114.10,22.41,580.36,817.34,1054.31,846.23,1130.41,1414.58,951.78,1317.46,1683.14
10,120,114.10,22.41,588.04,830.34,1072.64,872.51,1152.54,1432.58,968.98,1331.83,1694.68
10,144,114.10,22.41,604.58,853.33,1102.08,895.46,1189.05,1482.63,989.25,1360.36,1731.46
10,168,114.10,22.41,618.55,881.28,1144.02,908.79,1228.26,1547.73,1004.36,1408.90,1813.45
25,1,114.10,22.41,176.76,254.43,332.09,222.99,283.78,344.58,237.98,327.68,417.39
25,2,114.10,22.41,267.41,398.46,529.52,359.85,473.87,587.90,365.88,552.45,739.03
25,3,114.10,22.41,328.95,493.32,657.69,441.67,597.99,754.32,465.01,723.70,982.38
25,4,114.10,22.41,371.28,573.22,775.15,506.32,690.11,873.90,527.52,822.75,1117.98
25,5,114.10,22.41,402.65,635.05,867.45,550.48,769.55,988.62,580.10,920.53,1260.96
25,6,114.10,22.41,429.67,699.01,968.35,584.01,815.62,1047.24,628.71,984.36,1340.02
25,9,114.10,22.41,490.56,868.96,1247.36,669.15,969.22,1269.29,738.15,1133.24,1528.34
25,12,114.10,22.41,504.51,967.78,1431.05,738.27,1084.35,1430.42,792.09,1283.24,1774.38
25,18,114.10,22.41,554.46,1042.29,1530.13,827.22,1278.33,1729.45,895.95,1389.72,1883.50
25,24,114.10,22.41,592.09,1080.65,1569.22,880.22,1362.12,1844.01,970.12,1530.96,2091.79
