return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,113.85,22.20,65.23,81.33,97.42,81.88,102.70,123.52,81.01,98.54,116.06
2,2,113.85,22.20,96.83,119.90,142.97,118.29,151.86,185.43,122.96,150.18,177.40
2,3,113.85,22.20,112.93,141.44,169.94,138.59,178.77,218.95,151.86,188.42,224.98
2,4,113.85,22.20,126.14,158.97,191.80,151.33,195.86,240.38,172.14,216.16,260.17
2,5,113.85,22.20,136.50,172.29,208.08,159.54,207.81,256.07,185.36,233.86,282.35
2,6,113.85,22.20,144.06,182.16,220.26,165.87,216.75,267.63,194.96,248.11,301.26
2,9,113.85,22.20,157.02,198.74,240.46,182.15,239.21,296.28,215.73,277.41,339.09
2,12,113.85,22.20,164.10,207.77,251.43,192.66,254.68,316.71,237.18,309.57,381.96
2,18,113.85,22.20,175.95,223.27,270.59,208.16,277.17,346.19,245.10,320.90,396.70
2,24,113.85,22.20,179.72,230.01,280.30,217.37,288.92,360.47,250.96,331.70,412.44
2,48,113.85,22.20,195.38,250.85,306.33,233.60,309.49,385.39,269.00,360.00,451.01
2,72,113.85,22.20,210.76,267.88,324.99,247.99,324.95,401.91,280.12,373.20,466.29
2,96,113.85,22.20,214.51,271.96,329.42,252.44,331.24,410.03,285.43,378.66,471.90
2,120,113.85,22.20,219.41,278.69,337.97,255.62,335.26,414.90,289.52,384.31,479.11
2,144,113.85,22.20,223.35,284.61,345.86,271.77,358.01,444.25,300.60,398.28,495.96
2,168,113.85,22.20,224.42,285.80,347.18,264.37,345.41,426.44,299.46,396.77,494.08
5,1,113.85,22.20,111.44,139.34,167.24,140.54,167.79,195.04,133.47,169.48,205.48
5,2,113.85,22.20,163.87,205.44,247.02,212.77,261.44,310.11,204.93,264.24,323.55
5,3,113.85,22.20,195.63,251.67,307.70,253.44,316.54,379.64,261.50,343.56,425.61
5,4,113.85,22.20,220.76,283.94,347.12,278.79,351.65,424.51,304.54,406.10,507.67
5,5,113.85,22.20,239.94,308.97,378.00,297.73,378.88,460.02,331.36,445.61,559.86
5,6,113.85,22.20,254.49,329.25,404.02,312.64,403.91,495.19,352.99,482.80,612.61
5,9,113.85,22.20,277.39,362.99,448.59,349.34,462.93,576.51,398.99,555.64,712.28
5,12,113.85,22.20,290.68,381.82,472.97,374.32,500.35,626.39,439.32,623.96,808.60
5,18,113.85,22.20,312.43,408.13,503.84,410.34,559.67,708.99,465.29,656.70,848.12
5,24,113.85,22.20,324.65,429.61,534.57,427.91,582.73,737.55,484.19,693.88,903.57
5,48,113.85,22.20,353.38,461.55,569.72,457.54,628.91,800.29,527.61,763.00,998.40
5,72,113.85,22.20,374.06,479.12,584.19,475.96,645.54,815.11,544.93,779.95,1014.98
5,96,113.85,22.20,378.98,482.55,586.12,485.29,658.58,831.87,551.29,785.64,1019.98
5,120,113.85,22.20,388.28,495.63,602.98,491.03,668.19,845.34,556.95,789.79,1022.63
5,144,113.85,22.20,396.52,506.56,616.61,512.98,703.93,894.88,572.31,800.05,1027.79
5,168,113.85,22.20,397.33,507.43,617.54,503.21,684.69,866.17,573.70,801.74,1029.79
10,1,113.85,22.20,139.12,185.16,231.21,172.06,209.48,246.89,167.15,232.53,297.92
10,2,113.85,22.20,204.20,275.70,347.20,264.64,338.92,413.19,259.07,368.69,478.32
10,3,113.85,22.20,245.18,348.57,451.95,318.78,419.36,519.95,334.42,488.72,643.02
10,4,113.85,22.20,277.22,393.08,508.95,351.94,471.48,591.01,393.20,588.51,783.82
10,5,113.85,22.20,301.97,428.52,555.06,377.22,513.77,650.32,429.95,652.36,874.77
10,6,113.85,22.20,320.98,459.49,597.99,399.08,558.20,717.32,458.12,720.23,982.34
10,9,113.85,22.20,350.11,512.44,674.76,452.02,660.22,868.43,520.38,848.58,1176.79
10,12,113.85,22.20,366.58,542.76,718.93,485.64,721.48,957.32,565.62,953.33,1341.04
10,18,113.85,22.20,394.40,575.39,756.39,536.16,824.72,1113.28,603.21,1012.95,1422.70
10,24,113.85,22.20,411.00,615.22,819.43,560.06,858.29,1156.52,628.81,1086.79,1544.78
10,48,113.85,22.20,444.07,650.43,856.78,600.42,937.23,1274.03,683.00,1200.81,1718.62
10,72,113.85,22.20,468.70,658.61,848.52,622.30,946.18,1270.06,702.18,1214.29,1726.39
10,96,113.85,22.20,474.18,659.35,844.51,633.98,965.33,1296.68,710.41,1218.19,1725.96
10,120,113.85,22.20,485.25,678.51,871.76,642.60,983.90,1325.19,706.97,1219.89,1732.81
10,144,113.85,22.20,493.90,693.08,892.27,664.24,1026.28,1388.33,727.94,1212.29,1696.64
10,168,113.85,22.20,494.29,695.42,896.54,656.02,1005.54,1355.07,729.24,1220.01,1710.79
25,1,113.85,22.20,162.99,253.15,343.32,196.97,260.60,324.23,198.10,336.87,475.65
25,2,113.85,22.20,237.47,383.74,530.01,302.91,442.79,582.68,311.48,546.38,781.28
25,3,113.85,22.20,280.88,507.26,733.64,369.68,564.17,758.67,404.09,740.67,1077.24
25,4,113.85,22.20,317.21,570.76,824.30,408.46,644.97,881.47,475.78,912.89,1350.01
25,5,113.85,22.20,346.69,623.37,900.06,436.58,713.57,990.57,521.36,1025.83,1530.30
25,6,113.85,22.20,368.53,674.18,979.84,464.67,796.27,1127.87,542.76,1163.68,1784.60
25,9,113.85,22.20,400.13,765.16,1130.19,533.21,984.30,1435.39,604.46,1416.77,2229.08
25,12,113.85,22.20,414.72,818.99,1223.27,569.09,1091.68,1614.28,628.58,1589.11,2549.65
25,18,113.85,22.20,449.71,856.74,1263.78,627.83,1285.97,1944.10,667.05,1708.87,2750.68
25,24,113.85,22.20,462.69,935.50,1408.31,660.03,1337.63,2015.23,680.69,1870.76,3060.84
25,48,113.85,22.20,493.09,965.41,1437.74,708.40,1488.20,2267.99,716.67,2075.49,3434.30
25,72,113.85,22.20,531.49,943.42,1355.34,744.46,1469.11,2193.76,740.09,2067.97,3395.85
25,96,113.85,22.20,538.41,936.79,1335.17,755.83,1498.50,2241.16,755.88,2064.62,3373.37
25,120,113.85,22.20,547.88,966.59,1385.29,767.02,1538.78,2310.55,712.23,2059.94,3407.64
25,144,113.85,22.20,551.27,986.04,1420.82,781.43,1583.69,2385.94,760.73,1992.55,3224.37
25,168,113.85,22.20,548.35,993.24,1438.13,780.30,1568.00,2355.69,753.55,2016.63,3279.72
50,1,113.85,22.20,169.56,312.05,454.54,205.19,297.44,389.69,205.51,437.19,668.86
50,2,113.85,22.20,243.25,480.61,717.96,310.07,524.43,738.78,326.32,721.76,1117.20
50,3,113.85,22.20,275.03,658.34,1041.64,379.98,683.51,987.03,420.39,994.11,1567.84
50,4,113.85,22.20,309.97,738.93,1167.89,417.44,791.79,1166.13,488.37,1246.79,2005.20
50,5,113.85,22.20,339.99,808.05,1276.11,441.30,886.40,1331.49,532.13,1415.95,2299.77
50,6,113.85,22.20,359.50,879.86,1400.23,467.35,1010.42,1553.48,522.10,1641.71,2761.31
