return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.14,22.44,83.81,96.22,108.62,105.90,125.12,144.33,118.06,138.60,159.13
2,2,114.14,22.44,123.71,143.39,163.08,161.33,192.59,223.86,178.39,210.19,241.98
2,3,114.14,22.44,147.01,171.17,195.32,193.59,232.08,270.57,214.96,254.48,293.99
2,4,114.14,22.44,164.41,190.91,217.42,217.76,262.74,307.72,242.85,287.06,331.27
2,5,114.14,22.44,175.76,203.62,231.47,234.24,283.81,333.39,264.75,314.34,363.93
2,6,114.14,22.44,182.46,211.88,241.29,244.36,296.78,349.20,283.06,336.70,390.34
2,9,114.14,22.44,199.16,232.25,265.34,270.12,329.27,388.43,319.12,381.67,444.21
2,12,114.14,22.44,208.73,244.75,280.77,291.50,357.38,423.27,342.34,414.20,486.07
2,18,114.14,22.44,221.86,261.10,300.34,312.65,384.97,457.29,376.32,459.00,541.69
2,24,114.14,22.44,232.32,273.39,314.47,330.96,407.91,484.86,385.82,471.84,557.86
2,48,114.14,22.44,244.96,289.04,333.12,354.21,436.76,519.31,399.13,488.95,578.78
2,72,114.14,22.44,262.95,307.50,352.05,374.13,454.76,535.40,412.05,504.19,596.33
2,96,114.14,22.44,286.99,331.40,375.81,386.54,467.47,548.40,424.27,515.59,606.92
2,120,114.14,22.44,297.71,343.62,389.52,398.06,480.32,562.58,432.07,523.37,614.66
2,144,114.14,22.44,304.97,349.89,394.80,409.18,492.73,576.29,443.24,537.98,632.71
2,168,114.14,22.44,314.42,361.29,408.15,415.51,500.78,586.06,441.59,537.20,632.81
5,1,114.14,22.44,122.79,145.57,168.35,164.66,195.14,225.62,179.65,212.68,245.71
5,2,114.14,22.44,185.52,223.45,261.37,254.96,303.65,352.34,272.75,325.32,377.90
5,3,114.14,22.44,222.80,269.49,316.18,308.61,367.48,426.35,331.04,396.50,461.97
5,4,114.14,22.44,247.92,301.24,354.57,351.45,421.12,490.78,373.08,446.83,520.58
5,5,114.14,22.44,263.80,322.41,381.02,381.03,458.30,535.57,410.58,493.93,577.29
5,6,114.14,22.44,274.39,340.29,406.19,399.47,481.02,562.58,441.44,530.66,619.88
5,9,114.14,22.44,301.61,382.18,462.75,444.00,535.44,626.88,504.92,607.79,710.66
5,12,114.14,22.44,318.38,409.45,500.51,483.87,586.02,688.17,553.22,670.19,787.16
5,18,114.14,22.44,340.71,438.76,536.81,522.80,636.08,749.35,614.16,746.31,878.46
5,24,114.14,22.44,356.28,458.01,559.75,554.39,676.07,797.76,635.38,778.15,920.91
5,48,114.14,22.44,370.41,491.15,611.89,597.56,741.67,885.78,667.06,839.76,1012.46
5,72,114.14,22.44,392.63,504.29,615.95,612.98,755.45,897.92,686.91,865.65,1044.39
5,96,114.14,22.44,420.06,520.76,621.45,627.30,767.70,908.09,698.35,875.70,1053.04
5,120,114.14,22.44,435.74,536.82,637.90,642.70,783.06,923.41,708.07,884.51,1060.95
5,144,114.14,22.44,441.40,541.65,641.90,657.54,801.67,945.80,729.07,911.47,1093.86
5,168,114.14,22.44,456.22,561.81,667.39,671.34,821.68,972.02,729.62,929.12,1128.63
10,1,114.14,22.44,148.58,184.52,220.46,200.93,244.76,288.59,216.46,266.56,316.66
10,2,114.14,22.44,227.03,289.06,351.09,311.39,381.59,451.79,328.96,411.36,493.75
10,3,114.14,22.44,273.76,350.23,426.71,377.34,461.69,546.05,399.66,503.66,607.66
10,4,114.14,22.44,304.84,394.39,483.93,430.96,532.75,634.53,450.80,568.22,685.63
10,5,114.14,22.44,325.08,426.69,528.29,467.97,582.43,696.89,497.76,631.25,764.74
10,6,114.14,22.44,339.18,458.31,577.43,490.95,612.25,733.54,536.25,677.31,818.37
10,9,114.14,22.44,374.11,529.75,685.39,545.66,682.17,818.69,616.91,776.49,936.06
10,12,114.14,22.44,395.68,577.58,759.48,595.19,749.87,904.55,679.21,861.53,1043.84
10,18,114.14,22.44,424.05,618.16,812.28,644.16,818.90,993.65,753.72,959.40,1165.09
10,24,114.14,22.44,441.32,645.40,849.47,684.16,872.81,1061.45,784.58,1013.15,1241.71
10,48,114.14,22.44,441.20,723.67,1006.14,745.97,980.17,1214.36,838.06,1135.20,1432.33
10,72,114.14,22.44,473.02,712.81,952.60,760.24,992.17,1224.10,862.24,1172.51,1482.78
10,96,114.14,22.44,508.18,701.85,895.52,775.54,1000.47,1225.40,875.19,1180.01,1484.84
10,120,114.14,22.44,526.77,717.85,908.93,792.54,1014.59,1236.64,886.07,1187.16,1488.24
10,144,114.14,22.44,533.02,722.43,911.83,809.75,1040.05,1270.34,912.51,1223.85,1535.20
10,168,114.14,22.44,551.69,750.79,949.90,830.68,1073.03,1315.38,917.99,1281.03,1644.07
25,1,114.14,22.44,178.85,242.26,305.68,240.47,311.42,382.38,252.66,340.69,428.72
25,2,114.14,22.44,275.68,389.77,503.86,369.64,485.41,601.17,381.73,532.67,683.60
25,3,114.14,22.44,333.57,474.41,615.25,447.02,586.20,725.38,461.41,656.10,850.79
25,4,114.14,22.44,372.19,541.31,710.42,509.47,682.02,854.56,521.87,741.99,962.11
25,5,114.14,22.44,398.05,597.22,796.40,552.04,749.79,947.55,577.11,828.98,1080.84
25,6,114.14,22.44,414.83,659.75,904.66,578.30,789.37,1000.44,624.28,886.33,1148.38
25,9,114.14,22.44,452.10,798.34,1144.58,640.15,880.11,1120.07,724.56,1014.02,1303.48
25,12,114.14,22.44,472.28,894.27,1316.27,694.68,972.26,1249.84,795.83,1131.39,1466.95
25,18,114.14,22.44,506.93,952.67,1398.41,749.40,1070.67,1391.95,876.40,1257.86,1639.32
25,24,114.14,22.44,518.46,996.44,1474.42,797.51,1145.62,1493.73,917.36,1352.60,1787.85
25,48,114.14,22.44,423.77,1214.30,2004.83,885.38,1330.85,1776.32,1004.31,1600.16,2196.01
25,72,114.14,22.44,508.04,1119.69,1731.33,902.05,1342.31,1782.56,1030.56,1659.05,2287.55
25,96,114.14,22.44,587.36,1022.67,1457.98,920.45,1339.97,1759.49,1052.34,1660.49,2268.64
25,120,114.14,22.44,610.40,1032.48,1454.56,939.25,1348.08,1756.92,1066.92,1661.30,2255.68
25,144,114.14,22.44,621.60,1038.41,1455.22,957.69,1386.19,1814.68,1096.82,1712.40,2327.97
